PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
AJ Price,MIN,28,15,13,99.0,244,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201985,1610612750
Aaron Brooks,DEN,72,42,30,1557.0,2859,21,0,3,0.0,0,0,0.0,0,0.0,15,71.39999999999999,4,26.700000000000003,1,4.8,0,0.0,201166,1610612743
Aaron Gray,SAC,36,11,25,348.0,504,59,3,7,42.9,0,0,0.0,6,10.2,46,78.0,6,13.0,6,10.2,0,0.0,201189,1610612758
Adonis Thomas,PHI,6,2,4,38.0,38,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203519,1610612755
Al Harrington,WAS,33,20,13,497.0,823,24,5,10,50.0,1,2,50.0,12,50.0,12,50.0,0,0.0,1,4.2,1,4.2,1733,1610612764
Al Horford,ATL,29,16,13,958.0,1826,195,40,75,53.300000000000004,4,8,50.0,85,43.6,95,48.699999999999996,12,12.6,14,7.199999999999999,4,2.1,201143,1610612737
Al Jefferson,CHA,72,37,35,2517.0,3575,373,82,176,46.6,15,22,68.2,184,49.3,170,45.6,19,11.200000000000001,13,3.5000000000000004,11,2.9000000000000004,2744,1610612766
Al-Farouq Aminu,NOP,80,33,47,2045.0,2520,108,17,29,58.599999999999994,9,12,75.0,42,38.9,64,59.3,10,15.6,6,5.6000000000000005,6,5.6000000000000005,202329,1610612740
Alan Anderson,BKN,77,42,35,1745.0,2060,20,3,7,42.9,1,2,50.0,9,45.0,11,55.00000000000001,2,18.2,1,5.0,1,5.0,101187,1610612751
Alec Burks,UTA,78,24,54,2193.0,4183,114,28,42,66.7,13,18,72.2,74,64.9,59,51.800000000000004,7,11.899999999999999,4,3.5000000000000004,9,7.9,202692,1610612762
Alex Len,PHX,42,24,18,362.0,495,31,3,10,30.0,3,4,75.0,9,28.999999999999996,13,41.9,0,0.0,4,12.9,1,3.2,203458,1610612756
Alexey Shved,MIN,63,28,35,664.0,1029,14,2,4,50.0,3,4,75.0,8,57.099999999999994,6,42.9,1,16.7,1,7.1,3,21.4,203144,1610612750
Alexis Ajinca,NOP,56,22,34,951.0,1509,189,28,53,52.800000000000004,9,12,75.0,67,35.4,121,64.0,17,14.000000000000002,8,4.2,6,3.2,201582,1610612740
Allen Crabbe,POR,15,12,3,100.0,132,3,1,3,33.300000000000004,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Alonzo Gee,CLE,65,29,36,1020.0,1319,10,1,3,33.300000000000004,0,0,0.0,2,20.0,6,60.0,0,0.0,1,10.0,0,0.0,202087,1610612739
Amar'e Stoudemire,NYK,65,26,39,1466.0,1937,187,46,78,59.0,18,24,75.0,111,59.4,79,42.199999999999996,4,5.1,13,7.000000000000001,12,6.4,2405,1610612752
Amir Johnson,TOR,76,42,34,2181.0,3628,300,73,120,60.8,17,30,56.699999999999996,166,55.300000000000004,143,47.699999999999996,21,14.7,16,5.3,15,5.0,101161,1610612761
