PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Blake Griffin,LAC,80,56,24,2863,192,120,62.5,510,37.6,23,39.4,6.6
Boris Diaw,SAS,77,58,19,1936,73,44,60.3,222,32.9,10,34.4,7.6
Bradley Beal,WAS,70,39,31,2427,54,18,33.3,172,31.4,5,32.3,14.7
Brandan Wright,DAL,56,36,20,1057,102,64,62.7,203,50.2,6,51.8,7.2
Brandon Bass,BOS,81,24,57,2251,161,86,53.4,355,45.4,6,46.1,8.3
Brandon Davies,PHI,43,9,34,502,38,25,65.8,123,30.9,2,31.4,5.7
Brandon Jennings,DET,75,27,48,2578,59,24,40.7,212,27.8,7,28.8,13.6
Brandon Knight,MIL,65,12,53,2210,46,15,32.6,188,24.5,21,27.5,14.5
Brandon Rush,UTA,27,7,20,342,5,2,40.0,26,19.2,0,19.2,16.1
Brian Roberts,NOP,60,22,38,1434,17,4,23.5,89,19.1,6,20.5,17.8
Brook Lopez,BKN,17,7,10,533,39,26,66.7,95,41.1,2,41.9,5.9
Byron Mullens,PHI,33,12,21,367,24,14,58.3,50,48.0,0,48.0,7.5
C.J. Watson,IND,52,39,13,1000,18,4,22.2,58,31.0,3,32.7,15.7
CJ McCollum,POR,26,16,10,390,7,1,14.3,31,22.6,1,23.3,12.7
CJ Miles,CLE,41,19,22,865,18,6,33.3,61,29.5,1,30.0,16.8
Carl Landry,SAC,17,5,12,223,15,8,53.3,57,26.3,3,27.8,9.9
Carlos Boozer,CHI,76,43,33,2141,137,70,51.1,349,39.3,15,41.0,7.8
Carmelo Anthony,NYK,77,35,42,2982,145,103,71.0,349,41.5,6,42.3,6.1
Caron Butler,OKC,55,21,34,1394,21,13,61.9,94,22.3,4,23.3,9.6
Carrick Felix,CLE,4,1,3,24,1,1,100.0,3,33.3,0,33.3,13.9
Cartier Martin,ATL,43,18,25,764,13,8,61.5,56,23.2,0,23.2,10.8
Casper Ware,PHI,6,3,3,83,0,0,0.0,5,0.0,1,0.0,0.0
Chandler Parsons,HOU,73,49,24,2763,69,27,39.1,288,24.0,10,24.8,9.6
Channing Frye,PHX,81,48,33,2289,73,49,67.1,186,39.2,13,42.2,7.3
Charlie Villanueva,DET,16,5,11,159,6,5,83.3,23,26.1,1,27.3,8.9
Chase Budinger,MIN,37,20,17,715,19,8,42.1,55,34.5,3,36.5,9.9
Chauncey Billups,DET,13,7,6,224,3,2,66.7,9,33.3,0,33.3,8.7
Chris Andersen,MIA,70,48,22,1369,129,82,63.6,334,38.6,8,39.6,5.2
Chris Babb,BOS,10,3,7,121,4,1,25.0,10,40.0,1,44.4,11.4
Chris Bosh,MIA,78,52,26,2505,98,54,55.1,240,40.8,5,41.7,7.9
Chris Copeland,IND,19,12,7,171,7,2,28.6,20,35.0,0,35.0,15.7
Chris Douglas-Roberts,CHA,41,22,19,904,15,4,26.7,59,25.4,0,25.4,15.4
Chris Johnson,BOS,35,9,26,737,31,16,51.6,95,32.6,1,33.0,8.4
Chris Kaman,LAL,38,12,26,732,54,35,64.8,140,38.6,9,41.2,6.7
Chris Paul,LAC,59,41,18,2062,37,10,27.0,157,23.6,9,25.0,15.9
Chris Singleton,WAS,18,9,9,238,18,9,50.0,53,34.0,3,36.0,7.1
Chris Wright,MIL,6,1,5,108,10,5,50.0,18,55.6,0,55.6,6.4
Chuck Hayes,TOR,50,27,23,685,68,46,67.6,170,40.0,9,42.2,5.8
Cody Zeller,CHA,79,42,37,1388,115,66,57.4,313,36.7,9,37.8,5.8
Cole Aldrich,NYK,31,19,12,304,37,22,59.5,71,52.1,2,53.6,6.9
Corey Brewer,MIN,70,35,35,2320,63,20,31.7,227,27.8,7,28.6,12.1
Cory Joseph,SAS,47,34,13,847,32,17,53.1,79,40.5,1,41.0,10.8
Courtney Lee,MEM,69,42,27,1799,29,9,31.0,101,28.7,2,29.3,14.3
D.J. Augustin,CHI,59,39,20,1709,15,6,40.0,146,10.3,5,10.6,12.4
DJ Stephens,MIL,2,0,2,14,1,1,100.0,4,25.0,0,25.0,7.7
DJ White,CHA,2,2,0,10,0,0,0.0,1,0.0,0,0.0,0.0
Damian Lillard,POR,77,51,26,2792,35,11,31.4,233,15.0,10,15.7,14.9
Damion James,SAS,3,0,3,38,1,0,0.0,1,100.0,0,100.0,6.2
Daniel Orton,PHI,20,6,14,246,16,10,62.5,58,27.6,3,29.1,5.4
Danny Granger,LAC,40,30,10,832,30,19,63.3,124,24.2,4,25.0,7.5
Danny Green,SAS,62,50,12,1547,25,9,36.0,101,24.8,5,26.0,12.3
Dante Cunningham,MIN,80,39,41,1627,112,51,45.5,272,41.2,9,42.6,8.8
Darius Johnson-Odom,PHI,1,0,1,10,0,0,0.0,0,0.0,0,0.0,0.0
Darius Miller,NOP,27,11,16,524,9,2,22.2,31,29.0,0,29.0,17.5
Darius Morris,MEM,16,10,6,209,7,2,28.6,26,26.9,0,26.9,14.3
Darrell Arthur,DEN,64,30,34,1125,52,28,53.8,135,38.5,6,40.3,7.9
Darren Collison,LAC,74,53,21,1964,47,15,31.9,163,28.8,7,30.1,15.7
David Lee,GSW,68,41,27,2253,179,97,54.2,476,37.6,17,39.0,6.7
David West,IND,80,54,26,2472,120,73,60.8,312,38.5,13,40.1,6.6
DeAndre Jordan,LAC,81,57,24,2869,331,219,66.2,615,53.8,18,55.4,5.6
DeAndre Liggins,MIA,1,1,0,1,1,0,0.0,1,100.0,0,100.0,1.4
DeJuan Blair,DAL,71,44,27,1180,139,92,66.2,342,40.6,5,41.2,6.2
DeMar DeRozan,TOR,74,43,31,2826,50,18,36.0,200,25.0,8,26.0,12.9
DeMarcus Cousins,SAC,70,28,42,2277,217,136,62.7,538,40.3,19,41.8,5.7
DeMarre Carroll,ATL,73,37,36,2341,107,64,59.8,335,31.9,10,32.9,8.4
Dennis Schroder,ATL,31,13,18,474,5,1,20.0,29,17.2,2,18.5,15.4
Derek Fisher,OKC,63,49,14,1129,11,4,36.4,51,21.6,0,21.6,15.9
Deron Williams,BKN,58,36,22,1877,15,3,20.0,99,15.2,3,15.6,18.9
Derrick Favors,UTA,73,25,48,2201,199,131,65.8,464,42.9,9,43.7,5.7
Derrick Rose,CHI,10,5,5,311,9,5,55.6,49,18.4,1,18.8,7.2
Derrick Williams,SAC,71,26,45,1724,71,40,56.3,203,35.0,5,35.9,6.1
Devin Harris,DAL,36,24,12,757,8,1,12.5,45,17.8,1,18.2,15.1
Dewayne Dedmon,ORL,24,5,19,370,38,26,68.4,92,41.3,2,42.2,6.1
Dexter Pittman,ATL,1,0,1,2,3,2,66.7,3,100.0,0,100.0,1.7
Diante Garrett,UTA,46,15,31,697,10,4,40.0,31,32.3,0,32.3,9.4
Dion Waiters,CLE,63,25,38,1896,32,10,31.3,149,21.5,2,21.8,13.0
Dionte Christmas,PHX,17,4,13,142,13,5,38.5,27,48.1,0,48.1,10.3
Dirk Nowitzki,DAL,80,48,32,2628,40,16,40.0,138,29.0,9,31.0,12.7
Donald Sloan,IND,22,15,7,267,4,1,25.0,10,40.0,2,50.0,6.5
Donatas Motiejunas,HOU,57,38,19,924,60,33,55.0,171,35.1,5,36.1,6.7
Dorell Wright,POR,60,44,16,906,29,9,31.0,75,38.7,1,39.2,14.2
Doron Lamb,ORL,28,7,21,443,8,1,12.5,26,30.8,0,30.8,17.3
Draymond Green,GSW,80,49,31,1768,84,57,67.9,219,38.4,14,41.0,6.7
Drew Gooden,WAS,21,12,9,377,35,18,51.4,80,43.8,2,44.9,7.6
Dwight Buycks,TOR,10,3,7,132,4,2,50.0,19,21.1,0,21.1,9.1
Dwight Howard,HOU,71,48,23,2396,231,162,70.1,549,42.1,13,43.1,4.9
Dwyane Wade,MIA,53,36,17,1756,60,30,50.0,169,35.5,2,35.9,10.1
E'Twaun Moore,ORL,60,17,43,1190,29,10,34.5,98,29.6,4,30.9,12.2
Earl Clark,NYK,44,16,28,711,22,10,45.5,82,26.8,2,27.5,11.0
Earl Watson,POR,10,7,3,66,5,2,40.0,6,83.3,0,83.3,14.6
Ed Davis,MEM,59,35,24,941,92,58,63.0,257,35.8,11,37.4,5.5
Ekpe Udoh,MIL,38,7,31,742,61,37,60.7,149,40.9,3,41.8,7.5
Elias Harris,LAL,1,1,0,4,1,0,0.0,1,100.0,0,100.0,26.5
Elliot Williams,PHI,58,10,48,1042,29,9,31.0,97,29.9,4,31.2,11.1
Elton Brand,ATL,71,34,37,1379,97,61,62.9,244,39.8,9,41.3,6.9
Enes Freedom,UTA,80,23,57,2138,222,162,73.0,555,40.0,15,41.1,4.9
Eric Bledsoe,PHX,42,28,14,1398,27,7,25.9,115,23.5,7,25.0,12.0
Eric Gordon,NOP,57,25,32,1860,30,13,43.3,131,22.9,3,23.4,13.8
Eric Maynor,PHI,20,7,13,246,9,2,22.2,24,37.5,2,40.9,18.1
Erik Murphy,CHI,5,3,2,24,2,1,50.0,3,66.7,0,66.7,5.8
Ersan Ilyasova,MIL,54,10,44,1455,105,67,63.8,248,42.3,8,43.8,5.3
Evan Fournier,DEN,64,28,36,1390,34,13,38.2,144,23.6,10,25.4,10.2
Evan Turner,IND,80,28,52,2434,62,28,45.2,266,23.3,8,24.0,12.4
Francisco Garcia,HOU,48,29,19,1008,21,6,28.6,60,35.0,3,36.8,15.3
Gal Mekel,DAL,16,8,8,204,5,3,60.0,19,26.3,1,27.8,9.6
Garrett Temple,WAS,42,25,17,531,21,7,33.3,65,32.3,3,33.9,13.9
Gary Neal,CHA,40,14,26,844,9,4,44.4,43,20.9,1,21.4,17.3
George Hill,IND,72,47,25,2309,53,20,37.7,142,37.3,6,39.0,13.8
Gerald Green,PHX,78,47,31,2239,48,16,33.3,146,32.9,5,34.0,11.5
Gerald Henderson,CHA,74,39,35,2374,31,9,29.0,178,17.4,2,17.6,12.3
Gerald Wallace,BOS,57,18,39,1398,36,24,66.7,135,26.7,4,27.5,5.6
Giannis Antetokounmpo,MIL,71,13,58,1800,77,36,46.8,238,32.4,12,34.1,7.9
Gigi Datome,DET,22,6,16,202,14,8,57.1,35,40.0,1,41.2,8.0
Glen Davis,LAC,66,28,38,1655,108,64,59.3,259,41.7,7,42.9,6.9
Glen Rice,WAS,7,1,6,100,4,1,25.0,11,36.4,1,40.0,22.5
Goran Dragic,PHX,73,44,29,2557,69,24,34.8,229,30.1,18,32.7,13.7
Gordon Hayward,UTA,75,23,52,2747,62,22,35.5,214,29.0,10,30.4,11.3
Gorgui Dieng,MIN,51,26,25,780,103,71,68.9,245,42.0,4,42.7,5.7
Greg Monroe,DET,82,29,53,2689,256,161,62.9,654,39.1,24,40.6,5.7
Greg Oden,MIA,20,14,6,197,23,13,56.5,52,44.2,1,45.1,10.3
Greg Smith,HOU,9,5,4,95,11,8,72.7,27,40.7,1,42.3,4.0
Greg Stiemsma,NOP,52,20,32,975,71,32,45.1,168,42.3,4,43.3,6.4
Greivis Vasquez,TOR,63,35,28,1491,19,6,31.6,109,17.4,3,17.9,17.6
Gustavo Ayon,ATL,23,11,12,399,40,22,55.0,104,38.5,3,39.6,5.9
Hamady Ndiaye,SAC,9,2,7,63,4,2,50.0,16,25.0,1,26.7,3.9
Harrison Barnes,GSW,71,44,27,2038,66,25,37.9,190,34.7,6,35.9,10.4
Hasheem Thabeet,OKC,17,13,4,167,9,5,55.6,19,47.4,0,47.4,6.3
Hedo Turkoglu,LAC,32,23,9,356,11,6,54.5,36,30.6,2,32.4,9.8
Henry Sims,PHI,40,10,30,864,103,67,65.0,257,40.1,10,41.7,4.9
Hilton Armstrong,GSW,10,7,3,93,19,17,89.5,33,57.6,2,61.3,5.0
Hollis Thompson,PHI,73,15,58,1692,73,34,46.6,186,39.2,3,39.9,10.1
Ian Clark,UTA,11,2,9,95,3,1,33.3,14,21.4,0,21.4,17.8
Ian Mahinmi,IND,75,50,25,1227,107,72,67.3,296,36.1,7,37.0,6.0
Iman Shumpert,NYK,70,34,36,1860,80,41,51.3,229,34.9,5,35.7,10.3
Isaiah Canaan,HOU,14,7,7,218,7,3,42.9,26,26.9,3,30.4,16.2
Isaiah Thomas,SAC,69,25,44,2422,44,15,34.1,194,22.7,11,24.0,13.5
Ish Smith,PHX,45,25,20,804,31,14,45.2,92,33.7,7,36.5,9.0
J.J. Barea,MIN,67,33,34,1249,16,5,31.3,120,13.3,9,14.4,13.3
JJ Hickson,DEN,69,31,38,1859,206,119,57.8,463,44.5,9,45.4,6.3
JJ Redick,LAC,32,21,11,891,9,1,11.1,53,17.0,0,17.0,17.8
JR Smith,NYK,70,31,39,2312,35,11,31.4,150,23.3,5,24.1,15.4
JaVale McGee,DEN,5,1,4,79,10,2,20.0,21,47.6,1,50.0,7.0
Jae Crowder,DAL,69,42,27,1179,46,28,60.9,115,40.0,6,42.2,8.9
Jamaal Franklin,MEM,15,7,8,146,4,2,50.0,6,66.7,0,66.7,8.7
Jamaal Tinsley,UTA,6,0,6,82,2,1,50.0,4,50.0,0,50.0,14.7
Jamal Crawford,LAC,60,39,21,1846,34,10,29.4,95,35.8,6,38.2,14.9
Jameer Nelson,ORL,66,20,46,2117,29,6,20.7,130,22.3,6,23.4,12.5
James Anderson,PHI,75,18,57,2183,59,28,47.5,181,32.6,5,33.5,10.0
James Harden,HOU,73,48,25,2777,61,22,36.1,230,26.5,9,27.6,11.2
James Johnson,MEM,45,29,16,931,60,27,45.0,152,39.5,2,40.0,8.5
James Jones,MIA,11,8,3,207,2,1,50.0,13,15.4,2,18.2,34.9
James Nunnally,PHI,8,2,6,127,1,0,0.0,7,14.3,0,14.3,10.4
James Southerland,NOP,3,1,2,27,0,0,0.0,3,0.0,0,0.0,0.0
Jan Vesely,DEN,49,21,28,747,81,43,53.1,186,43.5,8,45.5,7.3
Jannero Pargo,CHA,14,9,5,181,1,0,0.0,6,16.7,0,16.7,21.6
Jared Cunningham,SAC,4,1,3,29,1,1,100.0,6,16.7,0,16.7,1.5
Jared Dudley,LAC,63,46,17,1545,36,10,27.8,131,27.5,9,29.5,11.9
Jared Sullinger,BOS,74,23,51,2041,241,179,74.3,510,47.3,13,48.5,4.9
Jarrett Jack,CLE,71,29,42,2058,22,4,18.2,115,19.1,3,19.6,17.3
Jarvis Varnado,PHI,22,4,18,329,19,14,73.7,61,31.1,5,33.9,6.9
Jason Collins,BKN,10,7,3,112,7,5,71.4,16,43.8,0,43.8,6.5
Jason Maxiell,ORL,29,5,24,454,27,18,66.7,106,25.5,5,26.7,5.1
Jason Smith,NOP,31,11,20,830,51,17,33.3,110,46.4,4,48.1,11.0
Jason Terry,BKN,21,11,10,367,4,1,25.0,18,22.2,1,23.5,10.8
Jason Thompson,SAC,78,28,50,1950,151,95,62.9,435,34.7,19,36.3,5.9
Jeff Adrien,MIL,49,15,34,952,102,75,73.5,250,40.8,9,42.3,4.1
Jeff Ayres,SAS,67,50,17,921,88,51,58.0,201,43.8,5,44.9,5.8
Jeff Green,BOS,82,25,57,2805,54,26,48.1,235,23.0,9,23.9,10.1
Jeff Teague,ATL,68,29,39,2221,33,13,39.4,174,19.0,10,20.1,13.5
Jeff Withey,NOP,47,15,32,649,49,27,55.1,129,38.0,7,40.2,5.1
Jeffery Taylor,CHA,21,10,11,522,15,9,60.0,60,25.0,0,25.0,11.1
Jeremy Evans,UTA,59,22,37,1148,119,75,63.0,254,46.9,8,48.4,6.4
Jeremy Lamb,OKC,70,52,18,1450,27,10,37.0,115,23.5,5,24.5,10.3
Jeremy Lin,HOU,64,42,22,1904,34,5,14.7,165,20.6,6,21.4,17.4
Jeremy Tyler,NYK,32,14,18,375,38,24,63.2,95,40.0,3,41.3,6.1
Jermaine O'Neal,GSW,42,26,16,858,83,50,60.2,209,39.7,2,40.1,6.0
Jerryd Bayless,BOS,64,22,42,1510,22,3,13.6,87,25.3,7,27.5,19.7
Jimmer Fredette,CHI,26,11,15,337,8,4,50.0,25,32.0,2,34.8,14.1
Jimmy Butler,CHI,66,43,23,2574,87,44,50.6,252,34.5,14,36.6,10.5
Joakim Noah,CHI,80,48,32,2820,282,181,64.2,687,41.0,19,42.2,6.5
Jodie Meeks,LAL,67,21,46,2250,29,10,34.5,134,21.6,6,22.7,14.0
Joe Johnson,BKN,74,40,34,2420,46,27,58.7,146,31.5,7,33.1,10.4
Joel Anthony,BOS,17,8,9,156,14,7,50.0,30,46.7,1,48.3,6.5
Joel Freeland,POR,50,37,13,721,88,52,59.1,213,41.3,3,41.9,7.0
John Henson,MIL,69,12,57,1832,170,101,59.4,347,49.0,4,49.6,6.6
John Jenkins,ATL,9,5,4,141,3,2,66.7,12,25.0,0,25.0,6.3
John Lucas III,UTA,21,4,17,393,12,2,16.7,18,66.7,1,70.6,18.5
John Salmons,TOR,67,40,27,1510,20,5,25.0,80,25.0,1,25.3,15.4
John Wall,WAS,80,43,37,2917,37,13,35.1,239,15.5,23,17.1,16.3
Jon Leuer,MEM,40,20,20,604,37,21,56.8,111,33.3,1,33.6,6.2
Jonas Jerebko,DET,47,15,32,648,51,36,70.6,124,41.1,7,43.6,7.1
Jonas Valanciunas,TOR,80,46,34,2266,223,155,69.5,630,35.4,10,36.0,4.7
Jordan Crawford,GSW,70,34,36,1708,27,10,37.0,108,25.0,7,26.7,11.9
Jordan Farmar,LAL,36,14,22,832,20,8,40.0,61,32.8,3,34.5,11.3
Jordan Hamilton,HOU,52,26,26,958,32,16,50.0,101,31.7,3,32.7,15.0
Jordan Hill,LAL,71,23,48,1494,194,148,76.3,516,37.6,13,38.6,5.4
Jorge Gutierrez,BKN,11,6,5,185,3,1,33.3,15,20.0,2,23.1,13.3
Jose Calderon,DAL,72,44,28,2231,29,2,6.9,73,39.7,3,41.4,20.9
Josh Childress,NOP,3,2,1,19,0,0,0.0,2,0.0,0,0.0,0.0
Josh Harrellson,DET,23,8,15,273,30,16,53.3,55,54.5,3,57.7,5.8
Josh McRoberts,CHA,77,38,39,2329,84,42,50.0,214,39.3,5,40.2,8.3
Josh Powell,HOU,1,0,1,19,0,0,0.0,3,0.0,0,0.0,0.0
Josh Smith,DET,75,27,48,2684,102,63,61.8,310,32.9,13,34.3,6.8
Jrue Holiday,NOP,32,14,18,1079,28,14,50.0,94,29.8,8,32.6,11.5
Julyan Stone,TOR,9,5,4,85,2,2,100.0,7,28.6,0,28.6,6.7
Justin Hamilton,MIA,4,2,2,50,4,3,75.0,9,44.4,0,44.4,6.3
Kawhi Leonard,SAS,66,54,12,1923,76,50,65.8,173,43.9,4,45.0,8.1
Keith Bogans,BOS,3,1,2,34,0,0,0.0,0,0.0,0,0.0,0.0
Kelly Olynyk,BOS,69,18,51,1384,140,91,65.0,333,42.0,16,44.2,6.7
Kemba Walker,CHA,70,35,35,2532,39,14,35.9,188,20.7,9,21.8,12.5
Kendall Marshall,LAL,49,13,36,1475,15,4,26.7,75,20.0,1,20.3,11.9
Kendrick Perkins,OKC,61,47,14,1202,82,58,70.7,220,37.3,6,38.3,5.1
Kenneth Faried,DEN,79,36,43,2175,238,169,71.0,614,38.8,20,40.1,5.2
Kent Bazemore,LAL,39,22,17,756,10,4,40.0,54,18.5,4,20.0,9.6
Kentavious Caldwell-Pope,DET,58,20,38,1345,38,16,42.1,115,33.0,5,34.5,10.5
Kenyon Martin,NYK,29,12,17,608,36,24,66.7,71,50.7,3,52.9,5.7
Kevin Durant,OKC,81,58,23,3122,58,25,43.1,172,33.7,8,35.4,13.9
Kevin Garnett,BKN,53,26,27,1090,60,30,50.0,108,55.6,4,57.7,8.0
Kevin Love,MIN,77,39,38,2796,224,184,82.1,534,41.9,11,42.8,4.7
Kevin Martin,MIN,65,31,34,2091,34,13,38.2,181,18.8,7,19.5,11.8
Kevin Seraphin,WAS,42,17,25,542,53,37,69.8,137,38.7,7,40.8,6.8
Khris Middleton,MIL,76,13,63,2342,60,31,51.7,190,31.6,6,32.6,11.8
Kirk Hinrich,CHI,68,41,27,2000,31,10,32.3,139,22.3,7,23.5,17.6
Klay Thompson,GSW,79,50,29,2787,38,15,39.5,166,22.9,10,24.4,13.0
Kobe Bryant,LAL,6,2,4,177,2,1,50.0,13,15.4,0,15.4,7.3
Kosta Koufos,MEM,76,46,30,1313,160,98,61.3,359,44.6,18,46.9,5.7
Kris Humphries,BOS,66,20,46,1359,127,83,65.4,349,36.4,11,37.6,7.1
Kyle Korver,ATL,69,37,32,2354,22,4,18.2,109,20.2,2,20.6,19.6
Kyle Lowry,TOR,77,44,33,2790,87,49,56.3,326,26.7,11,27.6,9.8
Kyle O'Quinn,ORL,64,19,45,1168,100,62,62.0,197,50.8,5,52.1,6.5
Kyle Singler,DET,76,27,49,2174,116,55,47.4,341,34.0,14,35.5,9.5
Kyrie Irving,CLE,68,28,40,2409,52,17,32.7,229,22.7,7,23.4,13.9
LaMarcus Aldridge,POR,69,46,23,2499,166,100,60.2,413,40.2,19,42.1,7.1
Lance Stephenson,IND,78,53,25,2752,95,46,48.4,286,33.2,8,34.2,8.5
Lance Thomas,NOP,4,2,2,38,2,2,100.0,12,16.7,0,16.7,6.4
Landry Fields,TOR,16,7,9,250,14,8,57.1,46,30.4,3,32.6,7.5
Larry Sanders,MIL,22,3,19,563,59,42,71.2,141,41.8,5,43.4,5.5
Lavoy Allen,IND,59,18,41,1061,119,70,58.8,273,43.6,10,45.2,5.9
LeBron James,MIA,77,52,25,2902,81,46,56.8,221,36.7,4,37.3,8.0
Leandro Barbosa,PHX,18,10,8,337,5,2,40.0,21,23.8,3,27.8,14.6
Lorenzo Brown,PHI,14,2,12,135,8,2,25.0,18,44.4,0,44.4,9.9
Lou Amundson,CHI,15,8,7,157,28,21,75.0,55,50.9,1,51.9,7.1
Lou Williams,ATL,46,20,26,1132,10,2,20.0,65,15.4,6,16.9,14.5
Luc Mbah a Moute,MIN,52,22,30,931,56,42,75.0,144,38.9,6,40.6,5.4
Luis Scola,IND,81,56,25,1383,86,50,58.1,271,31.7,9,32.8,6.8
Luke Babbitt,NOP,27,9,18,473,18,11,61.1,53,34.0,2,35.3,6.7
Luke Ridnour,CHA,45,17,28,920,23,6,26.1,51,45.1,3,47.9,13.2
Luol Deng,CLE,63,29,34,2213,99,52,52.5,310,31.9,9,32.9,9.7
Maalik Wayns,LAC,1,1,0,6,0,0,0.0,0,0.0,0,0.0,0.0
Malcolm Thomas,UTA,6,2,4,59,5,2,40.0,7,71.4,0,71.4,4.6
Manny Harris,LAL,8,2,6,160,7,4,57.1,30,23.3,0,23.3,9.6
Manu Ginobili,SAS,65,49,16,1483,30,17,56.7,118,25.4,5,26.5,8.6
MarShon Brooks,LAL,24,8,16,277,10,7,70.0,40,25.0,0,25.0,4.6
Marc Gasol,MEM,59,40,19,1970,84,42,50.0,207,40.6,6,41.8,7.7
Marcin Gortat,WAS,80,44,36,2620,201,112,55.7,547,36.7,14,37.7,6.1
Marco Belinelli,SAS,74,57,17,1901,18,6,33.3,93,19.4,6,20.7,10.8
Marcus Morris Sr.,PHX,79,46,33,1757,84,47,56.0,204,41.2,8,42.9,8.2
Marcus Thornton,BKN,63,29,34,1548,57,24,42.1,165,34.5,12,37.3,10.1
Mario Chalmers,MIA,68,45,23,2058,41,17,41.5,145,28.3,7,29.7,13.6
Markieff Morris,PHX,80,47,33,2142,139,85,61.2,333,41.7,18,44.1,6.3
