PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
AJ Price,MIN,28,15,13,99.0,9,25,36.0,0.0,9.0,0.0,36.0,18,201985,1610612750
Aaron Brooks,DEN,72,42,30,1557.0,64,188,34.0,28.0,93.0,30.099999999999998,41.5,156,201166,1610612743
Aaron Gray,SAC,37,12,25,354.0,0,1,0.0,0.0,0.0,,0.0,0,201189,1610612758
Adonis Thomas,PHI,6,2,4,38.0,3,3,100.0,0.0,0.0,,100.0,6,203519,1610612755
Al Harrington,WAS,34,20,14,511.0,2,16,12.5,0.0,2.0,0.0,12.5,4,1733,1610612764
Al Horford,ATL,29,16,13,958.0,6,24,25.0,0.0,2.0,0.0,25.0,12,201143,1610612737
Al Jefferson,CHA,73,38,35,2553.0,51,125,40.8,2.0,2.0,100.0,41.6,104,2744,1610612766
Al-Farouq Aminu,NOP,80,33,47,2045.0,12,35,34.300000000000004,0.0,1.0,0.0,34.300000000000004,24,202329,1610612740
Alan Anderson,BKN,78,43,35,1773.0,39,117,33.300000000000004,10.0,40.0,25.0,37.6,88,101187,1610612751
Alec Burks,UTA,78,24,54,2193.0,91,261,34.9,11.0,50.0,22.0,37.0,193,202692,1610612762
Alex Len,PHX,42,24,18,362.0,2,6,33.300000000000004,,,,33.300000000000004,4,203458,1610612756
Alexey Shved,MIN,63,28,35,664.0,17,77,22.1,13.0,42.0,31.0,30.5,47,203144,1610612750
Alexis Ajinca,NOP,56,22,34,951.0,2,6,33.300000000000004,0.0,1.0,0.0,33.300000000000004,4,201582,1610612740
Allen Crabbe,POR,15,12,3,100.0,3,8,37.5,1.0,1.0,100.0,43.8,7,203459,1610612757
Alonzo Gee,CLE,65,29,36,1020.0,6,46,13.0,1.0,7.0,14.299999999999999,14.099999999999998,13,202087,1610612739
Amar'e Stoudemire,NYK,65,26,39,1466.0,5,17,29.4,,,,29.4,10,2405,1610612752
Amir Johnson,TOR,77,43,34,2214.0,5,13,38.5,0.0,2.0,0.0,38.5,10,101161,1610612761
Anderson Varejao,CLE,65,25,40,1800.0,11,27,40.699999999999996,0.0,2.0,0.0,40.699999999999996,22,2760,1610612739
Andray Blatche,BKN,73,40,33,1618.0,47,128,36.7,1.0,10.0,10.0,37.1,95,101154,1610612751
Andre Drummond,DET,81,29,52,2619.0,2,9,22.2,0.0,0.0,,22.2,4,203083,1610612765
Andre Iguodala,GSW,63,41,22,2040.0,40,116,34.5,5.0,29.0,17.2,36.6,85,2738,1610612744
Andre Miller,WAS,58,32,26,982.0,22,57,38.6,1.0,4.0,25.0,39.5,45,1889,1610612764
Andre Roberson,OKC,40,30,10,399.0,0,2,0.0,0.0,0.0,,0.0,0,203460,1610612760
