TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
DAL,2,2,13.200000000000001,8,23,34.8,34.8,12.6,8,22,36.4,0.6,0,1,0.0
PHI,2,2,8.799999999999999,2,16,12.5,12.5,8.799999999999999,2,16,12.5,0.0,0,0,
ORL,2,2,9.2,5,15,33.300000000000004,33.300000000000004,9.2,5,15,33.300000000000004,0.0,0,0,
DEN,2,2,8.9,6,14,42.9,42.9,8.3,6,13,46.2,0.6,0,1,0.0
NYK,2,2,7.9,5,13,38.5,38.5,7.9,5,13,38.5,0.0,0,0,
LAL,2,2,6.3,5,12,41.699999999999996,45.800000000000004,5.800000000000001,4,11,36.4,0.5,1,1,100.0
PHX,2,2,6.6000000000000005,9,11,81.8,81.8,6.6000000000000005,9,11,81.8,0.0,0,0,
CLE,2,2,6.6000000000000005,3,11,27.3,27.3,6.6000000000000005,3,11,27.3,0.0,0,0,
IND,2,2,5.2,3,9,33.300000000000004,38.9,4.6,2,8,25.0,0.6,1,1,100.0
MIA,2,2,5.6000000000000005,2,9,22.2,22.2,5.6000000000000005,2,9,22.2,0.0,0,0,
MIN,2,2,5.2,6,8,75.0,75.0,5.2,6,8,75.0,0.0,0,0,
OKC,2,2,4.7,3,8,37.5,37.5,4.7,3,8,37.5,0.0,0,0,
LAC,2,2,5.1,3,8,37.5,43.8,4.5,2,7,28.599999999999998,0.6,1,1,100.0
BOS,2,2,4.5,4,7,57.099999999999994,64.3,3.8,3,6,50.0,0.6,1,1,100.0
MIL,2,2,2.1999999999999997,1,4,25.0,25.0,2.1999999999999997,1,4,25.0,0.0,0,0,
NOP,2,1,1.7999999999999998,1,3,33.300000000000004,33.300000000000004,1.7999999999999998,1,3,33.300000000000004,0.0,0,0,
