,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile
55354,,Ish Smith,DET,82,7.1,68,68,1.0,,31,61,50.8,50.8,5.9,10.3,10.3,50.0,2018,iso,5.9,80.8
55355,,Goran Dragic,MIA,75,5.4,73,68,0.93,,23,59,39.0,45.8,9.6,11.0,5.5,41.1,2018,iso,1.4,68.1
55356,,Nikola Jokic,DEN,75,4.0,54,67,1.24,,24,41,58.5,65.9,11.1,14.8,7.4,57.4,2018,iso,1.9,96.5
55357,,Buddy Hield,SAC,80,7.2,78,67,0.86,,27,70,38.6,45.7,7.7,2.6,2.6,37.2,2018,iso,0.0,52.8
55358,,Jonathon Simmons,ORL,69,8.2,83,67,0.81,,26,62,41.9,43.5,18.1,9.6,9.6,38.6,2018,iso,2.4,39.4
55359,,Jaylen Brown,BOS,70,6.5,67,66,0.98,,22,51,43.1,48.0,4.5,19.4,17.9,50.7,2018,iso,0.0,74.8
55360,,Rodney Hood,UTA,39,9.8,64,65,1.02,,23,54,42.6,50.0,6.3,10.9,9.4,43.8,2018,iso,1.6,82.3
55361,,Tobias Harris,DET,48,8.6,70,65,0.93,,24,60,40.0,45.0,5.7,11.4,12.9,41.4,2018,iso,4.3,67.0
55362,,JR Smith,CLE,80,9.9,69,64,0.93,,28,68,41.2,46.3,1.4,1.4,1.4,40.6,2018,iso,1.4,65.6
55363,,,SAC,73,8.9,88,64,0.73,,24,67,35.8,35.8,10.2,15.9,15.9,38.6,2018,iso,2.3,25.1
55364,,Kristaps Porzingis,NYK,49,8.3,91,64,0.7,,27,75,36.0,38.0,12.1,6.6,6.6,34.1,2018,iso,1.1,21.3
55365,,Courtney Lee,NYK,76,8.2,73,61,0.84,,20,62,32.3,40.3,6.8,8.2,8.2,35.6,2018,iso,0.0,47.2
55366,,Blake Griffin,DET,25,12.5,66,60,0.91,,21,59,35.6,42.4,1.5,10.6,7.6,39.4,2018,iso,1.5,63.2
55367,,Wilson Chandler,DEN,74,10.4,80,59,0.74,,24,62,38.7,39.5,12.5,10.0,10.0,37.5,2018,iso,0.0,28.7
55368,,Kris Dunn,CHI,52,7.7,67,56,0.84,,24,59,40.7,42.4,4.5,7.5,6.0,41.8,2018,iso,0.0,47.5
55369,,Evan Turner,POR,79,9.6,69,56,0.81,,23,58,39.7,39.7,8.7,8.7,8.7,40.6,2018,iso,1.4,40.8
55370,,Marc Gasol,MEM,73,5.2,71,56,0.79,,22,58,37.9,37.9,8.5,9.9,9.9,40.8,2018,iso,0.0,36.2
55371,,T.J. Warren,PHX,65,6.1,76,56,0.74,,24,62,38.7,38.7,9.2,10.5,10.5,39.5,2018,iso,1.3,28.4
55372,,MarShon Brooks,MEM,7,29.1,37,54,1.46,,21,34,61.8,75.0,5.4,10.8,10.8,59.5,2018,iso,8.1,99.3
55373,,Darren Collison,IND,69,7.0,55,54,0.98,,23,52,44.2,45.2,0.0,7.3,7.3,47.3,2018,iso,1.8,74.5
55374,,Taurean Prince,ATL,82,5.8,71,54,0.76,,20,58,34.5,36.2,11.3,12.7,12.7,35.2,2018,iso,5.6,30.9
55375,,De'Aaron Fox,SAC,73,5.4,57,53,0.93,,20,48,41.7,45.8,7.0,12.3,12.3,43.9,2018,iso,3.5,67.7
55376,,Alec Burks,UTA,64,11.3,60,51,0.85,,19,50,38.0,47.0,15.0,5.0,5.0,33.3,2018,iso,3.3,50.9
55377,,Jeff Green,CLE,78,7.5,60,51,0.85,,20,53,37.7,38.7,3.3,11.7,11.7,41.7,2018,iso,3.3,50.9
55378,,Dwight Howard,CHA,81,4.0,55,50,0.91,,19,38,50.0,50.0,12.7,21.8,20.0,49.1,2018,iso,3.6,63.2
55379,,Klay Thompson,GSW,73,4.4,59,50,0.85,,20,49,40.8,46.9,13.6,3.4,3.4,37.3,2018,iso,0.0,50.4
55380,,Josh Jackson,PHX,77,6.3,75,50,0.67,,19,60,31.7,32.5,9.3,13.3,13.3,36.0,2018,iso,2.7,17.9
55381,,Tim Hardaway Jr.,NYK,59,5.4,55,49,0.89,,17,47,36.2,43.6,7.3,9.1,7.3,38.2,2018,iso,1.8,58.9
55382,,Dillon Brooks,MEM,82,6.0,58,49,0.84,,22,52,42.3,45.2,6.9,1.7,3.4,39.7,2018,iso,0.0,48.9
55383,,Dwyane Wade,CLE,46,11.5,67,49,0.73,,19,57,33.3,33.3,7.5,13.4,13.4,35.8,2018,iso,6.0,27.3
55384,,Jerian Grant,CHI,74,10.3,69,49,0.71,,21,62,33.9,34.7,7.2,10.1,10.1,31.9,2018,iso,7.2,22.3
55385,,Malcolm Brogdon,MIL,48,5.5,33,48,1.46,,19,29,65.5,75.9,3.0,9.1,9.1,66.7,2018,iso,0.0,98.9
55386,,Ricky Rubio,UTA,77,4.2,48,48,1.0,,16,37,43.2,47.3,10.4,18.8,18.8,45.8,2018,iso,6.3,80.8
55387,,Zach LaVine,CHI,24,11.3,50,48,0.96,,15,38,39.5,44.7,10.0,16.0,14.0,44.0,2018,iso,2.0,71.3
55388,,Markieff Morris,WAS,73,5.9,51,48,0.94,,21,42,50.0,50.0,9.8,9.8,9.8,49.0,2018,iso,2.0,69.1
55389,,Marcus Smart,BOS,54,8.8,62,48,0.77,,20,50,40.0,42.0,14.5,6.5,6.5,37.1,2018,iso,1.6,33.1
55390,,Bogdan Bogdanovic,SAC,78,5.5,52,47,0.9,,16,44,36.4,44.3,5.8,9.6,3.8,40.4,2018,iso,0.0,62.1
55391,,Mike James,PHX,32,11.5,46,46,1.0,,10,33,30.3,36.4,2.2,30.4,30.4,47.8,2018,iso,4.3,80.8
55392,,Nicolas Batum,CHA,64,5.7,47,46,0.98,,19,42,45.2,48.8,6.4,6.4,6.4,44.7,2018,iso,2.1,73.8
55393,,Andrew Harrison,MEM,56,10.3,60,46,0.77,,16,49,32.7,34.7,8.3,13.3,13.3,36.7,2018,iso,3.3,31.6
55394,,Shabazz Napier,POR,74,11.3,76,46,0.6,,15,61,24.6,27.9,11.8,7.9,7.9,27.6,2018,iso,0.0,12.4
55395,,Yogi Ferrell,DAL,82,6.1,52,45,0.86,,17,45,37.8,42.2,5.8,9.6,9.6,40.4,2018,iso,1.9,54.3
55396,,Joe Ingles,UTA,82,5.4,49,44,0.9,,17,39,43.6,47.4,14.3,10.2,8.2,40.8,2018,iso,4.1,60.6
55397,,Danilo Gallinari,LAC,21,16.0,51,44,0.86,,15,40,37.5,40.0,9.8,11.8,11.8,41.2,2018,iso,0.0,53.5
55398,,Trey Burke,NYK,36,12.4,56,44,0.79,,18,50,36.0,37.0,3.6,7.1,7.1,39.3,2018,iso,0.0,35.8
55399,,Serge Ibaka,TOR,76,4.7,43,43,1.0,,19,39,48.7,50.0,4.7,9.3,7.0,48.8,2018,iso,4.7,80.8
55400,,Fred VanVleet,TOR,76,8.3,55,43,0.78,,16,47,34.0,39.4,9.1,5.5,3.6,34.5,2018,iso,0.0,34.4
55401,,DeMarre Carroll,BKN,73,5.9,59,43,0.73,,12,38,31.6,32.9,13.6,22.0,13.6,42.4,2018,iso,0.0,26.2
55402,,Raymond Felton,OKC,82,10.9,70,42,0.6,,19,60,31.7,35.0,12.9,0.0,1.4,27.1,2018,iso,0.0,10.1
55403,,Paul Millsap,DEN,38,8.8,51,41,0.8,,18,41,43.9,43.9,9.8,9.8,7.8,43.1,2018,iso,0.0,38.7
55404,,J.J. Barea,DAL,69,7.4,65,41,0.63,,16,56,28.6,32.1,7.7,7.7,6.2,29.2,2018,iso,1.5,13.5
55405,,Frank Mason III,SAC,52,10.0,49,40,0.82,,15,39,38.5,38.5,8.2,14.3,14.3,42.9,2018,iso,2.0,41.5
55406,,Dejounte Murray,SAS,81,7.6,61,40,0.66,,17,46,37.0,37.0,16.4,9.8,8.2,34.4,2018,iso,1.6,17.4
55407,,Patty Mills,SAS,82,3.2,27,39,1.44,,16,24,66.7,77.1,7.4,3.7,3.7,63.0,2018,iso,0.0,98.6
55408,,Kyle Anderson,SAS,74,7.0,42,39,0.93,,15,30,50.0,50.0,11.9,19.0,14.3,47.6,2018,iso,2.4,67.0
55409,,Bobby Portis,CHI,73,4.4,43,39,0.91,,18,39,46.2,46.2,2.3,9.3,7.0,48.8,2018,iso,2.3,62.4
55410,,Frank Kaminsky,CHA,79,6.3,54,39,0.72,,14,46,30.4,30.4,7.4,13.0,13.0,33.3,2018,iso,5.6,24.5
55411,,Tyler Ulis,PHX,71,8.3,60,39,0.65,,11,46,23.9,25.0,8.3,18.3,18.3,33.3,2018,iso,3.3,16.4
55412,,Garrett Temple,SAC,65,6.0,35,38,1.09,,12,26,46.2,53.8,8.6,20.0,17.1,51.4,2018,iso,2.9,89.7
55413,,Evan Fournier,ORL,57,3.9,38,38,1.0,,13,28,46.4,50.0,13.2,13.2,7.9,47.4,2018,iso,0.0,80.8
55414,,Elfrid Payton,ORL,44,5.0,31,37,1.19,,16,24,66.7,66.7,16.1,9.7,9.7,58.1,2018,iso,3.2,94.3
55415,,Al Horford,BOS,72,3.5,33,37,1.12,,14,29,48.3,50.0,0.0,15.2,12.1,54.5,2018,iso,3.0,91.5
55416,,Rajon Rondo,NOP,66,5.4,36,37,1.03,,16,34,47.1,52.9,2.8,5.6,5.6,47.2,2018,iso,2.8,83.3
55417,,D.J. Augustin,ORL,75,5.1,38,37,0.97,,13,32,40.6,48.4,7.9,7.9,7.9,42.1,2018,iso,0.0,73.3
55418,,Shaun Livingston,GSW,72,9.0,38,37,0.97,,15,34,44.1,44.1,0.0,10.5,10.5,50.0,2018,iso,0.0,73.3
55419,,Dario Saric,PHI,78,3.2,36,36,1.0,,15,32,46.9,46.9,5.6,11.1,11.1,47.2,2018,iso,5.6,80.8
55420,,Mario Hezonja,ORL,75,6.0,45,36,0.8,,14,40,35.0,41.3,4.4,6.7,6.7,35.6,2018,iso,0.0,37.7
55421,,LaMarcus Aldridge,SAS,75,3.1,50,36,0.72,,12,37,32.4,32.4,10.0,16.0,16.0,40.0,2018,iso,0.0,24.1
55422,,Wesley Matthews,DAL,63,6.8,56,36,0.64,,13,44,29.5,34.1,14.3,7.1,7.1,30.4,2018,iso,0.0,15.6
55423,,Draymond Green,GSW,70,4.5,40,35,0.88,,13,33,39.4,40.9,5.0,15.0,12.5,42.5,2018,iso,2.5,55.5
55424,,Dwight Buycks,DET,29,12.5,32,34,1.06,,12,28,42.9,50.0,3.1,9.4,9.4,46.9,2018,iso,0.0,88.3
55425,,Malcolm Delaney,ATL,54,9.7,38,34,0.9,,13,36,36.1,40.3,0.0,10.5,7.9,39.5,2018,iso,5.3,59.6
55426,,Kent Bazemore,ATL,65,5.3,48,33,0.69,,7,32,21.9,23.4,12.5,20.8,18.8,35.4,2018,iso,0.0,19.1
55427,,,LAL,74,3.2,31,32,1.03,,11,29,37.9,43.1,0.0,16.1,16.1,41.9,2018,iso,9.7,84.8
55428,,Tyler Dorsey,ATL,56,7.4,33,32,0.97,,12,32,37.5,46.9,0.0,3.0,3.0,39.4,2018,iso,0.0,72.3
55429,,Skal Labissiere,SAC,60,6.0,35,32,0.91,,13,26,50.0,50.0,17.1,14.3,11.4,45.7,2018,iso,5.7,63.8
55430,,Mario Chalmers,MEM,66,6.4,40,32,0.8,,8,29,27.6,29.3,10.0,20.0,17.5,37.5,2018,iso,2.5,37.7
55431,,Trey Lyles,DEN,73,6.1,41,32,0.78,,7,28,25.0,26.8,4.9,26.8,24.4,39.0,2018,iso,0.0,34.0
55432,,Allen Crabbe,BKN,75,3.1,29,31,1.07,,12,26,46.2,51.9,3.4,10.3,10.3,48.3,2018,iso,3.4,89.0
55433,,Delon Wright,TOR,69,5.7,32,31,0.97,,11,25,44.0,50.0,9.4,12.5,12.5,46.9,2018,iso,0.0,71.6
55434,,George Hill,SAC,43,7.0,30,30,1.0,,12,23,52.2,56.5,13.3,13.3,10.0,50.0,2018,iso,3.3,80.8
55435,,Joe Johnson,UTA,32,14.3,38,30,0.79,,15,31,48.4,48.4,18.4,0.0,0.0,39.5,2018,iso,0.0,36.5
55436,,Otto Porter Jr.,WAS,77,3.8,39,30,0.77,,11,34,32.4,35.3,5.1,12.8,12.8,35.9,2018,iso,5.1,32.1
55437,,Brook Lopez,LAL,74,2.6,25,29,1.16,,10,18,55.6,58.3,12.0,24.0,20.0,56.0,2018,iso,8.0,93.3
55438,,Jonas Valanciunas,TOR,77,2.9,26,29,1.11,,14,22,63.6,65.9,15.4,0.0,0.0,53.8,2018,iso,0.0,91.1
55439,,E'Twaun Moore,NOP,82,3.2,31,29,0.94,,14,29,48.3,50.0,6.5,0.0,0.0,45.2,2018,iso,0.0,68.8
55440,,Gary Harris,DEN,67,3.4,37,29,0.78,,9,33,27.3,31.8,2.7,13.5,13.5,32.4,2018,iso,5.4,35.1
55441,,Montrezl Harrell,LAC,76,2.7,19,28,1.47,,13,18,72.2,72.2,0.0,21.1,21.1,68.4,2018,iso,15.8,99.6
55442,,Jarrett Jack,NYK,62,6.3,37,28,0.76,,10,32,31.3,34.4,5.4,8.1,8.1,35.1,2018,iso,0.0,30.1
55443,,,CHA,52,7.1,23,27,1.17,,7,14,50.0,53.6,8.7,30.4,30.4,60.9,2018,iso,0.0,93.6
55444,,,CHA,74,3.8,26,27,1.04,,10,19,52.6,52.6,7.7,19.2,19.2,57.7,2018,iso,0.0,85.5
55445,,Kelly Oubre Jr.,WAS,81,3.5,34,27,0.79,,8,26,30.8,32.7,2.9,20.6,20.6,38.2,2018,iso,0.0,36.9
55446,,Jabari Parker,MIL,31,9.4,38,27,0.71,,13,36,36.1,36.1,5.3,2.6,2.6,34.2,2018,iso,2.6,22.7
55447,,Cory Joseph,IND,82,6.3,46,27,0.59,,12,41,29.3,29.3,6.5,6.5,2.2,30.4,2018,iso,2.2,8.5
55448,,Nikola Vucevic,ORL,57,2.9,29,26,0.9,,12,23,52.2,52.2,17.2,3.4,3.4,44.8,2018,iso,0.0,60.3
55449,,Denzel Valentine,CHI,77,3.6,30,25,0.83,,11,23,47.8,54.3,20.0,3.3,3.3,36.7,2018,iso,0.0,46.2
55450,,Kelly Olynyk,MIA,76,3.5,30,25,0.83,,8,23,34.8,37.0,13.3,16.7,16.7,36.7,2018,iso,6.7,46.2
55451,,Isaiah Taylor,ATL,67,6.6,36,25,0.69,,11,30,36.7,36.7,11.1,5.6,5.6,36.1,2018,iso,0.0,20.2
55452,,Isaiah Canaan,PHX,19,10.6,20,24,1.2,,8,15,53.3,56.7,5.0,20.0,20.0,60.0,2018,iso,0.0,95.0
55453,,Jerami Grant,OKC,81,4.2,26,24,0.92,,8,16,50.0,53.1,15.4,23.1,23.1,50.0,2018,iso,0.0,64.8
55454,,Kevin Love,CLE,59,3.0,28,24,0.86,,9,22,40.9,40.9,10.7,14.3,10.7,42.9,2018,iso,3.6,52.5
55455,,Kyle O'Quinn,NYK,77,5.7,31,24,0.77,,11,29,37.9,37.9,3.2,3.2,3.2,38.7,2018,iso,0.0,33.1
55456,,Shelvin Mack,ORL,69,6.2,34,24,0.71,,7,26,26.9,26.9,5.9,20.6,20.6,38.2,2018,iso,2.9,21.6
55457,,Pascal Siakam,TOR,81,4.6,27,23,0.85,,9,22,40.9,40.9,11.1,14.8,14.8,40.7,2018,iso,7.4,51.4
55458,,Tony Parker,SAS,55,6.3,31,23,0.74,,10,23,43.5,43.5,19.4,6.5,6.5,38.7,2018,iso,0.0,29.1
55459,,Mike Conley,MEM,12,15.1,32,23,0.72,,7,24,29.2,33.3,12.5,15.6,12.5,34.4,2018,iso,3.1,23.8
55460,,Bojan Bogdanovic,IND,80,3.9,41,23,0.56,,7,33,21.2,24.2,9.8,9.8,7.3,26.8,2018,iso,0.0,7.1
55461,,Tim Frazier,WAS,59,7.8,19,22,1.16,,6,14,42.9,50.0,5.3,26.3,21.1,52.6,2018,iso,5.3,92.9
55462,,Greg Monroe,BOS,26,7.5,21,22,1.05,,10,18,55.6,55.6,4.8,9.5,9.5,57.1,2018,iso,0.0,85.8
55463,,Emmanuel Mudiay,DEN,42,5.6,24,22,0.92,,9,23,39.1,43.5,0.0,4.2,0.0,41.7,2018,iso,0.0,64.2
55464,,T.J. McConnell,PHI,76,4.7,26,22,0.85,,11,23,47.8,47.8,11.5,0.0,0.0,42.3,2018,iso,0.0,49.8
55465,,Dirk Nowitzki,DAL,77,3.2,27,22,0.81,,10,26,38.5,38.5,0.0,3.7,0.0,40.7,2018,iso,0.0,41.1
55466,,Lonzo Ball,LAL,52,4.0,29,22,0.76,,9,25,36.0,44.0,6.9,6.9,6.9,31.0,2018,iso,0.0,30.5
55467,,David Nwaba,CHI,70,6.1,36,22,0.61,,8,28,28.6,28.6,11.1,13.9,13.9,33.3,2018,iso,2.8,13.1
55468,,Luc Mbah a Moute,HOU,61,3.0,14,21,1.5,,6,7,85.7,85.7,28.6,42.9,42.9,64.3,2018,iso,21.4,100.0
55469,,Mike Scott,WAS,76,2.5,16,21,1.31,,10,16,62.5,62.5,0.0,6.3,6.3,62.5,2018,iso,6.3,97.2
55470,,Jameer Nelson,NOP,43,6.3,17,21,1.24,,8,16,50.0,59.4,0.0,5.9,0.0,52.9,2018,iso,0.0,96.1
55471,,Gerald Green,HOU,41,5.2,24,21,0.88,,9,21,42.9,47.6,4.2,12.5,12.5,37.5,2018,iso,4.2,55.5
55472,,Marquese Chriss,PHX,72,4.0,26,21,0.81,,9,19,47.4,47.4,19.2,11.5,11.5,42.3,2018,iso,3.8,39.7
55473,,Lauri Markkanen,CHI,68,2.8,28,21,0.75,,10,24,41.7,43.8,14.3,0.0,0.0,35.7,2018,iso,0.0,29.5
55474,,Stanley Johnson,DET,69,5.2,37,21,0.57,,7,30,23.3,23.3,8.1,13.5,13.5,29.7,2018,iso,2.7,7.8
55475,,George Hill,CLE,24,6.1,14,20,1.43,,8,14,57.1,71.4,0.0,0.0,0.0,57.1,2018,iso,0.0,98.2
55476,,Nene,HOU,52,5.8,19,20,1.05,,7,13,53.8,53.8,10.5,21.1,15.8,57.9,2018,iso,0.0,86.5
55477,,Jarell Martin,MEM,73,3.8,24,20,0.83,,8,20,40.0,40.0,8.3,8.3,8.3,41.7,2018,iso,0.0,46.2
