TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Denver Nuggets,6,6,9.1,19,48,39.6,39.6,9.1,19,48,39.6,0.0,0,0,-,very_tight,2,2023
Los Angeles Lakers,6,6,9.1,21,47,44.7,44.7,9.1,21,47,44.7,0.0,0,0,-,very_tight,2,2023
Boston Celtics,7,7,8.0,21,47,44.7,44.7,7.8,21,46,45.7,0.2,0,1,0.0,very_tight,2,2023
Philadelphia 76ers,7,7,7.2,15,42,35.7,35.7,7.2,15,42,35.7,0.0,0,0,-,very_tight,2,2023
Golden State Warriors,6,6,6.1,16,35,45.7,48.6,5.2,14,30,46.7,0.9,2,5,40.0,very_tight,2,2023
New York Knicks,6,6,6.5,11,31,35.5,35.5,6.5,11,31,35.5,0.0,0,0,-,very_tight,2,2023
Miami Heat,6,6,5.8,16,30,53.3,55.0,5.4,15,28,53.6,0.4,1,2,50.0,very_tight,2,2023
Phoenix Suns,6,6,3.1,6,16,37.5,37.5,2.9,6,15,40.0,0.2,0,1,0.0,very_tight,2,2023
Phoenix Suns,6,6,51.0,132,266,49.6,51.7,44.1,121,230,52.6,6.9,11,36,30.6,tight,2,2023
Boston Celtics,7,7,40.8,128,240,53.3,56.9,33.8,111,199,55.8,7.0,17,41,41.5,tight,2,2023
Denver Nuggets,6,6,44.9,132,238,55.5,57.6,39.4,122,209,58.4,5.5,10,29,34.5,tight,2,2023
Golden State Warriors,6,6,41.2,103,236,43.6,47.2,31.1,86,178,48.3,10.1,17,58,29.3,tight,2,2023
Miami Heat,6,6,45.8,101,236,42.8,44.9,34.8,91,179,50.8,11.1,10,57,17.5,tight,2,2023
Philadelphia 76ers,7,7,37.6,96,219,43.8,46.1,31.1,86,181,47.5,6.5,10,38,26.3,tight,2,2023
Los Angeles Lakers,6,6,40.3,113,207,54.6,55.1,37.9,111,195,56.9,2.3,2,12,16.7,tight,2,2023
New York Knicks,6,6,39.0,91,186,48.9,50.8,32.7,84,156,53.8,6.3,7,30,23.3,tight,2,2023
Golden State Warriors,6,6,32.5,89,186,47.8,57.5,15.7,53,90,58.9,16.8,36,96,37.5,open,2,2023
Philadelphia 76ers,7,7,31.8,82,185,44.3,51.4,17.4,56,101,55.4,14.4,26,84,31.0,open,2,2023
Boston Celtics,7,7,29.3,73,172,42.4,55.8,9.5,27,56,48.2,19.7,46,116,39.7,open,2,2023
New York Knicks,6,6,33.8,71,161,44.1,52.8,13.8,43,66,65.2,19.9,28,95,29.5,open,2,2023
Denver Nuggets,6,6,29.6,79,157,50.3,59.2,16.6,51,88,58.0,13.0,28,69,40.6,open,2,2023
Phoenix Suns,6,6,29.3,74,153,48.4,55.6,16.1,52,84,61.9,13.2,22,69,31.9,open,2,2023
Los Angeles Lakers,6,6,29.6,64,152,42.1,50.7,15.6,38,80,47.5,14.0,26,72,36.1,open,2,2023
Miami Heat,6,6,29.5,63,152,41.4,50.3,13.0,36,67,53.7,16.5,27,85,31.8,open,2,2023
Philadelphia 76ers,7,7,23.4,57,136,41.9,58.1,3.1,13,18,72.2,20.3,44,118,37.3,wide_open,2,2023
Boston Celtics,7,7,21.9,51,129,39.5,55.8,2.6,9,15,60.0,19.4,42,114,36.8,wide_open,2,2023
Golden State Warriors,6,6,20.2,45,116,38.8,55.2,2.1,7,12,58.3,18.2,38,104,36.5,wide_open,2,2023
Los Angeles Lakers,6,6,21.0,47,108,43.5,58.3,4.7,15,24,62.5,16.3,32,84,38.1,wide_open,2,2023
New York Knicks,6,6,20.8,35,99,35.4,49.5,2.7,7,13,53.8,18.0,28,86,32.6,wide_open,2,2023
Miami Heat,6,6,18.8,39,97,40.2,56.7,2.3,7,12,58.3,16.5,32,85,37.6,wide_open,2,2023
Phoenix Suns,6,6,16.7,39,87,44.8,57.5,5.2,17,27,63.0,11.5,22,60,36.7,wide_open,2,2023
Denver Nuggets,6,6,16.4,33,87,37.9,51.1,3.8,10,20,50.0,12.6,23,67,34.3,wide_open,2,2023
