TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Portland Trail Blazers,72,72,33.1,946,2169,43.6,55.4,12.4,436,812,53.7,20.7,510,1357,37.6,open,2021
Phoenix Suns,72,72,33.3,964,2096,46.0,54.2,18.1,622,1141,54.5,15.2,342,955,35.8,open,2021
Milwaukee Bucks,72,72,31.3,975,2067,47.2,56.7,15.1,580,998,58.1,16.2,395,1069,37.0,open,2021
LA Clippers,72,72,33.2,944,2053,46.0,56.2,16.6,523,1024,51.1,16.6,421,1029,40.9,open,2021
Dallas Mavericks,72,72,32.5,922,2038,45.2,56.0,13.5,484,850,56.9,18.9,438,1188,36.9,open,2021
Charlotte Hornets,72,72,31.3,888,1977,44.9,55.4,13.4,472,848,55.7,17.9,416,1129,36.8,open,2021
San Antonio Spurs,72,72,30.3,871,1971,44.2,52.2,16.3,556,1062,52.4,14.0,315,909,34.7,open,2021
Boston Celtics,72,72,30.6,854,1961,43.5,53.2,14.0,476,897,53.1,16.6,378,1064,35.5,open,2021
Brooklyn Nets,72,72,30.6,903,1927,46.9,57.8,13.0,481,816,58.9,17.7,422,1111,38.0,open,2021
Washington Wizards,72,72,29.4,858,1925,44.6,51.2,17.8,603,1165,51.8,11.6,255,760,33.6,open,2021
Minnesota Timberwolves,72,72,29.3,795,1918,41.4,51.3,12.2,418,797,52.4,17.1,377,1121,33.6,open,2021
Denver Nuggets,72,72,30.1,889,1914,46.4,56.6,14.2,502,905,55.5,15.9,387,1009,38.4,open,2021
Golden State Warriors,72,72,30.4,850,1912,44.5,55.4,12.6,432,792,54.5,17.8,418,1120,37.3,open,2021
Orlando Magic,72,72,29.7,788,1907,41.3,49.1,16.0,490,1026,47.8,13.7,298,881,33.8,open,2021
Los Angeles Lakers,72,71,31.2,838,1904,44.0,51.9,16.8,537,1027,52.3,14.4,301,877,34.3,open,2021
New York Knicks,72,72,30.4,830,1878,44.2,52.8,16.8,507,1041,48.7,13.5,323,837,38.6,open,2021
Houston Rockets,72,72,29.5,753,1859,40.5,51.1,10.5,359,661,54.3,19.0,394,1198,32.9,open,2021
Sacramento Kings,72,72,29.1,811,1855,43.7,52.4,14.2,489,903,54.2,14.9,322,952,33.8,open,2021
Toronto Raptors,72,72,28.9,797,1846,43.2,54.0,11.7,396,745,53.2,17.3,401,1101,36.4,open,2021
Philadelphia 76ers,72,72,29.5,837,1844,45.4,53.7,16.0,530,1000,53.0,13.5,307,844,36.4,open,2021
Miami Heat,72,72,30.3,797,1828,43.6,53.5,13.3,434,804,54.0,17.0,363,1024,35.4,open,2021
Utah Jazz,72,72,28.6,783,1811,43.2,55.5,9.8,337,619,54.4,18.8,446,1192,37.4,open,2021
Atlanta Hawks,72,72,28.6,790,1793,44.1,54.0,13.0,433,813,53.3,15.6,357,980,36.4,open,2021
Detroit Pistons,72,72,28.9,736,1759,41.8,51.3,12.4,404,754,53.6,16.5,332,1005,33.0,open,2021
New Orleans Pelicans,72,72,27.3,786,1746,45.0,54.2,12.8,466,818,57.0,14.5,320,928,34.5,open,2021
Oklahoma City Thunder,72,72,27.5,729,1734,42.0,50.6,12.4,431,781,55.2,15.1,298,953,31.3,open,2021
Chicago Bulls,72,72,26.8,743,1710,43.5,52.3,13.3,439,846,51.9,13.5,304,864,35.2,open,2021
Memphis Grizzlies,72,72,25.4,777,1678,46.3,54.1,13.8,514,914,56.2,11.6,263,764,34.4,open,2021
Indiana Pacers,72,72,25.2,760,1657,45.9,54.5,12.6,474,826,57.4,12.7,286,831,34.4,open,2021
Cleveland Cavaliers,72,71,25.8,680,1573,43.2,51.1,12.7,433,771,56.2,13.2,247,802,30.8,open,2021
New Orleans Pelicans,72,72,44.8,1492,2868,52.0,53.4,40.7,1412,2606,54.2,4.1,80,262,30.5,tight,2021
Memphis Grizzlies,72,72,42.8,1453,2824,51.5,52.1,40.9,1415,2699,52.4,1.9,38,125,30.4,tight,2021
Washington Wizards,72,72,42.2,1455,2765,52.6,54.5,37.5,1350,2457,54.9,4.7,105,308,34.1,tight,2021
Portland Trail Blazers,72,72,41.8,1283,2741,46.8,50.5,32.8,1081,2149,50.3,9.0,202,592,34.1,tight,2021
San Antonio Spurs,72,72,41.6,1333,2711,49.2,50.4,38.3,1267,2492,50.8,3.4,66,219,30.1,tight,2021
Brooklyn Nets,72,72,42.5,1418,2672,53.1,55.6,36.1,1282,2269,56.5,6.4,136,403,33.7,tight,2021
Indiana Pacers,72,72,40.0,1346,2625,51.3,52.6,37.0,1279,2431,52.6,3.0,67,194,34.5,tight,2021
Philadelphia 76ers,72,72,41.9,1327,2624,50.6,52.0,37.8,1250,2368,52.8,4.1,77,256,30.1,tight,2021
Detroit Pistons,72,72,42.8,1275,2607,48.9,50.5,37.9,1191,2308,51.6,4.9,84,299,28.1,tight,2021
Orlando Magic,72,72,40.3,1207,2586,46.7,48.2,35.9,1127,2303,48.9,4.4,80,283,28.3,tight,2021
Boston Celtics,72,72,40.3,1276,2582,49.4,52.4,33.2,1122,2127,52.8,7.1,154,455,33.8,tight,2021
Cleveland Cavaliers,72,71,42.2,1256,2569,48.9,49.4,39.6,1231,2413,51.0,2.6,25,156,16.0,tight,2021
Denver Nuggets,72,72,40.3,1324,2564,51.6,53.4,35.5,1232,2258,54.6,4.8,92,306,30.1,tight,2021
Atlanta Hawks,72,72,40.6,1313,2547,51.6,52.6,37.9,1259,2377,53.0,2.7,54,170,31.8,tight,2021
Sacramento Kings,72,72,39.8,1341,2541,52.8,54.4,35.6,1257,2274,55.3,4.2,84,267,31.5,tight,2021
Chicago Bulls,72,72,39.7,1363,2532,53.8,54.9,36.9,1311,2352,55.7,2.8,52,180,28.9,tight,2021
New York Knicks,72,72,40.5,1174,2500,47.0,48.3,37.0,1109,2287,48.5,3.4,65,213,30.5,tight,2021
Minnesota Timberwolves,72,72,38.2,1232,2497,49.3,50.5,34.4,1176,2250,52.3,3.8,56,247,22.7,tight,2021
Charlotte Hornets,72,72,39.3,1193,2483,48.0,49.9,34.4,1101,2174,50.6,4.9,92,309,29.8,tight,2021
Golden State Warriors,72,72,39.1,1283,2466,52.0,54.6,33.4,1156,2101,55.0,5.8,127,365,34.8,tight,2021
Milwaukee Bucks,72,72,37.2,1297,2456,52.8,54.4,33.9,1220,2241,54.4,3.3,77,215,35.8,tight,2021
Miami Heat,72,72,40.5,1250,2443,51.2,54.1,32.7,1109,1969,56.3,7.9,141,474,29.7,tight,2021
Oklahoma City Thunder,72,72,38.7,1195,2438,49.0,50.1,36.0,1144,2266,50.5,2.7,51,172,29.7,tight,2021
Toronto Raptors,72,72,37.9,1182,2419,48.9,51.1,32.5,1075,2076,51.8,5.4,107,343,31.2,tight,2021
