Player,Team,Age,GP,Min,ScreenAssists,ScreenAssists PTS,Deflections,OFF Loose BallsRecovered,DEF Loose BallsRecovered,Loose BallsRecovered,% Loose BallsRecovered OFF,% Loose BallsRecovered DEF,ChargesDrawn,Contested2PT Shots,Contested3PT Shots,ContestedShots
Darius Garland,CLE,22,68,2430,18,40,130,46,28,74,62.2,37.8,3,118,144,262
Darren Collison,LAL,34,3,37,1,2,6,1,1,2,50.0,50.0,0,0,6,6
David Duke Jr.,BKN,22,22,341,4,9,29,6,6,12,50.0,50.0,0,24,30,54
David Johnson,TOR,21,2,2,0,0,0,0,0,0,0.0,0.0,0,1,0,1
David Nwaba,HOU,29,46,609,12,30,45,14,5,19,73.7,26.3,0,70,32,102
Davion Mitchell,SAC,23,75,2076,3,6,110,23,25,48,47.9,52.1,12,160,197,357
Davis Bertans,DAL,29,56,806,22,47,38,4,6,10,40.0,60.0,1,132,37,169
Davon Reed,DEN,27,48,668,6,14,37,7,7,14,50.0,50.0,0,88,56,144
Day'Ron Sharpe,BKN,20,32,391,50,115,16,5,3,8,62.5,37.5,0,95,38,133
De'Aaron Fox,SAC,24,59,2083,24,59,149,21,15,36,58.3,41.7,3,110,170,280
De'Andre Hunter,ATL,24,53,1577,22,47,71,11,14,25,44.0,56.0,1,187,163,350
De'Anthony Melton,MEM,24,73,1657,25,60,206,25,31,56,44.6,55.4,1,132,122,254
DeAndre Jordan,PHI,33,48,622,53,120,26,4,6,10,40.0,60.0,0,144,44,188
DeAndre' Bembry,MIL,27,56,1026,7,17,109,16,15,31,51.6,48.4,0,62,42,104
DeJon Jarreau,IND,24,1,1,0,0,2,0,0,0,0.0,0.0,0,0,0,0
DeMar DeRozan,CHI,32,76,2743,7,18,118,25,20,45,55.6,44.4,1,130,121,251
DeMarcus Cousins,DEN,31,48,717,74,178,71,13,10,23,56.5,43.5,7,160,73,233
Dean Wade,CLE,25,51,980,16,38,60,9,12,21,42.9,57.1,0,143,76,219
Deandre Ayton,PHX,23,58,1713,312,673,58,10,20,30,33.3,66.7,0,502,157,659
Deividas Sirvydis,DET,22,3,27,0,0,5,0,2,2,0.0,100.0,0,3,2,5
Dejounte Murray,SAS,25,68,2366,16,35,271,27,38,65,41.5,58.5,1,169,180,349
Delon Wright,ATL,30,77,1453,16,34,149,23,26,49,46.9,53.1,2,120,93,213
Deni Avdija,WAS,21,82,1984,25,59,106,21,15,36,58.3,41.7,0,318,186,504
Dennis Schroder,HOU,28,64,1838,13,28,110,28,21,49,57.1,42.9,6,130,102,232
Dennis Smith Jr.,POR,24,37,639,8,18,80,8,8,16,50.0,50.0,1,44,64,108
Denzel Valentine,UTA,28,24,222,1,3,20,3,0,3,100.0,0.0,0,16,19,35
Derrick Favors,OKC,30,39,652,80,177,35,11,2,13,84.6,15.4,0,156,55,211
Derrick Jones Jr.,CHI,25,51,899,79,176,67,10,7,17,58.8,41.2,1,141,81,222
Derrick Rose,NYK,33,26,636,2,5,33,13,8,21,61.9,38.1,1,52,50,102
Derrick Walton Jr.,DET,27,3,108,2,5,14,4,0,4,100.0,0.0,0,7,8,15
Derrick White,BOS,27,75,2199,31,70,119,30,33,63,47.6,52.4,25,311,191,502
Desmond Bane,MEM,24,76,2266,22,46,136,29,26,55,52.7,47.3,1,217,212,429
Devin Booker,PHX,25,68,2345,32,69,120,34,32,66,51.5,48.5,1,200,188,388
Devin Cannady,ORL,26,5,145,2,6,10,0,0,0,0.0,0.0,0,5,14,19
Devin Vassell,SAS,21,71,1937,16,35,132,13,35,48,27.1,72.9,2,195,124,319
Devon Dotson,CHI,22,11,85,0,0,3,1,1,2,50.0,50.0,0,6,2,8
Devontae Cacok,SAS,25,15,121,8,17,10,1,2,3,33.3,66.7,0,15,12,27
Devonte' Graham,NOP,27,76,2162,37,77,125,24,29,53,45.3,54.7,7,74,169,243
Dewayne Dedmon,MIA,32,67,1065,126,295,57,17,7,24,70.8,29.2,12,246,82,328
Didi Louzada,POR,22,9,129,1,3,10,0,4,4,0.0,100.0,1,12,17,29
Dillon Brooks,MEM,26,32,885,7,18,73,15,13,28,53.6,46.4,2,85,89,174
Domantas Sabonis,SAC,26,62,2136,340,801,93,36,26,62,58.1,41.9,1,409,145,554
Donovan Mitchell,UTA,25,67,2266,7,15,158,28,36,64,43.8,56.3,3,86,156,242
Donte DiVincenzo,SAC,25,42,1005,12,28,96,14,16,30,46.7,53.3,1,46,100,146
Dorian Finney-Smith,DAL,29,80,2644,41,102,161,34,32,66,51.5,48.5,0,376,222,598
Doug McDermott,SAS,30,51,1223,10,20,17,9,6,15,60.0,40.0,0,120,89,209
Draymond Green,GSW,32,46,1329,111,302,113,17,21,38,44.7,55.3,8,232,157,389
Drew Eubanks,POR,25,71,1245,215,486,62,12,11,23,52.2,47.8,7,236,115,351
Duane Washington Jr.,IND,22,48,968,7,16,41,4,6,10,40.0,60.0,0,69,99,168
Duncan Robinson,MIA,28,79,2043,36,78,63,20,20,40,50.0,50.0,11,207,188,395
Dwight Howard,LAL,36,60,971,118,267,80,7,9,16,43.8,56.3,0,223,56,279
Dwight Powell,DAL,30,82,1798,291,661,89,21,6,27,77.8,22.2,10,515,149,664
Dylan Windler,CLE,25,50,459,4,8,30,4,9,13,30.8,69.2,1,40,45,85
Ed Davis,CLE,33,31,201,20,49,6,0,4,4,0.0,100.0,0,43,12,55
Elfrid Payton,PHX,28,50,549,10,27,45,6,7,13,46.2,53.8,0,38,59,97
Elijah Hughes,POR,24,36,434,1,3,19,2,3,5,40.0,60.0,4,20,43,63
Emanuel Terry,PHX,25,3,18,0,0,1,0,0,0,0.0,0.0,0,5,0,5
Emmanuel Mudiay,SAC,26,2,11,0,0,1,0,0,0,0.0,0.0,0,1,1,2
Enes Freedom,BOS,30,35,411,75,172,8,3,1,4,75.0,25.0,0,101,29,130
Eric Bledsoe,POR,32,54,1361,23,58,100,19,18,37,51.4,48.6,5,105,105,210
Eric Gordon,HOU,33,57,1670,19,48,54,16,11,27,59.3,40.7,1,80,63,143
Eric Paschall,UTA,25,58,737,29,66,24,11,7,18,61.1,38.9,1,86,67,153
Eugene Omoruyi,DAL,25,4,18,1,2,1,3,0,3,100.0,0.0,0,1,1,2
Evan Fournier,NYK,29,80,2358,12,28,137,27,30,57,47.4,52.6,1,147,159,306
Evan Mobley,CLE,21,69,2331,161,369,107,33,31,64,51.6,48.4,0,597,252,849
Facundo Campazzo,DEN,31,65,1184,8,18,128,18,15,33,54.5,45.5,8,75,72,147
Feron Hunt,NYK,22,2,8,0,0,1,0,1,1,0.0,100.0,0,2,1,3
Frank Jackson,DET,24,53,1164,3,6,53,8,9,17,47.1,52.9,1,120,75,195
Frank Kaminsky,PHX,29,9,181,36,80,12,2,2,4,50.0,50.0,0,60,5,65
Frank Ntilikina,DAL,23,58,685,4,11,41,8,5,13,61.5,38.5,3,75,63,138
Franz Wagner,ORL,20,79,2429,22,52,147,30,28,58,51.7,48.3,2,239,211,450
Fred VanVleet,TOR,28,65,2462,35,78,254,24,46,70,34.3,65.7,1,137,194,331
Freddie Gillespie,ORL,25,9,119,16,34,16,0,1,1,0.0,100.0,1,40,20,60
Furkan Korkmaz,PHI,24,67,1414,13,31,74,13,21,34,38.2,61.8,2,106,86,192
Gabe Vincent,MIA,26,68,1589,27,70,124,15,24,39,38.5,61.5,8,128,185,313
Gabe York,IND,28,2,21,0,0,3,0,0,0,0.0,0.0,0,1,0,1
Gabriel Deck,OKC,27,7,56,0,0,2,1,0,1,100.0,0.0,0,8,11,19
Gabriel Lundberg,PHX,27,4,44,1,3,6,1,1,2,50.0,50.0,0,3,2,5
Garrett Temple,NOP,36,59,1098,11,26,92,11,19,30,36.7,63.3,1,116,101,217
Garrison Mathews,HOU,25,65,1712,12,27,91,12,13,25,48.0,52.0,25,136,108,244
Gary Clark,NOP,27,38,378,8,20,20,4,5,9,44.4,55.6,1,31,32,63
Gary Harris,ORL,27,61,1730,5,12,107,16,23,39,41.0,59.0,1,61,112,173
Gary Payton II,GSW,29,71,1248,35,91,180,14,23,37,37.8,62.2,0,102,107,209
Gary Trent Jr.,TOR,23,70,2448,10,21,238,16,47,63,25.4,74.6,1,84,122,206
George Hill,MIL,36,54,1253,15,36,59,17,20,37,45.9,54.1,3,113,130,243
George King,DAL,28,4,19,0,0,0,0,0,0,0.0,0.0,0,5,0,5
Georges Niang,PHI,29,76,1736,51,113,53,17,14,31,54.8,45.2,3,221,151,372
Georgios Kalaitzakis,OKC,23,13,213,2,4,15,1,0,1,100.0,0.0,0,11,20,31
Giannis Antetokounmpo,MIL,27,67,2204,146,355,115,39,25,64,60.9,39.1,1,382,230,612
Goga Bitadze,IND,22,50,729,80,177,44,14,8,22,63.6,36.4,1,206,63,269
Goran Dragic,BKN,36,21,498,11,26,27,4,9,13,30.8,69.2,3,42,20,62
Gordon Hayward,CHA,32,49,1564,31,78,65,23,18,41,56.1,43.9,1,152,108,260
Gorgui Dieng,ATL,32,44,371,41,95,35,4,1,5,80.0,20.0,2,109,35,144
Grant Williams,BOS,23,77,1875,69,164,79,16,20,36,44.4,55.6,6,362,202,564
Grayson Allen,MIL,26,66,1805,17,38,96,19,26,45,42.2,57.8,3,148,209,357
Greg Brown III,POR,20,48,640,23,52,33,9,4,13,69.2,30.8,5,90,101,191
Greg Monroe,MIN,32,14,195,26,60,17,4,1,5,80.0,20.0,0,35,22,57
Hamidou Diallo,DET,23,58,1269,10,27,125,19,29,48,39.6,60.4,0,127,84,211
Harrison Barnes,SAC,30,77,2587,42,98,73,24,23,47,51.1,48.9,1,305,211,516
Hassan Whiteside,UTA,33,65,1162,197,463,37,11,17,28,39.3,60.7,2,449,89,538
Hassani Gravett,ORL,25,8,171,2,4,4,0,0,0,0.0,0.0,0,13,16,29
Haywood Highsmith,MIA,25,19,163,3,9,9,2,2,4,50.0,50.0,0,18,15,33
Herbert Jones,NOP,23,78,2335,30,72,243,33,26,59,55.9,44.1,8,260,275,535
Ignas Brazdeikis,ORL,23,42,536,3,7,13,7,5,12,58.3,41.7,0,58,44,102
Immanuel Quickley,NYK,23,78,1802,14,32,88,18,20,38,47.4,52.6,1,165,193,358
Isaac Bonga,TOR,22,15,69,5,12,8,0,1,1,0.0,100.0,0,14,12,26
Isaac Okoro,CLE,21,67,1981,13,34,92,26,19,45,57.8,42.2,5,210,111,321
Isaiah Hartenstein,LAC,24,68,1216,164,379,73,12,8,20,60.0,40.0,5,468,129,597
Isaiah Jackson,IND,20,36,541,66,149,41,6,3,9,66.7,33.3,0,184,51,235
Isaiah Joe,PHI,22,55,609,3,7,26,5,7,12,41.7,58.3,4,48,46,94
Isaiah Livers,DET,23,19,383,5,12,33,6,6,12,50.0,50.0,0,62,39,101
Isaiah Roby,OKC,24,45,948,86,195,75,22,10,32,68.8,31.3,1,229,85,314
Isaiah Stewart,DET,21,71,1816,236,517,46,13,9,22,59.1,40.9,0,617,215,832
Isaiah Thomas,CHA,33,22,333,10,24,12,2,4,6,33.3,66.7,0,18,21,39
Isaiah Todd,WAS,20,12,74,3,6,2,0,0,0,0.0,0.0,0,8,6,14
Ish Smith,WAS,33,65,1126,14,37,70,13,24,37,35.1,64.9,4,70,63,133
Ish Wainright,PHX,27,45,359,10,24,29,5,6,11,45.5,54.5,3,26,36,62
Ivica Zubac,LAC,25,76,1852,320,722,52,23,13,36,63.9,36.1,1,642,187,829
JT Thor,CHA,19,33,262,3,7,14,2,2,4,50.0,50.0,0,57,45,102
Ja Morant,MEM,22,57,1889,18,41,114,27,34,61,44.3,55.7,1,83,109,192
JaMychal Green,DEN,32,67,1085,82,207,79,2,8,10,20.0,80.0,6,155,102,257
JaQuori McLaughlin,DAL,24,4,11,0,0,0,1,0,1,100.0,0.0,0,1,0,1
JaVale McGee,PHX,34,74,1172,177,378,36,16,6,22,72.7,27.3,0,345,96,441
Jabari Parker,BOS,27,12,112,4,8,8,0,2,2,0.0,100.0,0,26,11,37
Jaden McDaniels,MIN,21,70,1803,19,47,114,27,25,52,51.9,48.1,1,308,212,520
Jaden Springer,PHI,19,2,6,0,0,1,0,0,0,0.0,0.0,0,2,0,2
Jae Crowder,PHX,31,67,1886,68,159,150,16,24,40,40.0,60.0,2,211,196,407
Jae'Sean Tate,HOU,26,78,2056,61,156,117,33,34,67,49.3,50.7,18,261,184,445
Jahmi'us Ramsey,SAC,21,19,134,0,0,1,3,1,4,75.0,25.0,0,11,10,21
Jaime Echenique,WAS,25,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Jake Layman,MIN,28,34,231,1,2,9,2,3,5,40.0,60.0,0,22,24,46
Jakob Poeltl,SAS,26,68,1970,371,818,118,25,19,44,56.8,43.2,2,784,181,965
Jalen Brunson,DAL,25,79,2524,28,67,81,21,27,48,43.8,56.3,17,105,190,295
Jalen Green,HOU,20,67,2138,8,18,87,21,21,42,50.0,50.0,3,156,148,304
Jalen Johnson,ATL,20,22,120,2,6,5,1,0,1,100.0,0.0,0,13,12,25
Jalen McDaniels,CHA,24,55,895,16,34,54,8,8,16,50.0,50.0,1,135,132,267
Jalen Smith,IND,22,51,924,82,181,17,9,6,15,60.0,40.0,1,207,101,308
Jalen Suggs,ORL,21,48,1307,14,34,119,17,16,33,51.5,48.5,8,122,111,233
James Bouknight,CHA,21,31,304,0,0,13,7,5,12,58.3,41.7,0,18,24,42
James Ennis III,DEN,31,7,56,2,4,4,2,0,2,100.0,0.0,0,3,6,9
James Harden,PHI,32,65,2420,30,68,139,23,30,53,43.4,56.6,2,157,159,316
James Johnson,BKN,35,62,1191,51,128,66,13,6,19,68.4,31.6,1,158,145,303
Jamorko Pickett,DET,24,13,176,3,6,5,2,1,3,66.7,33.3,0,38,17,55
Jared Butler,UTA,21,42,360,2,4,24,1,2,3,33.3,66.7,0,25,30,55
Jared Harper,NOP,24,5,43,0,0,3,1,1,2,50.0,50.0,0,4,6,10
Jaren Jackson Jr.,MEM,22,78,2126,69,154,136,35,28,63,55.6,44.4,0,540,229,769
Jarred Vanderbilt,MIN,23,74,1881,82,203,201,23,44,67,34.3,65.7,1,260,155,415
Jarrett Allen,CLE,24,56,1810,194,430,77,33,18,51,64.7,35.3,0,510,150,660
Jarrett Culver,MEM,23,37,338,1,2,42,7,2,9,77.8,22.2,0,20,35,55
Jarron Cumberland,POR,24,3,12,0,0,1,0,0,0,0.0,0.0,0,1,0,1
Javin DeLaurier,MIL,24,1,3,2,5,1,0,0,0,0.0,0.0,0,1,0,1
Javonte Green,CHI,28,65,1519,37,85,138,22,27,49,44.9,55.1,3,163,119,282
Javonte Smart,MIA,23,17,200,0,0,10,2,2,4,50.0,50.0,0,15,21,36
Jaxson Hayes,NOP,22,70,1398,70,156,80,17,15,32,53.1,46.9,0,282,141,423
Jay Huff,LAL,24,4,20,2,5,3,0,1,1,0.0,100.0,0,6,2,8
Jay Scrubb,LAC,21,18,121,1,2,11,2,2,4,50.0,50.0,1,10,9,19
Jaylen Brown,BOS,25,66,2220,9,19,117,36,22,58,62.1,37.9,2,178,185,363
Jaylen Hoard,OKC,23,7,240,7,16,12,4,2,6,66.7,33.3,0,32,22,54
Jaylen Morris,SAS,26,3,16,0,0,0,1,0,1,100.0,0.0,0,1,4,5
Jaylen Nowell,MIN,22,62,975,4,10,43,7,7,14,50.0,50.0,2,69,66,135
Jaysean Paige,DET,27,1,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Jayson Tatum,BOS,24,76,2731,38,88,117,39,28,67,58.2,41.8,0,216,197,413
Jeff Dowtin Jr.,ORL,25,9,108,1,2,6,0,2,2,0.0,100.0,0,5,11,16
Jeff Green,DEN,35,75,1849,54,134,43,6,12,18,33.3,66.7,11,264,215,479
Jemerrio Jones,LAL,27,2,15,0,0,1,1,1,2,50.0,50.0,0,1,0,1
Jerami Grant,DET,28,47,1500,23,52,77,6,6,12,50.0,50.0,5,168,98,266
Jeremiah Robinson-Earl,OKC,21,49,1087,97,213,36,16,15,31,51.6,48.4,5,218,125,343
Jeremy Lamb,SAC,30,56,936,8,18,63,5,11,16,31.3,68.8,0,67,75,142
Jericho Sims,NYK,23,41,555,72,172,17,9,3,12,75.0,25.0,0,134,35,169
Jevon Carter,MIL,26,66,905,10,24,76,11,17,28,39.3,60.7,0,55,75,130
Jimmy Butler,MIA,32,57,1931,44,114,149,38,27,65,58.5,41.5,5,115,100,215
Jock Landale,SAS,26,54,589,55,116,16,4,5,9,44.4,55.6,0,148,58,206
