Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch
Jalen McDaniels,CHA,47,18,29,904,346,1424,773,45,1.91,1.11,0.243,17,7,94,1.059,0.571,1.0
Jalen Smith,PHX,27,19,8,156,53,199,102,5,1.62,0.51,0.266,7,12,26,0.286,0.75,1.115
Jamal Murray,DEN,48,31,17,1704,1018,3351,1622,252,4.51,3.78,0.304,47,23,82,0.787,0.652,0.707
James Ennis III,ORL,41,12,29,986,345,1130,677,43,2.28,1.34,0.305,12,1,57,1.0,0.0,0.789
James Harden,BKN,44,31,13,1609,1083,4064,1323,377,5.57,4.96,0.266,11,20,38,0.0,0.5,0.763
James Johnson,NOP,51,21,30,1043,368,1392,827,57,2.47,1.88,0.264,50,6,62,0.66,0.5,0.968
James Nunnally,NOP,9,3,6,48,15,39,30,1,1.84,0.85,0.385,1,0,1,0.0,0.0,0.0
James Wiseman,GSW,39,18,21,836,448,1345,795,35,1.54,0.48,0.333,75,124,208,0.813,0.427,1.077
Jared Dudley,LAL,12,7,5,81,6,118,58,3,1.52,0.42,0.051,1,0,5,0.0,0.0,0.0
Jared Harper,NYK,8,5,3,16,3,28,7,3,5.5,5.39,0.107,0,0,0,0.0,0.0,0.0
Jaren Jackson Jr.,MEM,11,4,7,258,158,414,248,11,1.62,0.79,0.382,20,18,36,0.55,0.667,1.306
Jarred Vanderbilt,MIN,64,18,46,1139,344,1662,769,45,1.62,0.68,0.207,82,10,303,0.512,0.2,0.762
Jarrell Brantley,UTA,28,23,5,138,64,252,152,11,2.58,1.85,0.254,8,0,13,0.5,0.0,0.769
Jarrett Allen,CLE,63,20,43,1864,806,3061,1668,81,1.58,0.36,0.263,304,90,647,0.395,0.533,0.988
Jarrett Culver,MIN,34,7,27,499,180,678,399,29,2.52,1.75,0.265,10,3,51,0.6,0.667,0.686
Javonte Green,CHI,41,19,22,474,146,600,341,17,1.69,0.7,0.243,13,1,47,0.385,0.0,0.745
Jaxson Hayes,NOP,60,24,36,964,449,1242,802,32,1.56,0.55,0.362,98,14,279,0.551,0.286,0.996
Jay Scrubb,LAC,4,2,2,84,35,93,47,4,2.57,1.62,0.376,3,0,9,0.0,0.0,0.889
Jaylen Adams,MIL,7,5,2,18,2,40,18,4,5.51,5.2,0.05,0,0,0,0.0,0.0,0.0
Jaylen Brown,BOS,58,30,28,1999,1430,3303,2153,155,2.81,2.23,0.433,62,80,129,0.694,0.463,0.961
Jaylen Hoard,OKC,19,1,18,320,116,459,263,15,2.01,1.03,0.253,12,8,52,1.167,0.125,0.865
Jaylen Nowell,MIN,42,10,32,759,379,1137,636,64,3.36,2.97,0.333,14,0,26,0.5,0.0,1.115
Jayson Tatum,BOS,64,34,30,2290,1692,4973,2880,307,3.71,2.61,0.34,114,164,159,0.754,0.628,0.931
Jeff Green,BKN,68,44,24,1835,750,2445,1423,78,1.9,0.71,0.307,108,29,103,0.769,0.862,0.874
Jeff Teague,MIL,55,27,28,950,371,1789,683,141,4.73,4.55,0.207,16,5,13,0.375,0.8,0.154
Jerami Grant,DET,54,15,39,1829,1205,3329,2148,139,2.5,1.57,0.362,58,64,86,0.517,0.391,0.965
Jeremiah Martin,CLE,9,0,9,75,22,142,62,11,4.53,4.0,0.155,0,0,2,0.0,0.0,0.0
Jeremy Lamb,IND,36,16,20,765,363,1308,715,57,2.62,1.71,0.278,6,2,30,0.667,1.0,0.8
Jerome Robinson,WAS,17,5,12,305,83,430,276,20,2.72,2.14,0.193,2,0,7,0.0,0.0,0.286
Jevon Carter,PHX,60,42,18,717,248,974,567,43,2.63,2.04,0.255,4,0,8,0.0,0.0,0.0
Jimmy Butler,MIA,52,33,19,1745,1116,4025,1818,315,4.69,3.7,0.277,69,149,199,0.652,0.369,0.91
Joe Harris,BKN,69,45,24,2142,974,2583,1716,66,1.54,0.81,0.377,36,1,64,1.083,0.0,0.969
Joe Ingles,UTA,67,47,20,1867,809,3995,1995,251,3.77,2.86,0.203,24,9,14,0.208,0.0,0.286
Joel Embiid,PHI,51,39,12,1585,1451,3612,2536,150,2.5,1.06,0.402,204,629,271,0.574,0.698,1.037
John Collins,ATL,63,34,29,1848,1111,3275,1820,85,1.56,0.47,0.339,140,198,382,0.729,0.717,1.126
John Konchar,MEM,43,23,20,575,184,819,433,25,1.85,0.99,0.225,14,2,63,1.0,0.0,0.825
John Wall,HOU,40,12,28,1288,823,3197,1063,308,5.77,5.18,0.257,7,5,14,0.429,0.6,0.714
Jonas Valanciunas,MEM,62,32,30,1755,1058,3353,1881,97,1.74,0.51,0.316,247,316,670,0.607,0.715,1.022
Jontay Porter,MEM,11,7,4,54,22,84,59,3,2.03,1.0,0.262,5,7,7,0.4,0.571,1.143
Jordan Bell,GSW,6,3,3,82,15,163,87,5,1.66,0.65,0.092,6,5,14,0.0,0.0,0.714
Jordan Bone,ORL,14,2,12,196,56,296,115,25,5.13,4.44,0.189,1,0,2,0.0,0.0,1.0
Jordan Clarkson,UTA,68,49,19,1818,1251,2860,1761,173,3.62,3.12,0.437,27,10,49,0.704,0.9,0.755
Jordan McLaughlin,MIN,51,15,36,938,256,2175,806,163,4.48,4.03,0.118,14,1,25,0.714,0.0,0.64
Jordan Nwora,MIL,30,19,11,274,171,387,224,19,2.9,2.08,0.442,3,3,15,1.667,0.333,1.333
Jordan Poole,GSW,51,28,23,988,612,1863,1144,95,3.06,2.48,0.329,12,2,20,1.333,0.0,1.0
Josh Green,DAL,39,20,19,445,101,426,296,14,2.0,1.27,0.237,11,1,45,0.182,0.0,0.533
Josh Hall,OKC,21,2,19,336,86,398,219,17,2.49,1.68,0.216,4,0,10,0.5,0.0,0.7
Josh Hart,NOP,47,21,26,1350,434,1897,1025,68,2.16,1.23,0.229,16,1,43,0.5,2.0,0.581
Josh Jackson,DET,62,16,46,1560,828,2278,1450,95,2.5,1.78,0.363,29,17,87,0.483,0.353,0.77
Josh Okogie,MIN,59,21,38,1197,316,1166,799,39,1.98,1.22,0.271,31,7,109,0.645,0.714,0.899
Josh Richardson,DAL,59,35,24,1790,715,2657,1667,139,3.15,2.28,0.269,28,5,62,0.5,0.4,0.742
Jrue Holiday,MIL,59,41,18,1907,1046,3714,1520,269,4.35,3.85,0.282,41,53,185,0.585,0.358,0.778
Juan Toscano-Anderson,GSW,53,28,25,1107,301,2277,1160,72,1.88,1.09,0.132,47,29,89,0.574,0.138,0.764
Juancho Hernangomez,MIN,52,19,33,900,375,1342,732,33,1.47,0.53,0.279,29,8,103,0.966,0.875,0.903
Julius Randle,NYK,71,40,31,2667,1712,5936,3434,333,3.36,2.27,0.288,159,327,155,0.541,0.502,0.768
Justin Holiday,IND,72,34,38,2183,756,2432,1555,64,1.58,0.98,0.311,20,0,78,0.4,0.0,0.679
Justin Jackson,MIL,34,12,22,577,245,920,566,40,2.59,1.95,0.266,9,0,24,1.111,0.0,1.167
Justin James,SAC,36,15,21,310,139,435,241,21,2.89,2.0,0.32,5,1,20,0.8,0.0,1.15
Justin Patton,HOU,13,1,12,247,70,354,218,8,1.29,0.34,0.198,17,6,43,0.765,0.333,0.674
Justin Robinson,OKC,9,0,9,88,21,173,83,8,2.9,2.66,0.121,0,0,1,0.0,0.0,2.0
Justise Winslow,MEM,26,13,13,507,178,836,405,42,3.0,2.33,0.213,31,6,30,0.516,0.333,0.8
Jusuf Nurkic,POR,37,22,15,880,424,1902,1123,56,1.77,0.64,0.223,170,114,204,0.571,0.447,0.828
Juwan Morgan,UTA,29,24,5,147,35,186,110,5,1.47,0.5,0.188,3,0,28,1.333,0.0,0.607
KZ Okpala,MIA,37,22,15,447,92,428,266,14,1.91,1.03,0.215,15,2,31,0.267,0.0,0.161
Karim Mane,ORL,10,2,8,88,11,74,38,4,3.23,2.41,0.149,0,0,3,0.0,0.0,0.667
Karl-Anthony Towns,MIN,50,19,31,1689,1239,3466,2446,123,2.14,0.84,0.357,179,413,278,0.508,0.487,0.989
Kawhi Leonard,LAC,52,36,16,1772,1292,3097,2035,218,4.23,3.26,0.417,119,322,110,0.597,0.525,0.945
Keita Bates-Diop,SAS,30,13,17,245,79,278,154,10,2.19,1.14,0.284,1,0,15,2.0,0.0,1.467
Kelan Martin,IND,35,16,19,323,157,433,274,16,2.17,1.4,0.363,5,0,23,1.6,0.0,0.87
Keldon Johnson,SAS,69,32,37,1968,881,2818,1452,103,2.19,1.31,0.313,30,5,125,0.9,0.2,0.936
Keljin Blevins,POR,17,11,6,75,12,72,44,4,2.97,2.01,0.167,3,0,3,0.0,0.0,0.667
Kelly Olynyk,HOU,70,26,44,1997,945,3834,2067,115,1.8,0.71,0.246,100,116,254,0.58,0.526,1.004
Kelly Oubre Jr.,GSW,55,27,28,1688,849,2139,1446,76,2.12,1.41,0.397,42,30,166,0.738,0.467,1.018
Kemba Walker,BOS,43,22,21,1369,829,3127,1095,242,4.64,4.41,0.265,9,0,19,0.222,0.0,0.526
Kendrick Nunn,MIA,56,31,25,1650,816,2524,1248,156,3.71,3.04,0.323,30,6,60,0.933,0.333,1.033
Kenrich Williams,OKC,66,21,45,1426,526,2093,1263,88,2.53,1.99,0.251,29,23,121,1.034,0.652,0.736
Kent Bazemore,GSW,67,35,32,1334,481,2133,1221,85,2.38,1.6,0.226,23,26,82,0.826,0.231,0.768
Kentavious Caldwell-Pope,LAL,67,39,28,1902,653,2546,1620,77,1.8,0.94,0.256,21,1,44,0.714,0.0,0.477
Kenyon Martin Jr.,HOU,45,10,35,1068,419,1417,737,36,1.53,0.72,0.296,34,11,159,0.618,0.727,1.113
Kevin Durant,BKN,35,23,12,1157,943,2352,1284,126,3.2,2.22,0.401,53,161,27,0.528,0.509,1.222
Kevin Huerter,ATL,69,40,29,2126,822,3039,2039,142,2.81,2.05,0.27,35,2,72,0.657,0.0,0.806
Kevin Knox II,NYK,42,26,16,464,163,572,369,16,1.66,0.77,0.285,12,4,14,0.333,0.75,0.643
Kevin Love,CLE,25,7,18,622,305,1289,848,39,1.79,0.44,0.237,40,83,57,0.3,0.373,0.789
Kevin Porter Jr.,HOU,26,4,22,835,431,1935,825,153,4.74,4.18,0.223,14,3,24,0.714,0.0,0.917
Kevon Looney,GSW,61,34,27,1161,251,1815,1167,46,1.53,0.55,0.138,61,71,210,0.328,0.282,0.633
Khem Birch,TOR,67,23,44,1529,482,2117,1233,53,1.49,0.63,0.228,201,50,364,0.557,0.48,0.654
Khris Middleton,MIL,68,45,23,2269,1385,4303,2191,266,3.7,2.86,0.322,57,126,115,0.667,0.659,0.904
Khyri Thomas,HOU,5,1,4,153,82,219,119,12,3.25,2.71,0.374,9,0,11,0.889,0.0,0.727
Killian Hayes,DET,26,6,20,670,176,1651,566,139,5.04,4.59,0.107,14,0,9,0.571,0.0,0.222
Killian Tillie,MEM,18,11,7,182,57,206,132,6,1.69,0.7,0.277,6,2,9,0.5,0.0,0.333
Kira Lewis Jr.,NOP,54,23,31,904,343,1789,709,119,3.98,3.54,0.192,9,1,26,0.556,0.0,0.731
Kostas Antetokounmpo,LAL,15,6,9,56,12,63,35,2,2.0,1.11,0.19,1,2,8,0.0,0.0,0.625
Kris Dunn,ATL,4,1,3,45,5,79,30,6,4.79,4.28,0.063,0,1,0,0.0,0.0,0.0
Kristaps Porzingis,DAL,43,26,17,1327,865,2554,1538,64,1.5,0.53,0.339,124,222,275,0.548,0.676,0.949
Kyle Anderson,MEM,69,36,33,1887,854,3043,1644,140,2.76,1.65,0.281,64,11,89,0.5,0.364,0.91
Kyle Guy,SAC,31,11,20,235,87,422,227,22,3.05,2.62,0.206,4,0,3,0.25,0.0,0.0
Kyle Kuzma,LAL,68,40,28,1954,874,2833,1838,112,2.38,1.47,0.309,47,16,147,0.532,0.938,0.735
Kyle Lowry,TOR,46,15,31,1602,791,3791,1673,240,3.8,3.08,0.209,20,4,41,0.3,0.0,0.463
Kyrie Irving,BKN,54,36,18,1886,1451,4204,1587,319,4.56,3.83,0.345,45,23,101,0.689,0.609,0.723
LaMarcus Aldridge,BKN,26,15,11,674,352,1157,773,35,1.81,0.58,0.304,49,115,76,0.286,0.574,0.974
LaMelo Ball,CHA,51,23,28,1469,803,3797,1533,256,4.04,3.64,0.211,26,2,80,0.423,1.5,0.488
Lamar Stevens,CLE,40,13,27,499,165,669,368,23,2.02,1.07,0.247,23,7,42,1.0,0.857,0.929
Landry Shamet,BKN,61,39,22,1403,567,1927,1089,82,2.55,2.01,0.294,11,0,23,0.636,0.0,0.609
Langston Galloway,PHX,40,29,11,438,190,460,334,14,1.81,1.3,0.413,3,0,11,1.333,0.0,0.364
Larry Nance Jr.,CLE,35,13,22,1091,327,1740,1049,62,2.13,0.87,0.188,155,72,196,0.31,0.167,0.531
Lauri Markkanen,CHI,51,20,31,1317,695,1813,1098,47,1.56,0.63,0.383,47,42,116,0.787,0.857,0.966
LeBron James,LAL,45,30,15,1504,1126,3912,1722,289,4.43,3.4,0.288,86,176,97,0.698,0.438,1.072
Lonnie Walker IV,SAS,60,28,32,1522,669,1811,1190,87,2.89,2.15,0.369,20,0,29,0.7,0.0,0.655
Lonzo Ball,NOP,55,23,32,1747,802,4221,1737,238,3.38,2.62,0.19,30,12,44,0.633,0.0,0.773
Lou Williams,ATL,66,44,22,1423,749,2713,1112,217,4.8,3.97,0.276,15,1,21,0.8,0.0,0.667
Louis King,SAC,6,3,3,85,44,149,71,8,3.31,2.45,0.295,4,1,6,1.0,0.0,1.0
Luguentz Dort,OKC,52,18,34,1543,729,2061,1321,109,3.17,2.62,0.354,6,6,50,0.333,0.333,0.46
Luka Doncic,DAL,66,40,26,2262,1830,5869,2012,589,6.02,5.53,0.312,23,84,67,0.348,0.774,0.925
Luka Samanic,SAS,33,14,19,308,122,439,204,14,1.86,0.88,0.278,8,7,28,0.75,0.429,1.107
Luke Kennard,LAC,63,44,19,1232,520,1635,984,78,2.88,2.09,0.318,27,0,32,0.741,0.0,0.938
Luke Kornet,BOS,31,13,18,347,106,564,345,12,1.3,0.34,0.188,26,8,53,0.231,0.25,0.925
Malachi Flynn,TOR,47,21,26,928,353,1895,845,134,4.26,3.72,0.186,8,1,9,0.0,0.0,0.0
Malcolm Brogdon,IND,56,27,29,1930,1186,4823,2073,371,4.62,4.41,0.246,28,4,81,0.714,0.0,0.753
Malik Beasley,MIN,37,8,29,1214,724,1807,1213,70,2.33,1.69,0.401,26,1,46,0.885,0.0,1.13
Malik Fitts,LAC,3,3,0,11,3,18,13,0,1.27,0.61,0.167,0,0,1,0.0,0.0,0.0
Malik Monk,CHA,42,19,23,878,490,1412,919,70,2.97,2.44,0.347,10,2,17,0.4,0.0,0.824
Mamadi Diakite,MIL,14,7,7,141,44,183,83,6,1.89,0.69,0.24,14,5,26,0.714,0.8,0.923
Marc Gasol,LAL,52,32,20,993,262,1785,1109,45,1.52,0.33,0.147,131,70,98,0.206,0.343,0.653
Marcus Morris Sr.,LAC,57,38,19,1502,765,1992,1316,70,2.11,1.05,0.384,72,126,55,0.5,0.762,0.636
Marcus Smart,BOS,48,24,24,1581,627,3099,1406,184,3.56,2.98,0.202,37,42,70,0.297,0.476,0.529
Markelle Fultz,ORL,8,6,2,215,103,487,135,49,6.01,5.84,0.211,4,0,7,0.5,0.0,0.857
Markieff Morris,LAL,61,32,29,1200,407,1636,1024,43,1.56,0.57,0.249,47,91,90,0.383,0.527,0.6
Markus Howard,DEN,37,24,13,205,105,382,176,29,4.55,4.72,0.275,1,0,2,3.0,0.0,0.0
Marques Bolden,CLE,6,2,4,29,7,40,27,1,1.85,0.58,0.175,6,7,6,0.0,0.429,0.5
Marquese Chriss,GSW,2,0,2,27,13,59,35,2,1.55,0.45,0.22,1,2,4,1.0,0.0,1.25
Marvin Bagley III,SAC,43,20,23,1112,608,1638,937,50,1.82,0.78,0.371,65,110,250,0.892,0.627,1.1
Mason Jones,PHI,32,10,22,334,168,830,386,53,3.8,3.18,0.202,5,0,11,0.6,0.0,0.636
Mason Plumlee,DET,56,14,42,1499,581,3052,1830,114,2.25,1.02,0.19,197,185,426,0.355,0.357,0.829
Matisse Thybulle,PHI,65,46,19,1298,255,1296,791,30,1.38,0.74,0.197,13,0,53,0.308,0.0,0.83
Matt Thomas,UTA,45,27,18,327,139,472,335,16,2.07,1.44,0.294,7,0,11,0.857,0.0,0.364
Matthew Dellavedova,CLE,13,4,9,224,36,540,214,41,4.52,4.45,0.067,4,0,8,0.0,0.0,0.5
Maurice Harkless,SAC,37,16,21,772,194,800,440,25,1.9,0.93,0.243,12,7,38,0.25,0.286,0.895
Max Strus,MIA,39,14,25,507,236,517,352,13,1.5,0.61,0.456,4,0,17,0.0,0.0,1.529
Maxi Kleber,DAL,50,31,19,1341,353,1546,875,31,1.21,0.33,0.228,18,8,65,0.333,0.875,0.569
Meyers Leonard,MIA,3,2,1,29,10,53,32,1,1.54,0.41,0.189,3,0,1,0.0,0.0,0.0
Mfiondu Kabengele,CLE,39,20,19,280,95,468,242,12,1.55,0.46,0.203,15,20,39,0.267,0.25,0.897
Michael Carter-Williams,ORL,31,12,19,800,274,1659,572,147,5.32,5.06,0.165,11,4,57,0.545,0.5,0.754
Michael Porter Jr.,DEN,61,40,21,1912,1162,2526,1522,91,2.17,1.09,0.46,103,34,237,0.748,0.559,1.076
Mikal Bridges,PHX,72,51,21,2348,970,2581,1627,72,1.67,0.89,0.376,80,7,154,0.725,0.857,1.084
Mike Conley,UTA,51,37,14,1498,827,3490,1574,266,4.57,4.2,0.237,19,2,26,0.947,0.0,0.462
Mike James,BKN,13,9,4,236,100,545,180,47,5.19,5.06,0.183,1,0,3,0.0,0.0,0.0
Mike Muscala,OKC,35,15,20,645,339,1169,743,25,1.26,0.33,0.29,35,21,61,0.6,0.619,1.066
Mike Scott,PHI,51,35,16,852,213,1209,696,27,1.36,0.48,0.176,16,9,21,0.25,0.889,0.619
Miles Bridges,CHA,66,31,35,1932,840,2747,1706,86,1.88,1.07,0.306,90,74,208,0.467,0.311,0.947
Mitchell Robinson,NYK,31,15,16,853,256,1049,497,25,1.41,0.35,0.244,35,5,228,0.171,0.8,0.987
Miye Oni,UTA,54,45,9,519,105,502,333,12,1.44,0.83,0.209,7,0,19,0.0,0.0,0.316
Mo Bamba,ORL,46,11,35,725,367,1102,698,33,1.79,0.59,0.333,51,40,179,0.333,0.55,1.045
Monte Morris,DEN,47,30,17,1196,481,2113,1063,142,4.03,3.6,0.228,32,0,35,0.656,0.0,0.571
Montrezl Harrell,LAL,69,41,28,1580,931,2376,1488,78,1.97,0.77,0.392,205,270,447,0.654,0.722,1.114
Moritz Wagner,ORL,45,19,26,722,310,1248,662,33,1.56,0.51,0.248,46,32,107,0.739,0.5,0.86
Moses Brown,BOS,43,8,35,920,370,1107,497,25,1.38,0.29,0.334,52,10,326,0.654,0.5,0.939
Mychal Mulder,GSW,60,33,27,766,337,704,578,17,1.47,0.82,0.479,6,0,26,0.833,0.0,0.731
Myles Turner,IND,47,22,25,1455,592,1866,1047,43,1.4,0.51,0.317,88,35,176,0.841,0.571,1.051
Naji Marshall,NOP,32,14,18,700,246,1103,565,41,2.25,1.67,0.223,9,2,29,1.0,1.0,0.552
Nassir Little,POR,48,27,21,640,220,702,331,25,2.15,1.19,0.313,12,3,37,0.5,0.667,0.73
Nate Darling,CHA,7,3,4,26,9,30,27,1,1.19,0.47,0.3,0,0,0,0.0,0.0,0.0
Nate Hinton,DAL,21,11,10,93,41,160,85,9,3.4,3.08,0.256,1,0,1,0.0,0.0,2.0
Nathan Knight,ATL,33,21,12,279,124,370,229,12,1.89,0.86,0.335,15,13,55,0.667,0.615,0.873
Naz Reid,MIN,70,22,48,1347,784,2441,1560,71,1.73,0.68,0.321,157,118,245,0.745,0.5,1.098
Nemanja Bjelica,MIA,37,16,21,595,242,1106,645,34,1.85,0.85,0.219,13,35,48,0.769,0.629,1.0
Nerlens Noel,NYK,64,35,29,1547,324,1887,795,50,1.6,0.42,0.172,75,1,332,0.267,0.0,0.783
Nic Claxton,BKN,32,23,9,594,212,857,456,25,1.76,0.52,0.247,73,15,152,0.534,0.533,1.0
Nick Richards,CHA,18,9,9,63,15,64,43,2,1.55,0.41,0.234,6,3,9,0.667,0.0,1.111
Nickeil Alexander-Walker,NOP,46,20,26,1007,508,1915,878,119,3.73,3.08,0.265,7,0,15,1.0,0.0,0.867
Nico Mannion,GSW,30,17,13,364,123,844,342,65,4.61,4.34,0.146,5,0,6,0.6,0.0,0.0
Nicolas Batum,LAC,67,44,23,1835,540,2567,1542,69,1.6,0.66,0.21,89,26,111,0.191,0.192,0.712
Nicolo Melli,DAL,45,26,19,566,134,892,492,26,1.75,0.7,0.15,11,18,53,0.364,0.444,0.358
Nikola Jokic,DEN,72,47,25,2488,1898,7269,4173,333,2.75,1.36,0.261,631,667,513,0.526,0.601,0.994
Nikola Vucevic,CHI,70,26,44,2348,1639,5412,3533,160,1.77,0.7,0.303,355,771,397,0.428,0.407,0.836
Noah Vonleh,BKN,4,3,1,11,0,29,18,2,3.36,2.48,0.0,2,3,1,0.0,0.0,0.0
Norman Powell,POR,69,32,37,2205,1283,2689,1869,122,2.71,2.25,0.477,26,3,76,0.692,0.667,0.934
Norvel Pelle,NYK,13,8,5,83,20,90,48,2,1.57,0.34,0.222,3,0,18,0.0,0.0,0.833
O.G. Anunoby,TOR,43,18,25,1433,682,1940,1221,73,2.25,1.35,0.352,47,71,118,0.298,0.408,0.78
Obi Toppin,NYK,62,36,26,683,253,1075,559,29,1.62,0.61,0.235,10,36,60,0.6,0.583,1.15
Onyeka Okongwu,ATL,50,31,19,601,228,678,369,16,1.41,0.33,0.336,72,28,184,0.653,0.964,0.924
Oshae Brissett,IND,21,10,11,519,229,791,361,20,1.55,0.64,0.29,14,4,55,0.929,0.0,0.891
Otto Porter Jr.,ORL,28,12,16,607,271,986,586,33,2.0,0.88,0.275,20,2,53,0.95,0.0,0.811
P.J. Tucker,MIL,52,27,25,1356,193,1258,633,29,1.37,0.49,0.153,30,5,59,0.4,0.0,0.475
P.J. Washington,CHA,64,31,33,1954,824,3323,1999,89,1.6,0.71,0.248,176,144,292,0.455,0.417,0.712
PJ Dozier,DEN,50,36,14,1088,385,1559,854,81,3.12,2.29,0.247,35,3,90,0.514,0.0,0.789
Pascal Siakam,TOR,56,21,35,2006,1196,4070,2108,234,3.44,2.61,0.294,125,219,191,0.736,0.47,0.827
Pat Connaughton,MIL,69,44,25,1575,468,2076,983,59,1.7,0.75,0.225,17,0,112,1.0,0.0,0.732
Patrick Beverley,LAC,37,25,12,832,278,1441,635,86,3.59,2.98,0.193,13,0,34,0.385,0.0,0.294
Patrick McCaw,TOR,5,2,3,33,5,40,23,1,1.64,0.85,0.125,0,0,1,0.0,0.0,0.0
Patrick Patterson,LAC,38,26,12,582,197,702,403,15,1.28,0.42,0.281,11,11,42,0.727,0.909,0.976
Patrick Williams,CHI,71,30,41,1983,655,2018,1289,68,2.03,1.5,0.325,39,19,113,0.667,0.316,0.947
Patty Mills,SAS,68,31,37,1685,736,2177,1232,134,3.68,3.64,0.338,16,1,22,0.375,0.0,0.636
Paul George,LAC,54,38,16,1821,1259,3716,1838,246,3.97,3.3,0.339,52,59,60,0.519,0.508,0.8
Paul Millsap,DEN,56,38,18,1162,502,1669,1021,63,2.27,1.18,0.301,61,91,172,0.41,0.593,0.901
Paul Reed,PHI,26,17,9,177,88,315,171,10,1.91,0.94,0.279,15,5,42,0.8,0.4,0.857
Paul Watson,TOR,27,13,14,297,111,362,218,12,1.93,1.18,0.307,3,0,4,0.0,0.0,0.5
Payton Pritchard,BOS,66,33,33,1268,510,2358,921,168,4.27,3.94,0.216,13,1,30,0.154,0.0,0.433
Precious Achiuwa,MIA,61,31,30,737,304,1002,573,31,1.86,0.79,0.303,65,41,265,0.462,0.22,0.819
Quinn Cook,CLE,23,13,10,157,76,284,108,24,5.13,5.23,0.268,1,0,2,2.0,0.0,1.5
Quinndary Weatherspoon,SAS,20,8,12,121,46,181,97,8,2.74,1.97,0.254,2,0,6,0.5,0.0,1.333
R.J. Hampton,ORL,51,20,31,888,354,1289,755,77,3.57,3.0,0.275,20,0,38,0.5,0.0,0.684
RJ Barrett,NYK,72,41,31,2511,1264,3414,2490,193,3.4,2.71,0.37,68,37,130,0.676,0.568,0.892
Rajon Rondo,LAC,45,28,17,769,242,1949,725,165,5.09,4.43,0.124,20,1,20,0.3,0.0,0.4
Raul Neto,WAS,64,30,34,1403,557,2150,990,133,3.7,3.48,0.259,17,1,24,1.118,2.0,1.042
Ray Spalding,HOU,2,0,2,19,4,23,12,1,1.46,0.48,0.174,4,1,6,1.0,0.0,0.667
Rayjon Tucker,PHI,14,8,6,68,34,120,61,7,3.53,2.64,0.283,1,0,4,2.0,0.0,1.5
Reggie Bullock,NYK,65,38,27,1949,709,2441,1719,63,1.55,0.55,0.29,18,1,45,0.611,0.0,0.644
Reggie Jackson,LAC,67,43,24,1544,715,3159,1266,227,4.31,3.71,0.226,25,2,35,0.16,0.0,0.686
Reggie Perry,BKN,26,18,8,211,78,337,193,9,1.62,0.56,0.231,12,6,55,0.5,0.667,0.764
Richaun Holmes,SAC,61,29,32,1781,869,2549,1586,70,1.65,0.54,0.341,358,50,480,0.855,0.66,0.983
Ricky Rubio,MIN,68,23,45,1772,582,4238,1574,327,4.63,4.0,0.137,26,2,38,0.654,0.0,0.5
Robert Covington,POR,70,42,28,2243,593,3273,1289,84,1.54,0.42,0.181,42,7,81,0.238,0.0,0.704
Robert Franks,ORL,7,0,7,101,43,183,88,5,1.5,0.56,0.235,0,2,10,0.0,0.5,1.0
Robert Williams III,BOS,52,29,23,985,417,1370,1032,32,1.39,0.41,0.304,98,28,342,0.265,0.357,1.02
Robert Woodard II,SAC,13,3,10,45,20,60,32,3,2.51,1.57,0.333,1,1,4,2.0,2.0,1.5
Robin Lopez,WAS,71,34,37,1354,642,1612,1205,46,1.71,0.7,0.398,111,198,424,0.73,0.884,0.899
Rodions Kurucs,MIL,21,10,11,125,31,171,94,5,1.62,0.94,0.181,0,2,15,0.0,0.0,0.733
Rodney Hood,TOR,55,29,26,943,246,1239,670,66,3.18,2.34,0.199,7,27,25,0.429,0.593,0.16
Rodney McGruder,DET,16,3,13,194,91,267,134,16,3.49,2.9,0.341,4,0,14,0.5,0.0,1.286
Romeo Langford,BOS,18,9,9,283,56,260,182,10,2.3,1.32,0.215,4,3,20,0.5,0.333,0.7
Rondae Hollis-Jefferson,POR,11,6,5,107,27,127,59,4,1.79,0.77,0.213,4,3,20,0.0,0.0,0.6
Royce O'Neale,UTA,71,51,20,2240,496,4230,2050,102,1.45,0.66,0.117,39,1,81,0.231,0.0,0.654
Rudy Gay,SAS,63,29,34,1358,716,2266,1147,95,2.51,1.43,0.316,29,80,73,0.621,0.65,0.753
Rudy Gobert,UTA,71,52,19,2187,1015,2576,1698,60,1.4,0.33,0.394,305,53,750,0.744,0.358,1.067
Rui Hachimura,WAS,57,29,28,1797,789,2650,1307,86,1.95,0.92,0.298,143,132,219,0.797,0.455,0.922
Russell Westbrook,WAS,65,30,35,2369,1445,6192,1948,550,5.33,4.79,0.233,35,114,118,0.486,0.526,0.686
Ryan Arcidiacono,CHI,44,20,24,450,136,732,369,42,3.47,3.18,0.186,5,0,15,0.6,0.0,0.933
Saben Lee,DET,48,14,34,781,267,1818,580,179,5.9,5.9,0.147,16,0,45,0.5,0.0,0.933
Saddiq Bey,DET,70,19,51,1909,857,2345,1702,80,2.05,1.08,0.365,35,44,53,0.571,0.568,1.038
Sam Merrill,MIL,30,18,12,233,89,373,174,22,3.51,2.85,0.239,4,0,5,0.5,0.0,0.0
