PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Amida Brimah,IND,5,2,3,29,46,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
Amir Coffey,LAC,44,32,12,395,473,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Anderson Varejao,CLE,5,1,4,36,79,8,2,5,40.0,0,0,0.0,5,62.5,2,25.0,1,50.0,1,12.5,0,0.0
Andre Drummond,LAL,46,19,27,1242,2439,189,38,81,46.9,8,20,40.0,88,46.6,72,38.1,13,18.1,18,9.5,10,5.3
Andre Iguodala,MIA,63,37,26,1339,2246,51,4,10,40.0,4,4,100.0,12,23.5,35,68.6,7,20.0,2,3.9,2,3.9
Andre Roberson,BKN,5,4,1,63,83,6,0,1,0.0,1,2,50.0,1,16.7,4,66.7,1,25.0,0,0.0,1,16.7
Andrew Wiggins,GSW,71,38,33,2364,3405,33,8,16,50.0,1,2,50.0,17,51.5,14,42.4,3,21.4,1,3.0,1,3.0
Anfernee Simons,POR,64,37,27,1104,1807,6,0,1,0.0,0,0,0.0,0,0.0,5,83.3,2,40.0,0,0.0,0,0.0
Anthony Davis,LAL,36,23,13,1162,2219,150,46,73,63.0,11,14,78.6,103,68.7,54,36.0,13,24.1,9,6.0,7,4.7
Anthony Edwards,MIN,72,23,49,2314,3898,55,22,35,62.9,7,7,100.0,53,96.4,14,25.5,5,35.7,2,3.6,3,5.5
Anthony Gill,WAS,26,11,15,218,292,7,2,4,50.0,0,0,0.0,4,57.1,3,42.9,1,33.3,0,0.0,0,0.0
Anthony Lamb,HOU,24,3,21,415,622,10,3,4,75.0,0,0,0.0,6,60.0,6,60.0,0,0.0,0,0.0,0,0.0
Anthony Tolliver,PHI,11,7,4,99,94,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Anzejs Pasecniks,WAS,1,1,0,6,20,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Armoni Brooks,HOU,20,3,17,520,738,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0
Aron Baynes,TOR,53,20,33,980,1462,90,20,42,47.6,7,8,87.5,47,52.2,35,38.9,3,8.6,8,8.9,4,4.4
Ashton Hagans,MIN,2,0,2,4,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Austin Rivers,DEN,36,20,16,845,1202,7,2,2,100.0,0,0,0.0,4,57.1,5,71.4,2,40.0,0,0.0,0,0.0
Avery Bradley,HOU,27,6,21,602,800,7,1,2,50.0,0,0,0.0,2,28.6,3,42.9,0,0.0,0,0.0,0,0.0
Axel Toupane,MIL,8,2,6,61,63,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0
Bam Adebayo,MIA,64,34,30,2143,4124,410,82,150,54.7,31,38,81.6,197,48.0,201,49.0,36,17.9,24,5.9,17,4.1
Ben McLemore,LAL,53,20,33,905,1198,20,5,9,55.6,2,2,100.0,13,65.0,8,40.0,1,12.5,0,0.0,1,5.0
Ben Simmons,PHI,58,42,16,1877,4755,121,24,45,53.3,9,12,75.0,57,47.1,62,51.2,13,21.0,6,5.0,6,5.0
Bismack Biyombo,CHA,66,28,38,1349,1693,155,17,36,47.2,5,12,41.7,40,25.8,103,66.5,16,15.5,8,5.2,6,3.9
Blake Griffin,BKN,46,24,22,1187,2173,88,15,23,65.2,9,12,75.0,39,44.3,50,56.8,6,12.0,8,9.1,6,6.8
Boban Marjanovic,DAL,33,14,19,271,458,37,7,14,50.0,4,4,100.0,19,51.4,19,51.4,2,10.5,2,5.4,2,5.4
Bobby Portis,MIL,66,44,22,1372,2278,93,29,52,55.8,8,10,80.0,66,71.0,27,29.0,5,18.5,7,7.5,4,4.3
Bogdan Bogdanovic,ATL,44,30,14,1305,2069,33,13,17,76.5,0,0,0.0,26,78.8,11,33.3,3,27.3,4,12.1,0,0.0
Bojan Bogdanovic,UTA,72,52,20,2216,2986,28,9,16,56.3,0,0,0.0,19,67.9,7,25.0,1,14.3,3,10.7,0,0.0
Bol Bol,DEN,32,21,11,160,198,3,2,2,100.0,0,0,0.0,4,133.3,1,33.3,0,0.0,0,0.0,0,0.0
Brad Wanamaker,CHA,61,29,32,1053,2237,6,1,2,50.0,1,2,50.0,4,66.7,3,50.0,1,33.3,0,0.0,1,16.7
Bradley Beal,WAS,60,32,28,2147,4140,78,24,50,48.0,3,4,75.0,52,66.7,19,24.4,5,26.3,3,3.8,2,2.6
Brandon Clarke,MEM,59,32,27,1415,1797,157,41,86,47.7,5,10,50.0,92,58.6,62,39.5,13,21.0,3,1.9,5,3.2
Brandon Goodwin,ATL,47,25,22,620,1386,4,2,3,66.7,0,0,0.0,5,125.0,1,25.0,0,0.0,0,0.0,0,0.0
Brandon Ingram,NOP,61,29,32,2092,3830,53,17,29,58.6,8,10,80.0,41,77.4,17,32.1,4,23.5,2,3.8,4,7.5
Brian Bowen II,IND,6,1,5,15,15,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brodric Thomas,CLE,32,6,26,399,575,11,3,5,60.0,2,4,50.0,8,72.7,4,36.4,1,25.0,0,0.0,2,18.2
Brook Lopez,MIL,70,46,24,1902,1990,82,26,46,56.5,13,14,92.9,69,84.1,24,29.3,4,16.7,4,4.9,7,8.5
Bruce Brown,BKN,65,45,20,1451,1988,133,36,66,54.5,8,14,57.1,82,61.7,48,36.1,19,39.6,6,4.5,7,5.3
Bruno Caboclo,HOU,6,1,5,36,74,3,2,3,66.7,0,0,0.0,4,133.3,0,0.0,0,0.0,0,0.0,0,0.0
Bruno Fernando,ATL,33,20,13,226,351,24,5,10,50.0,2,2,100.0,12,50.0,11,45.8,0,0.0,2,8.3,0,0.0
Bryn Forbes,MIL,70,45,25,1354,1382,6,0,0,0.0,0,0,0.0,0,0.0,6,100.0,3,50.0,0,0.0,0,0.0
Buddy Hield,SAC,71,31,40,2433,3872,15,2,6,33.3,0,0,0.0,5,33.3,5,33.3,1,20.0,3,20.0,0,0.0
CJ Elleby,POR,30,19,11,192,259,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0
CJ McCollum,POR,47,28,19,1600,3062,26,6,14,42.9,0,0,0.0,11,42.3,11,42.3,2,18.2,0,0.0,0,0.0
Caleb Martin,CHA,53,23,30,818,1116,20,5,10,50.0,2,6,33.3,13,65.0,5,25.0,0,0.0,1,5.0,4,20.0
Cam Reddish,ATL,26,10,16,750,909,17,6,9,66.7,6,6,100.0,19,111.8,4,23.5,0,0.0,1,5.9,3,17.6
Cam Reynolds,HOU,5,3,2,40,49,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Cameron Johnson,PHX,60,43,17,1437,1898,33,6,12,50.0,4,4,100.0,16,48.5,17,51.5,2,11.8,2,6.1,1,3.0
Cameron Oliver,HOU,4,1,3,87,164,8,3,4,75.0,0,0,0.0,6,75.0,3,37.5,0,0.0,0,0.0,0,0.0
Cameron Payne,PHX,60,42,18,1079,2713,8,2,2,100.0,0,0,0.0,4,50.0,3,37.5,0,0.0,2,25.0,0,0.0
Caris LeVert,IND,47,24,23,1485,2949,41,11,20,55.0,2,2,100.0,24,58.5,17,41.5,5,29.4,0,0.0,1,2.4
Carmelo Anthony,POR,69,39,30,1690,2072,50,4,8,50.0,7,9,77.8,14,28.0,38,76.0,6,15.8,0,0.0,3,6.0
Carsen Edwards,BOS,31,14,17,276,362,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Cassius Stanley,IND,24,10,14,93,129,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Cassius Winston,WAS,22,10,12,98,217,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Cedi Osman,CLE,59,17,42,1511,2550,28,7,11,63.6,1,2,50.0,16,57.1,14,50.0,3,21.4,1,3.6,1,3.6
Chandler Hutchison,WAS,25,11,14,346,437,10,4,5,80.0,2,2,100.0,10,100.0,1,10.0,0,0.0,2,20.0,1,10.0
Charlie Brown Jr.,OKC,9,1,8,152,138,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,1,100.0,0,0.0,0,0.0
Chasson Randle,ORL,41,10,31,837,1673,3,0,1,0.0,2,2,100.0,2,66.7,1,33.3,0,0.0,0,0.0,1,33.3
Chimezie Metu,SAC,36,14,22,488,808,58,14,33,42.4,2,2,100.0,30,51.7,21,36.2,4,19.0,1,1.7,1,1.7
Chris Boucher,TOR,60,25,35,1453,2329,92,23,45,51.1,21,30,70.0,72,78.3,29,31.5,2,6.9,3,3.3,15,16.3
Chris Chiozza,BKN,22,12,10,232,574,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0
Chris Paul,PHX,70,49,21,2200,5418,18,4,8,50.0,2,2,100.0,10,55.6,9,50.0,2,22.2,0,0.0,0,0.0
Chris Silva,SAC,15,8,7,92,164,15,1,5,20.0,2,2,100.0,4,26.7,6,40.0,1,16.7,2,13.3,1,6.7
Christian Wood,HOU,41,12,29,1326,2502,128,33,55,60.0,19,22,86.4,91,71.1,51,39.8,5,9.8,5,3.9,11,8.6
Chuma Okeke,ORL,45,15,30,1133,1784,30,3,8,37.5,2,4,50.0,9,30.0,17,56.7,2,11.8,3,10.0,2,6.7
Clint Capela,ATL,63,34,29,1898,2966,214,39,78,50.0,33,48,68.8,111,51.9,101,47.2,13,12.9,8,3.7,24,11.2
Coby White,CHI,69,30,39,2156,4576,45,7,10,70.0,2,2,100.0,16,35.6,31,68.9,9,29.0,2,4.4,1,2.2
Cody Martin,CHA,52,26,26,849,1167,16,5,6,83.3,0,0,0.0,10,62.5,10,62.5,3,30.0,0,0.0,0,0.0
Cody Zeller,CHA,48,21,27,1005,1661,165,36,62,58.1,9,18,50.0,83,50.3,78,47.3,11,14.1,10,6.1,9,5.5
Cole Anthony,ORL,47,13,34,1273,2876,13,2,4,50.0,2,2,100.0,6,46.2,6,46.2,1,16.7,0,0.0,1,7.7
Collin Sexton,CLE,60,18,42,2115,4596,75,31,47,66.0,2,2,100.0,66,88.0,19,25.3,5,26.3,5,6.7,1,1.3
Cory Joseph,DET,63,25,38,1446,2624,30,4,9,44.4,0,0,0.0,8,26.7,20,66.7,3,15.0,1,3.3,0,0.0
Cristiano Felicio,CHI,18,6,12,84,184,15,0,2,0.0,4,4,100.0,4,26.7,10,66.7,0,0.0,1,6.7,2,13.3
D'Angelo Russell,MIN,42,16,26,1196,2872,27,9,15,60.0,0,0,0.0,19,70.4,9,33.3,3,33.3,2,7.4,0,0.0
D.J. Augustin,HOU,57,28,29,1129,2121,7,1,1,100.0,0,0,0.0,2,28.6,6,85.7,1,16.7,0,0.0,0,0.0
D.J. Wilson,HOU,35,13,22,433,715,38,8,16,50.0,1,2,50.0,17,44.7,16,42.1,1,6.3,2,5.3,1,2.6
DaQuan Jeffries,SAS,31,6,25,493,513,13,2,4,50.0,2,2,100.0,6,46.2,6,46.2,0,0.0,1,7.7,1,7.7
Dakota Mathias,PHI,8,4,4,123,177,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,1,33.3,0,0.0,0,0.0
Damian Jones,SAC,39,24,15,546,677,78,20,31,64.5,14,16,87.5,54,69.2,32,41.0,4,12.5,4,5.1,7,9.0
Damian Lillard,POR,67,39,28,2398,5449,21,8,11,72.7,4,4,100.0,21,100.0,6,28.6,2,33.3,0,0.0,2,9.5
Damion Lee,GSW,57,28,29,1079,1697,10,1,2,50.0,0,0,0.0,2,20.0,7,70.0,1,14.3,1,10.0,0,0.0
Damyean Dotson,CLE,46,14,32,907,1518,13,4,9,44.4,0,0,0.0,8,61.5,4,30.8,1,25.0,0,0.0,0,0.0
Daniel Gafford,WAS,54,31,23,791,1192,80,20,38,52.6,10,14,71.4,53,66.3,25,31.3,2,8.0,7,8.8,7,8.8
Daniel Oturu,LAC,30,21,9,161,186,12,1,3,33.3,0,0,0.0,2,16.7,6,50.0,0,0.0,1,8.3,0,0.0
Daniel Theis,CHI,65,28,37,1601,2357,142,35,63,55.6,3,6,50.0,74,52.1,65,45.8,13,20.0,7,4.9,3,2.1
Danilo Gallinari,ATL,51,29,22,1222,2107,38,6,16,37.5,13,16,81.3,27,71.1,13,34.2,0,0.0,1,2.6,8,21.1
Danny Green,PHI,69,46,23,1934,2638,14,3,3,100.0,0,0,0.0,6,42.9,11,78.6,1,9.1,0,0.0,0,0.0
Dante Exum,HOU,6,3,3,116,181,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Danuel House Jr.,HOU,36,8,28,932,1321,15,4,6,66.7,4,4,100.0,13,86.7,6,40.0,1,16.7,1,6.7,2,13.3
Dario Saric,PHX,50,37,13,871,1637,135,24,41,58.5,16,18,88.9,66,48.9,78,57.8,7,9.0,4,3.0,9,6.7
Darius Bazley,OKC,55,16,39,1714,2947,36,9,17,52.9,4,14,28.6,22,61.1,11,30.6,2,18.2,1,2.8,7,19.4
Darius Garland,CLE,54,18,36,1790,4162,33,6,10,60.0,4,4,100.0,16,48.5,20,60.6,5,25.0,0,0.0,2,6.1
Darius Miller,OKC,18,5,13,197,237,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
David Nwaba,HOU,30,8,22,679,683,10,4,6,66.7,0,0,0.0,8,80.0,3,30.0,0,0.0,1,10.0,0,0.0
Davis Bertans,WAS,57,29,28,1464,1623,13,4,8,50.0,0,0,0.0,8,61.5,4,30.8,0,0.0,0,0.0,0,0.0
De'Aaron Fox,SAC,58,24,34,2036,5015,12,5,6,83.3,1,2,50.0,11,91.7,3,25.0,1,33.3,2,16.7,1,8.3
De'Andre Hunter,ATL,23,12,11,678,885,16,8,9,88.9,4,4,100.0,22,137.5,3,18.8,0,0.0,1,6.3,2,12.5
De'Anthony Melton,MEM,52,27,25,1045,1737,23,6,9,66.7,0,0,0.0,13,56.5,12,52.2,4,33.3,0,0.0,0,0.0
DeAndre Jordan,BKN,57,37,20,1246,1742,185,25,31,80.6,10,18,55.6,61,33.0,123,66.5,21,17.1,13,7.0,8,4.3
DeAndre' Bembry,TOR,51,23,28,972,1662,30,11,13,84.6,0,2,0.0,23,76.7,15,50.0,2,13.3,0,0.0,1,3.3
DeMar DeRozan,SAS,61,27,34,2056,3629,56,14,26,53.8,4,5,80.0,33,58.9,26,46.4,6,23.1,2,3.6,2,3.6
DeMarcus Cousins,LAC,41,22,19,713,1495,43,10,14,71.4,3,3,100.0,22,51.2,25,58.1,4,16.0,2,4.7,1,2.3
Dean Wade,CLE,63,19,44,1212,1853,36,3,9,33.3,3,4,75.0,9,25.0,25,69.4,3,12.0,0,0.0,2,5.6
Deandre Ayton,PHX,69,48,21,2115,3191,253,57,92,62.0,16,22,72.7,135,53.4,127,50.2,19,15.0,14,5.5,12,4.7
Deividas Sirvydis,DET,20,8,12,133,178,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Dejounte Murray,SAS,67,32,35,2139,4623,20,7,11,63.6,0,0,0.0,15,75.0,8,40.0,2,25.0,1,5.0,0,0.0
Delon Wright,SAC,63,21,42,1748,3689,25,7,10,70.0,2,2,100.0,16,64.0,14,56.0,2,14.3,0,0.0,1,4.0
Deni Avdija,WAS,54,25,29,1257,1692,31,13,21,61.9,2,2,100.0,29,93.5,7,22.6,2,28.6,1,3.2,1,3.2
Dennis Schroder,LAL,61,38,23,1956,4772,36,9,13,69.2,2,3,66.7,20,55.6,19,52.8,1,5.3,2,5.6,1,2.8
Dennis Smith Jr.,DET,23,7,16,420,971,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,0,0.0,0,0.0,0,0.0
Denzel Valentine,CHI,62,26,36,1036,1458,14,4,5,80.0,0,0,0.0,9,64.3,7,50.0,3,42.9,1,7.1,0,0.0
Derrick Favors,UTA,68,49,19,1039,1090,116,40,59,67.8,14,18,77.8,98,84.5,43,37.1,6,14.0,5,4.3,8,6.9
Derrick Jones Jr.,POR,58,32,26,1318,1146,21,7,10,70.0,1,2,50.0,16,76.2,7,33.3,1,14.3,2,9.5,1,4.8
Derrick Rose,NYK,50,28,22,1279,2871,29,6,14,42.9,0,0,0.0,12,41.4,14,48.3,6,42.9,0,0.0,0,0.0
Derrick White,SAS,36,18,18,1064,1663,16,4,7,57.1,0,0,0.0,8,50.0,9,56.3,2,22.2,0,0.0,0,0.0
Desmond Bane,MEM,68,36,32,1519,2106,15,6,10,60.0,2,2,100.0,14,93.3,4,26.7,0,0.0,0,0.0,1,6.7
Devin Booker,PHX,67,48,19,2270,3764,147,43,70,61.4,13,17,76.5,101,68.7,54,36.7,13,24.1,8,5.4,8,5.4
Devin Cannady,ORL,8,0,8,74,74,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Devin Vassell,SAS,62,30,32,1056,1049,15,4,9,44.4,4,4,100.0,13,86.7,3,20.0,0,0.0,1,6.7,2,13.3
Devon Dotson,CHI,11,4,7,50,110,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,1,33.3,0,0.0,0,0.0
Devontae Cacok,LAL,20,8,12,98,136,11,1,4,25.0,0,0,0.0,2,18.2,5,45.5,0,0.0,1,9.1,0,0.0
Devonte' Graham,CHA,55,23,32,1659,3882,7,1,1,100.0,2,2,100.0,4,57.1,5,71.4,1,20.0,0,0.0,0,0.0
Dewayne Dedmon,MIA,16,11,5,210,318,21,9,11,81.8,0,0,0.0,19,90.5,7,33.3,1,14.3,2,9.5,0,0.0
Didi Louzada,NOP,3,0,3,56,54,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
Dillon Brooks,MEM,67,36,31,1997,2786,43,9,18,50.0,1,2,50.0,20,46.5,20,46.5,5,25.0,4,9.3,0,0.0
Domantas Sabonis,IND,62,29,33,2231,6037,414,84,150,56.0,35,51,68.6,210,50.7,193,46.6,36,18.7,25,6.0,22,5.3
Donovan Mitchell,UTA,53,39,14,1771,3987,11,1,3,33.3,0,0,0.0,3,27.3,7,63.6,2,28.6,1,9.1,0,0.0
Donta Hall,ORL,13,3,10,179,246,25,4,6,66.7,4,8,50.0,13,52.0,12,48.0,1,8.3,2,8.0,3,12.0
Donte DiVincenzo,MIL,66,44,22,1815,2935,40,7,13,53.8,1,2,50.0,16,40.0,21,52.5,7,33.3,3,7.5,1,2.5
Dorian Finney-Smith,DAL,60,36,24,1921,2368,29,3,4,75.0,0,0,0.0,7,24.1,22,75.9,4,18.2,2,6.9,0,0.0
Doug McDermott,IND,66,32,34,1619,1919,29,12,18,66.7,4,6,66.7,30,103.4,6,20.7,2,33.3,0,0.0,3,10.3
Draymond Green,GSW,63,35,28,1982,4674,126,21,33,63.6,0,0,0.0,42,33.3,81,64.3,27,33.3,10,7.9,0,0.0
Drew Eubanks,SAS,54,21,33,755,1194,93,22,48,45.8,5,8,62.5,51,54.8,33,35.5,4,12.1,7,7.5,4,4.3
Duncan Robinson,MIA,72,40,32,2262,2792,22,7,9,77.8,2,2,100.0,16,72.7,9,40.9,0,0.0,3,13.6,1,4.5
Dwayne Bacon,ORL,72,21,51,1853,2131,26,9,20,45.0,2,2,100.0,20,76.9,4,15.4,1,25.0,1,3.8,1,3.8
Dwight Howard,PHI,69,46,23,1196,2092,85,6,15,40.0,10,14,71.4,22,25.9,55,64.7,12,21.8,6,7.1,7,8.2
Dwight Powell,DAL,58,36,22,966,1455,83,13,22,59.1,11,16,68.8,38,45.8,45,54.2,11,24.4,5,6.0,8,9.6
Dylan Windler,CLE,31,11,20,513,751,9,2,4,50.0,0,0,0.0,5,55.6,4,44.4,1,25.0,1,11.1,0,0.0
E'Twaun Moore,PHX,27,20,7,389,698,6,1,4,25.0,3,3,100.0,4,66.7,1,16.7,1,100.0,0,0.0,1,16.7
Ed Davis,MIN,23,5,18,299,572,32,3,7,42.9,3,4,75.0,9,28.1,22,68.8,4,18.2,0,0.0,2,6.3
Edmond Sumner,IND,53,23,30,861,1013,11,4,5,80.0,3,4,75.0,11,100.0,3,27.3,1,33.3,0,0.0,2,18.2
Elfrid Payton,NYK,63,36,27,1484,3316,32,4,14,28.6,2,2,100.0,10,31.3,14,43.8,3,21.4,3,9.4,1,3.1
Elijah Bryant,MIL,1,0,1,32,49,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Elijah Hughes,UTA,18,14,4,64,112,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Enes Freedom,POR,72,42,30,1757,2497,141,42,80,52.5,17,22,77.3,105,74.5,43,30.5,10,23.3,4,2.8,11,7.8
Eric Bledsoe,NOP,71,31,40,2112,3542,15,7,10,70.0,0,0,0.0,14,93.3,4,26.7,1,25.0,0,0.0,0,0.0
Eric Gordon,HOU,27,10,17,789,1314,5,1,2,50.0,0,0,0.0,2,40.0,2,40.0,0,0.0,1,20.0,0,0.0
Eric Paschall,GSW,40,20,20,695,1187,51,12,26,46.2,3,4,75.0,28,54.9,18,35.3,0,0.0,3,5.9,1,2.0
Ersan Ilyasova,UTA,17,14,3,148,186,5,0,2,0.0,0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0
Evan Fournier,BOS,42,18,24,1259,1858,18,6,11,54.5,1,2,50.0,13,72.2,4,22.2,0,0.0,1,5.6,1,5.6
Facundo Campazzo,DEN,65,43,22,1425,2806,14,1,1,100.0,0,0,0.0,2,14.3,8,57.1,1,12.5,2,14.3,0,0.0
Frank Jackson,DET,40,13,27,738,904,20,6,11,54.5,3,4,75.0,15,75.0,6,30.0,0,0.0,1,5.0,2,10.0
Frank Kaminsky,PHX,47,33,14,715,1338,92,21,38,55.3,2,6,33.3,44,47.8,44,47.8,9,20.5,7,7.6,3,3.3
Frank Mason III,ORL,4,1,3,79,150,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Frank Ntilikina,NYK,33,23,10,322,448,6,0,2,0.0,0,0,0.0,0,0.0,4,66.7,0,0.0,0,0.0,0,0.0
Fred VanVleet,TOR,52,22,30,1899,4226,26,9,13,69.2,0,0,0.0,19,73.1,13,50.0,4,30.8,0,0.0,0,0.0
Freddie Gillespie,TOR,20,7,13,392,492,32,8,16,50.0,2,2,100.0,18,56.3,11,34.4,0,0.0,0,0.0,2,6.3
Furkan Korkmaz,PHI,55,39,16,1062,1463,13,3,6,50.0,0,0,0.0,6,46.2,6,46.2,1,16.7,0,0.0,0,0.0
Gabe Vincent,MIA,50,27,23,655,1041,6,3,4,75.0,1,2,50.0,7,116.7,1,16.7,0,0.0,0,0.0,1,16.7
Gabriel Deck,OKC,10,1,9,212,249,5,1,1,100.0,0,0,0.0,2,40.0,3,60.0,2,66.7,0,0.0,0,0.0
Garrett Temple,CHI,56,25,31,1528,1731,20,4,7,57.1,2,2,100.0,11,55.0,9,45.0,0,0.0,2,10.0,1,5.0
Garrison Mathews,WAS,64,32,32,1038,786,4,2,2,100.0,2,2,100.0,7,175.0,1,25.0,0,0.0,0,0.0,1,25.0
Gary Clark,PHI,39,12,27,654,940,10,0,1,0.0,0,0,0.0,0,0.0,7,70.0,0,0.0,1,10.0,0,0.0
Gary Harris,ORL,39,15,24,1080,1098,45,6,18,33.3,8,8,100.0,21,46.7,20,44.4,8,40.0,1,2.2,4,8.9
Gary Payton II,GSW,10,7,3,40,63,4,3,4,75.0,0,0,0.0,6,150.0,0,0.0,0,0.0,0,0.0,0,0.0
Gary Trent Jr.,TOR,58,29,29,1802,1938,8,4,6,66.7,0,0,0.0,8,100.0,2,25.0,0,0.0,0,0.0,0,0.0
George Hill,PHI,30,16,14,672,1190,9,1,3,33.3,0,0,0.0,2,22.2,5,55.6,0,0.0,1,11.1,0,0.0
Georges Niang,UTA,72,52,20,1154,2075,17,3,5,60.0,0,0,0.0,7,41.2,9,52.9,1,11.1,3,17.6,0,0.0
Giannis Antetokounmpo,MIL,61,40,21,2013,4272,294,82,124,66.1,53,74,71.6,222,75.5,100,34.0,18,18.0,22,7.5,33,11.2
Glenn Robinson III,SAC,23,9,14,369,411,5,1,1,100.0,0,0,0.0,2,40.0,2,40.0,0,0.0,1,20.0,0,0.0
Goga Bitadze,IND,45,19,26,561,943,68,12,21,57.1,5,6,83.3,30,44.1,39,57.4,4,10.3,4,5.9,3,4.4
Goran Dragic,MIA,50,30,20,1337,2935,36,7,12,58.3,1,4,25.0,15,41.7,16,44.4,2,12.5,4,11.1,1,2.8
Gordon Hayward,CHA,44,24,20,1496,2841,47,22,31,71.0,6,6,100.0,51,108.5,10,21.3,2,20.0,2,4.3,2,4.3
Gorgui Dieng,SAS,38,14,24,553,955,65,10,12,83.3,7,10,70.0,27,41.5,43,66.2,7,16.3,4,6.2,5,7.7
Grant Riller,CHA,7,2,5,27,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grant Williams,BOS,63,30,33,1138,1588,29,2,8,25.0,2,4,50.0,6,20.7,13,44.8,3,23.1,4,13.8,2,6.9
