PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Gordon,DEN,50,1384.0,48,123,39.0,41.0,109.0,37.6,55.7,137,203932
Aaron Holiday,IND,66,1176.0,53,137,38.7,53.0,135.0,39.300000000000004,57.99999999999999,159,1628988
Aaron Nesmith,BOS,46,669.0,37,93,39.800000000000004,37.0,93.0,39.800000000000004,59.699999999999996,111,1630174
Abdel Nader,PHX,24,355.0,18,42,42.9,18.0,41.0,43.9,64.3,54,1627846
Adam Mokoka,CHI,14,56.0,1,8,12.5,1.0,8.0,12.5,18.8,3,1629690
Al Horford,BOS,28,782.0,57,158,36.1,48.0,131.0,36.6,51.300000000000004,162,201143
Al-Farouq Aminu,CHI,23,434.0,9,35,25.7,8.0,34.0,23.5,37.1,26,202329
Alec Burks,NYK,49,1255.0,56,147,38.1,55.0,144.0,38.2,56.8,167,202692
Aleksej Pokusevski,OKC,45,1090.0,48,167,28.7,47.0,163.0,28.799999999999997,42.8,143,1630197
Alen Smailagic,GSW,15,84.0,3,8,37.5,3.0,8.0,37.5,56.3,9,1629346
Alex Caruso,LAL,58,1216.0,51,125,40.8,50.0,117.0,42.699999999999996,60.8,152,1627936
Alex Len,WAS,64,979.0,9,35,25.7,8.0,24.0,33.300000000000004,37.1,26,203458
Alfonzo McKinnie,LAL,39,258.0,16,37,43.2,16.0,37.0,43.2,64.9,48,1628035
Alize Johnson,BKN,18,189.0,3,10,30.0,1.0,6.0,16.7,35.0,7,1628993
Amida Brimah,IND,5,29.0,0,0,,,,,,0,1628578
Amir Coffey,LAC,44,395.0,19,51,37.3,19.0,51.0,37.3,55.900000000000006,57,1629599
Anderson Varejao,CLE,5,36.0,2,5,40.0,0.0,1.0,0.0,40.0,4,2760
Andre Drummond,LAL,46,1242.0,1,22,4.5,0.0,8.0,0.0,4.5,2,203083
Andre Iguodala,MIA,63,1339.0,51,154,33.1,50.0,151.0,33.1,49.4,152,2738
Andre Roberson,BKN,5,63.0,1,8,12.5,1.0,8.0,12.5,18.8,3,203460
Andrew Wiggins,GSW,71,2364.0,103,266,38.7,100.0,260.0,38.5,57.49999999999999,306,203952
Anfernee Simons,POR,64,1104.0,72,140,51.4,72.0,140.0,51.4,77.10000000000001,216,1629014
Anthony Davis,LAL,36,1162.0,40,125,32.0,24.0,84.0,28.599999999999998,41.6,104,203076
Anthony Edwards,MIN,72,2314.0,82,247,33.2,81.0,242.0,33.5,49.6,245,1630162
Anthony Gill,WAS,26,218.0,5,21,23.799999999999997,5.0,21.0,23.799999999999997,35.699999999999996,15,1630264
Anthony Lamb,HOU,24,415.0,20,62,32.300000000000004,20.0,62.0,32.300000000000004,48.4,60,1630237
Anthony Tolliver,PHI,11,99.0,4,14,28.599999999999998,4.0,13.0,30.8,42.9,12,201229
Anžejs Pasečņiks,WAS,1,6.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628394
Armoni Brooks,HOU,20,520.0,47,117,40.2,47.0,117.0,40.2,60.3,141,1629717
Aron Baynes,TOR,53,980.0,41,125,32.800000000000004,27.0,100.0,27.0,43.6,109,203382
Ashton Hagans,MIN,2,4.0,0,0,,,,,,0,1630204
Austin Rivers,DEN,36,845.0,38,96,39.6,38.0,96.0,39.6,59.4,114,203085
Avery Bradley,HOU,27,602.0,26,86,30.2,26.0,80.0,32.5,45.300000000000004,78,202340
Axel Toupane,MIL,8,61.0,0,3,0.0,0.0,1.0,0.0,0.0,0,1626253
Bam Adebayo,MIA,64,2143.0,47,101,46.5,2.0,2.0,100.0,47.5,96,1628389
Ben McLemore,LAL,53,905.0,83,224,37.1,78.0,212.0,36.8,54.50000000000001,244,203463
Ben Simmons,PHI,58,1877.0,5,10,50.0,2.0,6.0,33.300000000000004,60.0,12,1627732
Bismack Biyombo,CHA,66,1349.0,1,7,14.299999999999999,0.0,1.0,0.0,14.299999999999999,2,202687
Blake Griffin,BKN,46,1187.0,44,113,38.9,43.0,107.0,40.2,57.99999999999999,131,201933
Boban Marjanović,DAL,33,271.0,5,18,27.800000000000004,1.0,7.0,14.299999999999999,30.599999999999998,11,1626246
Bobby Portis,MIL,66,1372.0,89,185,48.1,71.0,152.0,46.7,67.30000000000001,249,1626171
Bogdan Bogdanović,ATL,44,1305.0,121,261,46.400000000000006,110.0,243.0,45.300000000000004,67.4,352,203992
Bojan Bogdanović,UTA,72,2216.0,141,357,39.5,137.0,351.0,39.0,58.699999999999996,419,202711
Bol Bol,DEN,32,160.0,4,14,28.599999999999998,4.0,14.0,28.599999999999998,42.9,12,1629626
Brad Wanamaker,CHA,61,1053.0,11,50,22.0,11.0,49.0,22.400000000000002,33.0,33,202954
Bradley Beal,WAS,60,2147.0,96,243,39.5,77.0,199.0,38.7,55.300000000000004,269,203078
Brandon Clarke,MEM,59,1415.0,32,99,32.300000000000004,20.0,77.0,26.0,42.4,84,1629634
Brandon Goodwin,ATL,47,620.0,20,67,29.9,19.0,64.0,29.7,44.0,59,1629164
Brandon Ingram,NOP,61,2092.0,115,272,42.3,101.0,234.0,43.2,60.8,331,1627742
Brian Bowen II,IND,6,15.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1628968
Brodric Thomas,CLE,32,399.0,14,47,29.799999999999997,13.0,46.0,28.299999999999997,43.6,41,1630271
Brook Lopez,MIL,70,1902.0,97,274,35.4,87.0,258.0,33.7,51.300000000000004,281,201572
Bruce Brown,BKN,65,1451.0,20,67,29.9,17.0,59.0,28.799999999999997,42.5,57,1628971
Bruno Caboclo,HOU,6,36.0,0,4,0.0,0.0,4.0,0.0,0.0,0,203998
Bruno Fernando,ATL,33,226.0,0,4,0.0,0.0,2.0,0.0,0.0,0,1628981
Bryn Forbes,MIL,70,1354.0,136,294,46.300000000000004,133.0,287.0,46.300000000000004,68.89999999999999,405,1627854
Buddy Hield,SAC,71,2433.0,177,453,39.1,177.0,447.0,39.6,58.599999999999994,531,1627741
CJ Elleby,POR,30,192.0,6,23,26.1,5.0,22.0,22.7,37.0,17,1629604
CJ McCollum,POR,47,1600.0,83,169,49.1,70.0,147.0,47.599999999999994,69.8,236,203468
Caleb Martin,CHA,53,818.0,32,118,27.1,27.0,106.0,25.5,38.6,91,1628997
Cam Reddish,ATL,26,750.0,26,94,27.700000000000003,25.0,93.0,26.900000000000002,41.0,77,1629629
Cam Reynolds,HOU,5,40.0,3,13,23.1,2.0,11.0,18.2,30.8,8,1629244
Cameron Johnson,PHX,60,1437.0,115,318,36.199999999999996,113.0,312.0,36.199999999999996,53.900000000000006,343,1629661
Cameron Oliver,HOU,4,87.0,6,16,37.5,4.0,13.0,30.8,50.0,16,1628419
Cameron Payne,PHX,60,1079.0,47,97,48.5,46.0,94.0,48.9,72.2,140,1626166
Caris LeVert,IND,47,1485.0,36,106,34.0,34.0,103.0,33.0,50.0,106,1627747
Carmelo Anthony,POR,69,1690.0,88,230,38.3,84.0,212.0,39.6,56.49999999999999,260,2546
Carsen Edwards,BOS,31,276.0,10,45,22.2,10.0,43.0,23.3,33.300000000000004,30,1629035
Cassius Stanley,IND,24,93.0,3,12,25.0,3.0,12.0,25.0,37.5,9,1630199
Cassius Winston,WAS,22,98.0,7,13,53.800000000000004,7.0,13.0,53.800000000000004,80.80000000000001,21,1630216
Cedi Osman,CLE,59,1511.0,73,241,30.3,73.0,238.0,30.7,45.4,219,1626224
Chandler Hutchison,WAS,25,346.0,9,22,40.9,7.0,19.0,36.8,56.8,25,1628990
Charlie Brown Jr.,OKC,9,152.0,6,19,31.6,5.0,17.0,29.4,44.7,17,1629718
Chasson Randle,ORL,41,837.0,26,74,35.099999999999994,25.0,71.0,35.199999999999996,52.0,77,1626184
Chimezie Metu,SAC,36,488.0,21,47,44.7,12.0,32.0,37.5,57.4,54,1629002
Chris Boucher,TOR,60,1453.0,86,232,37.1,85.0,225.0,37.8,55.400000000000006,257,1628449
Chris Chiozza,BKN,22,232.0,4,18,22.2,4.0,17.0,23.5,33.300000000000004,12,1629185
Chris Paul,PHX,70,2200.0,36,73,49.3,31.0,66.0,47.0,70.5,103,101108
Chris Silva,SAC,15,92.0,2,3,66.7,1.0,1.0,100.0,83.3,5,1629735
Christian Wood,HOU,41,1326.0,65,185,35.099999999999994,62.0,168.0,36.9,51.9,192,1626174
