PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,DEN,50,29,21,1384.0,2415,192,81,118,68.60000000000001,16,26,61.5,180,93.8,41,21.4,13,6.800000000000001,9,4.7,13,6.800000000000001,203932,1610612743
Aaron Holiday,IND,66,30,36,1176.0,1620,22,5,10,50.0,3,4,75.0,13,59.099999999999994,5,22.7,1,4.5,4,18.2,2,9.1,1628988,1610612754
Aaron Nesmith,BOS,46,22,24,669.0,767,33,16,19,84.2,0,0,0.0,32,97.0,7,21.2,0,0.0,5,15.2,0,0.0,1630174,1610612738
Abdel Nader,PHX,24,16,8,355.0,389,17,7,11,63.6,5,6,83.3,20,117.6,2,11.799999999999999,1,5.8999999999999995,1,5.8999999999999995,3,17.599999999999998,1627846,1610612756
Adam Mokoka,CHI,14,3,11,56.0,58,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1629690,1610612741
Al Horford,BOS,28,11,17,782.0,1500,97,34,57,59.599999999999994,4,4,100.0,73,75.3,32,33.0,5,5.2,3,3.1,2,2.1,201143,1610612738
Al-Farouq Aminu,CHI,23,5,18,434.0,693,41,10,19,52.6,4,5,80.0,23,56.10000000000001,12,29.299999999999997,4,9.8,5,12.2,2,4.9,202329,1610612741
Alec Burks,NYK,49,27,22,1255.0,1904,35,12,18,66.7,1,2,50.0,28,80.0,13,37.1,1,2.9000000000000004,1,2.9000000000000004,1,2.9000000000000004,202692,1610612752
Aleksej Pokusevski,OKC,45,13,32,1090.0,1861,46,13,30,43.3,0,2,0.0,28,60.9,13,28.299999999999997,2,4.3,1,2.1999999999999997,1,2.1999999999999997,1630197,1610612760
Alen Smailagic,GSW,15,10,5,84.0,139,12,3,5,60.0,1,2,50.0,7,58.3,5,41.699999999999996,0,0.0,1,8.3,0,0.0,1629346,1610612744
Alex Caruso,LAL,58,32,26,1216.0,2553,48,14,18,77.8,3,8,37.5,32,66.7,20,41.699999999999996,6,12.5,4,8.3,4,8.3,1627936,1610612747
Alex Len,WAS,64,30,34,979.0,1403,317,125,189,66.10000000000001,42,66,63.6,298,94.0,65,20.5,10,3.2,20,6.3,32,10.100000000000001,203458,1610612764
Alfonzo McKinnie,LAL,39,22,17,258.0,314,32,17,26,65.4,2,2,100.0,37,115.6,4,12.5,0,0.0,1,3.1,1,3.1,1628035,1610612747
Alize Johnson,BKN,18,10,8,189.0,288,47,17,24,70.8,8,8,100.0,42,89.4,14,29.799999999999997,3,6.4,4,8.5,3,6.4,1628993,1610612751
Amida Brimah,IND,5,2,3,29.0,46,10,5,6,83.3,2,2,100.0,13,130.0,0,0.0,0,0.0,3,30.0,1,10.0,1628578,1610612754
Amir Coffey,LAC,44,32,12,395.0,473,6,2,3,66.7,2,2,100.0,6,100.0,2,33.300000000000004,0,0.0,0,0.0,1,16.7,1629599,1610612746
Anderson Varejao,CLE,5,1,4,36.0,79,9,1,5,20.0,1,2,50.0,4,44.4,3,33.300000000000004,0,0.0,0,0.0,1,11.1,2760,1610612739
Andre Drummond,LAL,46,19,27,1242.0,2439,461,168,297,56.599999999999994,42,72,58.3,386,83.7,76,16.5,14,3.0,27,5.8999999999999995,35,7.6,203083,1610612747
Andre Iguodala,MIA,63,37,26,1339.0,2246,78,11,18,61.1,2,2,100.0,24,30.8,52,66.7,12,15.4,5,6.4,0,0.0,2738,1610612748
Andre Roberson,BKN,5,4,1,63.0,83,7,1,5,20.0,0,0,0.0,2,28.599999999999998,2,28.599999999999998,1,14.299999999999999,0,0.0,0,0.0,203460,1610612751
Andrew Wiggins,GSW,71,38,33,2364.0,3405,171,74,108,68.5,16,22,72.7,166,97.1,38,22.2,6,3.5000000000000004,8,4.7,11,6.4,203952,1610612744
Anfernee Simons,POR,64,37,27,1104.0,1807,10,1,5,20.0,2,2,100.0,4,40.0,4,40.0,1,10.0,0,0.0,1,10.0,1629014,1610612757
Anthony Davis,LAL,36,23,13,1162.0,2219,230,95,129,73.6,42,54,77.8,234,101.69999999999999,51,22.2,9,3.9,6,2.6,25,10.9,203076,1610612747
Anthony Edwards,MIN,72,23,49,2314.0,3898,98,41,61,67.2,6,8,75.0,91,92.9,27,27.6,3,3.1,3,3.1,4,4.1000000000000005,1630162,1610612750
Anthony Gill,WAS,26,11,15,218.0,292,34,11,18,61.1,6,8,75.0,28,82.39999999999999,9,26.5,3,8.799999999999999,2,5.8999999999999995,3,8.799999999999999,1630264,1610612764
Anthony Lamb,HOU,24,3,21,415.0,622,40,12,25,48.0,1,2,50.0,25,62.5,12,30.0,0,0.0,0,0.0,1,2.5,1630237,1610612745
Anthony Tolliver,PHI,11,7,4,99.0,94,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,201229,1610612755
Anžejs Pasečņiks,WAS,1,1,0,6.0,20,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1628394,1610612764
Armoni Brooks,HOU,20,3,17,520.0,738,9,2,4,50.0,1,2,50.0,5,55.60000000000001,3,33.300000000000004,0,0.0,0,0.0,1,11.1,1629717,1610612745
Aron Baynes,TOR,53,20,33,980.0,1462,205,74,133,55.60000000000001,15,20,75.0,164,80.0,40,19.5,2,1.0,12,5.8999999999999995,10,4.9,203382,1610612761
Ashton Hagans,MIN,2,0,2,4.0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630204,1610612750
Austin Rivers,DEN,36,20,16,845.0,1202,8,1,2,50.0,0,0,0.0,2,25.0,5,62.5,1,12.5,1,12.5,0,0.0,203085,1610612743
Avery Bradley,HOU,27,6,21,602.0,800,30,11,19,57.9,3,4,75.0,25,83.3,6,20.0,0,0.0,1,3.3000000000000003,2,6.7,202340,1610612745
Axel Toupane,MIL,8,2,6,61.0,63,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0,1626253,1610612749
Bam Adebayo,MIA,64,34,30,2143.0,4124,516,215,303,71.0,62,70,88.6,503,97.5,125,24.2,20,3.9,20,3.9,29,5.6000000000000005,1628389,1610612748
Ben McLemore,LAL,53,20,33,905.0,1198,27,10,18,55.60000000000001,2,2,100.0,22,81.5,5,18.5,1,3.6999999999999997,2,7.3999999999999995,1,3.6999999999999997,203463,1610612747
Ben Simmons,PHI,58,42,16,1877.0,4755,226,78,121,64.5,5,10,50.0,163,72.1,71,31.4,16,7.1,13,5.800000000000001,4,1.7999999999999998,1627732,1610612755
Bismack Biyombo,CHA,66,28,38,1349.0,1693,418,125,198,63.1,26,54,48.1,279,66.7,139,33.300000000000004,22,5.3,39,9.3,25,6.0,202687,1610612766
Blake Griffin,BKN,46,24,22,1187.0,2173,92,31,48,64.60000000000001,11,14,78.60000000000001,74,80.4,26,28.299999999999997,5,5.4,8,8.7,6,6.5,201933,1610612751
Boban Marjanović,DAL,33,14,19,271.0,458,122,49,87,56.3,18,22,81.8,118,96.7,14,11.5,1,0.8,4,3.3000000000000003,12,9.8,1626246,1610612742
