PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Anthony Davis,LAL,36,23,13,1162,224,55,24.6,335,66.9,26,72.5,5.1
Anthony Edwards,MIN,67,22,45,2175,277,36,13.0,424,65.3,33,70.8,6.8
Anthony Gill,WAS,19,8,11,197,35,6,17.1,52,67.3,2,70.0,6.8
Anthony Lamb,HOU,20,2,18,396,43,11,25.6,83,51.8,13,61.4,6.8
Anthony Tolliver,PHI,6,3,3,81,7,2,28.6,17,41.2,1,43.8,6.0
Anzejs Pasecniks,WAS,1,1,0,6,0,0,0.0,0,0.0,0,0.0,0.0
Armoni Brooks,HOU,19,3,16,509,58,8,13.8,86,67.4,5,71.6,6.8
Aron Baynes,TOR,50,19,31,947,186,55,29.6,335,55.5,33,61.6,4.9
Austin Rivers,DEN,31,17,14,774,74,10,13.5,106,69.8,6,74.0,9.1
Avery Bradley,HOU,25,6,19,549,49,11,22.4,93,52.7,10,59.0,7.0
Axel Toupane,MIL,4,1,3,51,6,2,33.3,11,54.5,2,66.7,6.0
Bam Adebayo,MIA,64,34,30,2143,431,129,29.9,667,64.6,48,69.6,5.5
Ben McLemore,LAL,43,17,26,808,85,15,17.6,162,52.5,22,60.7,8.1
Ben Simmons,PHI,58,42,16,1877,324,47,14.5,421,77.0,26,82.0,7.5
Bismack Biyombo,CHA,63,28,35,1330,210,68,32.4,393,53.4,43,60.0,5.0
Blake Griffin,BKN,44,24,20,1141,181,36,19.9,288,62.8,17,66.8,5.1
Boban Marjanovic,DAL,29,13,16,256,81,23,28.4,120,67.5,7,71.7,3.9
Bobby Portis,MIL,66,44,22,1372,342,93,27.2,549,62.3,53,69.0,4.7
Bogdan Bogdanovic,ATL,43,29,14,1276,140,16,11.4,245,57.1,30,65.1,7.1
Bojan Bogdanovic,UTA,70,50,20,2160,241,26,10.8,400,60.3,38,66.6,7.3
Bol Bol,DEN,19,14,5,114,24,10,41.7,36,66.7,7,82.8,3.8
Brad Wanamaker,CHA,51,23,28,917,87,17,19.5,149,58.4,10,62.6,10.8
Bradley Beal,WAS,60,32,28,2147,211,40,19.0,350,60.3,34,66.8,7.4
Brandon Clarke,MEM,58,32,26,1399,231,64,27.7,391,59.1,44,66.6,5.3
Brandon Goodwin,ATL,30,17,13,508,61,6,9.8,96,63.5,8,69.3,8.0
Brandon Ingram,NOP,59,28,31,2024,264,54,20.5,393,67.2,32,73.1,6.4
Brian Bowen II,IND,3,0,3,11,3,1,33.3,3,100.0,0,100.0,2.7
Brodric Thomas,CLE,19,4,15,333,45,12,26.7,64,70.3,4,75.0,6.7
Brook Lopez,MIL,70,46,24,1902,243,96,39.5,461,52.7,46,58.6,6.4
Bruce Brown,BKN,65,45,20,1451,238,40,16.8,393,60.6,25,64.7,6.2
Bruno Caboclo,HOU,5,1,4,35,11,3,27.3,17,64.7,1,68.8,5.3
Bruno Fernando,ATL,22,11,11,198,62,12,19.4,89,69.7,7,75.6,5.0
Bryn Forbes,MIL,47,30,17,965,101,15,14.9,178,56.7,25,66.0,8.3
Buddy Hield,SAC,69,31,38,2374,305,66,21.6,500,61.0,50,67.8,7.3
CJ Elleby,POR,15,9,6,120,21,6,28.6,31,67.7,5,80.8,8.1
CJ McCollum,POR,46,27,19,1581,155,17,11.0,269,57.6,24,63.3,9.1
Caleb Martin,CHA,40,15,25,714,110,25,22.7,178,61.8,16,67.9,7.7
Cam Reddish,ATL,25,10,15,729,82,18,22.0,120,68.3,8,73.2,8.6
Cam Reynolds,HOU,2,1,1,34,3,0,0.0,9,33.3,3,50.0,6.2
Cameron Johnson,PHX,58,41,17,1398,166,43,25.9,284,58.5,28,64.8,7.5
Cameron Oliver,HOU,4,1,3,87,16,4,25.0,34,47.1,4,53.3,4.6
Cameron Payne,PHX,55,39,16,1005,128,10,7.8,210,61.0,23,68.4,7.6
Caris LeVert,IND,47,24,23,1485,181,35,19.3,283,64.0,27,70.7,8.3
Carmelo Anthony,POR,66,37,29,1622,182,36,19.8,285,63.9,22,69.2,6.6
Carsen Edwards,BOS,11,6,5,169,23,4,17.4,31,74.2,1,76.7,10.9
Cassius Stanley,IND,13,4,9,60,12,2,16.7,14,85.7,1,92.3,5.0
Cassius Winston,WAS,4,0,4,40,9,0,0.0,12,75.0,0,75.0,6.8
Cedi Osman,CLE,57,17,40,1485,163,23,14.1,244,66.8,17,71.8,7.7
Chandler Hutchison,WAS,22,8,14,320,72,10,13.9,104,69.2,9,75.8,4.9
Charlie Brown Jr.,OKC,7,1,6,133,14,5,35.7,19,73.7,1,77.8,7.3
Chasson Randle,ORL,34,9,25,769,75,10,13.3,119,63.0,8,67.6,9.3
Chimezie Metu,SAC,29,10,19,461,81,23,28.4,135,60.0,15,67.5,4.4
Chris Boucher,TOR,60,25,35,1453,287,76,26.5,509,56.4,49,62.4,4.5
Chris Chiozza,BKN,13,9,4,161,21,3,14.3,33,63.6,4,72.4,8.0
Chris Paul,PHX,68,48,20,2142,287,37,12.9,457,62.8,44,69.5,8.3
Chris Silva,SAC,8,4,4,76,20,6,30.0,33,60.6,5,71.4,3.6
Christian Wood,HOU,41,12,29,1326,319,85,26.6,480,66.5,37,72.0,4.7
Chuma Okeke,ORL,44,15,29,1115,139,35,25.2,220,63.2,22,70.2,6.4
Clint Capela,ATL,63,34,29,1898,606,205,33.8,940,64.5,90,71.3,4.7
Coby White,CHI,68,30,38,2133,256,51,19.9,403,63.5,32,69.0,8.0
Cody Martin,CHA,44,22,22,801,109,17,15.6,192,56.8,20,63.4,7.4
Cody Zeller,CHA,48,21,27,1005,209,77,36.8,345,60.6,36,67.6,4.6
Cole Anthony,ORL,47,13,34,1273,183,35,19.1,304,60.2,33,67.5,6.5
Collin Sexton,CLE,57,18,39,2008,129,21,16.3,236,54.7,26,61.4,10.7
Cory Joseph,DET,58,23,35,1355,123,28,22.8,262,46.9,41,55.7,8.6
Cristiano Felicio,CHI,10,2,8,69,16,6,37.5,26,61.5,5,76.2,4.1
D'Angelo Russell,MIN,39,15,24,1126,95,13,13.7,168,56.5,15,62.1,8.4
D.J. Augustin,HOU,42,24,18,881,74,7,9.5,113,65.5,10,71.8,10.7
D.J. Wilson,HOU,33,12,21,418,92,24,26.1,146,63.0,18,71.9,4.4
DaQuan Jeffries,SAS,25,5,20,444,52,8,15.4,82,63.4,5,67.5,8.3
Dakota Mathias,PHI,6,2,4,117,6,0,0.0,17,35.3,0,35.3,10.8
Damian Jones,SAC,35,21,14,524,85,23,27.1,156,54.5,18,61.6,6.0
Damian Lillard,POR,66,39,27,2369,251,28,11.2,383,65.5,27,70.5,9.0
Damion Lee,GSW,53,26,27,1001,158,39,24.7,243,65.0,23,71.8,6.0
Damyean Dotson,CLE,42,14,28,828,88,15,17.0,138,63.8,9,68.2,7.8
Daniel Gafford,WAS,52,30,22,778,137,60,43.8,276,49.6,40,58.1,4.2
Daniel Oturu,LAC,18,13,5,144,27,5,18.5,37,73.0,3,79.4,10.6
Daniel Theis,CHI,63,27,36,1583,263,88,33.5,481,54.7,58,62.2,4.7
Danilo Gallinari,ATL,48,28,20,1164,194,46,23.7,299,64.9,17,68.8,5.8
Danny Green,PHI,66,44,22,1870,205,49,23.9,346,59.2,29,64.7,7.0
Dante Exum,HOU,5,3,2,115,15,1,6.7,22,68.2,1,71.4,7.4
Danuel House Jr.,HOU,36,8,28,932,114,27,23.7,176,64.8,14,70.4,6.9
Dario Saric,PHX,47,36,11,846,144,27,18.8,260,55.4,29,62.3,5.2
Darius Bazley,OKC,55,16,39,1714,345,76,22.0,509,67.8,38,73.2,4.7
Darius Garland,CLE,48,16,32,1650,106,14,13.2,179,59.2,10,62.7,10.7
Darius Miller,OKC,13,4,9,168,22,3,13.6,29,75.9,0,75.9,7.3
David Nwaba,HOU,27,7,20,623,74,8,10.8,134,55.2,9,59.2,8.4
Davis Bertans,WAS,51,27,24,1337,150,34,22.7,249,60.2,18,64.9,6.9
De'Aaron Fox,SAC,54,22,32,1934,170,24,14.1,282,60.3,28,66.9,8.9
De'Andre Hunter,ATL,23,12,11,678,93,21,22.6,164,56.7,15,62.4,6.2
De'Anthony Melton,MEM,47,24,23,953,131,39,29.8,217,60.4,16,65.2,6.6
DeAndre Jordan,BKN,57,37,20,1246,310,77,24.8,459,67.5,28,71.9,4.5
DeAndre' Bembry,TOR,43,19,24,916,113,24,21.2,179,63.1,13,68.1,6.9
DeMar DeRozan,SAS,60,27,33,2019,219,35,16.0,335,65.4,21,69.7,8.0
DeMarcus Cousins,LAC,41,22,19,713,210,52,24.8,295,71.2,14,74.7,4.6
Dean Wade,CLE,51,16,35,1120,177,49,27.7,286,61.9,22,67.0,5.7
Deandre Ayton,PHX,69,48,21,2115,499,161,32.3,743,67.2,68,73.9,4.3
Deividas Sirvydis,DET,11,4,7,120,29,6,20.7,38,76.3,2,80.6,5.7
Dejounte Murray,SAS,66,32,34,2138,415,78,18.8,627,66.2,59,73.1,5.4
Delon Wright,SAC,61,20,41,1718,204,26,12.7,324,63.0,38,71.3,8.8
Deni Avdija,WAS,53,25,28,1241,240,61,25.4,384,62.5,38,69.4,4.6
Dennis Schroder,LAL,61,38,23,1956,181,21,11.6,310,58.4,34,65.6,9.4
Dennis Smith Jr.,DET,17,5,12,340,43,14,32.6,75,57.3,13,69.4,6.2
Denzel Valentine,CHI,54,22,32,976,173,55,31.8,289,59.9,27,66.0,5.6
Derrick Favors,UTA,68,49,19,1039,238,87,36.6,380,62.6,35,69.0,4.5
Derrick Jones Jr.,POR,52,29,23,1262,128,40,31.3,211,60.7,19,66.7,7.6
Derrick Rose,NYK,47,27,20,1214,110,11,10.0,181,60.8,13,65.5,11.6
Derrick White,SAS,35,18,17,1036,94,20,21.3,163,57.7,17,64.4,7.5
Desmond Bane,MEM,67,36,31,1490,179,33,18.4,278,64.4,28,71.6,7.0
Devin Booker,PHX,65,48,17,2201,247,37,15.0,390,63.3,40,70.6,8.1
Devin Cannady,ORL,2,0,2,40,5,3,60.0,6,83.3,0,83.3,6.2
Devin Vassell,SAS,57,27,30,1017,150,35,23.3,240,62.5,21,68.5,6.2
Devon Dotson,CHI,4,1,3,35,3,2,66.7,4,75.0,1,100.0,8.8
Devontae Cacok,LAL,13,5,8,75,20,1,5.0,27,74.1,1,76.9,4.9
Devonte' Graham,CHA,51,21,30,1541,126,16,12.7,228,55.3,19,60.3,9.1
Dewayne Dedmon,MIA,16,11,5,210,58,18,31.0,88,65.9,8,72.5,4.8
Didi Louzada,NOP,3,0,3,56,2,0,0.0,5,40.0,2,66.7,5.6
Dillon Brooks,MEM,64,35,29,1914,143,22,15.4,249,57.4,26,64.1,8.7
Domantas Sabonis,IND,62,29,33,2231,592,156,26.4,886,66.8,69,72.5,4.0
Donovan Mitchell,UTA,52,39,13,1736,185,28,15.1,296,62.5,19,66.8,9.8
Donta Hall,ORL,12,3,9,172,38,16,42.1,67,56.7,10,66.7,4.8
Donte DiVincenzo,MIL,66,44,22,1815,299,46,15.4,474,63.1,50,70.5,6.1
Dorian Finney-Smith,DAL,59,36,23,1898,228,59,25.9,398,57.3,45,64.6,5.9
Doug McDermott,IND,64,31,33,1575,161,34,21.1,285,56.5,30,63.1,6.7
Draymond Green,GSW,62,35,27,1965,393,101,25.7,657,59.8,69,66.8,5.7
Drew Eubanks,SAS,52,21,31,751,167,49,29.3,284,58.8,38,67.9,4.1
Duncan Robinson,MIA,69,39,30,2184,243,39,16.0,415,58.6,45,65.7,7.9
Dwayne Bacon,ORL,69,19,50,1803,193,33,17.1,302,63.9,32,71.5,7.1
Dwight Howard,PHI,69,46,23,1195,390,107,27.4,605,64.5,46,69.8,3.9
Dwight Powell,DAL,53,31,22,933,154,37,24.0,267,57.7,23,63.1,6.5
Dylan Windler,CLE,28,10,18,481,87,18,20.7,139,62.6,14,69.6,6.6
E'Twaun Moore,PHX,22,16,6,348,31,11,35.5,49,63.3,1,64.6,7.8
Ed Davis,MIN,22,4,18,298,69,21,30.4,113,61.1,13,69.0,4.7
Edmond Sumner,IND,39,15,24,734,76,17,22.4,123,61.8,13,69.1,7.9
Elfrid Payton,NYK,61,34,27,1456,152,19,12.5,224,67.9,18,73.8,8.6
Elijah Bryant,MIL,1,0,1,32,4,1,25.0,5,80.0,1,100.0,6.4
Elijah Hughes,UTA,6,4,2,23,8,1,12.5,11,72.7,0,72.7,6.6
Enes Freedom,POR,72,42,30,1757,511,149,29.2,785,65.1,72,71.7,4.0
Eric Bledsoe,NOP,70,31,39,2087,215,22,10.2,343,62.7,31,68.9,8.6
Eric Gordon,HOU,22,8,14,656,50,7,14.0,84,59.5,6,64.1,11.0
Eric Paschall,GSW,38,19,19,666,100,30,30.0,177,56.5,19,63.3,6.0
Ersan Ilyasova,UTA,12,9,3,124,22,4,18.2,33,66.7,5,78.6,4.8
Evan Fournier,BOS,39,15,24,1174,118,23,19.5,193,61.1,17,67.0,8.9
Facundo Campazzo,DEN,51,35,16,1283,111,14,12.6,161,68.9,9,73.0,10.8
Frank Jackson,DET,32,10,22,680,71,16,22.5,99,71.7,7,77.2,10.8
Frank Kaminsky,PHX,45,31,14,703,152,41,27.0,251,60.6,27,67.9,4.9
Frank Mason III,ORL,3,1,2,75,9,1,11.1,9,100.0,0,100.0,9.5
Frank Ntilikina,NYK,16,10,6,216,25,3,12.0,38,65.8,3,71.4,11.1
Fred VanVleet,TOR,50,21,29,1831,188,42,22.3,327,57.5,27,62.7,8.5
Freddie Gillespie,TOR,20,7,13,392,55,21,38.2,119,46.2,18,54.5,4.6
Furkan Korkmaz,PHI,45,33,12,891,96,19,19.8,155,61.9,10,66.2,8.2
Gabe Vincent,MIA,29,14,15,459,46,11,23.9,80,57.5,8,63.9,9.3
Gabriel Deck,OKC,9,0,9,193,23,7,30.4,37,62.2,5,71.9,5.9
Garrett Temple,CHI,53,25,28,1483,131,24,18.3,226,58.0,20,63.6,8.3
Garrison Mathews,WAS,43,21,22,784,71,12,16.9,101,70.3,6,74.7,8.1
Gary Clark,PHI,35,11,24,618,82,13,15.9,126,65.1,13,72.6,6.1
Gary Harris,ORL,34,15,19,968,58,10,17.2,93,62.4,4,65.2,9.9
Gary Payton II,GSW,6,4,2,38,9,2,22.2,12,75.0,1,81.8,5.7
Gary Trent Jr.,TOR,55,28,27,1725,125,19,15.2,191,65.4,15,71.0,8.2
George Hill,PHI,24,14,10,530,45,5,11.1,80,56.3,3,58.4,8.4
Georges Niang,UTA,64,46,18,1064,148,36,24.3,243,60.9,17,65.5,6.8
Giannis Antetokounmpo,MIL,60,40,20,2012,574,125,21.8,784,73.2,47,77.9,5.3
Glenn Robinson III,SAC,17,5,12,309,34,7,20.6,55,61.8,3,65.4,7.5
Goga Bitadze,IND,40,16,24,548,90,27,30.0,180,50.0,25,58.1,4.7
Goran Dragic,MIA,46,28,18,1248,144,26,18.1,238,60.5,19,65.8,8.4
Gordon Hayward,CHA,44,24,20,1496,221,38,17.2,330,67.0,22,71.8,7.1
Gorgui Dieng,SAS,31,11,20,515,100,23,23.0,160,62.5,12,67.6,5.1
Grant Riller,CHA,1,0,1,2,1,0,0.0,1,100.0,0,100.0,7.8
Grant Williams,BOS,56,24,32,1081,130,35,26.9,236,55.1,25,61.6,5.8
Grayson Allen,MEM,45,23,22,1158,141,15,10.6,220,64.1,20,70.5,7.1
Hamidou Diallo,DET,52,18,34,1226,213,52,24.4,298,71.5,14,75.0,5.6
Harrison Barnes,SAC,57,24,33,2065,321,87,27.1,487,65.9,40,71.8,5.4
Harry Giles III,POR,33,20,13,329,102,37,36.3,141,72.3,6,75.6,4.6
Hassan Whiteside,SAC,34,16,18,540,154,55,35.7,220,70.0,13,74.4,3.9
Henry Ellenson,TOR,2,0,2,38,9,3,33.3,13,69.2,0,69.2,7.8
Ignas Brazdeikis,ORL,11,2,9,244,34,8,23.5,57,59.6,6,66.7,6.7
Iman Shumpert,BKN,1,1,0,6,0,0,0.0,0,0.0,0,0.0,0.0
Immanuel Quickley,NYK,54,29,25,1101,112,14,12.5,169,66.3,14,72.3,8.9
Isaac Bonga,WAS,27,8,19,361,48,12,25.0,82,58.5,7,64.0,8.5
Isaac Okoro,CLE,64,20,44,2092,138,34,24.6,249,55.4,28,62.4,9.2
Isaiah Hartenstein,CLE,45,20,25,548,116,36,31.0,210,55.2,19,60.7,5.6
Isaiah Joe,PHI,21,14,7,250,30,3,10.0,47,63.8,3,68.2,8.5
Isaiah Roby,OKC,59,17,42,1409,247,63,25.5,404,61.1,38,67.5,5.5
Isaiah Stewart,DET,66,19,47,1440,294,94,32.0,550,53.5,63,60.4,4.4
Isaiah Thomas,NOP,2,1,1,29,3,0,0.0,6,50.0,1,60.0,9.9
Ish Smith,WAS,43,23,20,916,128,19,14.8,217,59.0,20,65.0,8.1
Ivica Zubac,LAC,69,46,23,1586,330,117,35.5,586,56.3,57,62.4,4.5
JJ Redick,DAL,33,15,18,599,60,6,10.0,98,61.2,7,65.9,10.4
Ja Morant,MEM,62,32,30,2022,193,43,22.3,323,59.8,37,67.5,7.0
JaKarr Sampson,IND,24,12,12,289,50,13,26.0,103,48.5,10,53.8,3.9
JaMychal Green,DEN,55,35,20,1090,192,45,23.4,271,70.8,22,77.1,6.1
JaVale McGee,DEN,45,21,24,670,162,41,25.3,252,64.3,21,70.1,4.3
Jabari Parker,BOS,12,4,8,163,32,6,18.8,61,52.5,4,56.1,5.9
Jaden McDaniels,MIN,60,18,42,1484,180,53,29.4,325,55.4,36,62.3,5.8
Jae Crowder,PHX,58,42,16,1601,249,55,22.1,395,63.0,40,70.1,5.6
Jae'Sean Tate,HOU,69,16,53,2010,240,66,27.5,439,54.7,48,61.4,7.3
Jahlil Okafor,DET,23,4,19,305,43,14,32.6,94,45.7,12,52.4,5.1
Jahmi'us Ramsey,SAC,6,1,5,71,8,1,12.5,12,66.7,1,72.7,7.1
Jake Layman,MIN,30,7,23,509,54,13,24.1,89,60.7,9,67.5,7.1
Jakob Poeltl,SAS,69,32,37,1845,328,136,41.5,566,58.0,65,65.5,4.4
Jalen Brunson,DAL,64,37,27,1607,204,23,11.3,332,61.4,31,67.8,7.7
Jalen Harris,TOR,9,1,8,149,15,1,6.7,21,71.4,2,78.9,9.5
Jalen Lecque,IND,4,2,2,12,3,1,33.3,3,100.0,0,100.0,10.9
Jalen McDaniels,CHA,41,15,26,882,124,35,28.2,221,56.1,24,62.9,5.9
Jalen Smith,PHX,15,9,6,131,30,6,20.0,48,62.5,7,73.2,5.7
Jamal Murray,DEN,46,30,16,1640,157,22,14.0,238,66.0,19,71.7,8.5
James Ennis III,ORL,40,12,28,970,123,18,14.6,196,62.8,23,71.1,5.9
James Harden,BKN,44,31,13,1609,313,47,15.0,460,68.0,30,72.8,6.0
James Johnson,NOP,44,18,26,965,145,31,21.4,224,64.7,15,69.4,7.3
James Nunnally,NOP,6,2,4,40,7,0,0.0,9,77.8,0,77.8,6.2
James Wiseman,GSW,39,18,21,836,171,37,21.6,290,59.0,21,63.6,4.7
Jared Dudley,LAL,8,5,3,73,17,6,35.3,25,68.0,2,73.9,5.5
Jared Harper,NYK,2,1,1,4,2,0,0.0,2,100.0,0,100.0,10.8
Jaren Jackson Jr.,MEM,11,4,7,258,45,13,28.9,79,57.0,5,60.8,5.6
Jarred Vanderbilt,MIN,59,18,41,1110,250,59,23.6,393,63.6,33,69.4,4.7
Jarrell Brantley,UTA,13,12,1,93,18,0,0.0,23,78.3,2,85.7,6.4
Jarrett Allen,CLE,63,20,43,1864,435,141,32.4,693,62.8,67,69.5,4.4
Jarrett Culver,MIN,27,5,22,456,70,20,28.6,111,63.1,15,72.9,6.6
Javonte Green,CHI,29,14,15,401,45,15,33.3,69,65.2,12,78.9,7.9
Jaxson Hayes,NOP,57,22,35,952,165,60,36.4,274,60.2,27,66.8,6.2
Jay Scrubb,LAC,3,1,2,80,12,1,8.3,21,57.1,1,60.0,35.5
Jaylen Adams,MIL,2,2,0,13,3,0,0.0,3,100.0,0,100.0,21.7
Jaylen Brown,BOS,58,30,28,1999,276,49,17.8,449,61.5,41,67.6,7.1
Jaylen Hoard,OKC,18,1,17,318,44,10,22.7,78,56.4,12,66.7,5.1
Jaylen Nowell,MIN,37,7,30,709,76,6,7.9,117,65.0,14,73.8,7.3
Jayson Tatum,BOS,64,34,30,2290,422,57,13.5,581,72.6,35,77.3,5.6
Jeff Green,BKN,63,41,22,1757,229,54,23.6,368,62.2,27,67.2,7.0
Jeff Teague,MIL,43,21,22,751,72,12,16.7,110,65.5,7,69.9,8.9
Jerami Grant,DET,53,15,38,1795,208,40,19.2,298,69.8,27,76.8,6.9
Jeremiah Martin,CLE,5,0,5,48,5,0,0.0,9,55.6,2,71.4,6.4
Jeremy Lamb,IND,34,16,18,729,106,14,13.2,192,55.2,11,58.6,5.2
Jerome Robinson,WAS,12,3,9,269,34,2,5.9,55,61.8,4,66.7,8.5
Jevon Carter,PHX,38,29,9,567,76,11,14.5,111,68.5,9,74.5,9.1
Jimmy Butler,MIA,52,33,19,1745,265,64,24.2,424,62.5,36,68.3,6.5
Joe Harris,BKN,66,43,23,2087,204,44,21.6,384,53.1,43,59.8,8.1
Joe Ingles,UTA,65,46,19,1824,217,24,11.1,327,66.4,24,71.6,8.4
Joel Embiid,PHI,51,39,12,1585,426,135,31.7,698,61.0,87,69.7,4.4
John Collins,ATL,63,34,29,1848,349,83,23.8,606,57.6,73,65.5,4.2
John Konchar,MEM,39,20,19,555,93,29,31.2,159,58.5,10,62.4,5.6
John Wall,HOU,38,12,26,1231,112,19,17.0,174,64.4,9,67.9,8.4
Jonas Valanciunas,MEM,62,32,30,1755,523,167,31.9,778,67.2,66,73.5,3.7
Jontay Porter,MEM,7,5,2,46,10,4,40.0,17,58.8,1,62.5,4.8
Jordan Bell,GSW,5,2,3,81,17,2,11.8,27,63.0,2,68.0,5.1
Jordan Bone,ORL,11,2,9,176,20,3,15.0,28,71.4,1,74.1,10.5
Jordan Clarkson,UTA,66,47,19,1767,227,29,12.8,354,64.1,35,71.2,7.8
Jordan McLaughlin,MIN,41,12,29,777,87,17,19.5,124,70.2,6,73.7,9.5
Jordan Nwora,MIL,19,12,7,245,51,9,17.6,73,69.9,4,73.9,8.3
Jordan Poole,GSW,44,23,21,893,77,12,15.6,123,62.6,6,65.8,8.3
Josh Green,DAL,30,15,15,414,50,7,14.0,71,70.4,4,74.6,9.6
Josh Hall,OKC,16,2,14,299,53,9,17.0,73,72.6,12,86.9,10.2
Josh Hart,NOP,47,21,26,1350,324,67,20.7,482,67.2,40,73.3,5.6
Josh Jackson,DET,60,15,45,1517,197,38,19.3,298,66.1,23,71.6,7.8
Josh Okogie,MIN,54,21,33,1140,93,23,24.7,158,58.9,7,61.6,8.7
Josh Richardson,DAL,58,34,24,1766,144,13,9.0,234,61.5,19,67.0,9.3
Jrue Holiday,MIL,58,40,18,1889,195,37,19.0,302,64.6,19,68.9,9.6
Juan Toscano-Anderson,GSW,48,25,23,1087,206,47,22.8,342,60.2,38,67.8,4.9
Juancho Hernangomez,MIN,51,19,32,898,160,37,23.1,249,64.3,15,68.4,5.1
Julius Randle,NYK,71,40,31,2667,640,137,21.4,951,67.3,83,73.7,5.1
Justin Holiday,IND,69,33,36,2106,224,31,13.8,380,58.9,36,65.1,7.3
Justin Jackson,MIL,29,10,19,525,61,9,14.8,96,63.5,4,66.3,9.0
Justin James,SAC,14,7,7,197,21,2,9.5,47,44.7,9,55.3,5.9
Justin Patton,HOU,11,1,10,225,35,19,54.3,60,58.3,3,61.4,5.3
Justin Robinson,OKC,5,0,5,75,6,0,0.0,13,46.2,2,54.5,8.3
Justise Winslow,MEM,25,13,12,491,100,22,22.0,143,69.9,13,76.9,5.1
Jusuf Nurkic,POR,37,22,15,880,246,64,26.0,383,64.2,44,72.6,4.1
Juwan Morgan,UTA,16,13,3,123,19,4,21.1,32,59.4,3,65.5,5.0
KZ Okpala,MIA,23,13,10,395,47,9,19.1,83,56.6,5,60.3,8.3
Karim Mane,ORL,5,0,5,68,13,3,23.1,16,81.3,1,86.7,5.4
Karl-Anthony Towns,MIN,50,19,31,1689,396,135,34.1,612,64.7,56,71.2,4.4
Kawhi Leonard,LAC,52,36,16,1772,282,74,26.2,398,70.9,28,76.2,6.7
Keita Bates-Diop,SAS,18,5,13,208,40,11,27.5,54,74.1,2,76.9,6.2
Kelan Martin,IND,24,10,14,288,60,10,16.7,89,67.4,5,71.4,5.1
Keldon Johnson,SAS,68,32,36,1944,319,69,21.6,474,67.3,38,73.2,5.7
Keljin Blevins,POR,7,6,1,32,7,1,14.3,9,77.8,1,87.5,10.3
Kelly Olynyk,HOU,70,26,44,1997,402,79,19.7,637,63.1,57,69.3,5.2
Kelly Oubre Jr.,GSW,55,27,28,1688,247,42,17.0,400,61.8,41,68.8,5.8
Kemba Walker,BOS,42,22,20,1342,154,27,17.5,264,58.3,22,63.6,8.9
Kendrick Nunn,MIA,51,29,22,1594,158,26,16.5,274,57.7,33,65.6,8.4
Kenrich Williams,OKC,63,21,42,1411,189,48,25.4,307,61.6,28,67.7,6.1
Kent Bazemore,GSW,64,34,30,1292,203,23,11.3,340,59.7,33,66.1,6.2
Kentavious Caldwell-Pope,LAL,60,36,24,1705,152,25,16.4,247,61.5,20,67.0,7.6
Kenyon Martin Jr.,HOU,43,9,34,1060,169,49,29.0,268,63.1,26,69.8,5.4
Kevin Durant,BKN,35,23,12,1157,234,58,24.8,352,66.5,21,70.7,5.7
Kevin Huerter,ATL,66,39,27,2043,193,32,16.6,323,59.8,27,65.2,8.4
