TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Orlando Magic,82,82,32.2,1056,2345,45.0,54.6,15.4,609,1125,54.1,16.7,447,1220,36.6
Atlanta Hawks,82,82,31.7,1035,2315,44.7,54.0,15.3,607,1116,54.4,16.4,428,1199,35.7
Milwaukee Bucks,82,82,30.7,997,2285,43.6,54.1,12.6,517,937,55.2,18.1,480,1348,35.6
Washington Wizards,82,82,31.2,1005,2271,44.3,53.4,14.9,589,1085,54.3,16.3,416,1186,35.1
Utah Jazz,82,82,30.8,1028,2251,45.7,54.5,15.9,630,1166,54.0,14.8,398,1085,36.7
Sacramento Kings,81,81,30.5,1043,2240,46.6,56.2,14.8,612,1084,56.5,15.8,431,1156,37.3
Los Angeles Lakers,82,82,30.2,981,2238,43.8,52.2,14.6,605,1081,56.0,15.6,376,1157,32.5
Brooklyn Nets,82,82,30.2,939,2237,42.0,50.5,13.9,556,1025,54.2,16.4,383,1212,31.6
LA Clippers,81,81,30.2,941,2208,42.6,51.6,14.0,543,1023,53.1,16.2,398,1185,33.6
Miami Heat,82,82,32.0,877,2206,39.8,50.1,11.7,420,806,52.1,20.3,457,1400,32.6
Boston Celtics,81,81,30.9,919,2201,41.8,50.1,14.7,553,1049,52.7,16.2,366,1152,31.8
Golden State Warriors,81,81,31.4,857,2201,38.9,48.7,12.5,426,873,48.8,18.9,431,1328,32.5
Oklahoma City Thunder,82,82,29.6,922,2193,42.0,52.8,11.5,450,850,52.9,18.1,472,1343,35.1
New Orleans Pelicans,81,81,31.4,960,2173,44.2,53.6,14.5,549,1003,54.7,16.9,411,1170,35.1
Charlotte Hornets,81,81,29.8,946,2173,43.5,53.0,13.6,534,989,54.0,16.2,412,1184,34.8
Houston Rockets,82,82,29.4,1000,2166,46.2,55.2,13.6,609,1004,60.7,15.8,391,1162,33.6
San Antonio Spurs,82,82,28.9,925,2159,42.8,51.3,13.6,558,1019,54.8,15.3,367,1140,32.2
Indiana Pacers,82,82,29.6,983,2137,46.0,55.5,13.9,576,1005,57.3,15.7,407,1132,36.0
Portland Trail Blazers,82,82,30.3,972,2131,45.6,56.5,12.2,508,856,59.3,18.1,464,1275,36.4
Phoenix Suns,81,81,29.7,879,2127,41.3,49.9,14.8,514,1058,48.6,14.9,365,1069,34.1
Chicago Bulls,82,82,29.6,943,2124,44.4,53.5,14.2,557,1018,54.7,15.4,386,1106,34.9
Memphis Grizzlies,81,81,29.5,917,2114,43.4,52.4,13.6,535,973,55.0,15.9,382,1141,33.5
Dallas Mavericks,82,82,30.0,888,2101,42.3,50.8,14.7,531,1028,51.7,15.3,357,1073,33.3
New York Knicks,81,81,30.0,853,2091,40.8,49.4,13.3,493,929,53.1,16.7,360,1162,31.0
Minnesota Timberwolves,82,82,28.9,870,2067,42.1,51.2,12.5,493,894,55.1,16.4,377,1173,32.1
Denver Nuggets,82,82,28.7,884,2060,42.9,51.7,13.4,524,960,54.6,15.3,360,1100,32.7
Cleveland Cavaliers,82,82,28.7,869,2050,42.4,50.9,13.9,522,994,52.5,14.8,347,1056,32.9
Detroit Pistons,81,81,29.3,907,2038,44.5,53.7,13.6,532,947,56.2,15.7,375,1091,34.4
Philadelphia 76ers,82,82,28.5,902,2022,44.6,53.6,13.9,538,984,54.7,14.6,364,1038,35.1
Toronto Raptors,82,82,28.8,834,1991,41.9,50.8,13.1,481,904,53.2,15.7,353,1087,32.5
