PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Killian Hayes,DET,22,15,13,32.1,18,43,41.9,53.5,9.0,8,12,66.7,23.1,10,31,32.3
Tobias Harris,PHI,31,16,14,20.1,14,43,32.6,45.3,2.8,3,6,50.0,17.3,11,37,29.7
Malaki Branham,SAS,20,16,16,32.6,11,43,25.6,37.2,3.8,1,5,20.0,28.8,10,38,26.3
Taurean Prince,LAL,29,15,15,35.0,11,43,25.6,38.4,4.1,0,5,0.0,30.9,11,38,28.9
Georges Niang,CLE,30,16,16,35.6,22,42,52.4,72.6,5.1,5,6,83.3,30.5,17,36,47.2
Marcus Sasser,DET,23,16,12,39.6,22,42,52.4,70.2,7.5,7,8,87.5,32.1,15,34,44.1
Matisse Thybulle,POR,26,14,14,67.7,18,42,42.9,63.1,1.6,1,1,100,66.1,17,41,41.5
Obi Toppin,IND,25,15,15,34.7,18,42,42.9,56.0,5.8,7,7,100,28.9,11,35,31.4
Jalen Green,HOU,21,14,13,19.4,17,42,40.5,53.6,4.6,6,10,60.0,14.8,11,32,34.4
Donte DiVincenzo,NYK,26,15,15,39.3,17,42,40.5,60.7,0.0,0,0,-,39.3,17,42,40.5
Jalen Brunson,NYK,27,15,13,14.5,22,41,53.7,73.2,3.9,6,11,54.5,10.6,16,30,53.3
Naz Reid,MIN,24,15,15,31.1,20,41,48.8,72.0,0.8,1,1,100,30.3,19,40,47.5
Darius Garland,CLE,23,11,11,26.6,17,41,41.5,51.2,7.8,9,12,75.0,18.8,8,29,27.6
Talen Horton-Tucker,UTA,23,16,15,28.1,15,41,36.6,51.2,4.1,3,6,50.0,24.0,12,35,34.3
Russell Westbrook,LAC,35,15,15,23.6,14,41,34.1,46.3,3.4,4,6,66.7,20.1,10,35,28.6
Jalen Suggs,ORL,22,14,14,30.4,14,41,34.1,46.3,5.2,4,7,57.1,25.2,10,34,29.4
Julius Randle,NYK,28,15,15,15.9,13,41,31.7,43.9,2.7,3,7,42.9,13.2,10,34,29.4
Aaron Nesmith,IND,24,13,13,41.2,21,40,52.5,75.0,5.2,3,5,60.0,36.1,18,35,51.4
De'Aaron Fox,SAC,25,10,9,17.9,21,40,52.5,75.0,2.2,3,5,60.0,15.7,18,35,51.4
Jonas Valanciunas,NOP,31,17,15,24.7,19,40,47.5,61.3,8.0,8,13,61.5,16.7,11,27,40.7
Andrew Nembhard,IND,23,12,10,45.5,18,40,45.0,56.3,13.6,9,12,75.0,31.8,9,28,32.1
Jordan Clarkson,UTA,31,15,14,16.7,17,40,42.5,55.0,4.2,7,10,70.0,12.5,10,30,33.3
Isaiah Stewart,DET,22,16,15,27.4,17,40,42.5,60.0,2.7,3,4,75.0,24.7,14,36,38.9
Dillon Brooks,HOU,27,14,13,28.6,17,40,42.5,63.8,2.9,0,4,0.0,25.7,17,36,47.2
Jaden Ivey,DET,21,12,12,38.5,16,40,40.0,55.0,5.8,4,6,66.7,32.7,12,34,35.3
Tyus Jones,WAS,27,16,16,26.7,15,40,37.5,55.0,0.7,1,1,100,26.0,14,39,35.9
Isaiah Joe,OKC,24,15,14,35.1,13,40,32.5,48.8,0.0,0,0,-,35.1,13,40,32.5
Lonnie Walker IV,BKN,24,14,13,25.0,23,39,59.0,85.9,2.6,2,4,50.0,22.4,21,35,60.0
RJ Barrett,NYK,23,10,10,25.2,23,39,59.0,80.8,5.2,6,8,75.0,20.0,17,31,54.8
Duncan Robinson,MIA,29,15,13,24.4,22,39,56.4,82.1,1.9,2,3,66.7,22.5,20,36,55.6
OG Anunoby,TOR,26,11,10,31.0,20,39,51.3,69.2,4.8,6,6,100,26.2,14,33,42.4
Alex Caruso,CHI,29,14,14,44.8,20,39,51.3,74.4,5.7,2,5,40.0,39.1,18,34,52.9
Luguentz Dort,OKC,24,15,14,33.3,19,39,48.7,71.8,2.6,1,3,33.3,30.8,18,36,50.0
Jalen Williams,OKC,22,12,11,25.8,17,39,43.6,53.8,7.9,9,12,75.0,17.9,8,27,29.6
Josh Richardson,MIA,30,14,13,34.8,16,39,41.0,53.8,8.9,6,10,60.0,25.9,10,29,34.5
Nickeil Alexander-Walker,MIN,25,15,14,47.6,15,39,38.5,53.8,3.7,3,3,100,43.9,12,36,33.3
Payton Pritchard,BOS,25,16,14,42.4,12,39,30.8,42.3,6.5,3,6,50.0,35.9,9,33,27.3
P.J. Washington,CHA,25,13,11,23.1,10,39,25.6,37.2,1.2,1,2,50.0,21.9,9,37,24.3
Gary Trent Jr.,TOR,24,12,10,32.8,22,38,57.9,81.6,3.4,4,4,100,29.3,18,34,52.9
Malik Beasley,MIL,26,16,11,31.1,20,38,52.6,76.3,1.6,2,2,100,29.5,18,36,50.0
Kentavious Caldwell-Pope,DEN,30,14,14,32.5,17,38,44.7,63.2,5.1,3,6,50.0,27.4,14,32,43.8
Ayo Dosunmu,CHI,23,15,15,61.3,16,38,42.1,57.9,11.3,4,7,57.1,50.0,12,31,38.7
Luka Doncic,DAL,24,15,15,11.6,21,37,56.8,73.0,4.1,9,13,69.2,7.5,12,24,50.0
Paul George,LAC,33,15,14,13.3,15,37,40.5,55.4,2.5,4,7,57.1,10.8,11,30,36.7
Haywood Highsmith,MIA,26,13,13,47.4,12,37,32.4,47.3,1.3,1,1,100,46.2,11,36,30.6
Jusuf Nurkic,PHX,29,16,15,28.7,10,37,27.0,39.2,0.8,1,1,100,27.9,9,36,25.0
Nikola Jokic,DEN,28,14,13,13.3,20,36,55.6,72.2,3.0,8,8,100,10.4,12,28,42.9
Bilal Coulibaly,WAS,19,15,13,40.4,20,36,55.6,79.2,4.5,3,4,75.0,36.0,17,32,53.1
Jacob Gilyard,MEM,25,12,10,85.7,15,36,41.7,59.7,7.1,2,3,66.7,78.6,13,33,39.4
Keyonte George,UTA,20,16,15,26.9,14,36,38.9,54.2,2.2,3,3,100,24.6,11,33,33.3
Derrick White,BOS,29,13,11,29.3,14,36,38.9,58.3,0.0,0,0,-,29.3,14,36,38.9
Damian Lillard,MIL,33,14,13,15.3,13,36,36.1,52.8,2.1,1,5,20.0,13.2,12,31,38.7
Ausar Thompson,DET,20,16,14,22.5,9,36,25.0,30.6,5.6,5,9,55.6,16.9,4,27,14.8
LeBron James,LAL,38,16,12,12.9,22,35,62.9,78.6,6.3,11,17,64.7,6.6,11,18,61.1
Jerami Grant,POR,29,14,13,14.8,19,35,54.3,77.1,1.7,3,4,75.0,13.1,16,31,51.6
Cameron Johnson,BKN,27,8,8,35.7,17,35,48.6,68.6,5.1,3,5,60.0,30.6,14,30,46.7
Brandon Miller,CHA,21,13,13,23.3,17,35,48.6,67.1,2.7,4,4,100,20.7,13,31,41.9
Bones Hyland,LAC,23,10,10,40.2,16,35,45.7,65.7,3.4,2,3,66.7,36.8,14,32,43.8
Al Horford,BOS,37,14,13,44.9,15,35,42.9,64.3,0.0,0,0,-,44.9,15,35,42.9
Cam Reddish,LAL,24,15,11,38.9,11,35,31.4,44.3,4.4,2,4,50.0,34.4,9,31,29.0
Max Strus,CLE,27,16,14,18.5,17,34,50.0,69.1,2.2,4,4,100,16.3,13,30,43.3
Donovan Mitchell,CLE,27,11,11,14.5,17,34,50.0,69.1,3.4,4,8,50.0,11.1,13,26,50.0
Jalen Johnson,ATL,21,14,14,25.4,16,34,47.1,61.8,6.7,6,9,66.7,18.7,10,25,40.0
Michael Porter Jr.,DEN,25,14,13,17.8,16,34,47.1,66.2,2.6,3,5,60.0,15.2,13,29,44.8
Josh Hart,NYK,28,15,13,31.8,14,34,41.2,55.9,4.7,4,5,80.0,27.1,10,29,34.5
Caris LeVert,CLE,29,13,13,18.3,14,34,41.2,57.4,3.2,3,6,50.0,15.1,11,28,39.3
Victor Wembanyama,SAS,19,16,11,13.0,12,34,35.3,48.5,1.5,3,4,75.0,11.5,9,30,30.0
Toumani Camara,POR,23,14,13,41.5,8,34,23.5,33.8,1.2,1,1,100,40.2,7,33,21.2
Chris Paul,GSW,38,15,13,26.8,16,33,48.5,63.6,7.3,6,9,66.7,19.5,10,24,41.7
Klay Thompson,GSW,33,14,13,17.6,15,33,45.5,63.6,3.7,3,7,42.9,13.9,12,26,46.2
Quentin Grimes,NYK,23,13,13,39.3,14,33,42.4,63.6,0.0,0,0,-,39.3,14,33,42.4
Giannis Antetokounmpo,MIL,28,15,12,11.5,13,33,39.4,48.5,3.5,7,10,70.0,8.0,6,23,26.1
Aaron Gordon,DEN,28,14,13,20.9,10,33,30.3,37.9,4.4,5,7,71.4,16.5,5,26,19.2
Mikal Bridges,BKN,27,15,13,12.3,15,32,46.9,62.5,3.1,5,8,62.5,9.2,10,24,41.7
Marcus Smart,MEM,29,11,11,26.9,12,32,37.5,54.7,1.7,1,2,50.0,25.2,11,30,36.7
Norman Powell,LAC,30,15,13,23.8,18,31,58.1,83.9,1.5,2,2,100,22.3,16,29,55.2
Jeremy Sochan,SAS,20,16,14,20.0,18,31,58.1,74.2,6.5,8,10,80.0,13.5,10,21,47.6
Brandon Ingram,NOP,26,14,13,11.3,14,31,45.2,61.3,1.5,4,4,100,9.8,10,27,37.0
Santi Aldama,MEM,22,9,9,27.0,13,31,41.9,58.1,4.3,3,5,60.0,22.6,10,26,38.5
Jaylen Brown,BOS,27,15,15,11.5,12,31,38.7,54.8,3.3,2,9,22.2,8.1,10,22,45.5
Josh Giddey,OKC,21,15,12,17.0,11,31,35.5,45.2,3.3,5,6,83.3,13.7,6,25,24.0
Kevin Love,MIA,35,11,10,46.3,11,31,35.5,53.2,1.5,0,1,0.0,44.8,11,30,36.7
Sasha Vezenkov,SAC,28,12,12,50.8,9,31,29.0,41.9,3.3,1,2,50.0,47.5,8,29,27.6
De'Andre Hunter,ATL,25,14,12,20.4,17,30,56.7,76.7,3.4,5,5,100,17.0,12,25,48.0
Matt Ryan,NOP,26,13,12,36.1,15,30,50.0,73.3,3.6,1,3,33.3,32.5,14,27,51.9
Skylar Mays,POR,26,13,8,33.0,13,30,43.3,61.7,2.2,2,2,100,30.8,11,28,39.3
Kelly Olynyk,UTA,32,16,13,38.5,11,30,36.7,55.0,1.3,0,1,0.0,37.2,11,29,37.9
Josh Okogie,PHX,25,16,13,38.5,11,30,36.7,53.3,1.3,1,1,100,37.2,10,29,34.5
Kyle Lowry,MIA,37,16,13,27.1,15,29,51.7,75.9,1.9,1,2,50.0,25.2,14,27,51.9
Cameron Payne,MIL,29,16,15,38.2,14,29,48.3,72.4,0.0,0,0,-,38.2,14,29,48.3
Patrick Williams,CHI,22,16,14,28.7,12,29,41.4,60.3,1.0,1,1,100,27.7,11,28,39.3
Christian Wood,LAL,28,17,13,32.2,12,29,41.4,56.9,4.4,3,4,75.0,27.8,9,25,36.0
Davion Mitchell,SAC,25,11,10,59.2,10,29,34.5,48.3,4.1,2,2,100,55.1,8,27,29.6
Jordan Goodwin,PHX,25,16,13,30.8,11,28,39.3,58.9,1.1,0,1,0.0,29.7,11,27,40.7
Gary Payton II,GSW,30,12,9,44.4,11,28,39.3,53.6,6.3,3,4,75.0,38.1,8,24,33.3
Shake Milton,MIN,27,15,14,37.8,9,28,32.1,44.6,5.4,2,4,50.0,32.4,7,24,29.2
David Roddy,MEM,22,15,9,26.9,8,28,28.6,37.5,4.8,3,5,60.0,22.1,5,23,21.7
Landry Shamet,WAS,26,12,11,33.8,14,27,51.9,74.1,2.5,2,2,100,31.3,12,25,48.0
Alec Burks,DET,32,10,10,29.3,11,27,40.7,61.1,1.1,0,1,0.0,28.3,11,26,42.3
Jae'Sean Tate,HOU,28,14,12,39.1,11,27,40.7,59.3,1.4,1,1,100,37.7,10,26,38.5
Tyler Herro,MIA,23,8,8,17.1,15,26,57.7,75.0,4.6,6,7,85.7,12.5,9,19,47.4
Paolo Banchero,ORL,21,15,11,11.9,12,26,46.2,61.5,4.1,4,9,44.4,7.8,8,17,47.1
Jabari Smith Jr.,HOU,20,14,12,17.8,12,26,46.2,67.3,1.4,1,2,50.0,16.4,11,24,45.8
Bogdan Bogdanovic,ATL,31,14,12,14.9,11,26,42.3,57.7,1.7,3,3,100,13.2,8,23,34.8
Gordon Hayward,CHA,33,13,12,15.6,10,26,38.5,48.1,8.4,5,14,35.7,7.2,5,12,41.7
Bruce Brown,IND,27,15,12,18.8,9,26,34.6,48.1,2.9,2,4,50.0,15.9,7,22,31.8
Jaylin Williams,OKC,21,10,10,65.0,8,26,30.8,42.3,10.0,2,4,50.0,55.0,6,22,27.3
Bennedict Mathurin,IND,21,15,14,15.8,8,26,30.8,44.2,1.2,1,2,50.0,14.5,7,24,29.2
Gradey Dick,TOR,20,14,12,41.9,5,26,19.2,26.9,3.2,1,2,50.0,38.7,4,24,16.7
Gary Harris,ORL,29,11,11,39.7,15,25,60.0,88.0,1.6,1,1,100,38.1,14,24,58.3
Domantas Sabonis,SAC,27,14,13,14.5,12,25,48.0,60.0,5.8,6,10,60.0,8.7,6,15,40.0
Moritz Wagner,ORL,26,15,12,22.1,10,25,40.0,56.0,1.8,2,2,100,20.4,8,23,34.8
Ziaire Williams,MEM,22,14,12,21.7,10,25,40.0,56.0,1.7,2,2,100,20.0,8,23,34.8
Duop Reath,POR,27,7,7,54.3,8,25,32.0,44.0,4.3,2,2,100,50.0,6,23,26.1
Julian Strawther,DEN,21,11,9,46.3,7,25,28.0,42.0,1.9,0,1,0.0,44.4,7,24,29.2
Jayson Tatum,BOS,25,16,14,7.7,16,24,66.7,79.2,3.2,10,10,100,4.5,6,14,42.9
Jimmy Butler,MIA,34,14,10,12.4,13,24,54.2,70.8,4.1,5,8,62.5,8.3,8,16,50.0
CJ McCollum,NOP,32,6,6,24.0,12,24,50.0,72.9,2.0,1,2,50.0,22.0,11,22,50.0
JT Thor,CHA,21,14,10,43.6,11,24,45.8,60.4,9.1,4,5,80.0,34.5,7,19,36.8
Dejounte Murray,ATL,27,14,11,10.1,10,24,41.7,54.2,1.7,4,4,100,8.4,6,20,30.0
Ousmane Dieng,OKC,20,11,9,66.7,9,24,37.5,52.1,8.3,2,3,66.7,58.3,7,21,33.3
Torrey Craig,CHI,32,16,11,32.0,8,24,33.3,50.0,0.0,0,0,-,32.0,8,24,33.3
Luke Kennard,MEM,27,8,8,39.7,9,23,39.1,58.7,0.0,0,0,-,39.7,9,23,39.1
Tre Jones,SAS,23,13,12,25.0,9,23,39.1,52.2,4.3,3,4,75.0,20.7,6,19,31.6
Collin Sexton,UTA,24,16,12,15.5,9,23,39.1,50.0,3.4,4,5,80.0,12.2,5,18,27.8
Dean Wade,CLE,27,13,10,57.5,8,23,34.8,52.2,0.0,0,0,-,57.5,8,23,34.8
DeMar DeRozan,CHI,34,15,12,9.3,8,23,34.8,39.1,5.6,6,14,42.9,3.6,2,9,22.2
Chris Duarte,SAC,26,14,10,40.4,7,23,30.4,45.7,1.8,0,1,0.0,38.6,7,22,31.8
Theo Maledon,CHA,22,11,9,35.9,5,23,21.7,32.6,0.0,0,0,-,35.9,5,23,21.7
Khris Middleton,MIL,32,13,12,17.7,12,22,54.5,75.0,3.2,3,4,75.0,14.5,9,18,50.0
Doug McDermott,SAS,31,16,12,28.6,12,22,54.5,77.3,2.6,2,2,100,26.0,10,20,50.0
Spencer Dinwiddie,BKN,30,14,12,15.2,11,22,50.0,72.7,0.7,1,1,100,14.5,10,21,47.6
Andrew Wiggins,GSW,28,15,12,13.3,8,22,36.4,54.5,0.6,0,1,0.0,12.7,8,21,38.1
Xavier Tillman,MEM,24,7,6,34.4,7,22,31.8,45.5,6.3,1,4,25.0,28.1,6,18,33.3
Scoot Henderson,POR,19,6,6,37.3,4,22,18.2,22.7,5.1,2,3,66.7,32.2,2,19,10.5
Rui Hachimura,LAL,25,12,12,20.4,11,21,52.4,76.2,1.0,1,1,100,19.4,10,20,50.0
Christian Braun,DEN,22,14,12,18.9,11,21,52.4,71.4,3.6,3,4,75.0,15.3,8,17,47.1
Bam Adebayo,MIA,26,14,12,9.7,11,21,52.4,54.8,8.8,10,19,52.6,0.9,1,2,50.0
MarJon Beauchamp,MIL,23,12,8,35.0,9,21,42.9,61.9,6.7,1,4,25.0,28.3,8,17,47.1
Reggie Jackson,DEN,33,14,11,16.4,9,21,42.9,52.4,4.7,5,6,83.3,11.7,4,15,26.7
Bobby Portis,MIL,28,16,12,13.5,8,21,38.1,50.0,4.5,3,7,42.9,9.0,5,14,35.7
Anthony Black,ORL,19,13,8,42.0,7,21,33.3,42.9,8.0,3,4,75.0,34.0,4,17,23.5
Jonathan Kuminga,GSW,21,14,12,16.8,5,21,23.8,33.3,0.8,1,1,100,16.0,4,20,20.0
Cason Wallace,OKC,20,15,11,32.3,13,20,65.0,87.5,8.1,4,5,80.0,24.2,9,15,60.0
Joe Ingles,ORL,36,15,11,38.5,11,20,55.0,82.5,0.0,0,0,-,38.5,11,20,55.0
Ochai Agbaji,UTA,23,16,12,28.6,11,20,55.0,77.5,2.9,2,2,100,25.7,9,18,50.0
Danilo Gallinari,WAS,35,14,10,25.0,9,20,45.0,57.5,5.0,4,4,100,20.0,5,16,31.3
Jaden McDaniels,MIN,23,11,9,25.3,9,20,45.0,62.5,5.1,2,4,50.0,20.3,7,16,43.8
Draymond Green,GSW,33,9,7,33.9,11,19,57.9,78.9,5.4,3,3,100,28.6,8,16,50.0
James Harden,LAC,34,10,9,19.6,11,19,57.9,76.3,5.2,4,5,80.0,14.4,7,14,50.0
Devin Vassell,SAS,23,11,9,12.9,10,19,52.6,73.7,1.4,2,2,100,11.6,8,17,47.1
Nicolas Batum,PHI,34,11,8,47.5,9,19,47.4,71.1,0.0,0,0,-,47.5,9,19,47.4
Dru Smith,MIA,25,9,7,57.6,9,19,47.4,65.8,6.1,2,2,100,51.5,7,17,41.2
Simone Fontecchio,UTA,27,14,12,30.2,8,19,42.1,60.5,1.6,1,1,100,28.6,7,18,38.9
Nassir Little,PHX,23,11,9,46.3,7,19,36.8,50.0,4.9,2,2,100,41.5,5,17,29.4
Terance Mann,LAC,27,9,8,38.8,6,19,31.6,39.5,8.2,3,4,75.0,30.6,3,15,20.0
Brandin Podziemski,GSW,20,10,8,35.2,5,19,26.3,39.5,1.9,0,1,0.0,33.3,5,18,27.8
Yuta Watanabe,PHX,29,12,8,34.5,5,19,26.3,39.5,0.0,0,0,-,34.5,5,19,26.3
Kevin Durant,PHX,35,15,12,6.0,14,18,77.8,105.6,1.3,4,4,100,4.6,10,14,71.4
Dennis Smith Jr.,BKN,26,11,9,28.6,10,18,55.6,75.0,9.5,3,6,50.0,19.0,7,12,58.3
Kelly Oubre Jr.,PHI,27,8,7,19.1,9,18,50.0,69.4,3.2,2,3,66.7,16.0,7,15,46.7
Jae Crowder,MIL,33,9,8,38.3,8,18,44.4,63.9,2.1,1,1,100,36.2,7,17,41.2
Keita Bates-Diop,PHX,27,13,8,29.5,5,18,27.8,41.7,0.0,0,0,-,29.5,5,18,27.8
Pat Connaughton,MIL,30,16,11,22.5,5,18,27.8,41.7,0.0,0,0,-,22.5,5,18,27.8
Jalen Smith,IND,23,13,10,24.3,12,17,70.6,105.9,1.4,0,1,0.0,22.9,12,16,75.0
Aaron Holiday,HOU,27,12,9,30.9,8,17,47.1,70.6,0.0,0,0,-,30.9,8,17,47.1
Jose Alvarado,NOP,25,4,4,54.8,7,17,41.2,58.8,6.5,1,2,50.0,48.4,6,15,40.0
Anthony Davis,LAL,30,16,9,6.9,6,17,35.3,41.2,3.7,4,9,44.4,3.3,2,8,25.0
Cam Thomas,BKN,22,8,8,10.3,6,17,35.3,47.1,2.4,2,4,50.0,7.9,4,13,30.8
Bryce McGowens,CHA,21,9,6,56.7,5,17,29.4,44.1,0.0,0,0,-,56.7,5,17,29.4
Kira Lewis Jr.,NOP,22,11,9,39.5,3,17,17.6,23.5,9.3,1,4,25.0,30.2,2,13,15.4
