Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
ATL,2016,2015-16,Kent Bazemore,0.346,0.366,-0.02,325.0,160.0
ATL,2016,2015-16,Jeff Teague,0.365,0.334,0.031,279.0,206.0
ATL,2016,2015-16,Kirk Hinrich,0.191,0.361,-0.17,27.0,458.0
ATL,2016,2015-16,Mike Muscala,0.312,0.359,-0.047,67.0,418.0
ATL,2016,2015-16,Paul Millsap,0.367,0.307,0.06,365.0,120.0
ATL,2016,2015-16,Dennis Schroder,0.34,0.36,-0.02,191.0,294.0
ATL,2016,2015-16,Mike Scott,0.361,0.348,0.014,161.0,324.0
ATL,2016,2015-16,Al Horford,0.342,0.374,-0.032,327.0,158.0
ATL,2016,2015-16,Lamar Patterson,0.156,0.36,-0.203,20.0,465.0
ATL,2016,2015-16,Thabo Sefolosha,0.375,0.335,0.041,203.0,282.0
ATL,2016,2015-16,Kris Humphries,0.319,0.356,-0.037,56.0,429.0
ATL,2016,2015-16,Tim Hardaway Jr.,0.325,0.358,-0.034,87.0,398.0
ATL,2016,2015-16,Kyle Korver,0.374,0.313,0.061,316.0,169.0
BOS,2016,2015-16,Jordan Mickey,0.474,0.351,0.122,10.0,283.0
BOS,2016,2015-16,Jae Crowder,0.343,0.382,-0.04,197.0,96.0
BOS,2016,2015-16,Jonas Jerebko,0.361,0.348,0.013,162.0,131.0
BOS,2016,2015-16,Amir Johnson,0.369,0.344,0.025,134.0,159.0
BOS,2016,2015-16,Evan Turner,0.345,0.385,-0.04,214.0,79.0
BOS,2016,2015-16,Isaiah Thomas,0.352,0.364,-0.012,220.0,73.0
BOS,2016,2015-16,Marcus Smart,0.353,0.36,-0.007,193.0,100.0
BOS,2016,2015-16,Kelly Olynyk,0.309,0.361,-0.052,32.0,261.0
BOS,2016,2015-16,Tyler Zeller,0.426,0.346,0.08,38.0,255.0
BOS,2016,2015-16,James Young,0.474,0.351,0.122,10.0,283.0
BOS,2016,2015-16,Avery Bradley,0.385,0.352,0.033,33.0,260.0
BOS,2016,2015-16,Jared Sullinger,0.309,0.374,-0.066,81.0,212.0
BOS,2016,2015-16,RJ Hunter,0.361,0.355,0.006,41.0,252.0
BOS,2016,2015-16,Terry Rozier,0.376,0.345,0.031,99.0,194.0
BOS,2016,2015-16,John Holland,1.0,0.354,0.646,1.0,292.0
CHA,2016,2015-16,Nicolas Batum,0.311,0.26,0.051,144.0,192.0
CHA,2016,2015-16,Spencer Hawes,0.312,0.277,0.035,53.0,283.0
CHA,2016,2015-16,Troy Daniels,0.2,0.288,-0.088,18.0,318.0
