PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Draymond Green,GSW,26,F,23,23,100,172,437,39.4,47.2,-7.8,2016
Klay Thompson,GSW,26,G,24,24,100,107,293,36.5,45.0,-8.5,2016
Tristan Thompson,CLE,25,C-F,21,21,100,131,278,47.1,46.8,0.4,2016
Serge Ibaka,OKC,26,F,18,18,100,134,270,49.6,48.3,1.3,2016
Harrison Barnes,GSW,24,F,24,24,100,128,266,48.1,46.9,1.2,2016
Kevin Love,CLE,27,F,20,20,100,118,265,44.5,45.8,-1.3,2016
Steven Adams,OKC,22,C,18,18,100,121,247,49.0,48.2,0.8,2016
Kyrie Irving,CLE,24,G,21,21,100,125,239,52.3,45.7,6.6,2016
DeMarre Carroll,TOR,29,F,20,20,100,104,229,45.4,45.9,-0.4,2016
Andre Iguodala,GSW,32,G-F,24,24,100,112,225,49.8,46.5,3.3,2016
Kyle Lowry,TOR,30,G,20,20,100,99,216,45.8,45.3,0.6,2016
LeBron James,CLE,31,F,21,21,100,69,213,32.4,45.9,-13.5,2016
Kevin Durant,OKC,27,F,18,18,100,79,207,38.2,45.9,-7.8,2016
Andre Roberson,OKC,24,G,18,18,100,95,206,46.1,47.1,-1.0,2016
Patrick Patterson,TOR,27,F,20,20,100,84,198,42.4,45.3,-2.9,2016
Paul Millsap,ATL,31,F,10,10,100,77,192,40.1,44.9,-4.7,2016
Bismack Biyombo,TOR,23,C-F,20,20,100,87,190,45.8,46.2,-0.4,2016
CJ McCollum,POR,24,G,11,11,100,86,189,45.5,46.9,-1.4,2016
JR Smith,CLE,30,G-F,21,21,100,85,184,46.2,45.2,1.0,2016
Stephen Curry,GSW,28,G,18,18,100,71,179,39.7,46.0,-6.3,2016
Shaun Livingston,GSW,30,G,24,24,100,66,172,38.4,44.7,-6.4,2016
Luol Deng,MIA,31,F,14,14,100,68,171,39.8,43.3,-3.5,2016
Cory Joseph,TOR,24,G,20,20,100,81,168,48.2,44.6,3.6,2016
Al Horford,ATL,30,C-F,10,10,100,61,166,36.7,45.3,-8.5,2016
Hassan Whiteside,MIA,27,C,10,10,100,70,155,45.2,47.2,-2.0,2016
Al-Farouq Aminu,POR,25,F,11,11,100,62,154,40.3,47.4,-7.2,2016
Enes Freedom,OKC,24,C,18,18,100,80,154,51.9,47.8,4.2,2016
Dion Waiters,OKC,24,G,18,18,100,54,154,35.1,45.9,-10.9,2016
Andrew Bogut,GSW,31,C,22,22,100,57,145,39.3,48.8,-9.5,2016
DeMar DeRozan,TOR,26,G,20,20,100,67,145,46.2,44.6,1.6,2016
Josh Richardson,MIA,22,G,14,14,100,55,140,39.3,42.8,-3.5,2016
LaMarcus Aldridge,SAS,30,F,10,10,100,64,140,45.7,47.7,-2.0,2016
Russell Westbrook,OKC,27,G,18,18,100,50,134,37.3,46.4,-9.1,2016
Goran Dragic,MIA,30,G,14,14,100,50,132,37.9,43.0,-5.1,2016
Damian Lillard,POR,25,G,11,11,100,56,130,43.1,45.8,-2.7,2016
Danny Green,SAS,29,G-F,10,10,100,51,129,39.5,46.7,-7.1,2016
Justise Winslow,MIA,20,F,13,13,100,50,128,39.1,43.7,-4.6,2016
Mason Plumlee,POR,26,C-F,11,11,100,70,127,55.1,51.7,3.4,2016
Richard Jefferson,CLE,36,F,20,20,100,51,123,41.5,45.9,-4.4,2016
Joe Johnson,MIA,35,F-G,14,14,100,52,120,43.3,42.7,0.7,2016
Jonas Valanciunas,TOR,24,C,12,12,100,53,114,46.5,47.8,-1.3,2016
Courtney Lee,CHA,30,G,7,7,100,47,111,42.3,45.7,-3.4,2016
Iman Shumpert,CLE,26,G,20,20,100,54,110,49.1,45.6,3.5,2016
Kent Bazemore,ATL,26,F-G,10,10,100,46,109,42.2,43.5,-1.3,2016
Dwyane Wade,MIA,34,G,14,14,100,44,106,41.5,43.5,-2.0,2016
Paul George,IND,26,F,7,7,100,39,104,37.5,44.1,-6.6,2016
Kawhi Leonard,SAS,25,F,10,10,100,46,101,45.5,45.6,0.0,2016
Maurice Harkless,POR,23,F,11,11,100,48,97,49.5,46.4,3.1,2016
Channing Frye,CLE,33,F,17,17,100,39,96,40.6,45.7,-5.1,2016
Kyle Korver,ATL,35,G,10,10,100,46,95,48.4,42.7,5.7,2016
Myles Turner,IND,20,F-C,7,7,100,39,93,41.9,46.1,-4.2,2016
Allen Crabbe,POR,24,G,11,11,100,36,92,39.1,44.3,-5.2,2016
Festus Ezeli,GSW,26,C,20,20,100,47,89,52.8,49.0,3.9,2016
Ed Davis,POR,27,F-C,11,11,100,48,87,55.2,48.1,7.1,2016
Terrence Ross,TOR,25,F-G,18,18,100,36,85,42.4,43.5,-1.1,2016
Jeff Green,LAC,29,F,6,6,100,34,81,42.0,45.0,-3.1,2016
Frank Kaminsky,CHA,23,C,7,7,100,37,80,46.3,46.8,-0.6,2016
Matthew Dellavedova,CLE,25,G,19,19,100,38,80,47.5,44.1,3.4,2016
