Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
ATL,2016,2015-16,Kent Bazemore,0.529,0.44,0.089,325.0,160.0
ATL,2016,2015-16,Jeff Teague,0.519,0.472,0.047,279.0,206.0
ATL,2016,2015-16,Kirk Hinrich,0.778,0.492,0.286,27.0,458.0
ATL,2016,2015-16,Mike Muscala,0.475,0.504,-0.029,67.0,418.0
ATL,2016,2015-16,Paul Millsap,0.49,0.537,-0.048,365.0,120.0
ATL,2016,2015-16,Dennis Schroder,0.47,0.518,-0.048,191.0,294.0
ATL,2016,2015-16,Mike Scott,0.534,0.483,0.051,161.0,324.0
ATL,2016,2015-16,Al Horford,0.5,0.5,0.0,327.0,158.0
ATL,2016,2015-16,Lamar Patterson,0.8,0.495,0.305,20.0,465.0
ATL,2016,2015-16,Thabo Sefolosha,0.434,0.557,-0.123,203.0,282.0
ATL,2016,2015-16,Kris Humphries,0.5,0.5,0.0,56.0,429.0
ATL,2016,2015-16,Tim Hardaway Jr.,0.571,0.487,0.085,87.0,398.0
ATL,2016,2015-16,Kyle Korver,0.481,0.54,-0.059,316.0,169.0
BOS,2016,2015-16,Jordan Mickey,0.444,0.571,-0.126,10.0,283.0
BOS,2016,2015-16,Jae Crowder,0.579,0.538,0.04,197.0,96.0
BOS,2016,2015-16,Jonas Jerebko,0.537,0.603,-0.066,162.0,131.0
BOS,2016,2015-16,Amir Johnson,0.589,0.542,0.047,134.0,159.0
BOS,2016,2015-16,Evan Turner,0.504,0.709,-0.205,214.0,79.0
BOS,2016,2015-16,Isaiah Thomas,0.578,0.529,0.048,220.0,73.0
BOS,2016,2015-16,Marcus Smart,0.571,0.552,0.019,193.0,100.0
BOS,2016,2015-16,Kelly Olynyk,0.529,0.568,-0.039,32.0,261.0
BOS,2016,2015-16,Tyler Zeller,0.538,0.569,-0.03,38.0,255.0
BOS,2016,2015-16,James Young,0.444,0.571,-0.126,10.0,283.0
BOS,2016,2015-16,Avery Bradley,0.72,0.54,0.18,33.0,260.0
BOS,2016,2015-16,Jared Sullinger,0.674,0.529,0.145,81.0,212.0
BOS,2016,2015-16,RJ Hunter,0.577,0.562,0.014,41.0,252.0
BOS,2016,2015-16,Terry Rozier,0.537,0.58,-0.043,99.0,194.0
BOS,2016,2015-16,John Holland,1.0,0.562,0.438,1.0,292.0
CHA,2016,2015-16,Nicolas Batum,0.747,0.524,0.222,144.0,192.0
CHA,2016,2015-16,Spencer Hawes,0.414,0.682,-0.268,53.0,283.0
CHA,2016,2015-16,Troy Daniels,0.667,0.632,0.034,18.0,318.0
CHA,2016,2015-16,Marvin Williams,0.634,0.633,0.001,228.0,108.0
CHA,2016,2015-16,Frank Kaminsky,0.61,0.658,-0.048,190.0,146.0
CHA,2016,2015-16,Al Jefferson,0.658,0.61,0.048,168.0,168.0
CHA,2016,2015-16,Tyler Hansbrough,1.0,0.631,0.369,6.0,330.0
CHA,2016,2015-16,Courtney Lee,0.632,0.636,-0.004,257.0,79.0
CHA,2016,2015-16,Aaron Harrison,1.0,0.627,0.373,7.0,329.0
CHA,2016,2015-16,Jeremy Lin,0.612,0.667,-0.054,189.0,147.0
CHA,2016,2015-16,Kemba Walker,0.636,0.625,0.011,260.0,76.0
CHA,2016,2015-16,Jeremy Lamb,1.0,0.627,0.373,12.0,324.0
CHA,2016,2015-16,Jorge Gutierrez,1.0,0.627,0.373,12.0,324.0
CHA,2016,2015-16,Cody Zeller,0.569,0.685,-0.116,137.0,199.0
CLE,2016,2015-16,Jordan McRae,0.0,0.618,-0.618,4.0,1004.0
CLE,2016,2015-16,JR Smith,0.625,0.595,0.031,730.0,278.0
CLE,2016,2015-16,Channing Frye,0.638,0.613,0.025,237.0,771.0
