Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Dejounte Murray,0.346,0.277,0.068,190.0,98.0,ATL,2023,2022-23
Trae Young,0.323,0.317,0.006,230.0,58.0,ATL,2023,2022-23
Bogdan Bogdanovic,0.292,0.354,-0.062,157.0,131.0,ATL,2023,2022-23
Aaron Holiday,0.556,0.318,0.238,4.0,284.0,ATL,2023,2022-23
De'Andre Hunter,0.322,0.320,0.002,224.0,64.0,ATL,2023,2022-23
John Collins,0.342,0.294,0.048,164.0,124.0,ATL,2023,2022-23
Clint Capela,0.308,0.337,-0.029,151.0,137.0,ATL,2023,2022-23
Onyeka Okongwu,0.341,0.305,0.036,131.0,157.0,ATL,2023,2022-23
Saddiq Bey,0.300,0.340,-0.040,133.0,155.0,ATL,2023,2022-23
Jalen Johnson,0.276,0.333,-0.056,56.0,232.0,ATL,2023,2022-23
Patty Mills,0.100,0.316,-0.216,5.0,187.0,BKN,2023,2022-23
Cameron Johnson,0.287,0.403,-0.116,152.0,40.0,BKN,2023,2022-23
Dorian Finney-Smith,0.326,0.291,0.035,101.0,91.0,BKN,2023,2022-23
Nic Claxton,0.323,0.286,0.037,117.0,75.0,BKN,2023,2022-23
Mikal Bridges,0.289,0.400,-0.111,157.0,35.0,BKN,2023,2022-23
Spencer Dinwiddie,0.313,0.294,0.019,159.0,33.0,BKN,2023,2022-23
Royce O'Neale,0.296,0.329,-0.032,118.0,74.0,BKN,2023,2022-23
Day'Ron Sharpe,0.455,0.294,0.160,20.0,172.0,BKN,2023,2022-23
Seth Curry,0.373,0.283,0.089,58.0,134.0,BKN,2023,2022-23
Joe Harris,0.329,0.305,0.023,44.0,148.0,BKN,2023,2022-23
Yuta Watanabe,0.286,0.310,-0.025,5.0,187.0,BKN,2023,2022-23
David Duke Jr.,0.286,0.310,-0.025,5.0,187.0,BKN,2023,2022-23
Cam Thomas,0.240,0.315,-0.075,16.0,176.0,BKN,2023,2022-23
Edmond Sumner,0.286,0.310,-0.025,4.0,188.0,BKN,2023,2022-23
Mike Muscala,0.154,0.235,-0.081,10.0,619.0,BOS,2023,2022-23
Grant Williams,0.270,0.226,0.044,116.0,513.0,BOS,2023,2022-23
Payton Pritchard,0.200,0.235,-0.035,24.0,605.0,BOS,2023,2022-23
Blake Griffin,0.385,0.232,0.153,6.0,623.0,BOS,2023,2022-23
Luke Kornet,0.222,0.234,-0.012,14.0,615.0,BOS,2023,2022-23
Justin Champagnie,0.111,0.235,-0.123,7.0,622.0,BOS,2023,2022-23
Al Horford,0.244,0.213,0.032,417.0,212.0,BOS,2023,2022-23
Derrick White,0.231,0.239,-0.008,381.0,248.0,BOS,2023,2022-23
Marcus Smart,0.234,0.232,0.003,439.0,190.0,BOS,2023,2022-23
Robert Williams III,0.198,0.263,-0.065,285.0,344.0,BOS,2023,2022-23
Malcolm Brogdon,0.248,0.214,0.034,360.0,269.0,BOS,2023,2022-23
Sam Hauser,0.187,0.241,-0.054,82.0,547.0,BOS,2023,2022-23
Jaylen Brown,0.241,0.207,0.033,491.0,138.0,BOS,2023,2022-23
Jayson Tatum,0.231,0.245,-0.014,514.0,115.0,BOS,2023,2022-23
Robin Lopez,0.167,0.329,-0.163,6.0,234.0,CLE,2023,2022-23
Raul Neto,0.286,0.326,-0.040,7.0,233.0,CLE,2023,2022-23
Caris LeVert,0.350,0.264,0.086,170.0,70.0,CLE,2023,2022-23
Dean Wade,0.364,0.322,0.041,11.0,229.0,CLE,2023,2022-23
Jarrett Allen,0.320,0.341,-0.021,191.0,49.0,CLE,2023,2022-23
Darius Garland,0.323,0.330,-0.006,188.0,52.0,CLE,2023,2022-23
Cedi Osman,0.348,0.310,0.038,93.0,147.0,CLE,2023,2022-23
Donovan Mitchell,0.331,0.290,0.040,207.0,33.0,CLE,2023,2022-23
Ricky Rubio,0.267,0.329,-0.062,17.0,223.0,CLE,2023,2022-23
Evan Mobley,0.335,0.286,0.050,188.0,52.0,CLE,2023,2022-23
Isaac Okoro,0.279,0.345,-0.066,75.0,165.0,CLE,2023,2022-23
Danny Green,0.236,0.343,-0.107,40.0,200.0,CLE,2023,2022-23
Lamar Stevens,0.353,0.323,0.030,9.0,231.0,CLE,2023,2022-23
Bruce Brown,0.179,0.271,-0.092,285.0,248.0,DEN,2023,2022-23
Jeff Green,0.215,0.227,-0.012,213.0,320.0,DEN,2023,2022-23
Peyton Watson,0.250,0.222,0.028,13.0,520.0,DEN,2023,2022-23
Ish Smith,0.261,0.221,0.039,12.0,521.0,DEN,2023,2022-23
Zeke Nnaji,0.261,0.221,0.039,12.0,521.0,DEN,2023,2022-23
Reggie Jackson,0.240,0.222,0.018,14.0,519.0,DEN,2023,2022-23
Vlatko Cancar,0.250,0.222,0.028,10.0,523.0,DEN,2023,2022-23
Christian Braun,0.191,0.234,-0.043,145.0,388.0,DEN,2023,2022-23
Michael Porter Jr.,0.234,0.198,0.036,362.0,171.0,DEN,2023,2022-23
Aaron Gordon,0.230,0.202,0.029,386.0,147.0,DEN,2023,2022-23
Nikola Jokic,0.218,0.238,-0.021,416.0,117.0,DEN,2023,2022-23
DeAndre Jordan,0.316,0.221,0.095,10.0,523.0,DEN,2023,2022-23
Jamal Murray,0.235,0.177,0.058,423.0,110.0,DEN,2023,2022-23
Kentavious Caldwell-Pope,0.235,0.193,0.042,365.0,168.0,DEN,2023,2022-23
JaMychal Green,0.074,0.211,-0.137,49.0,575.0,GSW,2023,2022-23
Patrick Baldwin Jr.,0.417,0.196,0.221,11.0,613.0,GSW,2023,2022-23
Kevon Looney,0.223,0.176,0.047,325.0,299.0,GSW,2023,2022-23
Draymond Green,0.176,0.236,-0.060,367.0,257.0,GSW,2023,2022-23
