PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Anthony Davis,LAL,30,F-C,16,16,100,139,332,41.9,50.2,-8.3,2023
Nikola Jokic,DEN,28,C,15,15,100,165,311,53.1,51.2,1.8,2023
Al Horford,BOS,36,C-F,16,16,100,125,279,44.8,49.9,-5.1,2023
Austin Reaves,LAL,24,G,16,16,100,121,274,44.2,47.5,-3.4,2023
Jamal Murray,DEN,26,G,15,15,100,115,248,46.4,48.0,-1.7,2023
Kevon Looney,GSW,27,F,13,13,100,107,231,46.3,51.6,-5.3,2023
Aaron Gordon,DEN,27,F,15,15,100,103,224,46.0,51.0,-5.0,2023
LeBron James,LAL,38,F,16,16,100,103,219,47.0,48.8,-1.8,2023
Derrick White,BOS,28,G,16,16,100,91,211,43.1,47.0,-3.9,2023
Devin Booker,PHX,26,G,11,11,100,81,202,40.1,47.5,-7.4,2023
Caleb Martin,MIA,27,F,14,14,100,93,201,46.3,46.9,-0.6,2023
Jaylen Brown,BOS,26,G-F,16,16,100,82,195,42.1,46.9,-4.8,2023
D'Angelo Russell,LAL,27,G,16,16,100,86,194,44.3,46.3,-2.0,2023
Andrew Wiggins,GSW,28,F,13,13,100,84,193,43.5,49.0,-5.4,2023
Jimmy Butler,MIA,33,F,13,13,100,85,192,44.3,48.5,-4.2,2023
Robert Williams III,BOS,25,C-F,16,16,100,83,192,43.2,49.0,-5.8,2023
Gabe Vincent,MIA,26,G,14,14,100,90,190,47.4,47.7,-0.3,2023
Bam Adebayo,MIA,25,C-F,14,14,100,88,186,47.3,50.1,-2.8,2023
Draymond Green,GSW,33,F,12,12,100,82,185,44.3,50.3,-6.0,2023
Jayson Tatum,BOS,25,F-G,16,16,100,84,182,46.2,47.1,-0.9,2023
Dennis Schroder,LAL,29,G,16,16,100,81,182,44.5,47.2,-2.7,2023
Deandre Ayton,PHX,24,C,10,10,100,91,177,51.4,54.4,-3.0,2023
Marcus Smart,BOS,29,G,16,16,100,77,175,44.0,46.1,-2.1,2023
Max Strus,MIA,27,G-F,14,14,100,80,173,46.2,47.9,-1.6,2023
Jalen Brunson,NYK,26,G,11,11,100,70,171,40.9,45.3,-4.3,2023
