PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%,year
Desmond Bane,MEM,24,G,6,6,31.2,18.0,24.0,75.0,68.9,6.1,2023
Dejounte Murray,ATL,26,G,5,5,36.9,19.0,24.0,79.2,64.6,14.6,2023
Gary Payton II,GSW,30,G,12,12,33.3,19.0,24.0,79.2,64.6,14.6,2023
Chris Paul,PHX,38,G,7,7,31.5,13.0,23.0,56.5,61.5,-5.0,2023
Bogdan Bogdanovic,ATL,30,G,6,6,33.8,12.0,23.0,52.2,66.0,-13.8,2023
Trey Lyles,SAC,27,F,7,6,43.4,14.0,23.0,60.9,65.8,-4.9,2023
Ja Morant,MEM,23,G,5,5,34.4,14.0,22.0,63.6,67.1,-3.4,2023
Royce O'Neale,BKN,29,F,4,4,43.1,11.0,22.0,50.0,61.9,-11.9,2023
Mikal Bridges,BKN,26,G-F,4,4,38.6,13.0,22.0,59.1,62.5,-3.4,2023
Josh Okogie,PHX,24,G,10,9,30.6,15.0,22.0,68.2,62.8,5.4,2023
Mike Conley,MIN,35,G,5,5,38.6,14.0,22.0,63.6,64.1,-0.4,2023
Anthony Edwards,MIN,21,G,5,5,36.2,13.0,21.0,61.9,66.3,-4.4,2023
Caris LeVert,CLE,28,G,5,5,35.6,12.0,21.0,57.1,63.7,-6.5,2023
David Roddy,MEM,22,F,5,5,46.7,10.0,21.0,47.6,67.2,-19.6,2023
Malik Monk,SAC,25,G,7,6,25.6,15.0,21.0,71.4,64.2,7.2,2023
Ivica Zubac,LAC,26,C,5,5,19.4,15.0,20.0,75.0,69.7,5.3,2023
Nickeil Alexander-Walker,MIN,24,G,5,5,30.8,14.0,20.0,70.0,64.3,5.7,2023
Russell Westbrook,LAC,34,G,5,5,32.2,15.0,19.0,78.9,65.9,13.1,2023
Immanuel Quickley,NYK,23,G,8,7,25.0,14.0,19.0,73.7,61.2,12.5,2023
Darius Garland,CLE,23,G,5,5,29.7,13.0,19.0,68.4,63.5,4.9,2023
Duncan Robinson,MIA,29,F,12,9,28.6,12.0,18.0,66.7,65.7,1.0,2023
Cameron Johnson,BKN,27,F,4,4,28.1,10.0,18.0,55.6,61.9,-6.3,2023
Cody Zeller,MIA,30,F-C,11,10,45.0,13.0,18.0,72.2,65.8,6.4,2023
Luke Kennard,MEM,26,G,5,5,41.9,12.0,18.0,66.7,64.3,2.4,2023
Donovan Mitchell,CLE,26,G,5,5,35.3,11.0,18.0,61.1,65.5,-4.4,2023
Dorian Finney-Smith,BKN,30,F,4,4,51.5,5.0,17.0,29.4,60.6,-31.2,2023
Saddiq Bey,ATL,24,F,6,6,44.7,13.0,17.0,76.5,66.5,10.0,2023
Bismack Biyombo,PHX,30,C,8,8,44.7,7.0,17.0,41.2,66.6,-25.4,2023
Lonnie Walker IV,LAL,24,G-F,9,8,32.7,10.0,17.0,58.8,67.0,-8.2,2023
Grant Williams,BOS,24,F,9,6,33.3,12.0,15.0,80.0,64.8,15.2,2023
Christian Braun,DEN,22,G,13,8,20.0,7.0,15.0,46.7,61.7,-15.1,2023
Mason Plumlee,LAC,33,F-C,5,5,25.4,6.0,15.0,40.0,66.0,-26.0,2023
Norman Powell,LAC,29,G,5,4,26.3,10.0,15.0,66.7,63.4,3.3,2023
Bones Hyland,LAC,22,G,5,5,38.5,7.0,15.0,46.7,61.3,-14.7,2023
Damion Lee,PHX,30,G-F,7,7,53.6,10.0,15.0,66.7,63.2,3.5,2023
Kyle Anderson,MIN,29,F-G,4,4,38.5,11.0,15.0,73.3,68.9,4.4,2023
Bobby Portis,MIL,28,F,5,5,34.1,12.0,14.0,85.7,63.0,22.7,2023
Cameron Payne,PHX,28,G,7,5,29.8,11.0,14.0,78.6,65.1,13.5,2023
Eric Gordon,LAC,34,G,5,5,29.8,14.0,14.0,100.0,69.1,30.9,2023
Davion Mitchell,SAC,24,G,7,5,23.2,8.0,13.0,61.5,65.5,-3.9,2023
Khris Middleton,MIL,31,F,5,4,31.0,10.0,13.0,76.9,62.8,14.1,2023
Taurean Prince,MIN,29,F,5,5,44.4,8.0,12.0,66.7,68.6,-1.9,2023
Obi Toppin,NYK,25,F,10,6,23.5,10.0,12.0,83.3,66.2,17.1,2023
Grayson Allen,MIL,27,G,5,5,26.1,8.0,12.0,66.7,60.7,6.0,2023
Terance Mann,LAC,26,G-F,5,4,28.6,12.0,12.0,100.0,67.6,32.4,2023
Jalen McDaniels,PHI,25,F-C,7,7,30.8,8.0,12.0,66.7,64.1,2.6,2023
Sam Hauser,BOS,25,F,7,6,33.3,9.0,12.0,75.0,63.0,12.0,2023
Santi Aldama,MEM,22,F-C,6,5,26.2,8.0,11.0,72.7,67.9,4.8,2023
Alex Len,SAC,29,C,5,5,45.8,7.0,11.0,63.6,64.4,-0.7,2023
Max Christie,LAL,20,G,4,3,57.9,6.0,11.0,54.5,70.8,-16.2,2023
Cedi Osman,CLE,28,F,5,5,29.7,9.0,11.0,81.8,62.8,19.1,2023
Malik Beasley,LAL,26,G,10,6,35.7,5.0,10.0,50.0,62.3,-12.3,2023
Jonathan Kuminga,GSW,20,F,9,5,37.0,5.0,10.0,50.0,63.8,-13.8,2023
Georges Niang,PHI,29,F,10,7,25.0,6.0,10.0,60.0,61.8,-1.8,2023
Terence Davis,SAC,26,G,3,3,28.1,5.0,9.0,55.6,66.0,-10.5,2023
Wenyen Gabriel,LAL,26,F,8,7,50.0,6.0,9.0,66.7,62.0,4.7,2023
Anthony Lamb,GSW,25,F,6,4,45.0,4.0,9.0,44.4,61.9,-17.5,2023
Nicolas Batum,LAC,34,G-F,5,4,30.0,6.0,9.0,66.7,64.9,1.7,2023
Giannis Antetokounmpo,MIL,28,F,3,3,39.1,7.0,9.0,77.8,64.4,13.4,2023
Joe Harris,BKN,31,G-F,4,3,42.1,3.0,8.0,37.5,63.4,-25.9,2023
Jae Crowder,MIL,32,F,3,2,40.0,7.0,8.0,87.5,62.8,24.7,2023
John Konchar,MEM,27,G,4,4,38.1,3.0,8.0,37.5,68.2,-30.7,2023
T.J. Warren,PHX,29,F,6,4,34.8,4.0,8.0,50.0,67.9,-17.9,2023
Joe Ingles,MIL,35,F-G,5,4,35.0,6.0,7.0,85.7,59.5,26.3,2023
Haywood Highsmith,MIA,26,F,9,4,18.4,5.0,7.0,71.4,67.1,4.3,2023
Jalen Johnson,ATL,21,F,5,4,38.9,5.0,7.0,71.4,62.9,8.5,2023
Marcus Morris Sr.,LAC,33,F,3,3,31.8,5.0,7.0,71.4,72.1,-0.7,2023
JaMychal Green,GSW,32,F-C,5,4,31.8,4.0,7.0,57.1,67.7,-10.6,2023
Patrick Baldwin Jr.,GSW,20,F,1,1,87.5,3.0,7.0,42.9,54.4,-11.6,2023
Pat Connaughton,MIL,30,G,4,4,23.3,4.0,7.0,57.1,60.6,-3.5,2023
Tyus Jones,MEM,27,G,6,5,21.4,5.0,6.0,83.3,66.5,16.8,2023
Day'Ron Sharpe,BKN,21,C,2,2,75.0,3.0,6.0,50.0,64.5,-14.5,2023
Jaylen Nowell,MIN,23,G,4,4,46.2,5.0,6.0,83.3,66.7,16.6,2023
Terrence Ross,PHX,32,G-F,6,3,23.1,5.0,6.0,83.3,65.1,18.2,2023
Isaac Okoro,CLE,22,F-G,5,3,13.9,4.0,5.0,80.0,66.0,14.0,2023
DeAndre Jordan,DEN,34,C,3,3,83.3,3.0,5.0,60.0,67.8,-7.8,2023
Jordan McLaughlin,MIN,27,G,2,2,55.6,4.0,5.0,80.0,66.4,13.6,2023
Seth Curry,BKN,32,G,3,3,31.3,4.0,5.0,80.0,65.7,14.3,2023
Luke Kornet,BOS,27,C-F,3,3,62.5,4.0,5.0,80.0,60.1,19.9,2023
Danny Green,CLE,35,G,4,2,21.1,2.0,4.0,50.0,66.5,-16.5,2023
Ish Wainright,PHX,28,F,4,2,44.4,3.0,4.0,75.0,65.3,9.7,2023
Danuel House Jr.,PHI,29,F-G,5,4,30.8,3.0,4.0,75.0,62.6,12.5,2023
Tristan Thompson,LAL,32,C-F,3,2,30.8,3.0,4.0,75.0,74.7,0.4,2023
Shaquille Harrison,LAL,29,G,5,3,40.0,2.0,4.0,50.0,68.1,-18.1,2023
Furkan Korkmaz,PHI,25,G-F,2,2,66.7,4.0,4.0,100.0,64.2,35.8,2023
Victor Oladipo,MIA,31,G,2,2,18.2,2.0,4.0,50.0,61.3,-11.3,2023
Zeke Nnaji,DEN,22,F-C,3,2,37.5,2.0,3.0,66.7,69.0,-2.4,2023
Wesley Matthews,MIL,36,G,2,1,27.3,2.0,3.0,66.7,60.4,6.3,2023
Ish Smith,DEN,34,G,2,2,60.0,2.0,3.0,66.7,69.3,-2.6,2023
Jevon Carter,MIL,27,G,4,2,33.3,1.0,3.0,33.3,62.0,-28.7,2023
Robert Covington,LAC,32,F,2,2,27.3,1.0,3.0,33.3,69.8,-36.5,2023
Peyton Watson,DEN,20,G,4,2,33.3,2.0,3.0,66.7,64.8,1.9,2023
Dean Wade,CLE,26,F-C,1,1,42.9,1.0,3.0,33.3,66.0,-32.6,2023
Udonis Haslem,MIA,42,F,1,1,100.0,0.0,2.0,0.0,58.4,-58.4,2023
Payton Pritchard,BOS,25,G,3,1,15.4,2.0,2.0,100.0,56.3,43.8,2023
Mo Bamba,LAL,25,C,1,1,40.0,2.0,2.0,100.0,69.0,31.1,2023
Dewayne Dedmon,PHI,33,C,1,1,66.7,2.0,2.0,100.0,74.8,25.2,2023
Vlatko Cancar,DEN,26,F,3,2,66.7,2.0,2.0,100.0,49.1,50.9,2023
Shake Milton,PHI,26,G-F,5,2,25.0,2.0,2.0,100.0,65.8,34.2,2023
Raul Neto,CLE,30,G,2,2,33.3,2.0,2.0,100.0,66.6,33.4,2023
Austin Rivers,MIN,30,G,3,2,20.0,1.0,2.0,50.0,61.7,-11.7,2023
Lamar Stevens,CLE,25,F,1,1,50.0,2.0,2.0,100.0,64.4,35.6,2023
Tyler Herro,MIA,23,G,1,1,20.0,1.0,2.0,50.0,53.3,-3.3,2023
Josh Minott,MIN,20,F,1,1,33.3,0.0,1.0,0.0,70.8,-70.8,2023
Reggie Jackson,DEN,33,G,3,1,20.0,1.0,1.0,100.0,64.7,35.3,2023
Nathan Knight,MIN,25,F-C,1,1,33.3,0.0,1.0,0.0,68.0,-68.0,2023
Chimezie Metu,SAC,26,F-C,2,1,25.0,1.0,1.0,100.0,64.1,35.9,2023
Ricky Rubio,CLE,32,G,3,1,11.1,1.0,1.0,100.0,68.7,31.3,2023
Yuta Watanabe,BKN,28,G-F,1,1,33.3,0.0,1.0,0.0,64.4,-64.4,2023
Amir Coffey,LAC,25,G-F,1,1,100.0,1.0,1.0,100.0,69.7,30.3,2023
Aaron Holiday,ATL,26,G,1,1,100.0,0.0,1.0,0.0,63.9,-63.9,2023
Robin Lopez,CLE,35,C,2,1,16.7,0.0,1.0,0.0,50.0,-50.0,2023
Jaden Springer,PHI,20,G,2,1,25.0,1.0,1.0,100.0,54.4,45.6,2023
Blake Griffin,BOS,34,F,1,1,50.0,1.0,1.0,100.0,70.8,29.2,2023
Miles McBride,NYK,22,G,4,1,25.0,1.0,1.0,100.0,67.3,32.7,2023
Cam Thomas,BKN,21,G,1,1,33.3,1.0,1.0,100.0,66.5,33.5,2023
Jason Preston,LAC,23,G,1,1,100.0,0.0,1.0,0.0,69.7,-69.7,2023
Kawhi Leonard,LAC,31,F,2,1,5.9,1.0,1.0,100.0,79.7,20.3,2023
