Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Kris Humphries,0.338,0.325,0.013,295.0,3671.0,ATL,2016,2015-16
Mike Muscala,0.327,0.326,0.001,565.0,3401.0,ATL,2016,2015-16
Shelvin Mack,0.251,0.329,-0.079,179.0,3787.0,ATL,2016,2015-16
Kirk Hinrich,0.328,0.326,0.002,76.0,3890.0,ATL,2016,2015-16
Dennis Schroder,0.319,0.33,-0.011,1621.0,2345.0,ATL,2016,2015-16
Mike Scott,0.31,0.332,-0.022,1146.0,2820.0,ATL,2016,2015-16
Paul Millsap,0.337,0.304,0.033,2647.0,1319.0,ATL,2016,2015-16
Lamar Patterson,0.338,0.325,0.013,395.0,3571.0,ATL,2016,2015-16
Thabo Sefolosha,0.318,0.332,-0.014,1758.0,2208.0,ATL,2016,2015-16
Al Horford,0.32,0.338,-0.019,2631.0,1335.0,ATL,2016,2015-16
Kent Bazemore,0.329,0.322,0.008,2083.0,1883.0,ATL,2016,2015-16
Tiago Splitter,0.334,0.325,0.01,580.0,3386.0,ATL,2016,2015-16
Edy Tavares,0.272,0.327,-0.055,73.0,3893.0,ATL,2016,2015-16
Justin Holiday,0.332,0.325,0.006,262.0,3704.0,ATL,2016,2015-16
Kyle Korver,0.335,0.312,0.023,2401.0,1565.0,ATL,2016,2015-16
Jeff Teague,0.335,0.313,0.022,2255.0,1711.0,ATL,2016,2015-16
Tim Hardaway Jr.,0.304,0.332,-0.028,864.0,3102.0,ATL,2016,2015-16
Thomas Robinson,0.368,0.349,0.019,916.0,3035.0,BKN,2016,2015-16
Wayne Ellington,0.343,0.361,-0.018,1615.0,2336.0,BKN,2016,2015-16
Chris McCullough,0.391,0.35,0.041,362.0,3589.0,BKN,2016,2015-16
Brook Lopez,0.337,0.38,-0.043,2457.0,1494.0,BKN,2016,2015-16
Sergey Karasev,0.378,0.351,0.028,399.0,3552.0,BKN,2016,2015-16
Jarrett Jack,0.346,0.356,-0.01,1027.0,2924.0,BKN,2016,2015-16
Andrea Bargnani,0.348,0.355,-0.006,634.0,3317.0,BKN,2016,2015-16
Thaddeus Young,0.356,0.35,0.006,2408.0,1543.0,BKN,2016,2015-16
Markel Brown,0.363,0.351,0.012,982.0,2969.0,BKN,2016,2015-16
Rondae Hollis-Jefferson,0.342,0.356,-0.014,615.0,3336.0,BKN,2016,2015-16
Henry Sims,0.387,0.351,0.036,263.0,3688.0,BKN,2016,2015-16
Bojan Bogdanovic,0.362,0.344,0.019,2115.0,1836.0,BKN,2016,2015-16
