Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Kris Humphries,0.577,0.565,0.012,295.0,3671.0,ATL,2016,2015-16
Mike Muscala,0.556,0.568,-0.012,565.0,3401.0,ATL,2016,2015-16
Shelvin Mack,0.59,0.565,0.024,179.0,3787.0,ATL,2016,2015-16
Kirk Hinrich,0.537,0.567,-0.03,76.0,3890.0,ATL,2016,2015-16
Dennis Schroder,0.554,0.574,-0.02,1621.0,2345.0,ATL,2016,2015-16
Mike Scott,0.557,0.569,-0.012,1146.0,2820.0,ATL,2016,2015-16
Paul Millsap,0.571,0.556,0.015,2647.0,1319.0,ATL,2016,2015-16
Lamar Patterson,0.589,0.564,0.026,395.0,3571.0,ATL,2016,2015-16
Thabo Sefolosha,0.581,0.555,0.026,1758.0,2208.0,ATL,2016,2015-16
Al Horford,0.569,0.561,0.008,2631.0,1335.0,ATL,2016,2015-16
Kent Bazemore,0.57,0.562,0.008,2083.0,1883.0,ATL,2016,2015-16
Tiago Splitter,0.543,0.57,-0.027,580.0,3386.0,ATL,2016,2015-16
Edy Tavares,0.622,0.565,0.056,73.0,3893.0,ATL,2016,2015-16
Justin Holiday,0.529,0.569,-0.04,262.0,3704.0,ATL,2016,2015-16
Kyle Korver,0.557,0.581,-0.024,2401.0,1565.0,ATL,2016,2015-16
Jeff Teague,0.575,0.553,0.022,2255.0,1711.0,ATL,2016,2015-16
Tim Hardaway Jr.,0.552,0.57,-0.018,864.0,3102.0,ATL,2016,2015-16
Thomas Robinson,0.634,0.637,-0.003,916.0,3035.0,BKN,2016,2015-16
Wayne Ellington,0.647,0.628,0.019,1615.0,2336.0,BKN,2016,2015-16
Chris McCullough,0.645,0.635,0.009,362.0,3589.0,BKN,2016,2015-16
Brook Lopez,0.621,0.657,-0.036,2457.0,1494.0,BKN,2016,2015-16
Sergey Karasev,0.673,0.632,0.041,399.0,3552.0,BKN,2016,2015-16
Jarrett Jack,0.605,0.646,-0.041,1027.0,2924.0,BKN,2016,2015-16
Andrea Bargnani,0.655,0.632,0.023,634.0,3317.0,BKN,2016,2015-16
Thaddeus Young,0.632,0.643,-0.011,2408.0,1543.0,BKN,2016,2015-16
Markel Brown,0.649,0.632,0.018,982.0,2969.0,BKN,2016,2015-16
Rondae Hollis-Jefferson,0.578,0.646,-0.068,615.0,3336.0,BKN,2016,2015-16
Henry Sims,0.71,0.63,0.08,263.0,3688.0,BKN,2016,2015-16
Bojan Bogdanovic,0.637,0.635,0.002,2115.0,1836.0,BKN,2016,2015-16
Donald Sloan,0.63,0.639,-0.009,1318.0,2633.0,BKN,2016,2015-16
Shane Larkin,0.657,0.619,0.038,1751.0,2200.0,BKN,2016,2015-16
Sean Kilpatrick,0.665,0.631,0.034,534.0,3417.0,BKN,2016,2015-16
Joe Johnson,0.619,0.651,-0.032,1934.0,2017.0,BKN,2016,2015-16
Willie Reed,0.664,0.633,0.031,426.0,3525.0,BKN,2016,2015-16
David Lee,0.655,0.593,0.062,470.0,3486.0,BOS,2016,2015-16
Avery Bradley,0.591,0.616,-0.024,2536.0,1420.0,BOS,2016,2015-16
Jonas Jerebko,0.614,0.594,0.02,1177.0,2779.0,BOS,2016,2015-16
James Young,0.691,0.596,0.095,199.0,3757.0,BOS,2016,2015-16
Isaiah Thomas,0.605,0.592,0.013,2644.0,1312.0,BOS,2016,2015-16
Jae Crowder,0.591,0.613,-0.021,2308.0,1648.0,BOS,2016,2015-16
Amir Johnson,0.566,0.629,-0.063,1800.0,2156.0,BOS,2016,2015-16
Marcus Smart,0.6,0.601,-0.001,1667.0,2289.0,BOS,2016,2015-16
Terry Rozier,0.616,0.599,0.018,311.0,3645.0,BOS,2016,2015-16
Tyler Zeller,0.597,0.601,-0.004,710.0,3246.0,BOS,2016,2015-16
Coty Clarke,1.0,0.6,0.4,6.0,3950.0,BOS,2016,2015-16
Jordan Mickey,0.489,0.602,-0.114,57.0,3899.0,BOS,2016,2015-16
RJ Hunter,0.646,0.596,0.049,314.0,3642.0,BOS,2016,2015-16
Kelly Olynyk,0.601,0.6,0.001,1395.0,2561.0,BOS,2016,2015-16
Evan Turner,0.614,0.582,0.033,2271.0,1685.0,BOS,2016,2015-16
Jared Sullinger,0.596,0.604,-0.008,1915.0,2041.0,BOS,2016,2015-16
Frank Kaminsky,0.584,0.599,-0.015,1708.0,2263.0,CHA,2016,2015-16
Courtney Lee,0.618,0.585,0.032,845.0,3126.0,CHA,2016,2015-16
Kemba Walker,0.603,0.565,0.038,2885.0,1086.0,CHA,2016,2015-16
