TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Utah Jazz,11,11,41.6,187,385,48.6,52.9,32.0,154,296,52.0,9.6,33,89,37.1,tight,2021
Denver Nuggets,10,10,41.8,182,385,47.3,50.1,33.3,160,307,52.1,8.5,22,78,28.2,tight,2021
Dallas Mavericks,7,7,40.3,114,242,47.1,48.8,35.2,106,211,50.2,5.2,8,31,25.8,tight,2021
Portland Trail Blazers,6,6,43.4,114,230,49.6,54.8,32.6,90,173,52.0,10.8,24,57,42.1,tight,2021
Memphis Grizzlies,5,5,46.6,113,220,51.4,52.0,42.4,110,200,55.0,4.2,3,20,15.0,tight,2021
Los Angeles Lakers,6,6,40.4,100,201,49.8,51.0,36.7,95,183,51.9,3.6,5,18,27.8,tight,2021
New York Knicks,5,5,45.6,82,197,41.6,43.9,37.7,73,163,44.8,7.9,9,34,26.5,tight,2021
Boston Celtics,5,5,42.3,77,187,41.2,43.0,33.9,70,150,46.7,8.4,7,37,18.9,tight,2021
Washington Wizards,5,5,41.5,87,184,47.3,47.8,37.2,85,165,51.5,4.3,2,19,10.5,tight,2021
Miami Heat,4,4,41.2,61,147,41.5,42.5,35.6,58,127,45.7,5.6,3,20,15.0,tight,2021
Milwaukee Bucks,23,23,9.3,96,195,49.2,49.7,9.1,94,190,49.5,0.2,2,5,40.0,very_tight,2021
Phoenix Suns,22,22,7.1,63,133,47.4,47.4,6.9,63,130,48.5,0.2,0,3,0.0,very_tight,2021
LA Clippers,19,19,7.0,57,109,52.3,52.3,6.8,57,106,53.8,0.2,0,3,0.0,very_tight,2021
Atlanta Hawks,18,18,6.7,53,104,51.0,51.0,6.6,53,103,51.5,0.1,0,1,0.0,very_tight,2021
Denver Nuggets,10,10,11.0,50,101,49.5,50.5,10.6,48,98,49.0,0.3,2,3,66.7,very_tight,2021
Brooklyn Nets,12,12,7.3,32,75,42.7,42.7,7.2,32,74,43.2,0.1,0,1,0.0,very_tight,2021
Philadelphia 76ers,12,12,6.1,24,63,38.1,38.1,5.9,24,61,39.3,0.2,0,2,0.0,very_tight,2021
Utah Jazz,11,11,6.4,33,59,55.9,58.5,5.9,30,55,54.5,0.4,3,4,75.0,very_tight,2021
Dallas Mavericks,7,7,8.2,22,49,44.9,46.9,7.8,20,47,42.6,0.3,2,2,100,very_tight,2021
Washington Wizards,5,5,10.8,21,48,43.8,44.8,10.4,20,46,43.5,0.5,1,2,50.0,very_tight,2021
Boston Celtics,5,5,10.6,22,47,46.8,46.8,10.6,22,47,46.8,0.0,0,0,-,very_tight,2021
Los Angeles Lakers,6,6,9.4,22,47,46.8,46.8,9.4,22,47,46.8,0.0,0,0,-,very_tight,2021
New York Knicks,5,5,8.8,18,38,47.4,48.7,8.6,17,37,45.9,0.2,1,1,100,very_tight,2021
Portland Trail Blazers,6,6,7.0,20,37,54.1,54.1,6.6,20,35,57.1,0.4,0,2,0.0,very_tight,2021
Memphis Grizzlies,5,5,5.7,9,27,33.3,33.3,5.5,9,26,34.6,0.2,0,1,0.0,very_tight,2021
Miami Heat,4,4,6.4,7,23,30.4,30.4,5.9,7,21,33.3,0.6,0,2,0.0,very_tight,2021
Milwaukee Bucks,23,23,19.6,151,411,36.7,51.5,2.4,30,50,60.0,17.2,121,361,33.5,wide_open,2021
LA Clippers,19,19,23.5,154,366,42.1,59.3,3.0,28,46,60.9,20.6,126,320,39.4,wide_open,2021
Phoenix Suns,22,22,19.2,172,359,47.9,64.5,4.8,53,90,58.9,14.4,119,269,44.2,wide_open,2021
Atlanta Hawks,18,18,21.8,148,341,43.4,59.2,3.8,40,59,67.8,18.1,108,282,38.3,wide_open,2021
Philadelphia 76ers,12,12,20.5,92,211,43.6,60.0,3.5,23,36,63.9,17.0,69,175,39.4,wide_open,2021
Utah Jazz,11,11,21.6,93,200,46.5,67.5,1.2,9,11,81.8,20.4,84,189,44.4,wide_open,2021
Brooklyn Nets,12,12,17.9,84,185,45.4,63.5,2.4,17,25,68.0,15.5,67,160,41.9,wide_open,2021
Denver Nuggets,10,10,17.5,71,161,44.1,63.4,2.3,9,21,42.9,15.2,62,140,44.3,wide_open,2021
Los Angeles Lakers,6,6,24.7,44,123,35.8,49.6,3.4,10,17,58.8,21.3,34,106,32.1,wide_open,2021
Memphis Grizzlies,5,5,23.3,47,110,42.7,58.6,3.4,12,16,75.0,19.9,35,94,37.2,wide_open,2021
Dallas Mavericks,7,7,16.5,42,99,42.4,60.6,2.0,6,12,50.0,14.5,36,87,41.4,wide_open,2021
Portland Trail Blazers,6,6,17.7,49,94,52.1,71.8,3.6,12,19,63.2,14.2,37,75,49.3,wide_open,2021
Boston Celtics,5,5,18.8,29,83,34.9,48.2,2.7,7,12,58.3,16.1,22,71,31.0,wide_open,2021
Miami Heat,4,4,22.4,31,80,38.8,53.1,5.3,8,19,42.1,17.1,23,61,37.7,wide_open,2021
Washington Wizards,5,5,17.6,30,78,38.5,53.8,2.3,6,10,60.0,15.3,24,68,35.3,wide_open,2021
New York Knicks,5,5,17.6,30,76,39.5,55.3,3.5,6,15,40.0,14.1,24,61,39.3,wide_open,2021
