,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile,FTFreq%,TOVFreq%,SFFreq%,And OneFreq%,ScoreFreq%
13868,G,Dion Waiters,Oklahoma City Thunder,18,18.2,30,27,0.9,14.0,11,25,44.0,46.0,10.0,10.0,10.0,43.3,2016,iso,,,,,,,
13869,G,Shaun Livingston,Golden State Warriors,24,14.2,30,26,0.867,16.0,11,27,40.7,40.7,3.3,10.0,10.0,43.3,2016,iso,,,,,,,
13870,G,Joe Johnson,Miami Heat,14,13.9,26,25,0.962,14.0,11,25,44.0,46.0,0.0,3.8,0.0,46.2,2016,iso,,,,,,,
13871,G,Jamal Crawford,Los Angeles Clippers,6,20.2,25,20,0.8,14.0,6,20,30.0,30.0,4.0,16.0,16.0,40.0,2016,iso,,,,,,,
13872,FG,Paul George,Indiana Pacers,7,13.1,23,23,1.0,10.0,8,18,44.4,44.4,0.0,17.4,17.4,52.2,2016,iso,,,,,,,
13873,FG,Kawhi Leonard,San Antonio Spurs,10,10.3,21,13,0.619,10.0,6,16,37.5,37.5,9.5,9.5,9.5,33.3,2016,iso,,,,,,,
13874,G,JR Smith,Cleveland Cavaliers,21,8.7,18,16,0.889,10.0,6,16,37.5,43.8,0.0,11.1,11.1,38.9,2016,iso,,,,,,,
13875,G,Cory Joseph,Toronto Raptors,20,9.2,17,14,0.824,10.0,6,16,37.5,37.5,0.0,5.9,5.9,41.2,2016,iso,,,,,,,
13876,G,Isaiah Thomas,Boston Celtics,6,11.3,17,13,0.765,10.0,4,14,28.6,35.7,5.9,17.6,17.6,35.3,2016,iso,,,,,,,
13877,G,Kemba Walker,Charlotte Hornets,7,9.4,17,11,0.647,9.0,4,13,30.8,34.6,17.6,5.9,5.9,29.4,2016,iso,,,,,,,
13878,GF,Andre Iguodala,Golden State Warriors,24,7.6,16,10,0.625,10.0,4,14,28.6,32.1,6.3,6.3,6.3,31.3,2016,iso,,,,,,,
13879,F,Zach Randolph,Memphis Grizzlies,4,21.9,16,14,0.875,9.0,7,16,43.8,43.8,0.0,0.0,0.0,43.8,2016,iso,,,,,,,
13880,G,Austin Rivers,Los Angeles Clippers,6,21.1,15,12,0.8,10.0,4,14,28.6,35.7,0.0,6.7,6.7,33.3,2016,iso,,,,,,,
13881,F,DeMarre Carroll,Toronto Raptors,20,6.7,13,8,0.615,8.0,3,11,27.3,31.8,7.7,7.7,7.7,30.8,2016,iso,,,,,,,
13882,G,Dennis Schroder,Atlanta Hawks,10,9.9,13,14,1.077,5.0,6,11,54.5,54.5,7.7,7.7,7.7,53.8,2016,iso,,,,,,,
13883,G,Lance Stephenson,Memphis Grizzlies,4,26.5,13,14,1.077,6.0,7,13,53.8,53.8,0.0,0.0,0.0,53.8,2016,iso,,,,,,,
13884,F,Paul Millsap,Atlanta Hawks,10,6.4,12,8,0.667,6.0,2,8,25.0,25.0,16.7,16.7,16.7,33.3,2016,iso,,,,,,,
13885,G,Goran Dragic,Miami Heat,14,4.3,11,9,0.818,6.0,3,9,33.3,38.9,18.2,18.2,18.2,27.3,2016,iso,,,,,,,
13886,G,Jordan Farmar,Memphis Grizzlies,4,26.2,11,9,0.818,4.0,4,8,50.0,56.3,27.3,0.0,0.0,36.4,2016,iso,,,,,,,
13887,F,Marcus Morris,Detroit Pistons,4,17.5,11,10,0.909,5.0,5,10,50.0,50.0,9.1,0.0,0.0,45.5,2016,iso,,,,,,,
13888,G,Reggie Jackson,Detroit Pistons,4,16.9,11,8,0.727,7.0,4,11,36.4,36.4,0.0,0.0,0.0,36.4,2016,iso,,,,,,,
13889,F,Michael Beasley,Houston Rockets,5,17.9,10,12,1.2,3.0,6,9,66.7,66.7,10.0,0.0,0.0,60.0,2016,iso,,,,,,,
13890,G,Monta Ellis,Indiana Pacers,7,10.2,10,8,0.8,6.0,3,9,33.3,44.4,10.0,0.0,0.0,30.0,2016,iso,,,,,,,
13891,G,Chris Paul,Los Angeles Clippers,4,10.3,9,9,1.0,5.0,2,7,28.6,35.7,0.0,22.2,11.1,44.4,2016,iso,,,,,,,
13892,FC,Kevin Love,Cleveland Cavaliers,20,3.0,9,6,0.667,5.0,2,7,28.6,28.6,11.1,11.1,11.1,33.3,2016,iso,,,,,,,
13893,G,Tony Parker,San Antonio Spurs,10,7.4,9,4,0.444,4.0,1,5,20.0,20.0,33.3,11.1,11.1,22.2,2016,iso,,,,,,,
13894,F,Blake Griffin,Los Angeles Clippers,4,11.1,8,3,0.375,4.0,1,5,20.0,20.0,25.0,12.5,12.5,25.0,2016,iso,,,,,,,
13895,F,Jeff Green,Los Angeles Clippers,6,12.9,8,5,0.625,4.0,1,5,20.0,20.0,12.5,25.0,25.0,37.5,2016,iso,,,,,,,
13896,G,Marcus Smart,Boston Celtics,6,9.4,8,9,1.125,3.0,3,6,50.0,58.3,12.5,25.0,25.0,50.0,2016,iso,,,,,,,
13897,F,Dirk Nowitzki,Dallas Mavericks,5,7.2,7,4,0.571,4.0,2,6,33.3,33.3,14.3,0.0,0.0,28.6,2016,iso,,,,,,,
13898,G,Gerald Henderson,Portland Trail Blazers,11,7.7,7,7,1.0,3.0,3,6,50.0,58.3,14.3,0.0,0.0,42.9,2016,iso,,,,,,,
13899,F,Luol Deng,Miami Heat,14,3.9,7,2,0.286,6.0,1,7,14.3,14.3,0.0,0.0,0.0,14.3,2016,iso,,,,,,,
13900,FC,Marreese Speights,Golden State Warriors,24,4.6,7,5,0.714,4.0,2,6,33.3,33.3,0.0,14.3,0.0,42.9,2016,iso,,,,,,,
13901,G,Raymond Felton,Dallas Mavericks,5,8.1,7,11,1.571,2.0,5,7,71.4,78.6,0.0,0.0,0.0,71.4,2016,iso,,,,,,,
13902,FC,Al Horford,Atlanta Hawks,10,4.3,6,6,1.0,2.0,3,5,60.0,60.0,16.7,0.0,0.0,50.0,2016,iso,,,,,,,
13903,G,Ian Clark,Golden State Warriors,16,9.1,6,0,0.0,4.0,0,4,0.0,0.0,33.3,0.0,0.0,0.0,2016,iso,,,,,,,
13904,FG,Iman Shumpert,Cleveland Cavaliers,21,7.7,6,4,0.667,3.0,2,5,40.0,40.0,16.7,0.0,0.0,33.3,2016,iso,,,,,,,
13905,G,Jeremy Lin,Charlotte Hornets,7,6.6,6,7,1.167,1.0,1,2,50.0,75.0,16.7,50.0,50.0,66.7,2016,iso,,,,,,,
13906,G,Norman Powell,Toronto Raptors,18,7.7,6,7,1.167,2.0,3,5,60.0,60.0,0.0,16.7,16.7,66.7,2016,iso,,,,,,,
13907,F,Al Farouq Aminu,Portland Trail Blazers,11,3.0,5,6,1.2,2.0,2,4,50.0,50.0,0.0,20.0,20.0,60.0,2016,iso,,,,,,,
13908,G,Anthony Morrow,Oklahoma City Thunder,14,15.6,5,2,0.4,3.0,1,4,25.0,25.0,20.0,0.0,0.0,20.0,2016,iso,,,,,,,
13909,G,Courtney Lee,Charlotte Hornets,7,7.9,5,0,0.0,5.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13910,F,Dahntay Jones,Cleveland Cavaliers,15,31.3,5,2,0.4,4.0,1,5,20.0,20.0,0.0,0.0,0.0,20.0,2016,iso,,,,,,,
13911,F,James Johnson,Toronto Raptors,10,15.6,5,4,0.8,2.0,1,3,33.3,33.3,20.0,40.0,20.0,40.0,2016,iso,,,,,,,
13912,C,Jonas Valanciunas,Toronto Raptors,12,3.2,5,6,1.2,2.0,2,4,50.0,50.0,0.0,20.0,20.0,60.0,2016,iso,,,,,,,
13913,CF,LaMarcus Aldridge,San Antonio Spurs,10,2.5,5,6,1.2,2.0,2,4,50.0,50.0,0.0,20.0,20.0,60.0,2016,iso,,,,,,,
13914,G,Leandro Barbosa,Golden State Warriors,23,4.6,5,5,1.0,2.0,2,4,50.0,50.0,0.0,20.0,20.0,60.0,2016,iso,,,,,,,
13915,CF,Mason Plumlee,Portland Trail Blazers,11,4.5,5,4,0.8,1.0,0,1,0.0,0.0,40.0,40.0,40.0,40.0,2016,iso,,,,,,,
13916,G,Matthew Dellavedova,Cleveland Cavaliers,20,5.1,5,2,0.4,3.0,0,3,0.0,0.0,20.0,20.0,0.0,20.0,2016,iso,,,,,,,
13917,F,Richard Jefferson,Cleveland Cavaliers,21,4.7,5,7,1.4,0.0,2,2,100.0,100.0,20.0,40.0,40.0,80.0,2016,iso,,,,,,,
13918,G,Terrence Ross,Toronto Raptors,20,3.5,5,3,0.6,4.0,1,5,20.0,30.0,0.0,0.0,0.0,20.0,2016,iso,,,,,,,
13919,F,Tobias Harris,Detroit Pistons,4,8.6,5,3,0.6,3.0,1,4,25.0,37.5,20.0,0.0,0.0,20.0,2016,iso,,,,,,,
13920,G,Wesley Matthews,Dallas Mavericks,5,6.9,5,2,0.4,4.0,1,5,20.0,20.0,0.0,0.0,0.0,20.0,2016,iso,,,,,,,
13921,C,Enes Kanter,Oklahoma City Thunder,18,2.5,4,0,0.0,3.0,0,3,0.0,0.0,25.0,0.0,0.0,0.0,2016,iso,,,,,,,
13922,G,George Hill,Indiana Pacers,7,5.3,4,8,2.0,0.0,2,2,100.0,125.0,0.0,50.0,25.0,100.0,2016,iso,,,,,,,
13923,F,Jared Sullinger,Boston Celtics,6,8.0,4,0,0.0,3.0,0,3,0.0,0.0,25.0,0.0,0.0,0.0,2016,iso,,,,,,,
13924,F,Jarell Martin,Memphis Grizzlies,2,28.6,4,4,1.0,1.0,1,2,50.0,50.0,0.0,50.0,50.0,75.0,2016,iso,,,,,,,
13925,G,Justin Anderson,Dallas Mavericks,5,8.2,4,1,0.25,1.0,0,1,0.0,0.0,25.0,50.0,50.0,25.0,2016,iso,,,,,,,
13926,G,Kent  Bazemore,Atlanta Hawks,10,2.8,4,0,0.0,4.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13927,G,Maurice  Williams,Cleveland Cavaliers,13,10.3,4,3,0.75,2.0,1,3,33.3,50.0,25.0,0.0,0.0,25.0,2016,iso,,,,,,,
13928,FC,Myles Turner,Indiana Pacers,7,4.6,4,4,1.0,1.0,1,2,50.0,50.0,25.0,25.0,25.0,50.0,2016,iso,,,,,,,
13929,G,Patrick Beverley,Houston Rockets,5,9.1,4,0,0.0,3.0,0,3,0.0,0.0,25.0,0.0,0.0,0.0,2016,iso,,,,,,,
13930,G,Randy Foye,Oklahoma City Thunder,16,7.4,4,3,0.75,0.0,1,1,100.0,150.0,75.0,0.0,0.0,25.0,2016,iso,,,,,,,
13931,FC,Serge Ibaka,Oklahoma City Thunder,18,2.2,4,2,0.5,2.0,1,3,33.3,33.3,25.0,0.0,0.0,25.0,2016,iso,,,,,,,
13932,F,Stanley Johnson,Detroit Pistons,4,14.8,4,4,1.0,2.0,1,3,33.3,33.3,0.0,25.0,25.0,50.0,2016,iso,,,,,,,
13933,GF,Vince Carter,Memphis Grizzlies,4,10.3,4,4,1.0,2.0,2,4,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13934,G,Deron Williams,Dallas Mavericks,3,12.0,3,0,0.0,3.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13935,FG,Evan Turner,Boston Celtics,6,2.7,3,0,0.0,3.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13936,C,Hassan Whiteside,Miami Heat,10,3.0,3,4,1.333,0.0,2,2,100.0,100.0,33.3,0.0,0.0,66.7,2016,iso,,,,,,,
13937,G,Josh Richardson,Miami Heat,14,2.8,3,0,0.0,3.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13938,GF,Justise Winslow,Miami Heat,13,3.0,3,3,1.0,1.0,1,2,50.0,50.0,0.0,33.3,33.3,66.7,2016,iso,,,,,,,
13939,F,KJ McDaniels,Houston Rockets,4,25.0,3,3,1.0,2.0,1,3,33.3,50.0,0.0,0.0,0.0,33.3,2016,iso,,,,,,,
13940,F,Maurice  Harkless,Portland Trail Blazers,11,2.3,3,0,0.0,3.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13941,GF,Tony Allen,Memphis Grizzlies,4,6.5,3,0,0.0,2.0,0,2,0.0,0.0,33.3,0.0,0.0,0.0,2016,iso,,,,,,,
13942,,Ty Lawson,Indiana Pacers,7,11.1,3,4,1.333,1.0,2,3,66.7,66.7,0.0,0.0,0.0,66.7,2016,iso,,,,,,,
13943,GF,Xavier Munford,Memphis Grizzlies,4,9.1,3,0,0.0,2.0,0,2,0.0,0.0,0.0,33.3,33.3,0.0,2016,iso,,,,,,,
13944,CF,Al Jefferson,Charlotte Hornets,7,2.1,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13945,CF,Amare Stoudemire,Miami Heat,9,6.5,2,4,2.0,0.0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13946,GF,Brandon Rush,Golden State Warriors,15,8.7,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13947,G,Cameron Payne,Oklahoma City Thunder,10,5.6,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2016,iso,,,,,,,
13948,G,CJ Miles,Indiana Pacers,7,4.8,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13949,C,Cody Zeller,Charlotte Hornets,7,3.6,2,4,2.0,0.0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13950,GF,Danny Green,San Antonio Spurs,10,2.7,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13951,G,Delon Wright,Toronto Raptors,9,11.1,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13952,GF,Gerald Green,Miami Heat,12,3.8,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13953,C,Ian Mahinmi,Indiana Pacers,7,2.9,2,4,2.0,0.0,1,1,100.0,100.0,0.0,50.0,50.0,100.0,2016,iso,,,,,,,
13954,G,J.J. Barea,Dallas Mavericks,4,4.3,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2016,iso,,,,,,,
13955,F,Jae Crowder,Boston Celtics,6,2.4,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13956,G,Jason Terry,Houston Rockets,5,5.0,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13957,G,Kentavious CaldwellPope,Detroit Pistons,4,3.6,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13958,F,Kyle  Anderson,San Antonio Spurs,10,6.3,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13959,G,Manu Ginobili,San Antonio Spurs,10,3.1,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13960,FG,Nicolas Batum,Charlotte Hornets,5,3.3,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2016,iso,,,,,,,
13961,FG,Paul Pierce,Los Angeles Clippers,5,12.5,2,2,1.0,0.0,1,1,100.0,100.0,0.0,50.0,50.0,50.0,2016,iso,,,,,,,
13962,G,Rodney  Stuckey,Indiana Pacers,7,3.8,2,1,0.5,1.0,0,1,0.0,0.0,0.0,50.0,50.0,50.0,2016,iso,,,,,,,
13963,F,Solomon Hill,Indiana Pacers,7,4.8,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13964,CF,Spencer Hawes,Charlotte Hornets,5,10.0,2,2,1.0,0.0,1,1,100.0,100.0,50.0,0.0,0.0,50.0,2016,iso,,,,,,,
13965,F,Tim Duncan,San Antonio Spurs,10,2.8,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13966,F,Tristan Thompson,Cleveland Cavaliers,21,1.4,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2016,iso,,,,,,,
13967,FC,Amir Johnson,Boston Celtics,6,2.1,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2016,iso,,,,,,,
13968,,Anderson Varejao,Golden State Warriors,17,4.0,1,1,1.0,0.0,0,0,,,0.0,100.0,100.0,100.0,2016,iso,,,,,,,
13969,C,Andre Drummond,Detroit Pistons,4,1.4,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13970,G,Andrew Goudelock,Houston Rockets,2,11.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13971,G,Avery Bradley,Boston Celtics,1,5.6,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13972,C,Bismack Biyombo,Toronto Raptors,20,0.8,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13973,CF,Boris Diaw,San Antonio Spurs,9,1.9,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13974,FC,Channing Frye,Cleveland Cavaliers,17,1.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13975,FC,Chris Andersen,Memphis Grizzlies,4,4.8,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13976,C,Chris Kaman,Portland Trail Blazers,4,4.2,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13977,F,David West,San Antonio Spurs,10,1.5,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13978,G,Devin Harris,Dallas Mavericks,5,2.7,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13979,FC,Dorell Wright,Miami Heat,5,8.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13980,C,Dwight Howard,Houston Rockets,5,1.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13981,C,Festus Ezeli,Golden State Warriors,23,1.0,1,2,2.0,0.0,0,0,,,0.0,100.0,100.0,100.0,2016,iso,,,,,,,
13982,C,Frank Kaminsky,Charlotte Hornets,7,1.7,1,2,2.0,0.0,0,0,,,0.0,100.0,100.0,100.0,2016,iso,,,,,,,
13983,F,James Michael McAdoo,Golden State Warriors,8,14.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13984,F,JaMychal Green,Memphis Grizzlies,4,3.4,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13985,GF,Jeremy Lamb,Charlotte Hornets,3,11.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13986,G,JJ Redick,Los Angeles Clippers,6,1.2,1,2,2.0,0.0,0,0,,,0.0,100.0,0.0,100.0,2016,iso,,,,,,,
13987,G,Joe Young,Indiana Pacers,4,9.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13988,G,John Holland,Boston Celtics,1,100.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13989,G,Jonathan Simmons,San Antonio Spurs,3,8.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13990,F,Jordan McRae,Cleveland Cavaliers,2,25.0,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13991,G,Kevin Martin,San Antonio Spurs,5,3.7,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13992,F,Kris Humphries,Atlanta Hawks,4,3.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13993,GF,Lamar Patterson,Atlanta Hawks,4,9.1,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2016,iso,,,,,,,
13994,F,Luc Mbah a Moute,Los Angeles Clippers,5,12.5,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13995,G,Luis Montero,Portland Trail Blazers,6,33.3,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13996,F,Matt Barnes,Memphis Grizzlies,4,1.6,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13997,F,Mike Scott,Atlanta Hawks,10,2.0,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
13998,F,Noah Vonleh,Portland Trail Blazers,6,33.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
13999,F,Patrick Patterson,Toronto Raptors,20,0.6,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
14000,G,Patty Mills,San Antonio Spurs,10,1.5,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2016,iso,,,,,,,
14001,GF,PJ Hairston,Memphis Grizzlies,2,12.5,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
14002,G,Terry Rozier III,Boston Celtics,5,4.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
14003,G,Thabo Sefolosha,Atlanta Hawks,10,1.6,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2016,iso,,,,,,,
14004,G,Tim Hardaway Jr.,Atlanta Hawks,9,3.2,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
14005,F,Trevor Ariza,Houston Rockets,5,1.5,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2016,iso,,,,,,,
14006,FC,Kevin Love,Cleveland Cavaliers,20,28.1,85,69,0.812,41.0,23,64,35.9,35.9,8.2,17.6,9.4,42.4,2016,post,,,,,,,
14007,CF,LaMarcus Aldridge,San Antonio Spurs,10,37.7,75,80,1.067,30.0,32,62,51.6,51.6,8.0,14.7,12.0,52.0,2016,post,,,,,,,
14008,F,LeBron James,Cleveland Cavaliers,21,10.1,55,46,0.836,20.0,19,39,48.7,48.7,20.0,10.9,7.3,43.6,2016,post,,,,,,,
14009,F,Kevin Durant,Oklahoma City Thunder,18,10.2,54,44,0.815,28.0,19,47,40.4,40.4,5.6,5.6,5.6,40.7,2016,post,,,,,,,
14010,F,Draymond Green,Golden State Warriors,23,12.3,47,33,0.702,21.0,10,31,32.3,32.3,17.0,21.3,21.3,34.0,2016,post,,,,,,,
14011,CF,Al Jefferson,Charlotte Hornets,7,46.3,44,47,1.068,16.0,21,37,56.8,56.8,9.1,9.1,9.1,54.5,2016,post,,,,,,,
14012,G,DeMar DeRozan,Toronto Raptors,20,8.2,41,33,0.805,19.0,10,29,34.5,34.5,14.6,19.5,19.5,39.0,2016,post,,,,,,,
14013,F,Paul Millsap,Atlanta Hawks,10,19.8,37,36,0.973,14.0,12,26,46.2,46.2,10.8,24.3,18.9,48.6,2016,post,,,,,,,
14014,G,Russell Westbrook,Oklahoma City Thunder,18,6.4,34,29,0.853,16.0,10,26,38.5,38.5,5.9,23.5,20.6,44.1,2016,post,,,,,,,
14015,F,Dirk Nowitzki,Dallas Mavericks,5,30.9,30,33,1.1,12.0,12,24,50.0,50.0,6.7,16.7,16.7,53.3,2016,post,,,,,,,
14016,G,Dwyane Wade,Miami Heat,14,9.3,30,22,0.733,17.0,9,26,34.6,34.6,3.3,10.0,3.3,40.0,2016,post,,,,,,,
14017,G,Joe Johnson,Miami Heat,14,16.0,30,31,1.033,12.0,13,25,52.0,52.0,10.0,13.3,10.0,50.0,2016,post,,,,,,,
14018,C,Jonas Valanciunas,Toronto Raptors,12,19.4,30,28,0.933,10.0,12,22,54.5,54.5,20.0,6.7,3.3,46.7,2016,post,,,,,,,
14019,FC,Al Horford,Atlanta Hawks,10,20.0,28,24,0.857,14.0,10,24,41.7,41.7,7.1,7.1,3.6,42.9,2016,post,,,,,,,
