PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
Kevon Harris,ORL,30,11,19,367,197,191,13,3,31,35,19,6.6,9.6,
Kevon Looney,GSW,71,35,36,1676,2510,1669,172,24,333,468,208,6.9,8.3,
Khem Birch,SAS,20,9,11,162,168,128,7,2,9,18,9,4.2,5.4,
Khris Middleton,MIL,27,21,6,649,828,956,130,15,216,330,156,15.7,18.8,
Killian Hayes,DET,65,15,50,1773,2958,3207,399,18,664,1036,446,13.5,15.1,
Kira Lewis Jr.,NOP,21,8,13,219,359,386,18,5,49,51,27,5.0,7.5,
Klay Thompson,GSW,59,30,29,1950,1517,2326,143,36,254,359,193,9.4,12.7,
Kris Dunn,UTA,10,5,5,220,435,438,49,10,91,136,65,11.3,14.9,
Kristaps Porzingis,WAS,60,25,35,1963,2342,2443,156,25,261,395,192,6.7,8.2,
Kyle Anderson,MIN,59,29,30,1631,2373,2014,272,19,449,684,323,11.5,13.6,
Kyle Kuzma,WAS,64,29,35,2239,2259,2600,239,37,408,611,292,10.6,12.9,
Kyle Lowry,MIA,48,25,23,1565,2819,2696,250,21,531,645,300,8.9,10.6,
Kyrie Irving,DAL,52,30,22,1933,2565,3139,290,58,522,746,379,11.3,14.8,
LaMelo Ball,CHA,36,13,23,1268,2258,2685,304,34,514,765,381,13.5,16.9,
Lamar Stevens,CLE,53,33,20,963,798,548,30,6,56,78,37,3.8,4.6,
Landry Shamet,PHX,31,14,17,663,856,938,69,8,140,174,84,8.1,9.8,
Larry Nance Jr.,NOP,54,26,28,1170,1288,994,100,10,142,260,119,7.8,9.2,
Lauri Markkanen,UTA,63,32,31,2169,1802,1904,116,17,220,305,137,6.4,7.6,
LeBron James,LAL,47,24,23,1695,2264,3019,326,36,600,843,403,14.4,17.8,
Leandro Bolmaro,UTA,14,8,6,68,81,80,7,0,15,17,7,8.6,8.6,
Lindell Wigginton,MIL,2,1,1,3,3,5,0,0,1,0,0,0.0,0.0,
Lindy Waters III,OKC,34,17,17,422,358,353,24,2,40,68,29,6.7,8.1,
Lonnie Walker IV,LAL,51,23,28,1248,734,1087,63,12,127,157,81,8.6,11.0,
Luguentz Dort,OKC,64,32,32,1943,1364,1818,141,22,261,355,174,10.3,12.8,
Luka Doncic,DAL,57,31,26,2068,3139,3845,458,75,858,1225,575,14.6,18.3,
Luka Garza,MIN,26,14,12,235,271,239,18,1,22,46,20,6.6,7.4,
Luke Kennard,MEM,49,29,20,1031,885,858,67,13,121,186,88,7.6,9.9,
Luke Kornet,BOS,59,37,22,694,566,396,41,8,66,109,51,7.2,9.0,
Malachi Flynn,TOR,46,24,22,598,947,989,65,11,117,157,78,6.9,8.2,
Malaki Branham,SAS,54,12,42,1235,1294,1446,108,10,210,262,127,8.3,9.8,
Malcolm Brogdon,BOS,60,41,19,1552,2261,2414,217,49,443,591,289,9.6,12.8,
Malcolm Hill,CHI,4,3,1,8,3,4,0,0,0,0,0,0.0,0.0,
Malik Beasley,LAL,71,37,34,1896,1503,1763,114,17,196,292,142,7.6,9.4,
Malik Monk,SAC,67,42,25,1512,1731,2160,265,23,451,671,317,15.3,18.3,
Mamadi Diakite,CLE,18,13,5,120,123,92,4,0,9,11,4,3.3,3.3,
MarJon Beauchamp,MIL,42,28,14,578,346,395,26,4,58,71,32,7.5,9.2,
Marcus Morris Sr.,LAC,62,34,28,1748,1596,1618,107,12,188,282,124,6.7,7.8,
Marcus Smart,BOS,54,38,16,1754,2494,2735,347,46,592,871,411,13.9,16.5,
Mark Williams,CHA,37,15,22,655,463,350,15,2,31,39,19,3.2,4.1,
Markelle Fultz,ORL,51,24,27,1533,2626,2674,289,22,527,766,342,11.0,13.0,
Markieff Morris,DAL,32,16,16,309,323,278,26,3,30,60,31,8.0,9.6,
Marko Simonovic,CHI,2,0,2,4,6,4,0,0,0,0,0,0.0,0.0,
Marvin Bagley III,DET,34,6,28,776,769,626,28,1,68,90,38,3.6,4.9,
Mason Plumlee,LAC,69,22,47,1861,2255,1664,228,18,367,588,267,10.1,11.8,
Matisse Thybulle,POR,64,36,28,1021,677,515,45,3,90,119,51,6.6,7.5,
Matt Ryan,MIN,33,14,19,306,224,255,15,4,28,35,21,6.7,9.4,
Matthew Dellavedova,SAC,28,17,11,182,349,380,36,2,67,90,40,10.3,11.5,
Max Christie,LAL,38,16,22,507,361,255,19,2,40,48,23,5.3,6.4,
Max Strus,MIA,71,37,34,2055,2359,2110,156,17,282,388,183,6.6,7.8,
Maxi Kleber,DAL,29,17,12,741,777,537,36,7,75,104,47,4.6,6.0,
McKinley Wright IV,DAL,24,13,11,278,423,421,48,10,85,133,61,11.3,14.4,
Meyers Leonard,MIL,6,5,1,51,45,35,0,0,5,0,0,0.0,0.0,
Mfiondu Kabengele,BOS,2,1,1,14,11,5,0,1,0,0,1,0.0,9.1,
Micah Potter,UTA,3,2,1,14,23,7,2,0,1,5,2,8.7,8.7,
Michael Foster Jr.,PHI,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,
Michael Porter Jr.,DEN,55,37,18,1595,1141,1276,59,20,79,157,85,5.2,7.4,
Mikal Bridges,BKN,72,36,36,2590,2302,2676,242,28,421,621,287,10.5,12.5,
Mike Conley,MIN,57,27,30,1717,3196,3314,398,43,743,1054,487,12.5,15.2,
Mike Muscala,BOS,53,24,29,796,1149,733,41,3,52,104,46,3.6,4.0,
Miles McBride,NYK,56,32,24,674,795,806,63,8,107,170,77,7.9,9.7,
Mitchell Robinson,NYK,50,30,20,1363,1031,505,43,0,49,108,43,4.2,4.2,
Mo Bamba,LAL,47,23,24,761,899,673,46,2,66,120,49,5.1,5.5,
Monte Morris,WAS,57,26,31,1580,2671,2807,295,38,500,755,364,11.0,13.6,
Montrezl Harrell,PHI,51,32,19,626,603,543,31,5,49,78,36,5.1,6.0,
Moritz Wagner,ORL,49,22,27,1001,1336,1142,77,7,118,188,87,5.8,6.5,
Moses Brown,BKN,34,16,18,288,255,129,4,0,3,9,4,1.6,1.6,
Moses Moody,GSW,54,28,26,707,518,610,43,11,89,116,58,8.3,11.2,
Moussa Diabate,LAC,18,8,10,172,92,58,3,0,7,7,3,3.3,3.3,
Myles Turner,IND,59,28,31,1744,1604,1772,81,8,129,202,91,5.0,5.7,
Naji Marshall,NOP,66,32,34,1622,1996,1815,166,24,295,420,204,8.3,10.2,
Nassir Little,POR,49,22,27,856,709,631,47,6,79,126,59,6.6,8.3,
Nathan Knight,MIN,36,17,19,284,274,249,13,1,31,42,18,4.7,6.6,
Naz Reid,MIN,63,28,35,1141,1592,1333,70,17,113,175,89,4.4,5.6,
Neemias Queta,SAC,4,1,3,25,21,13,1,0,2,2,1,4.8,4.8,
Nerlens Noel,BKN,17,4,13,195,206,115,10,1,14,25,12,4.9,5.8,
Nic Claxton,BKN,66,35,31,1949,1952,1460,118,27,185,303,148,6.0,7.6,
Nick Richards,CHA,57,17,40,1030,896,593,31,1,42,77,33,3.5,3.7,
Nickeil Alexander-Walker,MIN,49,22,27,759,1102,1123,98,8,195,248,113,8.9,10.3,
Nicolas Batum,LAC,68,38,30,1474,1550,1059,101,14,173,262,121,6.5,7.8,
Nikola Jokic,DEN,64,45,19,2172,4828,4101,634,53,1053,1581,750,13.1,15.5,
Nikola Jovic,MIA,15,7,8,204,252,223,10,4,27,30,17,4.0,6.7,
Nikola Vucevic,CHI,69,32,37,2352,3474,3151,226,31,381,589,270,6.5,7.8,
Noah Vonleh,BOS,23,17,6,172,184,73,7,2,15,20,9,3.8,4.9,
Norman Powell,LAC,54,27,27,1392,1022,1562,95,11,178,248,114,9.3,11.2,
O.G. Anunoby,TOR,58,28,30,2072,1715,1878,110,20,245,273,140,6.4,8.2,
Obi Toppin,NYK,57,32,25,821,949,711,44,1,74,110,47,4.6,5.0,
Ochai Agbaji,UTA,47,26,21,844,548,550,34,3,77,93,42,6.2,7.7,
Olivier Sarr,OKC,3,1,2,32,30,13,0,0,0,0,0,0.0,0.0,
Omer Yurtseven,MIA,5,3,2,34,33,26,0,0,2,2,1,0.0,3.0,
Onyeka Okongwu,ATL,69,35,34,1622,1456,968,70,5,110,187,78,4.8,5.4,
Orlando Robinson,MIA,29,17,12,397,392,247,21,0,34,52,21,5.4,5.4,
Oshae Brissett,IND,55,24,31,895,1067,753,33,3,77,88,39,3.1,3.7,
Otto Porter Jr.,TOR,8,4,4,146,163,121,8,0,14,18,8,4.9,4.9,
Ousmane Dieng,OKC,28,15,13,443,380,357,31,5,44,73,37,8.2,9.7,
P.J. Tucker,PHI,66,44,22,1702,1148,673,54,14,108,144,71,4.7,6.2,
P.J. Washington,CHA,67,20,47,2199,2670,2195,156,12,308,407,196,5.8,7.3,
PJ Dozier,SAC,9,8,1,18,23,18,0,1,1,1,2,0.0,8.7,
Paolo Banchero,ORL,65,26,39,2200,2615,2806,235,34,440,608,292,9.0,11.2,
Pascal Siakam,TOR,62,30,32,2324,3384,3591,368,39,686,991,442,10.9,13.1,
Pat Connaughton,MIL,53,37,16,1301,1343,958,69,7,101,171,79,5.1,5.9,
Patrick Baldwin Jr.,GSW,26,10,16,210,213,227,7,2,11,19,9,3.3,4.2,
Patrick Beverley,CHI,56,28,28,1525,1688,1503,162,14,294,414,193,9.6,11.4,
Patrick Williams,CHI,69,32,37,1969,1981,1481,86,12,173,224,104,4.3,5.2,
Patty Mills,BKN,38,18,20,515,494,585,52,6,81,129,61,10.5,12.3,
Paul George,LAC,55,32,23,1904,2472,3002,283,47,479,762,365,11.4,14.8,
Paul Reed,PHI,57,38,19,580,511,324,18,3,39,48,22,3.5,4.3,
Payton Pritchard,BOS,45,30,15,563,693,758,47,7,115,121,56,6.8,8.1,
Peyton Watson,DEN,14,9,5,44,38,37,1,0,6,2,1,2.6,2.6,
Precious Achiuwa,TOR,47,25,22,1004,1073,948,46,4,81,124,53,4.3,4.9,
Quentin Grimes,NYK,61,36,25,1777,1262,1270,114,5,182,279,126,9.0,10.0,
Quenton Jackson,WAS,3,2,1,8,7,9,1,0,2,3,1,14.3,14.3,
R.J. Hampton,DET,37,8,29,554,603,650,46,3,106,125,52,7.6,8.6,
RJ Barrett,NYK,65,37,28,2217,1867,2403,175,24,326,445,212,9.4,11.4,
Raul Neto,CLE,45,30,15,450,698,753,63,15,124,164,83,9.0,11.9,
Reggie Bullock,DAL,68,35,33,2077,1851,1476,95,10,168,256,114,5.1,6.2,
Reggie Jackson,DEN,62,34,28,1524,2259,2568,213,24,356,551,257,9.4,11.4,
Richaun Holmes,SAC,35,18,17,305,261,197,5,2,22,20,10,1.9,3.8,
Ricky Rubio,CLE,24,17,7,411,770,783,83,16,157,227,111,10.8,14.4,
Robert Covington,LAC,39,15,24,645,908,582,48,11,76,129,65,5.3,7.2,
Robert Williams III,BOS,28,18,10,678,688,467,43,5,75,120,51,6.3,7.4,
Robin Lopez,CLE,34,24,10,254,185,163,14,1,22,39,16,7.6,8.6,
Rodney McGruder,DET,31,4,27,496,387,383,28,6,51,70,36,7.2,9.3,
Romeo Langford,SAS,35,11,24,709,500,499,42,5,84,109,52,8.4,10.4,
Ron Harper Jr.,TOR,4,2,2,14,10,14,0,0,0,0,0,0.0,0.0,
Royce O'Neale,BKN,67,36,31,2152,3358,2425,249,29,415,639,291,7.4,8.7,
Rudy Gay,UTA,54,28,26,789,919,643,54,4,110,152,67,5.9,7.3,
Rudy Gobert,MIN,60,27,33,1831,1862,1312,63,12,103,167,83,3.4,4.5,
Rui Hachimura,LAL,54,30,24,1288,1040,1003,49,9,90,122,60,4.7,5.8,
Russell Westbrook,LAC,63,30,33,1825,2733,3061,477,36,799,1175,559,17.5,20.5,
Ryan Arcidiacono,POR,16,8,8,87,164,150,9,0,31,24,10,5.5,6.1,
Ryan Rollins,GSW,12,5,7,62,101,114,6,1,20,14,7,5.9,6.9,
Saben Lee,PHX,22,14,8,302,526,590,55,8,110,141,69,10.5,13.1,
Saddiq Bey,ATL,65,18,47,1828,1554,1554,96,10,196,249,115,6.2,7.4,
Sam Hauser,BOS,70,47,23,1095,884,745,52,5,76,137,61,5.9,6.9,
Sam Merrill,CLE,2,2,0,8,4,8,0,0,1,0,0,0.0,0.0,
Sandro Mamukelashvili,SAS,32,20,12,375,469,344,30,3,57,80,38,6.4,8.1,
Santi Aldama,MEM,67,40,27,1467,1336,1060,83,8,125,207,99,6.2,7.4,
Scottie Barnes,TOR,69,33,36,2409,3760,3540,326,33,607,862,405,8.7,10.8,
Scotty Pippen Jr.,LAL,6,1,5,32,50,53,2,1,6,6,4,4.0,8.0,
Serge Ibaka,MIL,16,11,5,185,148,137,4,2,14,11,7,2.7,4.7,
Seth Curry,BKN,53,32,21,1128,1263,1475,94,36,163,253,138,7.4,10.9,
Shaedon Sharpe,POR,70,30,40,1419,887,1020,53,14,105,139,73,6.0,8.2,
Shai Gilgeous-Alexander,OKC,60,30,30,2135,2552,3728,330,58,676,866,407,12.9,15.9,
Shake Milton,PHI,66,48,18,1345,1855,2072,185,19,309,491,227,10.0,12.2,
Simone Fontecchio,UTA,41,22,19,498,377,401,28,5,50,69,34,7.4,9.0,
Spencer Dinwiddie,BKN,69,35,34,2367,3283,3967,407,45,778,1082,486,12.4,14.8,
Stanley Johnson,SAS,29,5,24,459,573,426,64,6,96,155,74,11.2,12.9,
Stanley Umude,DET,1,0,1,2,1,2,0,0,0,0,0,0.0,0.0,
Stephen Curry,GSW,45,21,24,1574,2296,2872,283,47,492,727,361,12.3,15.7,
Sterling Brown,LAL,4,2,2,24,19,7,2,0,3,4,2,10.5,10.5,
Steven Adams,MEM,42,28,14,1133,1408,809,97,7,154,246,114,6.9,8.1,
Svi Mykhailiuk,CHA,22,11,11,150,95,107,8,1,17,24,11,8.4,11.6,
T.J. McConnell,IND,66,29,37,1320,2848,2888,340,23,679,958,426,11.9,15.0,
T.J. Warren,PHX,34,20,14,541,467,504,29,4,53,70,33,6.2,7.1,
Taj Gibson,WAS,45,20,25,431,509,405,32,2,50,79,34,6.3,6.7,
Talen Horton-Tucker,UTA,56,28,28,1046,1591,1700,188,17,361,505,229,11.8,14.4,
Tari Eason,HOU,71,18,53,1466,1499,1150,70,13,142,185,91,4.7,6.1,
Taurean Prince,MIN,46,25,21,995,867,940,74,18,125,189,102,8.5,11.8,
Terance Mann,LAC,71,38,33,1647,2103,1910,162,23,286,425,203,7.7,9.7,
Terence Davis,SAC,55,34,21,732,734,808,61,6,104,149,73,8.3,9.9,
Terrence Ross,PHX,52,20,32,1127,693,885,70,5,144,195,90,10.1,13.0,
Terry Rozier,CHA,61,18,43,2175,3086,3973,308,45,591,793,388,10.0,12.6,
Terry Taylor,CHI,28,10,18,233,193,167,10,0,20,29,10,5.2,5.2,
Thaddeus Young,TOR,54,23,31,795,1155,828,75,7,116,179,89,6.5,7.7,
Thanasis Antetokounmpo,MIL,28,20,8,112,78,60,4,0,6,8,4,5.1,5.1,
Theo Maledon,CHA,36,10,26,581,1050,1075,86,8,161,217,104,8.2,9.9,
Theo Pinson,DAL,37,18,19,245,393,275,30,4,55,81,36,7.6,9.2,
Thomas Bryant,DEN,55,30,25,1040,1055,676,31,7,57,80,40,2.9,3.8,
Tim Hardaway Jr.,DAL,64,35,29,1935,1968,2039,113,18,196,312,143,5.7,7.3,
Tobias Harris,PHI,65,44,21,2136,2208,2061,160,25,281,436,197,7.2,8.9,
Tony Bradley,CHI,11,4,7,32,45,33,1,0,0,0,0,2.2,0.0,
Torrey Craig,PHX,68,37,31,1728,1681,1138,106,13,189,269,123,6.3,7.3,
Trae Young,ATL,64,33,31,2232,3127,4443,642,47,1091,1569,749,20.5,24.0,
Tre Jones,SAS,57,17,40,1660,2938,3347,357,39,673,918,433,12.2,14.7,
Tre Mann,OKC,60,27,33,1082,1250,1399,102,24,200,270,135,8.2,10.8,
Trendon Watford,POR,54,24,30,1002,1466,950,108,7,185,272,121,7.4,8.3,
Trent Forrest,ATL,18,6,12,239,329,299,31,2,58,80,35,9.4,10.6,
Trevelin Queen,IND,7,2,5,70,80,89,6,2,10,14,9,7.5,11.3,
Trevor Hudgins,HOU,5,0,5,28,47,58,3,1,5,7,4,6.4,8.5,
Trevor Keels,NYK,2,2,0,4,2,3,0,0,0,0,0,0.0,0.0,
Trey Lyles,SAC,62,38,24,1037,1175,894,59,9,109,149,71,5.0,6.0,
Trey Murphy III,NOP,68,31,37,2042,1606,1592,94,24,180,233,127,5.9,7.9,
Troy Brown Jr.,LAL,66,32,34,1635,1280,952,81,8,166,203,95,6.3,7.4,
Ty Jerome,GSW,44,21,23,814,1427,1424,135,15,263,365,164,9.5,11.5,
TyTy Washington Jr.,HOU,30,5,25,412,640,681,47,8,90,116,60,7.3,9.4,
Tyler Dorsey,DAL,3,2,1,8,2,5,0,0,0,0,0,0.0,0.0,
Tyler Herro,MIA,59,32,27,2084,2620,2975,253,45,514,683,332,9.7,12.7,
Tyrese Haliburton,IND,54,28,26,1822,3944,4202,563,56,1073,1481,681,14.3,17.3,
Tyrese Martin,ATL,13,8,5,45,41,37,0,1,3,0,1,0.0,2.4,
Tyrese Maxey,PHI,51,35,16,1678,2380,2710,176,24,308,473,226,7.4,9.5,
Tyus Jones,MEM,70,43,27,1671,2938,3127,346,43,615,868,405,11.8,13.8,
Udoka Azubuike,UTA,26,14,12,154,93,77,6,1,10,13,7,6.5,7.5,
Udonis Haslem,MIA,6,3,3,47,44,29,0,1,3,0,1,0.0,2.3,
Usman Garuba,HOU,64,17,47,834,1009,586,57,5,98,144,66,5.6,6.5,
Vernon Carey Jr.,WAS,11,8,3,28,33,24,3,0,4,7,3,9.1,9.1,
Victor Oladipo,MIA,38,22,16,1015,1351,1527,129,16,251,345,168,9.5,12.4,
Vince Williams Jr.,MEM,11,6,5,52,40,33,3,0,8,7,3,7.5,7.5,
Vit Krejci,ATL,23,11,12,124,104,106,12,0,22,32,13,11.5,12.5,
Vlatko Cancar,DEN,51,34,17,802,820,792,73,5,133,191,85,8.9,10.4,
Walker Kessler,UTA,66,32,34,1493,1081,827,55,6,100,148,63,5.1,5.8,
Wendell Carter Jr.,ORL,49,21,28,1472,1895,1644,118,5,196,295,136,6.2,7.2,
Wendell Moore Jr.,MIN,27,14,13,149,201,208,18,1,29,48,22,9.0,10.9,
Wenyen Gabriel,LAL,58,29,29,891,865,504,30,4,73,83,37,3.5,4.3,
Wesley Matthews,MIL,41,30,11,632,415,342,21,3,47,61,27,5.1,6.5,
Will Barton,TOR,49,23,26,878,1050,1159,104,16,186,259,129,9.9,12.3,
Willy Hernangomez,NOP,34,19,15,441,601,506,32,5,55,86,39,5.3,6.5,
Xavier Cooks,WAS,1,0,1,6,5,2,0,0,0,0,0,0.0,0.0,
Xavier Tillman,MEM,51,32,19,923,1157,794,78,6,136,194,89,6.7,7.7,
Yuta Watanabe,BKN,48,24,24,824,615,537,41,4,65,106,48,6.7,7.8,
Zach Collins,SAS,57,18,39,1290,1470,1427,161,9,238,409,186,11.0,12.7,
Zach LaVine,CHI,65,31,34,2356,2454,3182,264,50,502,667,336,10.8,13.7,
Zeke Nnaji,DEN,44,30,14,594,357,349,12,2,26,31,14,3.4,3.9,
Ziaire Williams,MEM,36,21,15,528,367,400,26,2,47,71,34,7.1,9.3,
Zion Williamson,NOP,29,17,12,956,1175,1280,133,14,267,371,161,11.3,13.7,
