PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Sam Hauser,BOS,25,F,7,6,33.3,9.0,12.0,75.0,63.0,12.0
De'Andre Hunter,ATL,25,F-G,6,6,43.7,34.0,45.0,75.6,65.4,10.1
Saddiq Bey,ATL,24,F,6,6,44.7,13.0,17.0,76.5,66.5,10.0
Jamal Murray,DEN,26,G,12,11,29.4,41.0,55.0,74.5,64.6,9.9
Ish Wainright,PHX,28,F,4,2,44.4,3.0,4.0,75.0,65.4,9.6
Gabe Vincent,MIA,26,G,12,11,23.8,27.0,36.0,75.0,65.5,9.5
Dennis Schroder,LAL,29,G,13,12,31.7,33.0,46.0,71.7,62.6,9.1
Jalen Brunson,NYK,26,G,11,11,25.7,32.0,44.0,72.7,63.9,8.8
Jalen Johnson,ATL,21,F,5,4,38.9,5.0,7.0,71.4,62.9,8.5
Kentavious Caldwell-Pope,DEN,30,G,12,11,33.1,32.0,43.0,74.4,66.1,8.3
Karl-Anthony Towns,MIN,27,C-F,5,5,31.8,21.0,28.0,75.0,67.8,7.2
Malik Monk,SAC,25,G,7,6,25.6,15.0,21.0,71.4,64.2,7.2
P.J. Tucker,PHI,38,F,11,8,32.0,23.0,31.0,74.2,67.3,6.9
Julius Randle,NYK,28,F-C,10,10,31.4,24.0,33.0,72.7,66.2,6.6
Trae Young,ATL,24,G,6,6,34.5,20.0,29.0,69.0,62.5,6.5
Cody Zeller,MIA,30,F-C,11,10,45.0,13.0,18.0,72.2,65.8,6.4
Wesley Matthews,MIL,36,G,2,1,27.3,2.0,3.0,66.7,60.4,6.3
Desmond Bane,MEM,24,G,6,6,31.2,18.0,24.0,75.0,68.9,6.1
Grayson Allen,MIL,27,G,5,5,26.1,8.0,12.0,66.7,60.7,6.0
Jrue Holiday,MIL,32,G,5,5,32.1,18.0,26.0,69.2,63.4,5.8
Nickeil Alexander-Walker,MIN,24,G,5,5,30.8,14.0,20.0,70.0,64.4,5.6
Josh Okogie,PHX,24,G,10,9,30.6,15.0,22.0,68.2,62.8,5.3
Ivica Zubac,LAC,26,C,5,5,19.4,15.0,20.0,75.0,69.7,5.3
Santi Aldama,MEM,22,F-C,6,5,26.2,8.0,11.0,72.7,67.5,5.2
Darius Garland,CLE,23,G,5,5,29.7,13.0,19.0,68.4,63.5,4.9
Wenyen Gabriel,LAL,26,F,8,7,50.0,6.0,9.0,66.7,62.0,4.7
Kyle Anderson,MIN,29,F-G,4,4,38.5,11.0,15.0,73.3,68.9,4.5
Haywood Highsmith,MIA,26,F,9,4,18.4,5.0,7.0,71.4,67.1,4.3
Damion Lee,PHX,30,G-F,7,7,53.6,10.0,15.0,66.7,63.2,3.5
Norman Powell,LAC,29,G,5,4,26.3,10.0,15.0,66.7,63.4,3.3
Dillon Brooks,MEM,27,G-F,6,6,37.1,24.0,33.0,72.7,69.6,3.1
Jordan Poole,GSW,23,G,13,13,41.7,27.0,40.0,67.5,64.5,3.0
Luke Kennard,MEM,26,G,5,5,41.9,12.0,18.0,66.7,64.1,2.6
Jalen McDaniels,PHI,25,F-C,7,7,30.8,8.0,12.0,66.7,64.1,2.6
Michael Porter Jr.,DEN,24,F,12,11,42.9,32.0,48.0,66.7,64.1,2.5
Malcolm Brogdon,BOS,30,G,14,11,25.2,22.0,34.0,64.7,62.2,2.5
Jimmy Butler,MIA,33,F,11,11,31.1,34.0,50.0,68.0,65.6,2.4
Peyton Watson,DEN,20,G,4,2,33.3,2.0,3.0,66.7,64.8,1.9
Nicolas Batum,LAC,34,G-F,5,4,30.0,6.0,9.0,66.7,64.9,1.7
Josh Hart,NYK,28,G,11,10,30.1,26.0,40.0,65.0,63.8,1.2
Duncan Robinson,MIA,29,F,12,9,28.6,12.0,18.0,66.7,65.7,1.0
Tristan Thompson,LAL,32,C-F,3,2,30.8,3.0,4.0,75.0,74.7,0.4
James Harden,PHI,33,G,11,11,39.5,37.0,58.0,63.8,63.5,0.3
Bruce Brown,DEN,26,G-F,12,10,24.6,20.0,31.0,64.5,64.3,0.2
Caleb Martin,MIA,27,F,12,12,31.4,35.0,54.0,64.8,65.2,-0.4
Max Strus,MIA,27,G-F,12,12,29.3,29.0,44.0,65.9,66.3,-0.4
Robert Williams III,BOS,25,C-F,14,14,26.7,29.0,46.0,63.0,63.6,-0.5
Mike Conley,MIN,35,G,5,5,38.6,14.0,22.0,63.6,64.1,-0.5
Landry Shamet,PHX,26,G,10,8,36.6,16.0,26.0,61.5,62.2,-0.7
Alex Len,SAC,29,C,5,5,45.8,7.0,11.0,63.6,64.4,-0.7
Marcus Morris Sr.,LAC,33,F,3,3,31.8,5.0,7.0,71.4,72.1,-0.7
Onyeka Okongwu,ATL,22,F-C,6,6,48.4,20.0,30.0,66.7,67.5,-0.8
Moses Moody,GSW,20,G,12,12,43.7,20.0,31.0,64.5,65.6,-1.1
Bam Adebayo,MIA,25,C-F,12,11,33.5,36.0,53.0,67.9,69.1,-1.2
Evan Mobley,CLE,21,C,5,5,35.4,22.0,35.0,62.9,64.5,-1.6
Jeff Green,DEN,36,F,12,9,33.3,21.0,34.0,61.8,63.4,-1.6
De'Aaron Fox,SAC,25,G,7,7,37.7,27.0,43.0,62.8,64.5,-1.8
Taurean Prince,MIN,29,F,5,5,44.4,8.0,12.0,66.7,68.5,-1.8
Georges Niang,PHI,29,F,10,7,25.0,6.0,10.0,60.0,61.8,-1.8
Mitchell Robinson,NYK,25,C-F,11,11,41.6,40.0,62.0,64.5,66.4,-1.9
Tobias Harris,PHI,30,F,11,11,32.3,25.0,41.0,61.0,63.2,-2.2
Stephen Curry,GSW,35,G,13,13,31.8,31.0,50.0,62.0,64.3,-2.3
Zeke Nnaji,DEN,22,F-C,3,2,37.5,2.0,3.0,66.7,69.0,-2.4
Tyrese Maxey,PHI,22,G,11,11,29.5,22.0,36.0,61.1,63.6,-2.5
Ish Smith,DEN,34,G,2,2,60.0,2.0,3.0,66.7,69.3,-2.6
Aaron Gordon,DEN,27,F,12,12,27.1,33.0,51.0,64.7,67.7,-3.0
Keegan Murray,SAC,22,F,7,6,39.4,16.0,26.0,61.5,64.7,-3.2
Tyler Herro,MIA,23,G,1,1,20.0,1.0,2.0,50.0,53.3,-3.3
Marcus Smart,BOS,29,G,14,13,28.0,26.0,44.0,59.1,62.5,-3.4
Mikal Bridges,BKN,26,G-F,4,4,38.6,13.0,22.0,59.1,62.5,-3.4
Ja Morant,MEM,23,G,5,5,34.4,14.0,22.0,63.6,67.2,-3.5
Pat Connaughton,MIL,30,G,4,4,23.3,4.0,7.0,57.1,60.6,-3.5
Torrey Craig,PHX,32,F,10,9,45.3,20.0,34.0,58.8,62.7,-3.9
Davion Mitchell,SAC,24,G,7,5,23.2,8.0,13.0,61.5,65.5,-3.9
Kevin Huerter,SAC,24,G-F,7,7,41.2,21.0,35.0,60.0,64.4,-4.4
Anthony Edwards,MIN,21,G,5,5,36.2,13.0,21.0,61.9,66.3,-4.4
Donovan Mitchell,CLE,26,G,5,5,35.3,11.0,18.0,61.1,65.5,-4.4
D'Angelo Russell,LAL,27,G,13,13,37.4,37.0,65.0,56.9,61.6,-4.6
Jarred Vanderbilt,LAL,24,F,13,13,45.1,24.0,41.0,58.5,63.1,-4.6
Jarrett Allen,CLE,25,C,5,5,58.9,20.0,33.0,60.6,65.3,-4.6
Jaylen Brown,BOS,26,G-F,14,14,38.9,39.0,68.0,57.4,62.2,-4.9
Jayson Tatum,BOS,25,F-G,14,14,35.7,35.0,60.0,58.3,63.2,-4.9
Trey Lyles,SAC,27,F,7,6,43.4,14.0,23.0,60.9,65.8,-4.9
Chris Paul,PHX,38,G,7,7,31.5,13.0,23.0,56.5,61.5,-5.0
Paul Reed,PHI,23,F,10,8,42.3,19.0,33.0,57.6,62.9,-5.3
Kevin Durant,PHX,34,F,11,11,43.7,44.0,73.0,60.3,65.8,-5.5
Brook Lopez,MIL,35,C,5,5,34.1,27.0,47.0,57.4,63.5,-6.0
De'Anthony Melton,PHI,24,G,11,10,34.1,25.0,42.0,59.5,65.5,-6.0
Andrew Wiggins,GSW,28,F,13,13,31.1,36.0,60.0,60.0,66.2,-6.2
Cameron Johnson,BKN,27,F,4,4,28.1,10.0,18.0,55.6,61.9,-6.3
Caris LeVert,CLE,28,G,5,5,35.6,12.0,21.0,57.1,63.7,-6.5
Nic Claxton,BKN,24,C,4,4,51.7,17.0,30.0,56.7,63.3,-6.7
Kevon Looney,GSW,27,F,13,13,35.5,49.0,82.0,59.8,66.5,-6.8
Nikola Jokic,DEN,28,C,12,12,38.2,54.0,91.0,59.3,66.2,-6.9
Harrison Barnes,SAC,30,F,7,7,36.3,22.0,37.0,59.5,66.4,-6.9
Quentin Grimes,NYK,23,G,9,6,34.6,15.0,27.0,55.6,63.2,-7.6
Austin Reaves,LAL,24,G,13,13,31.4,39.0,70.0,55.7,63.4,-7.7
DeAndre Jordan,DEN,34,C,3,3,83.3,3.0,5.0,60.0,67.8,-7.8
Lonnie Walker IV,LAL,24,G-F,8,8,35.4,10.0,17.0,58.8,67.0,-8.2
Deandre Ayton,PHX,24,C,10,10,44.1,45.0,78.0,57.7,66.2,-8.5
Kevin Love,MIA,34,F-C,12,11,42.6,23.0,40.0,57.5,66.0,-8.5
Domantas Sabonis,SAC,27,F-C,7,7,52.5,29.0,52.0,55.8,64.5,-8.8
Terence Davis,SAC,26,G,3,3,28.1,5.0,9.0,55.6,66.0,-10.5
JaMychal Green,GSW,32,F-C,5,4,31.8,4.0,7.0,57.1,67.7,-10.6
Jaren Jackson Jr.,MEM,23,F-C,6,6,42.6,25.0,43.0,58.1,68.8,-10.7
RJ Barrett,NYK,22,F-G,11,10,31.0,21.0,40.0,52.5,63.6,-11.1
Victor Oladipo,MIA,31,G,2,2,18.2,2.0,4.0,50.0,61.3,-11.3
Patrick Baldwin Jr.,GSW,20,F,1,1,87.5,3.0,7.0,42.9,54.4,-11.6
Kyle Lowry,MIA,37,G,12,11,34.7,18.0,35.0,51.4,63.3,-11.9
Royce O'Neale,BKN,29,F,4,4,43.1,11.0,22.0,50.0,61.9,-11.9
Austin Rivers,MIN,30,G,3,2,20.0,1.0,2.0,50.0,62.0,-12.0
Malik Beasley,LAL,26,G,10,6,35.7,5.0,10.0,50.0,62.3,-12.3
Al Horford,BOS,36,C-F,14,14,36.8,49.0,95.0,51.6,64.1,-12.5
Draymond Green,GSW,33,F,12,12,34.1,34.0,63.0,54.0,66.8,-12.8
Isaiah Hartenstein,NYK,25,C-F,11,11,36.4,21.0,39.0,53.8,66.9,-13.1
Devin Booker,PHX,26,G,11,11,46.0,45.0,93.0,48.4,61.8,-13.4
Bogdan Bogdanovic,ATL,30,G,6,6,33.8,12.0,23.0,52.2,66.0,-13.8
Jonathan Kuminga,GSW,20,F,9,5,37.0,5.0,10.0,50.0,63.8,-13.8
LeBron James,LAL,38,F,13,13,48.0,41.0,83.0,49.4,63.7,-14.3
Day'Ron Sharpe,BKN,21,C,2,2,75.0,3.0,6.0,50.0,64.5,-14.5
Derrick White,BOS,28,G,14,13,34.8,30.0,63.0,47.6,62.2,-14.6
Bones Hyland,LAC,22,G,5,5,38.5,7.0,15.0,46.7,61.3,-14.7
Rudy Gobert,MIN,30,C,5,5,53.1,28.0,52.0,53.8,68.9,-15.1
Christian Braun,DEN,22,G,12,8,20.3,7.0,15.0,46.7,61.7,-15.1
Joel Embiid,PHI,29,C-F,9,9,38.9,32.0,63.0,50.8,66.8,-16.0
Max Christie,LAL,20,G,4,3,57.9,6.0,11.0,54.5,70.8,-16.2
Danny Green,CLE,35,G,4,2,21.1,2.0,4.0,50.0,66.5,-16.5
Rui Hachimura,LAL,25,F,13,13,43.4,22.0,49.0,44.9,62.4,-17.5
Anthony Lamb,GSW,25,F,6,4,45.0,4.0,9.0,44.4,61.9,-17.5
T.J. Warren,PHX,29,F,6,4,34.8,4.0,8.0,50.0,67.9,-17.9
Shaquille Harrison,LAL,29,G,5,3,40.0,2.0,4.0,50.0,68.1,-18.1
John Collins,ATL,25,F-C,6,6,48.6,17.0,35.0,48.6,66.7,-18.2
Anthony Davis,LAL,30,F-C,13,13,42.1,53.0,114.0,46.5,64.8,-18.3
Donte DiVincenzo,GSW,26,G,13,11,41.5,18.0,39.0,46.2,65.3,-19.2
David Roddy,MEM,22,F,5,5,46.7,10.0,21.0,47.6,67.4,-19.7
Clint Capela,ATL,28,C,6,6,43.3,13.0,29.0,44.8,64.7,-19.9
Spencer Dinwiddie,BKN,30,G,4,4,45.0,11.0,27.0,40.7,61.3,-20.6
Klay Thompson,GSW,33,G,13,11,37.5,21.0,48.0,43.8,65.4,-21.7
Xavier Tillman,MEM,24,F,6,6,46.6,19.0,41.0,46.3,69.1,-22.8
Troy Brown Jr.,LAL,23,G-F,10,10,41.3,10.0,26.0,38.5,62.1,-23.6
Bismack Biyombo,PHX,30,C,8,8,44.7,7.0,17.0,41.2,66.6,-25.4
Joe Harris,BKN,31,G-F,4,3,42.1,3.0,8.0,37.5,63.4,-25.9
Mason Plumlee,LAC,33,F-C,5,5,25.4,6.0,15.0,40.0,66.0,-26.0
Jock Landale,PHX,27,C,6,6,43.9,10.0,25.0,40.0,67.4,-27.4
Jevon Carter,MIL,27,G,4,2,33.3,1.0,3.0,33.3,62.0,-28.7
John Konchar,MEM,27,G,4,4,38.1,3.0,8.0,37.5,68.3,-30.8
Dorian Finney-Smith,BKN,30,F,4,4,51.5,5.0,17.0,29.4,60.6,-31.2
Dean Wade,CLE,26,F-C,1,1,42.9,1.0,3.0,33.3,66.0,-32.6
Robert Covington,LAC,32,F,2,2,27.3,1.0,3.0,33.3,69.8,-36.5
Robin Lopez,CLE,35,C,2,1,16.7,0.0,1.0,0.0,50.0,-50.0
Udonis Haslem,MIA,42,F,1,1,100.0,0.0,2.0,0.0,58.4,-58.4
Aaron Holiday,ATL,26,G,1,1,100.0,0.0,1.0,0.0,63.9,-63.9
Yuta Watanabe,BKN,28,G-F,1,1,33.3,0.0,1.0,0.0,64.4,-64.4
Nathan Knight,MIN,25,F-C,1,1,33.3,0.0,1.0,0.0,67.8,-67.8
Jason Preston,LAC,23,G,1,1,100.0,0.0,1.0,0.0,69.7,-69.7
Josh Minott,MIN,20,F,1,1,33.3,0.0,1.0,0.0,70.7,-70.7
