PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Jevon Carter,MIL,4,1,3,49.0,1,2,50.0,0.0,1.0,0.0,50.0,2,1628975,1610612749
Jimmy Butler III,MIA,22,13,9,874.0,65,177,36.7,14.0,51.0,27.500000000000004,40.699999999999996,144,202710,1610612748
Jock Landale,PHX,7,2,5,113.0,0,0,,0.0,0.0,,,0,1629111,1610612756
Joe Harris,BKN,4,0,4,44.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203925,1610612751
Joe Ingles,MIL,5,1,4,89.0,2,6,33.300000000000004,2.0,5.0,40.0,50.0,6,204060,1610612749
Joel Embiid,PHI,9,5,4,336.0,14,50,28.000000000000004,1.0,10.0,10.0,28.999999999999996,29,203954,1610612755
John Collins,ATL,6,2,4,164.0,1,4,25.0,0.0,1.0,0.0,25.0,2,1628381,1610612737
John Konchar,MEM,5,2,3,49.0,0,0,,0.0,0.0,,,0,1629723,1610612763
Jonathan Kuminga,GSW,10,5,5,61.0,2,5,40.0,0.0,1.0,0.0,40.0,4,1630228,1610612744
Jordan McLaughlin,MIN,2,1,1,14.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1629162,1610612750
Jordan Poole,GSW,13,6,7,284.0,10,44,22.7,5.0,25.0,20.0,28.4,25,1629673,1610612744
Josh Hart,NYK,11,6,5,353.0,4,12,33.300000000000004,1.0,2.0,50.0,37.5,9,1628404,1610612752
Josh Minott,MIN,1,0,1,6.0,0,0,,0.0,0.0,,,0,1631169,1610612750
Josh Okogie,PHX,10,6,4,175.0,0,1,0.0,0.0,0.0,,0.0,0,1629006,1610612756
Jrue Holiday,MIL,5,1,4,191.0,15,46,32.6,8.0,29.0,27.6,41.3,38,201950,1610612749
Julius Randle,NYK,10,6,4,330.0,15,56,26.8,5.0,28.0,17.9,31.3,35,203944,1610612752
Justin Champagnie,BOS,4,4,0,10.0,0,0,,0.0,0.0,,,0,1630551,1610612738
Karl-Anthony Towns,MIN,5,1,4,180.0,2,7,28.599999999999998,0.0,2.0,0.0,28.599999999999998,4,1626157,1610612750
Kawhi Leonard,LAC,2,1,1,80.0,13,26,50.0,3.0,6.0,50.0,55.800000000000004,29,202695,1610612746
Keegan Murray,SAC,7,3,4,194.0,10,15,66.7,3.0,6.0,50.0,76.7,23,1631099,1610612758
Kenneth Lofton Jr.,MEM,4,2,2,12.0,0,0,,0.0,0.0,,,0,1631254,1610612763
Kentavious Caldwell-Pope,DEN,20,16,4,671.0,21,37,56.8,2.0,9.0,22.2,59.5,44,203484,1610612743
Kessler Edwards,SAC,6,2,4,7.0,0,0,,,,,,0,1630556,1610612758
Kevin Durant,PHX,11,6,5,466.0,52,130,40.0,6.0,23.0,26.1,42.3,110,201142,1610612756
Kevin Huerter,SAC,7,3,4,183.0,9,24,37.5,2.0,9.0,22.2,41.699999999999996,20,1628989,1610612758
Kevin Love,MIA,20,12,8,359.0,6,16,37.5,3.0,10.0,30.0,46.9,15,201567,1610612748
Kevon Looney,GSW,13,6,7,325.0,0,0,,,,,,0,1626172,1610612744
Khris Middleton,MIL,5,1,4,173.0,22,45,48.9,9.0,20.0,45.0,58.9,53,203114,1610612749
Klay Thompson,GSW,13,6,7,468.0,33,83,39.800000000000004,17.0,44.0,38.6,50.0,83,202691,1610612744
Kyle Anderson,MIN,4,1,3,104.0,0,1,0.0,0.0,0.0,,0.0,0,203937,1610612750
Kyle Lowry,MIA,23,13,10,599.0,39,94,41.5,20.0,45.0,44.4,52.1,98,200768,1610612748
Lamar Stevens,CLE,2,0,2,9.0,0,1,0.0,0.0,0.0,,0.0,0,1630205,1610612739
Landry Shamet,PHX,10,6,4,184.0,2,10,20.0,1.0,7.0,14.299999999999999,25.0,5,1629013,1610612756
LeBron James,LAL,16,8,8,619.0,22,71,31.0,6.0,35.0,17.1,35.199999999999996,50,2544,1610612747
Lonnie Walker IV,LAL,13,5,8,179.0,12,23,52.2,3.0,7.0,42.9,58.699999999999996,27,1629022,1610612747
Luke Kennard,MEM,5,2,3,107.0,5,9,55.60000000000001,3.0,6.0,50.0,72.2,13,1628379,1610612763
Luke Kornet,BOS,8,5,3,32.0,0,0,,0.0,0.0,,,0,1628436,1610612738
Malcolm Brogdon,BOS,19,10,9,473.0,30,79,38.0,14.0,37.0,37.8,46.800000000000004,74,1627763,1610612738
Malik Beasley,LAL,11,6,5,91.0,2,9,22.2,1.0,7.0,14.299999999999999,27.800000000000004,5,1627736,1610612747
Malik Monk,SAC,7,3,4,205.0,6,24,25.0,6.0,17.0,35.3,37.5,18,1628370,1610612758
MarJon Beauchamp,MIL,2,1,1,5.0,2,2,100.0,1.0,1.0,100.0,125.0,5,1630699,1610612749
Marcus Morris Sr.,LAC,3,0,3,68.0,6,16,37.5,0.0,2.0,0.0,37.5,12,202694,1610612746
Marcus Smart,BOS,20,11,9,679.0,14,41,34.1,7.0,27.0,25.900000000000002,42.699999999999996,35,203935,1610612738
Mason Plumlee,LAC,5,1,4,91.0,0,0,,,,,,0,203486,1610612746
Max Christie,LAL,9,4,5,33.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,1631108,1610612747
Max Strus,MIA,23,13,10,647.0,8,31,25.8,5.0,24.0,20.8,33.900000000000006,21,1629622,1610612748
Meyers Leonard,MIL,2,1,1,5.0,0,0,,,,,,0,203086,1610612749
Michael Porter Jr.,DEN,20,16,4,653.0,13,56,23.200000000000003,9.0,32.0,28.1,31.3,35,1629008,1610612743
Mikal Bridges,BKN,4,0,4,157.0,18,38,47.4,5.0,9.0,55.60000000000001,53.900000000000006,41,1628969,1610612751
Mike Conley,MIN,5,1,4,183.0,10,19,52.6,8.0,15.0,53.300000000000004,73.7,28,201144,1610612750
Mike Muscala,BOS,6,3,3,21.0,0,0,,0.0,0.0,,,0,203488,1610612738
Miles McBride,NYK,8,4,4,20.0,0,1,0.0,0.0,0.0,,0.0,0,1630540,1610612752
Mitchell Robinson,NYK,11,6,5,298.0,0,0,,,,,,0,1629011,1610612752
Mo Bamba,LAL,3,2,1,10.0,0,1,0.0,0.0,0.0,,0.0,0,1628964,1610612747
Montrezl Harrell,PHI,2,2,0,7.0,0,0,,,,,,0,1626149,1610612755
Moses Moody,GSW,12,6,6,161.0,3,9,33.300000000000004,2.0,4.0,50.0,44.4,8,1630541,1610612744
Nathan Knight,MIN,2,0,2,5.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1630233,1610612750
Nic Claxton,BKN,4,0,4,117.0,0,0,,,,,,0,1629651,1610612751
Nickeil Alexander-Walker,MIN,5,1,4,148.0,2,5,40.0,1.0,3.0,33.300000000000004,50.0,5,1629638,1610612750
Nicolas Batum,LAC,5,1,4,92.0,0,0,,0.0,0.0,,,0,201587,1610612746
Nikola Jokić,DEN,20,16,4,789.0,26,56,46.400000000000006,8.0,15.0,53.300000000000004,53.6,60,203999,1610612743
Nikola Jović,MIA,7,3,4,13.0,0,0,,0.0,0.0,,,0,1631107,1610612748
Norman Powell,LAC,5,1,4,167.0,9,24,37.5,5.0,14.0,35.699999999999996,47.9,23,1626181,1610612746
Obi Toppin,NYK,11,6,5,175.0,4,10,40.0,1.0,3.0,33.300000000000004,45.0,9,1630167,1610612752
Omer Yurtseven,MIA,8,4,4,16.0,0,0,,0.0,0.0,,,0,1630209,1610612748
Onyeka Okongwu,ATL,6,2,4,131.0,0,0,,0.0,0.0,,,0,1630168,1610612737
P.J. Tucker,PHI,11,7,4,294.0,0,1,0.0,0.0,0.0,,0.0,0,200782,1610612755
PJ Dozier,SAC,3,1,2,6.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1628408,1610612758
Pat Connaughton,MIL,4,1,3,88.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1626192,1610612749
Patrick Baldwin Jr.,GSW,3,1,2,11.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1631116,1610612744
Patty Mills,BKN,1,0,1,5.0,0,0,,0.0,0.0,,,0,201988,1610612751
Paul Reed,PHI,11,7,4,157.0,0,0,,,,,,0,1630194,1610612755
Payton Pritchard,BOS,10,6,4,57.0,3,6,50.0,2.0,2.0,100.0,66.7,8,1630202,1610612738
Peyton Watson,DEN,5,5,0,14.0,0,1,0.0,0.0,0.0,,0.0,0,1631212,1610612743
Quentin Grimes,NYK,9,4,5,242.0,1,6,16.7,0.0,5.0,0.0,16.7,2,1629656,1610612752
RJ Barrett,NYK,11,6,5,377.0,5,19,26.3,0.0,3.0,0.0,26.3,10,1629628,1610612752
Raul Neto,CLE,2,1,1,7.0,0,0,,0.0,0.0,,,0,203526,1610612739
Reggie Jackson,DEN,6,6,0,18.0,0,1,0.0,0.0,1.0,0.0,0.0,0,202704,1610612743
Ricky Rubio,CLE,3,0,3,17.0,0,0,,,,,,0,201937,1610612739
Robert Covington,LAC,2,0,2,12.0,0,0,,0.0,0.0,,,0,203496,1610612746
Robert Williams III,BOS,20,11,9,417.0,1,2,50.0,0.0,1.0,0.0,50.0,2,1629057,1610612738
Robin Lopez,CLE,2,1,1,6.0,1,1,100.0,,,,100.0,2,201577,1610612739
Royce O'Neale,BKN,4,0,4,118.0,0,4,0.0,0.0,4.0,0.0,0.0,0,1626220,1610612751
Rudy Gobert,MIN,5,1,4,177.0,1,1,100.0,,,,100.0,2,203497,1610612750
Rui Hachimura,LAL,16,8,8,388.0,11,27,40.699999999999996,0.0,0.0,,40.699999999999996,22,1629060,1610612747
Russell Westbrook,LAC,5,1,4,192.0,4,26,15.4,1.0,8.0,12.5,17.299999999999997,9,201566,1610612746
Saddiq Bey,ATL,6,2,4,133.0,2,8,25.0,1.0,4.0,25.0,31.3,5,1630180,1610612737
Sam Hauser,BOS,15,9,6,104.0,1,5,20.0,0.0,2.0,0.0,20.0,2,1630573,1610612738
Santi Aldama,MEM,6,2,4,101.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1630583,1610612763
Seth Curry,BKN,3,0,3,58.0,5,6,83.3,0.0,0.0,,83.3,10,203552,1610612751
Shake Milton,PHI,6,3,3,21.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,1629003,1610612755
Shaquille Harrison,LAL,8,3,5,28.0,0,1,0.0,0.0,0.0,,0.0,0,1627885,1610612747
Spencer Dinwiddie,BKN,4,0,4,159.0,10,26,38.5,5.0,12.0,41.699999999999996,48.1,25,203915,1610612751
Stephen Curry,GSW,13,6,7,493.0,60,154,39.0,35.0,103.0,34.0,50.3,155,201939,1610612744
T.J. Warren,PHX,6,4,2,81.0,3,8,37.5,0.0,0.0,,37.5,6,203933,1610612756
Taurean Prince,MIN,5,1,4,100.0,1,4,25.0,1.0,2.0,50.0,37.5,3,1627752,1610612750
Terance Mann,LAC,5,1,4,133.0,3,5,60.0,2.0,4.0,50.0,80.0,8,1629611,1610612746
Terence Davis,SAC,4,2,2,58.0,3,5,60.0,3.0,5.0,60.0,90.0,9,1629056,1610612758
Terrence Ross,PHX,6,2,4,69.0,2,5,40.0,0.0,0.0,,40.0,4,203082,1610612756
Thanasis Antetokounmpo,MIL,2,1,1,5.0,0,0,,,,,,0,203648,1610612749
Thomas Bryant,DEN,1,1,0,0.0,0,0,,,,,,0,1628418,1610612743
Tobias Harris,PHI,11,7,4,392.0,14,35,40.0,1.0,7.0,14.299999999999999,41.4,29,202699,1610612755
Torrey Craig,PHX,11,6,5,183.0,4,7,57.099999999999994,1.0,2.0,50.0,64.3,9,1628470,1610612756
Trae Young,ATL,6,2,4,230.0,36,83,43.4,17.0,49.0,34.699999999999996,53.6,89,1629027,1610612737
Trey Lyles,SAC,7,3,4,118.0,0,0,,0.0,0.0,,,0,1626168,1610612758
Tristan Thompson,LAL,6,2,4,32.0,0,0,,,,,,0,202684,1610612747
Troy Brown Jr.,LAL,12,7,5,124.0,0,5,0.0,0.0,2.0,0.0,0.0,0,1628972,1610612747
Tyler Herro,MIA,1,1,0,19.0,3,4,75.0,0.0,1.0,0.0,75.0,6,1629639,1610612748
Tyrese Maxey,PHI,11,7,4,423.0,25,79,31.6,14.0,44.0,31.8,40.5,64,1630178,1610612755
Tyus Jones,MEM,6,2,4,120.0,3,9,33.300000000000004,0.0,2.0,0.0,33.300000000000004,6,1626145,1610612763
Udonis Haslem,MIA,2,1,1,3.0,0,0,,0.0,0.0,,,0,2617,1610612748
Victor Oladipo,MIA,2,1,1,45.0,5,8,62.5,0.0,0.0,,62.5,10,203506,1610612748
Vlatko Čančar,DEN,5,5,0,10.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628427,1610612743
Wendell Moore Jr.,MIN,1,0,1,2.0,0,0,,,,,,0,1631111,1610612750
Wenyen Gabriel,LAL,10,6,4,37.0,0,0,,,,,,0,1629117,1610612747
Wesley Matthews,MIL,2,0,2,41.0,2,4,50.0,2.0,3.0,66.7,75.0,6,202083,1610612749
Xavier Tillman,MEM,6,2,4,183.0,0,4,0.0,0.0,1.0,0.0,0.0,0,1630214,1610612763
Yuta Watanabe,BKN,1,0,1,5.0,0,0,,0.0,0.0,,,0,1629139,1610612751
Zeke Nnaji,DEN,5,5,0,12.0,0,0,,0.0,0.0,,,0,1630192,1610612743
Ziaire Williams,MEM,4,2,2,12.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1630533,1610612763
