PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Brook Lopez,MIL,31,C,81,81,100,736,1676,43.9,48.1,-4.2,2019
Rudy Gobert,UTA,27,C,79,79,100,747,1664,44.9,48.6,-3.7,2019
Steven Adams,OKC,25,C,79,79,100,681,1447,47.1,48.6,-1.6,2019
Andre Drummond,DET,25,C,79,79,100,681,1424,47.8,48.5,-0.7,2019
Nikola Jokic,DEN,24,C,80,80,100,667,1422,46.9,49.3,-2.4,2019
LaMarcus Aldridge,SAS,33,C-F,81,81,100,643,1413,45.5,47.8,-2.3,2019
Nikola Vucevic,ORL,28,C,78,78,100,676,1408,48.0,48.5,-0.5,2019
Jarrett Allen,BKN,21,C,80,80,100,688,1406,48.9,48.5,0.4,2019
Joel Embiid,PHI,25,F-C,61,61,100,580,1363,42.6,47.7,-5.1,2019
Karl-Anthony Towns,MIN,23,C,77,77,100,644,1350,47.7,47.9,-0.2,2019
Deandre Ayton,PHX,20,C,71,71,100,624,1283,48.6,48.6,0.0,2019
Montrezl Harrell,LAC,25,F-C,82,82,100,568,1267,44.8,47.3,-2.4,2019
Myles Turner,IND,23,C-F,74,74,100,575,1237,46.5,48.6,-2.1,2019
Jusuf Nurkic,POR,24,C,72,72,100,520,1194,43.6,49.0,-5.5,2019
Clint Capela,HOU,25,C,66,66,100,537,1172,45.8,47.4,-1.6,2019
Marc Gasol,TOR,34,C,79,79,100,503,1142,44.0,48.1,-4.0,2019
Willie Cauley-Stein,SAC,25,C,81,81,100,547,1138,48.1,48.2,-0.1,2019
Kemba Walker,CHA,29,G,81,81,100,530,1134,46.7,45.2,1.6,2019
James Harden,HOU,29,G,77,77,100,510,1128,45.2,46.8,-1.5,2019
Serge Ibaka,TOR,29,C-F,74,74,100,512,1125,45.5,47.5,-2.0,2019
Al Horford,BOS,33,C-F,68,68,100,517,1121,46.1,47.9,-1.8,2019
Jrue Holiday,NOP,29,G,67,67,100,503,1103,45.6,45.3,0.3,2019
Pascal Siakam,TOR,25,F,80,80,100,454,1100,41.3,46.2,-4.9,2019
JaVale McGee,LAL,31,C,75,75,100,500,1097,45.6,48.5,-2.9,2019
Bradley Beal,WAS,26,G,81,81,100,513,1090,47.1,45.1,2.0,2019
Paul George,OKC,29,F,76,76,100,473,1087,43.5,45.8,-2.3,2019
Tobias Harris,PHI,26,F,82,82,100,493,1054,46.8,46.3,0.5,2019
Buddy Hield,SAC,26,G,82,82,100,497,1029,48.3,45.0,3.3,2019
Robin Lopez,CHI,31,C,72,72,100,458,1021,44.9,47.8,-3.0,2019
P.J. Tucker,HOU,34,F,81,81,100,445,1011,44.0,46.5,-2.5,2019
Thaddeus Young,IND,31,F,81,81,100,456,1006,45.3,46.8,-1.4,2019
Derrick Favors,UTA,27,F-C,74,74,100,421,997,42.2,47.4,-5.2,2019
Andrew Wiggins,MIN,24,F-G,73,73,100,453,988,45.9,45.7,0.2,2019
Danny Green,TOR,32,G-F,79,79,100,466,980,47.6,45.4,2.1,2019
Jerami Grant,OKC,25,F,79,79,100,458,979,46.8,46.7,0.1,2019
Draymond Green,GSW,29,F,66,66,100,415,977,42.5,46.6,-4.1,2019
Hassan Whiteside,MIA,30,C,72,72,100,408,975,41.8,47.7,-5.9,2019
DeAndre Jordan,NYK,30,C,69,69,100,435,962,45.2,48.9,-3.6,2019
Julius Randle,NOP,24,C-F,73,73,100,436,960,45.4,47.0,-1.6,2019
Jeff Green,WAS,32,F,76,76,100,448,959,46.7,46.5,0.2,2019
Collin Sexton,CLE,20,G,82,82,100,509,954,53.4,44.9,8.5,2019
Kevin Durant,GSW,30,F,78,78,100,401,949,42.3,45.7,-3.4,2019
Trae Young,ATL,20,G,81,81,100,464,946,49.0,44.7,4.4,2019
De'Aaron Fox,SAC,21,G,81,81,100,442,946,46.7,45.0,1.7,2019
Ben Simmons,PHI,22,G-F,76,76,100,430,941,45.7,45.8,-0.1,2019
Anthony Davis,NOP,26,F-C,56,56,100,420,940,44.7,48.1,-3.4,2019
Kevon Looney,GSW,23,C-F,80,80,100,402,937,42.9,46.7,-3.8,2019
Enes Freedom,POR,27,C,67,67,100,457,936,48.8,48.0,0.8,2019
Josh Richardson,MIA,25,G-F,73,73,100,414,930,44.5,44.9,-0.4,2019
Blake Griffin,DET,30,F,75,75,100,415,928,44.7,46.5,-1.8,2019
Mason Plumlee,DEN,29,F-C,82,82,100,437,927,47.1,48.1,-0.9,2019
Alex Len,ATL,26,C,77,77,100,455,925,49.2,47.2,2.0,2019
Cedi Osman,CLE,24,F,76,76,100,459,921,49.8,45.2,4.6,2019
Damian Lillard,POR,28,G,80,80,100,421,909,46.3,44.5,1.8,2019
Dennis Schroder,OKC,25,G,78,78,100,421,908,46.4,44.9,1.5,2019
Justin Holiday,MEM,30,F-G,80,80,100,411,905,45.4,45.4,0.0,2019
Evan Fournier,ORL,26,G-F,79,79,100,427,903,47.3,45.0,2.2,2019
Aaron Gordon,ORL,23,F,76,76,100,410,902,45.5,46.0,-0.5,2019
Nemanja Bjelica,SAC,31,F,77,77,100,394,894,44.1,46.4,-2.3,2019
Al-Farouq Aminu,POR,28,F,81,81,100,413,894,46.2,46.6,-0.4,2019
Jeremy Lamb,CHA,27,G,77,77,100,425,889,47.8,44.8,3.0,2019
D'Angelo Russell,BKN,23,G,81,81,100,413,889,46.5,44.9,1.6,2019
Derrick White,SAS,24,G,67,67,100,391,883,44.3,44.8,-0.5,2019
Mikal Bridges,PHX,22,F,81,81,100,440,882,49.9,45.5,4.4,2019
Paul Millsap,DEN,34,F,70,70,100,408,877,46.5,46.9,-0.3,2019
Thomas Bryant,WAS,21,C,70,70,100,427,876,48.7,48.0,0.7,2019
Dewayne Dedmon,ATL,29,C,64,64,100,402,873,46.0,47.3,-1.3,2019
Klay Thompson,GSW,29,G,78,78,100,367,864,42.5,45.1,-2.6,2019
Luka Doncic,DAL,20,F-G,72,72,100,406,861,47.2,45.6,1.5,2019
Patrick Beverley,LAC,30,G,78,78,100,385,859,44.8,45.0,-0.2,2019
CJ McCollum,POR,27,G,70,70,100,396,857,46.2,44.9,1.3,2019
Domantas Sabonis,IND,23,F,74,74,100,388,855,45.4,47.3,-1.9,2019
Jayson Tatum,BOS,21,F,79,79,100,361,854,42.3,45.1,-2.8,2019
Giannis Antetokounmpo,MIL,24,F,72,72,100,343,845,40.6,46.5,-5.9,2019
Bam Adebayo,MIA,21,C-F,82,82,100,382,844,45.3,46.9,-1.6,2019
Shai Gilgeous-Alexander,LAC,20,G,82,82,100,370,843,43.9,44.7,-0.8,2019
Larry Nance Jr.,CLE,26,F,67,67,100,389,842,46.2,47.0,-0.8,2019
Marvin Williams,CHA,33,F,74,74,100,395,842,46.9,46.4,0.5,2019
Bojan Bogdanovic,IND,30,F,81,81,100,374,827,45.2,45.2,0.0,2019
Eric Bledsoe,MIL,29,G,78,78,100,358,823,43.5,44.7,-1.2,2019
Danilo Gallinari,LAC,30,F,68,68,100,395,823,48.0,46.4,1.6,2019
Dario Saric,MIN,25,F,80,80,100,370,822,45.0,45.9,-0.9,2019
Dwight Powell,DAL,27,F-C,76,76,100,385,821,46.9,46.8,0.1,2019
Reggie Jackson,DET,29,G,82,82,100,416,818,50.9,45.5,5.4,2019
Ed Davis,BKN,30,C,81,81,100,376,817,46.0,47.6,-1.6,2019
Kyle Lowry,TOR,33,G,65,65,100,338,805,42.0,45.2,-3.2,2019
Dorian Finney-Smith,DAL,26,F,80,80,100,348,804,43.3,45.9,-2.6,2019
Harrison Barnes,SAC,27,F,77,77,100,377,803,46.9,46.9,0.0,2019
Kelly Olynyk,MIA,28,F,79,79,100,366,802,45.6,45.6,0.1,2019
