Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Alex Poythress,0.615,0.635,-0.021,305.0,3666.0,ATL,2019,2018-19
Trae Young,0.652,0.597,0.056,2503.0,1468.0,ATL,2019,2018-19
Deyonta Davis,0.57,0.636,-0.066,118.0,3853.0,ATL,2019,2018-19
Alex Len,0.608,0.649,-0.041,1544.0,2427.0,ATL,2019,2018-19
Jaylen Adams,0.613,0.636,-0.023,428.0,3543.0,ATL,2019,2018-19
Miles Plumlee,0.699,0.631,0.068,173.0,3798.0,ATL,2019,2018-19
Jeremy Lin,0.62,0.638,-0.017,1003.0,2968.0,ATL,2019,2018-19
Taurean Prince,0.637,0.631,0.006,1552.0,2419.0,ATL,2019,2018-19
Isaac Humphries,0.615,0.634,-0.019,56.0,3915.0,ATL,2019,2018-19
Justin Anderson,0.606,0.637,-0.031,463.0,3508.0,ATL,2019,2018-19
Kent Bazemore,0.604,0.655,-0.05,1643.0,2328.0,ATL,2019,2018-19
John Collins,0.647,0.621,0.026,1829.0,2142.0,ATL,2019,2018-19
Vince Carter,0.634,0.634,0.0,1330.0,2641.0,ATL,2019,2018-19
BJ Johnson,0.808,0.632,0.176,43.0,3928.0,ATL,2019,2018-19
Tyler Dorsey,0.549,0.639,-0.09,251.0,3720.0,ATL,2019,2018-19
Omari Spellman,0.62,0.637,-0.017,805.0,3166.0,ATL,2019,2018-19
Tyler Zeller,0.6,0.634,-0.034,11.0,3960.0,ATL,2019,2018-19
Dewayne Dedmon,0.65,0.623,0.027,1609.0,2362.0,ATL,2019,2018-19
Jordan Sibert,1.0,0.633,0.367,4.0,3967.0,ATL,2019,2018-19
Daniel Hamilton,0.644,0.633,0.011,204.0,3767.0,ATL,2019,2018-19
Kevin Huerter,0.658,0.607,0.05,2048.0,1923.0,ATL,2019,2018-19
DeAndre' Bembry,0.629,0.638,-0.009,1931.0,2040.0,ATL,2019,2018-19
Rodions Kurucs,0.608,0.62,-0.012,1294.0,2702.0,BKN,2019,2018-19
Joe Harris,0.618,0.613,0.006,2293.0,1703.0,BKN,2019,2018-19
Theo Pinson,0.596,0.617,-0.02,211.0,3785.0,BKN,2019,2018-19
Rondae Hollis-Jefferson,0.635,0.607,0.028,1234.0,2762.0,BKN,2019,2018-19
Spencer Dinwiddie,0.621,0.612,0.009,1914.0,2082.0,BKN,2019,2018-19
Jarrett Allen,0.603,0.633,-0.031,2096.0,1900.0,BKN,2019,2018-19
Ed Davis,0.625,0.612,0.014,1446.0,2550.0,BKN,2019,2018-19
Allen Crabbe,0.626,0.612,0.014,1133.0,2863.0,BKN,2019,2018-19
Alan Williams,0.526,0.617,-0.09,26.0,3970.0,BKN,2019,2018-19
D'Angelo Russell,0.608,0.63,-0.023,2448.0,1548.0,BKN,2019,2018-19
DeMarre Carroll,0.615,0.616,-0.001,1703.0,2293.0,BKN,2019,2018-19
Jared Dudley,0.609,0.619,-0.009,1220.0,2776.0,BKN,2019,2018-19
Caris LeVert,0.59,0.626,-0.035,1063.0,2933.0,BKN,2019,2018-19
Kenneth Faried,0.682,0.614,0.068,118.0,3878.0,BKN,2019,2018-19
Shabazz Napier,0.642,0.608,0.034,983.0,3013.0,BKN,2019,2018-19
Mitchell Creek,0.552,0.617,-0.065,36.0,3960.0,BKN,2019,2018-19
Tahjere McCall,1.0,0.615,0.385,8.0,3988.0,BKN,2019,2018-19
Dzanan Musa,0.643,0.616,0.027,39.0,3957.0,BKN,2019,2018-19
Treveon Graham,0.632,0.612,0.019,715.0,3281.0,BKN,2019,2018-19
Guerschon Yabusele,0.629,0.628,0.001,251.0,3705.0,BOS,2019,2018-19
Al Horford,0.628,0.627,0.001,1973.0,1983.0,BOS,2019,2018-19
Greg Monroe,0.5,0.628,-0.128,5.0,3951.0,BOS,2019,2018-19
Kyrie Irving,0.635,0.619,0.017,2214.0,1742.0,BOS,2019,2018-19
PJ Dozier,0.6,0.628,-0.028,51.0,3905.0,BOS,2019,2018-19
Marcus Smart,0.643,0.61,0.033,2200.0,1756.0,BOS,2019,2018-19
Daniel Theis,0.641,0.625,0.016,908.0,3048.0,BOS,2019,2018-19
Jaylen Brown,0.62,0.636,-0.016,1913.0,2043.0,BOS,2019,2018-19
RJ Hunter,0.4,0.629,-0.229,26.0,3930.0,BOS,2019,2018-19
Jayson Tatum,0.628,0.628,0.0,2455.0,1501.0,BOS,2019,2018-19
Brad Wanamaker,0.578,0.633,-0.055,343.0,3613.0,BOS,2019,2018-19
Gordon Hayward,0.63,0.626,0.004,1863.0,2093.0,BOS,2019,2018-19
Robert Williams III,0.593,0.631,-0.039,283.0,3673.0,BOS,2019,2018-19
Semi Ojeleye,0.625,0.628,-0.003,594.0,3362.0,BOS,2019,2018-19
Terry Rozier,0.623,0.632,-0.009,1791.0,2165.0,BOS,2019,2018-19
Aron Baynes,0.613,0.632,-0.019,821.0,3135.0,BOS,2019,2018-19
Marcus Morris,0.634,0.622,0.012,2091.0,1865.0,BOS,2019,2018-19
Nicolas Batum,0.634,0.654,-0.02,2354.0,1612.0,CHA,2019,2018-19
Tony Parker,0.619,0.65,-0.032,1003.0,2963.0,CHA,2019,2018-19
Marvin Williams,0.643,0.641,0.002,2133.0,1833.0,CHA,2019,2018-19
Jeremy Lamb,0.637,0.648,-0.011,2250.0,1716.0,CHA,2019,2018-19
Malik Monk,0.633,0.647,-0.014,1258.0,2708.0,CHA,2019,2018-19
Dwayne Bacon,0.666,0.637,0.029,759.0,3207.0,CHA,2019,2018-19
Frank Kaminsky,0.633,0.644,-0.012,755.0,3211.0,CHA,2019,2018-19
Willy Hernangomez,0.677,0.633,0.044,812.0,3154.0,CHA,2019,2018-19
