TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,18,18,28.8,192,409,46.9,64.4,5.6,49,80,61.3,23.2,143,329,43.5
Golden State Warriors,17,17,24.5,165,347,47.6,62.4,6.9,62,97,63.9,17.7,103,250,41.2
Cleveland Cavaliers,18,18,20.8,150,297,50.5,68.7,4.5,42,64,65.6,16.3,108,233,46.4
San Antonio Spurs,16,16,21.3,113,282,40.1,51.1,7.0,51,93,54.8,14.3,62,189,32.8
Washington Wizards,13,13,21.5,95,233,40.8,53.0,6.4,38,69,55.1,15.2,57,164,34.8
Utah Jazz,11,11,24.3,94,201,46.8,62.9,6.3,29,52,55.8,18.0,65,149,43.6
Houston Rockets,11,11,22.7,77,195,39.5,55.9,2.2,13,19,68.4,20.5,64,176,36.4
Toronto Raptors,10,10,23.1,76,172,44.2,59.6,6.2,23,46,50.0,16.9,53,126,42.1
Milwaukee Bucks,6,6,24.0,56,106,52.8,71.2,5.7,17,25,68.0,18.4,39,81,48.1
Atlanta Hawks,6,6,22.9,40,106,37.7,50.5,5.6,13,26,50.0,17.3,27,80,33.8
Memphis Grizzlies,6,6,22.5,49,99,49.5,66.2,5.7,16,25,64.0,16.8,33,74,44.6
LA Clippers,7,7,16.2,38,84,45.2,57.7,5.8,17,30,56.7,10.4,21,54,38.9
Chicago Bulls,6,6,17.8,36,84,42.9,56.0,5.3,14,25,56.0,12.5,22,59,37.3
Indiana Pacers,4,4,24.1,37,78,47.4,62.2,6.8,14,22,63.6,17.3,23,56,41.1
Portland Trail Blazers,4,4,24.6,32,78,41.0,55.8,4.7,9,15,60.0,19.9,23,63,36.5
Oklahoma City Thunder,5,5,18.2,34,75,45.3,62.7,2.7,8,11,72.7,15.5,26,64,40.6
