PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Devin Booker,PHX,24,22,22,45.6,98,216,45.4,47.9,38.0,87,180,48.3,7.6,11,36,30.6
Giannis Antetokounmpo,MIL,26,21,21,46.5,141,204,69.1,69.1,46.2,141,203,69.5,0.2,0,1,0.0
Kevin Durant,BKN,32,12,12,68.1,94,192,49.0,54.2,49.6,74,140,52.9,18.4,20,52,38.5
Khris Middleton,MIL,29,23,23,42.3,84,191,44.0,47.6,31.6,70,143,49.0,10.6,14,48,29.2
Jrue Holiday,MIL,31,23,23,40.6,73,158,46.2,46.8,37.5,71,146,48.6,3.1,2,12,16.7
Paul George,LAC,31,19,19,40.9,75,153,49.0,53.3,30.2,62,113,54.9,10.7,13,40,32.5
Deandre Ayton,PHX,22,22,22,59.4,91,139,65.5,65.5,59.4,91,139,65.5,0.0,0,0,-
Trae Young,ATL,22,16,16,36.8,58,132,43.9,44.3,35.9,57,129,44.2,0.8,1,3,33.3
Donovan Mitchell,UTA,24,10,10,53.6,58,126,46.0,51.2,37.0,45,87,51.7,16.6,13,39,33.3
Nikola Jokic,DEN,26,10,10,49.6,58,113,51.3,52.2,45.2,56,103,54.4,4.4,2,10,20.0
Tobias Harris,PHI,28,12,12,50.7,52,109,47.7,47.7,47.0,52,101,51.5,3.7,0,8,0.0
Chris Paul,PHX,36,20,18,33.7,48,101,47.5,49.0,31.7,45,95,47.4,2.0,3,6,50.0
Brook Lopez,MIL,33,23,21,44.2,65,96,67.7,67.7,43.8,65,95,68.4,0.5,0,1,0.0
Marcus Morris Sr.,LAC,31,19,18,45.5,36,91,39.6,42.9,33.5,30,67,44.8,12.0,6,24,25.0
John Collins,ATL,23,18,17,47.3,53,86,61.6,61.6,46.7,53,85,62.4,0.5,0,1,0.0
Clint Capela,ATL,27,18,18,59.6,44,81,54.3,54.3,59.6,44,81,54.3,0.0,0,0,-
