PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Devin Booker,PHX,24,22,22,39.7,87,188,46.3,52.4,25.1,64,119,53.8,14.6,23,69,33.3
Khris Middleton,MIL,29,23,22,37.6,75,170,44.1,52.6,19.2,46,87,52.9,18.4,29,83,34.9
Paul George,LAC,31,19,19,37.2,57,139,41.0,49.6,19.0,33,71,46.5,18.2,24,68,35.3
Chris Paul,PHX,36,20,20,46.0,69,138,50.0,54.7,34.3,56,103,54.4,11.7,13,35,37.1
Jrue Holiday,MIL,31,23,23,33.4,48,130,36.9,43.5,16.7,31,65,47.7,16.7,17,65,26.2
Trae Young,ATL,22,16,16,32.0,49,115,42.6,50.9,16.2,30,58,51.7,15.9,19,57,33.3
Giannis Antetokounmpo,MIL,26,21,21,24.4,52,107,48.6,49.5,21.2,50,93,53.8,3.2,2,14,14.3
Bogdan Bogdanovic,ATL,28,18,18,42.6,34,106,32.1,41.0,13.7,15,34,44.1,28.9,19,72,26.4
Luka Doncic,DAL,22,7,7,50.0,49,97,50.5,62.9,22.7,25,44,56.8,27.3,24,53,45.3
Danilo Gallinari,ATL,32,18,18,54.6,36,95,37.9,47.9,27.0,17,47,36.2,27.6,19,48,39.6
Reggie Jackson,LAC,31,19,19,37.3,51,94,54.3,70.2,12.3,21,31,67.7,25.0,30,63,47.6
Kawhi Leonard,LAC,30,11,11,41.8,47,89,52.8,61.2,25.4,32,54,59.3,16.4,15,35,42.9
Joel Embiid,PHI,27,11,11,41.1,38,81,46.9,46.9,38.6,38,76,50.0,2.5,0,5,0.0
Donovan Mitchell,UTA,24,10,10,33.6,33,79,41.8,59.5,8.9,5,21,23.8,24.7,28,58,48.3
Jae Crowder,PHX,30,22,21,42.4,27,78,34.6,45.5,8.7,10,16,62.5,33.7,17,62,27.4
Nikola Jokic,DEN,26,10,10,31.6,33,72,45.8,54.2,16.7,21,38,55.3,14.9,12,34,35.3
Tobias Harris,PHI,28,12,12,30.7,39,66,59.1,67.4,22.3,28,48,58.3,8.4,11,18,61.1
Kyrie Irving,BKN,29,9,9,39.9,29,65,44.6,52.3,20.9,19,34,55.9,19.0,10,31,32.3
Mikal Bridges,PHX,24,22,21,34.2,26,65,40.0,46.9,13.7,17,26,65.4,20.5,9,39,23.1
Marcus Morris Sr.,LAC,31,19,19,32.0,32,64,50.0,60.9,16.0,18,32,56.3,16.0,14,32,43.8
Kevin Huerter,ATL,22,18,16,34.4,26,62,41.9,49.2,13.9,17,25,68.0,20.6,9,37,24.3
