PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Giannis Antetokounmpo,MIL,26,21,20,13.2,36,58,62.1,62.1,13.0,36,57,63.2,0.2,0,1,0.0
Deandre Ayton,PHX,22,22,17,17.1,24,40,60.0,60.0,17.1,24,40,60.0,0.0,0,0,-
Clint Capela,ATL,27,18,16,25.7,19,35,54.3,54.3,25.7,19,35,54.3,0.0,0,0,-
Khris Middleton,MIL,29,23,17,7.7,15,35,42.9,44.3,7.3,14,33,42.4,0.4,1,2,50.0
Jrue Holiday,MIL,31,23,16,8.5,10,33,30.3,30.3,8.5,10,33,30.3,0.0,0,0,-
Nikola Jokic,DEN,26,10,9,12.7,17,29,58.6,58.6,12.7,17,29,58.6,0.0,0,0,-
Brook Lopez,MIL,33,23,15,11.5,17,25,68.0,68.0,11.5,17,25,68.0,0.0,0,0,-
Devin Booker,PHX,24,22,16,5.3,8,25,32.0,32.0,5.3,8,25,32.0,0.0,0,0,-
Paul George,LAC,31,19,14,6.4,12,24,50.0,50.0,6.1,12,23,52.2,0.3,0,1,0.0
Cameron Payne,PHX,26,22,15,12.4,10,24,41.7,41.7,12.4,10,24,41.7,0.0,0,0,-
Kawhi Leonard,LAC,30,11,8,9.4,13,20,65.0,65.0,9.4,13,20,65.0,0.0,0,0,-
Aaron Gordon,DEN,25,10,9,19.2,9,19,47.4,47.4,19.2,9,19,47.4,0.0,0,0,-
Mikal Bridges,PHX,24,22,13,9.5,11,18,61.1,61.1,8.9,11,17,64.7,0.5,0,1,0.0
John Collins,ATL,23,18,11,9.3,11,17,64.7,64.7,9.3,11,17,64.7,0.0,0,0,-
Reggie Jackson,LAC,31,19,12,6.7,9,17,52.9,52.9,6.0,9,15,60.0,0.8,0,2,0.0
Trae Young,ATL,22,16,9,4.7,9,17,52.9,52.9,4.5,9,16,56.3,0.3,0,1,0.0
Tobias Harris,PHI,28,12,9,7.9,7,17,41.2,41.2,7.9,7,17,41.2,0.0,0,0,-
Jayson Tatum,BOS,23,5,5,15.3,4,17,23.5,23.5,15.3,4,17,23.5,0.0,0,0,-
Bradley Beal,WAS,28,5,5,13.0,6,16,37.5,37.5,12.2,6,15,40.0,0.8,0,1,0.0
Rudy Gobert,UTA,29,11,9,18.5,12,15,80.0,80.0,18.5,12,15,80.0,0.0,0,0,-
Kevin Durant,BKN,32,12,9,5.3,6,15,40.0,40.0,5.0,6,14,42.9,0.4,0,1,0.0
Terance Mann,LAC,24,19,8,13.5,12,14,85.7,85.7,13.5,12,14,85.7,0.0,0,0,-
Donovan Mitchell,UTA,24,10,9,6.0,6,14,42.9,50.0,4.7,4,11,36.4,1.3,2,3,66.7
Kyrie Irving,BKN,29,9,8,8.6,5,14,35.7,35.7,8.6,5,14,35.7,0.0,0,0,-
Bobby Portis,MIL,26,20,11,8.6,5,13,38.5,38.5,8.6,5,13,38.5,0.0,0,0,-
Ivica Zubac,LAC,24,17,9,22.8,4,13,30.8,30.8,22.8,4,13,30.8,0.0,0,0,-
Damian Lillard,POR,30,6,5,9.0,5,12,41.7,41.7,7.5,5,10,50.0,1.5,0,2,0.0
Monte Morris,DEN,26,10,7,10.3,4,12,33.3,33.3,10.3,4,12,33.3,0.0,0,0,-
Michael Porter Jr.,DEN,23,10,7,8.1,8,11,72.7,81.8,5.9,6,8,75.0,2.2,2,3,66.7
Joel Embiid,PHI,27,11,7,5.6,5,11,45.5,45.5,5.6,5,11,45.5,0.0,0,0,-
Tim Hardaway Jr.,DAL,29,7,5,10.9,5,11,45.5,54.5,8.9,3,9,33.3,2.0,2,2,100
Derrick Rose,NYK,32,5,5,11.9,4,10,40.0,40.0,11.9,4,10,40.0,0.0,0,0,-
LeBron James,LAL,36,6,4,8.8,4,10,40.0,40.0,8.8,4,10,40.0,0.0,0,0,-
Torrey Craig,PHX,30,22,8,13.3,4,10,40.0,40.0,12.0,4,9,44.4,1.3,0,1,0.0
Jusuf Nurkic,POR,26,6,3,16.4,6,9,66.7,66.7,16.4,6,9,66.7,0.0,0,0,-
P.J. Tucker,MIL,36,23,7,9.2,6,9,66.7,66.7,9.2,6,9,66.7,0.0,0,0,-
Bruce Brown,BKN,24,12,6,11.4,6,9,66.7,66.7,11.4,6,9,66.7,0.0,0,0,-
Ben Simmons,PHI,24,12,7,9.5,5,9,55.6,55.6,9.5,5,9,55.6,0.0,0,0,-
Andre Drummond,LAL,27,5,5,28.1,4,9,44.4,44.4,28.1,4,9,44.4,0.0,0,0,-
Boban Marjanovic,DAL,32,4,3,23.1,3,9,33.3,33.3,23.1,3,9,33.3,0.0,0,0,-
Tristan Thompson,BOS,30,5,5,23.5,6,8,75.0,75.0,23.5,6,8,75.0,0.0,0,0,-
Daniel Gafford,WAS,22,5,4,30.8,6,8,75.0,75.0,30.8,6,8,75.0,0.0,0,0,-
Luka Doncic,DAL,22,7,4,4.1,4,8,50.0,50.0,4.1,4,8,50.0,0.0,0,0,-
Danilo Gallinari,ATL,32,18,7,4.6,4,8,50.0,50.0,4.6,4,8,50.0,0.0,0,0,-
Nic Claxton,BKN,22,12,5,27.6,3,8,37.5,37.5,27.6,3,8,37.5,0.0,0,0,-
Ja Morant,MEM,21,5,5,7.1,3,8,37.5,37.5,7.1,3,8,37.5,0.0,0,0,-
Alex Caruso,LAL,27,6,4,21.1,3,8,37.5,37.5,21.1,3,8,37.5,0.0,0,0,-
Bogdan Bogdanovic,ATL,28,18,8,3.2,2,8,25.0,25.0,3.2,2,8,25.0,0.0,0,0,-
Dorian Finney-Smith,DAL,28,7,4,12.5,2,8,25.0,25.0,12.5,2,8,25.0,0.0,0,0,-
Evan Fournier,BOS,28,5,4,11.1,4,7,57.1,57.1,11.1,4,7,57.1,0.0,0,0,-
Joe Harris,BKN,29,12,6,5.7,4,7,57.1,57.1,5.7,4,7,57.1,0.0,0,0,-
JaMychal Green,DEN,31,10,5,15.6,3,7,42.9,42.9,15.6,3,7,42.9,0.0,0,0,-
Kevin Huerter,ATL,22,18,6,3.9,2,7,28.6,28.6,3.9,2,7,28.6,0.0,0,0,-
DeMarcus Cousins,LAC,30,7,5,16.7,2,7,28.6,28.6,16.7,2,7,28.6,0.0,0,0,-
Derrick Favors,UTA,29,11,5,26.1,6,6,100.0,100.0,26.1,6,6,100,0.0,0,0,-
Blake Griffin,BKN,32,12,6,7.6,4,6,66.7,66.7,7.6,4,6,66.7,0.0,0,0,-
CJ McCollum,POR,29,6,5,5.3,4,6,66.7,66.7,5.3,4,6,66.7,0.0,0,0,-
Pat Connaughton,MIL,28,23,5,5.0,4,6,66.7,75.0,4.2,3,5,60.0,0.8,1,1,100
Jonas Valanciunas,MEM,29,5,3,10.3,3,6,50.0,50.0,10.3,3,6,50.0,0.0,0,0,-
Jordan Clarkson,UTA,29,11,4,3.6,3,6,50.0,58.3,3.0,2,5,40.0,0.6,1,1,100
Austin Rivers,DEN,28,10,5,8.7,3,6,50.0,50.0,8.7,3,6,50.0,0.0,0,0,-
Royce O'Neale,UTA,28,11,5,7.1,3,6,50.0,50.0,7.1,3,6,50.0,0.0,0,0,-
Bam Adebayo,MIA,23,4,4,10.5,2,6,33.3,33.3,10.5,2,6,33.3,0.0,0,0,-
Dwight Howard,PHI,35,12,6,20.0,1,6,16.7,16.7,20.0,1,6,16.7,0.0,0,0,-
Chris Paul,PHX,36,20,5,2.0,1,6,16.7,16.7,2.0,1,6,16.7,0.0,0,0,-
Anthony Davis,LAL,28,5,3,8.1,4,5,80.0,80.0,8.1,4,5,80.0,0.0,0,0,-
Dennis Schroder,LAL,27,6,5,7.1,4,5,80.0,80.0,7.1,4,5,80.0,0.0,0,0,-
Bojan Bogdanovic,UTA,32,11,5,3.7,3,5,60.0,60.0,3.7,3,5,60.0,0.0,0,0,-
Landry Shamet,BKN,24,12,5,12.2,3,5,60.0,60.0,12.2,3,5,60.0,0.0,0,0,-
Russell Westbrook,WAS,32,5,5,6.0,2,5,40.0,40.0,6.0,2,5,40.0,0.0,0,0,-
RJ Barrett,NYK,21,5,4,7.5,2,5,40.0,40.0,7.5,2,5,40.0,0.0,0,0,-
Julius Randle,NYK,26,5,4,5.3,2,5,40.0,40.0,5.3,2,5,40.0,0.0,0,0,-
Bryn Forbes,MIL,27,20,5,4.5,2,5,40.0,40.0,3.6,2,4,50.0,0.9,0,1,0.0
Mike Conley,UTA,33,6,4,7.4,0,5,0.0,0.0,7.4,0,5,0.0,0.0,0,0,-
Norman Powell,POR,28,6,2,5.3,3,4,75.0,75.0,5.3,3,4,75.0,0.0,0,0,-
Marcus Smart,BOS,27,5,3,6.1,3,4,75.0,75.0,6.1,3,4,75.0,0.0,0,0,-
Onyeka Okongwu,ATL,20,18,4,12.9,3,4,75.0,75.0,12.9,3,4,75.0,0.0,0,0,-
Nicolas Batum,LAC,32,19,3,3.7,3,4,75.0,75.0,3.7,3,4,75.0,0.0,0,0,-
Taj Gibson,NYK,36,5,3,20.0,3,4,75.0,75.0,20.0,3,4,75.0,0.0,0,0,-
Immanuel Quickley,NYK,22,5,3,12.1,3,4,75.0,75.0,12.1,3,4,75.0,0.0,0,0,-
