Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
AJ Green,MIL,5,1,4,135.0,55,170,94,5.2,1.84,0.95,0.324,2,1,1,0.0,0.0,0.0,1631260,1610612749
Aaron Gordon,DEN,14,7,7,522.0,227,694,367,39.2,3.39,2.41,0.327,27,26,88,0.481,0.692,0.75,203932,1610612743
Aaron Holiday,HOU,3,3,0,27.0,12,54,22,3.5,3.9,3.41,0.222,0,0,0,0.0,0.0,0.0,1628988,1610612745
Aaron Nesmith,IND,18,13,5,518.0,249,773,419,20.2,1.56,0.86,0.322,5,2,21,0.4,0.0,0.857,1630174,1610612754
Aaron Wiggins,OKC,17,12,5,232.0,112,337,186,13.8,2.45,1.8,0.332,5,0,11,0.0,0.0,0.909,1630598,1610612760
Ajay Mitchell,OKC,10,7,3,71.0,39,111,47,9.2,4.95,5.27,0.351,0,0,3,0.0,0.0,0.667,1642349,1610612760
Al Horford,BOS,11,6,5,348.0,88,403,202,8.5,1.26,0.35,0.218,6,8,34,0.667,0.5,0.706,201143,1610612738
Alec Burks,MIA,1,0,1,15.0,6,24,10,1.2,3.06,2.21,0.25,1,0,1,0.0,0.0,0.0,202692,1610612748
Alex Caruso,OKC,18,13,5,416.0,172,631,327,22.0,2.1,1.15,0.273,17,0,31,0.412,0.0,0.581,1627936,1610612760
Alex Len,LAL,2,0,2,4.0,0,11,9,0.2,1.06,0.45,0.0,0,0,4,0.0,0.0,0.0,203458,1610612747
Alperen Sengun,HOU,7,3,4,256.0,146,486,329,24.7,3.05,1.86,0.3,46,38,50,0.783,0.474,0.86,1630578,1610612745
Amen Thompson,HOU,7,3,4,231.0,110,333,159,19.9,3.58,2.89,0.33,10,2,45,0.7,1.0,0.889,1641708,1610612745
Andre Jackson Jr.,MIL,2,0,2,5.0,0,3,1,0.1,1.61,1.33,0.0,0,0,0,0.0,0.0,0.0,1641748,1610612749
Andrew Nembhard,IND,18,13,5,596.0,230,1108,603,62.8,3.4,2.95,0.208,7,0,10,0.286,0.0,0.6,1629614,1610612754
Andrew Wiggins,MIA,4,0,4,122.0,46,151,108,8.3,3.28,2.4,0.305,2,8,4,0.0,0.25,0.5,203952,1610612748
Anthony Black,ORL,5,1,4,89.0,41,168,80,7.9,2.81,2.37,0.244,3,0,13,0.667,0.0,0.692,1641710,1610612753
Anthony Edwards,MIN,15,9,6,585.0,380,1149,578,91.7,4.79,4.68,0.331,7,7,16,0.857,0.286,0.563,1630162,1610612750
