PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
AJ Green,MIL,5,1,4,135.0,170,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1631260,1610612749
Aaron Gordon,DEN,14,7,7,522.0,694,88,28,52,53.800000000000004,9,10,90.0,66,75.0,22,25.0,3,3.4000000000000004,4,4.5,4,4.5,203932,1610612743
Aaron Holiday,HOU,3,3,0,27.0,54,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628988,1610612745
Aaron Nesmith,IND,11,9,2,334.0,492,16,7,10,70.0,0,0,0.0,14,87.5,6,37.5,1,6.3,0,0.0,0,0.0,1630174,1610612754
Aaron Wiggins,OKC,12,9,3,168.0,250,11,5,7,71.39999999999999,0,0,0.0,10,90.9,2,18.2,0,0.0,1,9.1,0,0.0,1630598,1610612760
Ajay Mitchell,OKC,6,5,1,40.0,59,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1642349,1610612760
Al Horford,BOS,11,6,5,348.0,403,34,13,20,65.0,0,0,0.0,24,70.6,12,35.3,2,5.8999999999999995,0,0.0,0,0.0,201143,1610612738
Alec Burks,MIA,1,0,1,15.0,24,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0,202692,1610612748
Alex Caruso,OKC,12,9,3,269.0,408,18,3,10,30.0,2,4,50.0,8,44.4,6,33.300000000000004,2,11.1,0,0.0,2,11.1,1627936,1610612760
Alex Len,LAL,2,0,2,4.0,11,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,203458,1610612747
Alperen Sengun,HOU,7,3,4,256.0,486,50,19,27,70.39999999999999,5,10,50.0,43,86.0,14,28.000000000000004,3,6.0,4,8.0,3,6.0,1630578,1610612745
Amen Thompson,HOU,7,3,4,231.0,333,45,17,28,60.699999999999996,5,8,62.5,40,88.9,11,24.4,1,2.1999999999999997,1,2.1999999999999997,4,8.9,1641708,1610612745
