,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile
43232,F,Carlos Boozer,Los Angeles Lakers,71,8.2,74,56,0.757,36.0,22,58,37.9,37.9,12.2,16.2,14.9,37.8,2015,iso,,
43233,G,J.J. Barea,Dallas Mavericks,77,11.2,73,52,0.712,42.0,19,61,31.1,34.4,8.2,8.2,8.2,34.2,2015,iso,,
43234,G,Jameer  Nelson,Denver Nuggets,34,20.1,73,70,0.959,33.0,28,61,45.9,54.9,13.7,2.7,1.4,41.1,2015,iso,,
43235,G,JR Smith,Cleveland Cavaliers,46,12.8,73,57,0.781,42.0,23,65,35.4,40.0,8.2,5.5,5.5,34.2,2015,iso,,
43236,F,Josh Smith,Houston Rockets,55,8.7,69,45,0.652,33.0,19,52,36.5,37.5,14.5,11.6,10.1,33.3,2015,iso,,
43237,G,Avery Bradley,Boston Celtics,77,5.9,68,44,0.647,41.0,19,60,31.7,33.3,8.8,2.9,2.9,30.9,2015,iso,,
43238,G,Goran Dragic,Phoenix Suns,52,8.0,68,47,0.691,42.0,20,62,32.3,37.9,8.8,0.0,0.0,29.4,2015,iso,,
43239,G,OJ Mayo,Milwaukee Bucks,71,7.7,68,46,0.676,40.0,16,56,28.6,33.0,8.8,8.8,5.9,32.4,2015,iso,,
43240,F,Solomon Hill,Indiana Pacers,82,8.1,68,57,0.838,28.0,15,43,34.9,38.4,17.6,20.6,17.6,41.2,2015,iso,,
43241,F,Jerami Grant,Philadelphia 76ers,65,12.7,67,35,0.522,38.0,11,49,22.4,22.4,10.4,22.4,17.9,28.4,2015,iso,,
43242,G,Dion Waiters,Cleveland Cavaliers,33,15.8,66,61,0.924,31.0,25,56,44.6,45.5,7.6,9.1,9.1,45.5,2015,iso,,
43243,F,Harrison Barnes,Golden State Warriors,82,8.1,64,68,1.062,28.0,29,57,50.9,51.8,3.1,10.9,10.9,53.1,2015,iso,,
43244,G,Terrence Ross,Toronto Raptors,82,7.6,64,52,0.812,37.0,22,59,37.3,41.5,6.3,3.1,3.1,35.9,2015,iso,,
43245,G,Trey Burke,Utah Jazz,76,5.4,64,24,0.375,41.0,5,46,10.9,13.0,14.1,14.1,12.5,20.3,2015,iso,,
43246,C,Greg Monroe,Detroit Pistons,69,5.4,63,54,0.857,30.0,24,54,44.4,44.4,6.3,11.1,11.1,46.0,2015,iso,,
43247,FC,Al Horford,Atlanta Hawks,76,5.5,62,59,0.952,28.0,25,53,47.2,49.1,6.5,8.1,8.1,48.4,2015,iso,,
43248,F,Luc Mbah a Moute,Philadelphia 76ers,67,7.5,61,44,0.721,32.0,16,48,33.3,34.4,6.6,14.8,13.1,37.7,2015,iso,,
43249,G,Manu Ginobili,San Antonio Spurs,70,7.3,61,45,0.738,35.0,18,53,34.0,35.8,6.6,9.8,8.2,36.1,2015,iso,,
43250,FC,Serge Ibaka,Oklahoma City Thunder,64,6.5,61,60,0.984,25.0,27,52,51.9,54.8,11.5,3.3,3.3,47.5,2015,iso,,
43251,G,Tony Wroten,Philadelphia 76ers,31,9.6,60,54,0.9,23.0,16,39,41.0,44.9,11.7,25.0,25.0,46.7,2015,iso,,
43252,F,Khris Middleton,Milwaukee Bucks,79,5.6,59,54,0.915,28.0,25,53,47.2,48.1,8.5,5.1,5.1,44.1,2015,iso,,
43253,G,Randy Foye,Denver Nuggets,50,12.2,59,42,0.712,33.0,12,45,26.7,31.1,11.9,16.9,16.9,32.2,2015,iso,,
43254,G,Mario Chalmers,Miami Heat,80,6.1,58,37,0.638,28.0,13,41,31.7,34.1,19.0,12.1,10.3,32.8,2015,iso,,
43255,F,Nikola Mirotic,Chicago Bulls,82,6.9,58,62,1.069,25.0,19,44,43.2,48.9,10.3,15.5,15.5,46.6,2015,iso,,
43256,GF,Alan Anderson,Brooklyn Nets,74,10.4,57,48,0.842,24.0,19,43,44.2,46.5,12.3,12.3,5.3,43.9,2015,iso,,
43257,G,Ish Smith,Philadelphia 76ers,25,13.8,57,42,0.737,29.0,18,47,38.3,39.4,12.3,7.0,7.0,36.8,2015,iso,,
43258,G,JR Smith,New York Knicks,24,18.2,57,56,0.982,27.0,23,50,46.0,51.0,7.0,7.0,5.3,45.6,2015,iso,,
43259,F,Wesley Johnson,Los Angeles Lakers,76,6.9,57,35,0.614,37.0,14,51,27.5,32.4,8.8,1.8,1.8,26.3,2015,iso,,
43260,FC,Andrea Bargnani,New York Knicks,29,12.4,56,47,0.839,27.0,15,42,35.7,36.9,8.9,16.1,14.3,42.9,2015,iso,,
43261,C,Brook Lopez,Brooklyn Nets,72,4.7,56,46,0.821,25.0,18,43,41.9,41.9,10.7,16.1,14.3,42.9,2015,iso,,
43262,F,Chandler Parsons,Dallas Mavericks,66,5.6,56,41,0.732,32.0,13,45,28.9,31.1,7.1,16.1,14.3,33.9,2015,iso,,
43263,F,Josh Smith,Detroit Pistons,28,10.9,56,36,0.643,30.0,13,43,30.2,30.2,10.7,19.6,19.6,32.1,2015,iso,,
43264,G,Michael CarterWilliams,Milwaukee Bucks,25,12.8,56,51,0.911,22.0,19,41,46.3,46.3,14.3,17.9,16.1,46.4,2015,iso,,
43265,G,Kentavious CaldwellPope,Detroit Pistons,82,4.8,55,52,0.945,30.0,19,49,38.8,48.0,3.6,9.1,9.1,38.2,2015,iso,,
43266,FC,Kevin Love,Cleveland Cavaliers,76,4.5,55,36,0.655,34.0,12,46,26.1,26.1,5.5,12.7,10.9,32.7,2015,iso,,
43267,G,Mike Conley,Memphis Grizzlies,70,4.8,55,59,1.073,18.0,25,43,58.1,62.8,18.2,5.5,5.5,49.1,2015,iso,,
43268,G,Devin Harris,Dallas Mavericks,76,7.9,54,32,0.593,32.0,9,41,22.0,24.4,13.0,13.0,13.0,27.8,2015,iso,,
43269,G,Patrick Beverley,Houston Rockets,56,8.4,54,32,0.593,31.0,14,45,31.1,32.2,13.0,3.7,1.9,29.6,2015,iso,,
43270,G,Austin Rivers,New Orleans Pelicans,35,18.7,53,38,0.717,33.0,16,49,32.7,33.7,1.9,7.5,7.5,35.8,2015,iso,,
43271,FC,Jason Smith,New York Knicks,82,6.9,53,43,0.811,26.0,14,40,35.0,35.0,9.4,18.9,18.9,41.5,2015,iso,,
43272,G,Gary Neal,Charlotte Hornets,43,10.5,52,33,0.635,34.0,10,44,22.7,22.7,3.8,13.5,11.5,30.8,2015,iso,,
43273,G,Isaiah Thomas,Boston Celtics,21,13.2,52,51,0.981,25.0,15,40,37.5,45.0,11.5,17.3,13.5,40.4,2015,iso,,
43274,G,Timothy Hardaway Jr.,New York Knicks,70,5.9,51,50,0.98,26.0,18,44,40.9,47.7,5.9,7.8,7.8,43.1,2015,iso,,
43275,GF,Wayne Ellington,Los Angeles Lakers,65,7.4,51,44,0.863,34.0,17,51,33.3,43.1,0.0,0.0,0.0,33.3,2015,iso,,
43276,G,Austin Rivers,Los Angeles Clippers,41,15.0,50,37,0.74,27.0,14,41,34.1,37.8,12.0,14.0,12.0,32.0,2015,iso,,
43277,G,George Hill,Indiana Pacers,43,7.4,49,49,1.0,23.0,15,38,39.5,46.1,10.2,14.3,14.3,42.9,2015,iso,,
43278,F,Michael Beasley,Miami Heat,24,18.8,49,35,0.714,29.0,16,45,35.6,35.6,4.1,8.2,8.2,36.7,2015,iso,,
43279,F,Robert Covington,Philadelphia 76ers,70,5.1,49,43,0.878,23.0,13,36,36.1,48.6,16.3,12.2,10.2,34.7,2015,iso,,
43280,G,Donald Sloan,Indiana Pacers,53,10.5,48,32,0.667,29.0,13,42,31.0,34.5,8.3,4.2,2.1,31.3,2015,iso,,
43281,G,Evan Fournier,Orlando Magic,58,6.6,48,43,0.896,23.0,17,40,42.5,46.3,12.5,8.3,6.3,39.6,2015,iso,,
43282,F,Trevor Ariza,Houston Rockets,82,4.3,48,36,0.75,23.0,14,37,37.8,41.9,16.7,6.3,6.3,35.4,2015,iso,,
43283,G,Cory Joseph,San Antonio Spurs,79,8.7,47,47,1.0,19.0,20,39,51.3,51.3,8.5,14.9,12.8,51.1,2015,iso,,
43284,FG,Iman Shumpert,Cleveland Cavaliers,38,14.4,46,32,0.696,18.0,12,30,40.0,41.7,19.6,15.2,10.9,39.1,2015,iso,,
43285,G,Maurice  Williams,Minnesota Timberwolves,41,7.9,46,47,1.022,22.0,15,37,40.5,48.6,6.5,15.2,15.2,45.7,2015,iso,,
43286,C,Nikola Vucevic,Orlando Magic,74,3.2,46,46,1.0,15.0,21,36,58.3,58.3,17.4,6.5,6.5,50.0,2015,iso,,
43287,F,PJ Tucker,Phoenix Suns,78,6.1,46,40,0.87,25.0,16,41,39.0,45.1,6.5,4.3,4.3,39.1,2015,iso,,
43288,F,Luol Deng,Miami Heat,72,4.4,45,35,0.778,21.0,13,34,38.2,38.2,13.3,11.1,11.1,40.0,2015,iso,,
43289,FC,Nene Hilario,Washington Wizards,67,5.5,45,33,0.733,22.0,15,37,40.5,40.5,13.3,8.9,6.7,37.8,2015,iso,,
43290,G,Ben Gordon,Orlando Magic,56,11.6,44,35,0.795,23.0,15,38,39.5,43.4,9.1,4.5,4.5,38.6,2015,iso,,
43291,G,Brandon Jennings,Detroit Pistons,41,6.3,44,36,0.818,25.0,11,36,30.6,34.7,6.8,13.6,13.6,36.4,2015,iso,,
43292,FG,Nicolas Batum,Portland Trail Blazers,71,5.7,44,41,0.932,21.0,16,37,43.2,55.4,15.9,0.0,0.0,36.4,2015,iso,,
43293,G,Rajon Rondo,Dallas Mavericks,47,7.2,43,25,0.581,25.0,12,37,32.4,33.8,14.0,0.0,0.0,27.9,2015,iso,,
43294,G,Reggie Jackson,Detroit Pistons,27,7.7,43,27,0.628,27.0,12,39,30.8,33.3,7.0,2.3,2.3,30.2,2015,iso,,
43295,G,CJ McCollum,Portland Trail Blazers,61,9.4,42,33,0.786,19.0,12,31,38.7,43.5,14.3,11.9,11.9,38.1,2015,iso,,
43296,F,Derrick Williams,Sacramento Kings,74,6.7,42,30,0.714,23.0,9,32,28.1,31.3,4.8,23.8,21.4,35.7,2015,iso,,
43297,F,Jeff Green,Boston Celtics,33,7.1,42,34,0.81,19.0,13,32,40.6,40.6,14.3,11.9,11.9,40.5,2015,iso,,
43298,C,Joakim Noah,Chicago Bulls,68,6.6,42,19,0.452,25.0,9,34,26.5,26.5,16.7,4.8,4.8,21.4,2015,iso,,
43299,F,Thaddeus Young,Brooklyn Nets,28,10.5,42,42,1.0,20.0,18,38,47.4,47.4,2.4,9.5,9.5,50.0,2015,iso,,
43300,C,Zaza Pachulia,Milwaukee Bucks,73,5.7,42,22,0.524,27.0,9,36,25.0,25.0,7.1,7.1,7.1,28.6,2015,iso,,
43301,G,Maurice  Williams,Charlotte Hornets,27,7.9,41,46,1.122,18.0,16,34,47.1,57.4,9.8,9.8,2.4,46.3,2015,iso,,
43302,F,David West,Indiana Pacers,66,4.5,40,22,0.55,24.0,11,35,31.4,31.4,12.5,0.0,0.0,27.5,2015,iso,,
43303,G,Shane Larkin,New York Knicks,76,7.3,40,27,0.675,19.0,8,27,29.6,37.0,20.0,10.0,7.5,30.0,2015,iso,,
43304,G,Shaun Livingston,Golden State Warriors,78,7.4,40,35,0.875,18.0,14,32,43.8,43.8,10.0,10.0,10.0,45.0,2015,iso,,
43305,GF,Greivis Vasquez,Toronto Raptors,82,4.5,39,16,0.41,28.0,6,34,17.6,19.1,7.7,5.1,0.0,20.5,2015,iso,,
43306,FG,Paul Pierce,Washington Wizards,74,4.7,39,36,0.923,19.0,13,32,40.6,40.6,5.1,17.9,17.9,46.2,2015,iso,,
43307,GF,Andre Iguodala,Golden State Warriors,77,6.0,38,33,0.868,21.0,11,32,34.4,46.9,10.5,7.9,7.9,34.2,2015,iso,,
43308,G,Beno Udrih,Memphis Grizzlies,79,6.0,38,48,1.263,11.0,18,29,62.1,63.8,5.3,21.1,21.1,65.8,2015,iso,,
43309,G,Bradley Beal,Washington Wizards,63,3.7,38,37,0.974,16.0,14,30,46.7,53.3,13.2,7.9,7.9,44.7,2015,iso,,
43310,G,Brian  Roberts,Charlotte Hornets,72,7.1,38,40,1.053,16.0,15,31,48.4,53.2,7.9,10.5,7.9,50.0,2015,iso,,
43311,F,Chris Copeland,Indiana Pacers,50,9.9,38,19,0.5,22.0,7,29,24.1,27.6,18.4,5.3,5.3,23.7,2015,iso,,
43312,G,Dante Exum,Utah Jazz,82,6.9,38,21,0.553,24.0,6,30,20.0,25.0,10.5,13.2,10.5,26.3,2015,iso,,
43313,F,Lance Thomas,New York Knicks,40,9.4,38,24,0.632,18.0,10,28,35.7,35.7,18.4,7.9,7.9,31.6,2015,iso,,
43314,G,Wesley Matthews,Portland Trail Blazers,60,4.3,38,34,0.895,22.0,14,36,38.9,47.2,5.3,0.0,0.0,36.8,2015,iso,,
43315,G,Will Barton,Denver Nuggets,28,11.2,37,40,1.081,15.0,16,31,51.6,58.1,8.1,8.1,5.4,48.6,2015,iso,,
43316,G,Isaiah Canaan,Philadelphia 76ers,22,11.9,36,25,0.694,24.0,10,34,29.4,36.8,5.6,0.0,0.0,27.8,2015,iso,,
43317,G,Alec Burks,Utah Jazz,27,8.6,35,25,0.714,21.0,8,29,27.6,31.0,2.9,17.1,14.3,34.3,2015,iso,,
43318,G,Ben McLemore,Sacramento Kings,82,3.4,35,26,0.743,18.0,9,27,33.3,37.0,11.4,14.3,11.4,37.1,2015,iso,,
43319,G,DJ Augustin,Detroit Pistons,54,5.4,35,30,0.857,13.0,11,24,45.8,47.9,20.0,14.3,8.6,42.9,2015,iso,,
43320,F,KJ McDaniels,Philadelphia 76ers,52,6.0,35,29,0.829,13.0,5,18,27.8,27.8,17.1,31.4,25.7,42.9,2015,iso,,
43321,G,Steve Blake,Portland Trail Blazers,81,7.8,35,28,0.8,18.0,11,29,37.9,44.8,14.3,2.9,2.9,34.3,2015,iso,,
43322,GF,Vince Carter,Memphis Grizzlies,66,7.4,35,25,0.714,24.0,10,34,29.4,35.3,0.0,2.9,2.9,31.4,2015,iso,,
43323,G,Archie Goodwin,Phoenix Suns,41,11.9,34,21,0.618,16.0,8,24,33.3,33.3,20.6,17.6,17.6,32.4,2015,iso,,
43324,G,CJ Watson,Indiana Pacers,57,5.8,34,32,0.941,13.0,5,18,27.8,30.6,14.7,38.2,29.4,47.1,2015,iso,,
43325,G,Courtney Lee,Memphis Grizzlies,77,4.4,34,24,0.706,16.0,9,25,36.0,36.0,14.7,11.8,11.8,38.2,2015,iso,,
43326,FC,Marreese Speights,Golden State Warriors,76,4.2,34,27,0.794,15.0,12,27,44.4,44.4,14.7,5.9,5.9,41.2,2015,iso,,
43327,G,Ronnie Price,Los Angeles Lakers,43,11.6,34,33,0.971,11.0,14,25,56.0,62.0,20.6,2.9,2.9,44.1,2015,iso,,
43328,F,Jared Sullinger,Boston Celtics,58,3.9,33,23,0.697,19.0,10,29,34.5,37.9,6.1,6.1,6.1,33.3,2015,iso,,
43329,G,Langston Galloway,New York Knicks,45,5.5,33,29,0.879,18.0,9,27,33.3,38.9,6.1,12.1,9.1,39.4,2015,iso,,
43330,F,Omri Casspi,Sacramento Kings,67,5.5,33,27,0.818,15.0,9,24,37.5,39.6,15.2,15.2,12.1,39.4,2015,iso,,
43331,F,Quincy Acy,New York Knicks,68,7.6,33,28,0.848,17.0,12,29,41.4,46.6,9.1,3.0,3.0,39.4,2015,iso,,
