TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Denver Nuggets,7,7,18.7,51,118,43.2,43.2,18.2,51,115,44.3,0.5,0,3,0.0,very_tight,2,2019
Portland Trail Blazers,7,7,18.0,56,114,49.1,50.0,17.5,54,111,48.6,0.5,2,3,66.7,very_tight,2,2019
Philadelphia 76ers,7,7,15.6,37,88,42.0,42.6,14.7,36,83,43.4,0.9,1,5,20.0,very_tight,2,2019
Toronto Raptors,7,7,13.9,34,81,42.0,43.8,13.3,31,77,40.3,0.7,3,4,75.0,very_tight,2,2019
Houston Rockets,6,6,14.1,25,70,35.7,36.4,11.9,24,59,40.7,2.2,1,11,9.1,very_tight,2,2019
Golden State Warriors,6,6,11.9,25,62,40.3,41.1,11.0,24,57,42.1,1.0,1,5,20.0,very_tight,2,2019
Boston Celtics,5,5,13.3,25,58,43.1,44.0,12.6,24,55,43.6,0.7,1,3,33.3,very_tight,2,2019
Milwaukee Bucks,5,5,12.0,27,54,50.0,50.0,11.8,27,53,50.9,0.2,0,1,0.0,very_tight,2,2019
Denver Nuggets,7,7,37.1,103,234,44.0,44.9,33.9,99,214,46.3,3.2,4,20,20.0,tight,2,2019
Portland Trail Blazers,7,7,36.0,106,228,46.5,49.3,28.1,93,178,52.2,7.9,13,50,26.0,tight,2,2019
Golden State Warriors,6,6,43.2,111,224,49.6,54.0,31.4,91,163,55.8,11.8,20,61,32.8,tight,2,2019
Philadelphia 76ers,7,7,37.8,102,213,47.9,50.2,31.2,92,176,52.3,6.6,10,37,27.0,tight,2,2019
Houston Rockets,6,6,33.3,73,165,44.2,47.9,22.4,61,111,55.0,10.9,12,54,22.2,tight,2,2019
Toronto Raptors,7,7,26.3,84,153,54.9,56.5,23.2,79,135,58.5,3.1,5,18,27.8,tight,2,2019
Milwaukee Bucks,5,5,33.2,69,149,46.3,48.3,27.6,63,124,50.8,5.6,6,25,24.0,tight,2,2019
Boston Celtics,5,5,31.0,55,135,40.7,41.5,25.9,53,113,46.9,5.0,2,22,9.1,tight,2,2019
Portland Trail Blazers,7,7,28.1,70,178,39.3,46.3,15.1,45,96,46.9,12.9,25,82,30.5,open,2,2019
Toronto Raptors,7,7,29.6,76,172,44.2,48.8,17.9,60,104,57.7,11.7,16,68,23.5,open,2,2019
Denver Nuggets,7,7,24.9,66,157,42.0,48.7,13.3,45,84,53.6,11.6,21,73,28.8,open,2,2019
Golden State Warriors,6,6,27.9,71,145,49.0,58.6,14.5,43,75,57.3,13.5,28,70,40.0,open,2,2019
Houston Rockets,6,6,29.2,65,145,44.8,56.9,10.3,30,51,58.8,19.0,35,94,37.2,open,2,2019
Philadelphia 76ers,7,7,24.6,56,139,40.3,47.5,13.8,36,78,46.2,10.8,20,61,32.8,open,2,2019
Milwaukee Bucks,5,5,25.8,53,116,45.7,56.0,11.4,29,51,56.9,14.5,24,65,36.9,open,2,2019
Boston Celtics,5,5,24.8,40,108,37.0,44.4,12.8,24,56,42.9,11.9,16,52,30.8,open,2,2019
Toronto Raptors,7,7,30.1,59,175,33.7,46.3,6.4,15,37,40.5,23.8,44,138,31.9,wide_open,2,2019
Boston Celtics,5,5,31.0,58,135,43.0,56.3,7.6,22,33,66.7,23.4,36,102,35.3,wide_open,2,2019
Milwaukee Bucks,5,5,29.0,49,130,37.7,53.5,3.1,8,14,57.1,25.8,41,116,35.3,wide_open,2,2019
Philadelphia 76ers,7,7,22.0,48,124,38.7,53.6,3.5,11,20,55.0,18.4,37,104,35.6,wide_open,2,2019
Denver Nuggets,7,7,19.3,50,122,41.0,57.8,2.9,9,18,50.0,16.5,41,104,39.4,wide_open,2,2019
Houston Rockets,6,6,23.4,59,116,50.9,71.1,3.2,12,16,75.0,20.2,47,100,47.0,wide_open,2,2019
Portland Trail Blazers,7,7,18.0,46,114,40.4,54.8,3.9,13,25,52.0,14.0,33,89,37.1,wide_open,2,2019
Golden State Warriors,6,6,17.0,38,88,43.2,54.5,5.0,18,26,69.2,11.9,20,62,32.3,wide_open,2,2019
