TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Phoenix Suns,6,72,10.9,1.08,78,29,57,50.9,54.4,16.7,9.7,15.3,5.6,50.0,93.3
New York Knicks,6,76,11.7,0.87,66,24,65,36.9,40.8,10.5,5.3,6.6,1.3,41.0,33.3
Boston Celtics,6,58,8.8,1.1,64,24,48,50.0,57.3,8.6,8.6,6.9,0.0,50.0,100.0
Sacramento Kings,7,63,7.4,0.95,60,23,50,46.0,49.0,12.7,12.7,12.7,4.8,44.0,60.0
LA Clippers,5,71,12.5,0.84,60,24,59,40.7,43.2,8.5,9.9,7.0,1.4,41.0,26.7
Atlanta Hawks,6,56,8.1,1.05,59,25,49,51.0,58.2,1.8,10.7,1.8,0.0,46.0,86.7
Philadelphia 76ers,4,75,18.0,0.79,59,23,64,35.9,40.6,5.3,10.7,4.0,1.3,35.0,20.0
Denver Nuggets,6,49,7.4,1.02,50,20,39,51.3,59.0,8.2,12.2,4.1,0.0,47.0,73.3
Miami Heat,6,49,7.4,0.92,45,18,41,43.9,45.1,12.2,12.2,10.2,8.2,41.0,46.7
Brooklyn Nets,4,42,10.9,1.02,43,18,35,51.4,54.3,7.1,9.5,9.5,2.4,48.0,80.0
Minnesota Timberwolves,5,42,7.9,0.98,41,16,36,44.4,50.0,9.5,7.1,9.5,2.4,43.0,66.7
Golden State Warriors,7,53,6.4,0.66,35,14,46,30.4,30.4,9.4,5.7,7.5,1.9,32.0,6.7
Los Angeles Lakers,6,55,8.1,0.64,35,12,43,27.9,29.1,12.7,10.9,12.7,1.8,33.0,0.0
Milwaukee Bucks,5,32,5.5,0.91,29,12,26,46.2,48.1,9.4,9.4,9.4,0.0,47.0,40.0
Cleveland Cavaliers,5,29,5.7,0.93,27,10,21,47.6,52.4,10.3,17.2,6.9,0.0,45.0,53.3
Memphis Grizzlies,6,24,3.4,0.75,18,6,18,33.3,33.3,16.7,12.5,16.7,4.2,38.0,13.3
