PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,ORL,62,30,32,2017.0,3286,110,19,39,48.699999999999996,4,10,40.0,43,39.1,61,55.50000000000001,15,24.6,5,4.5,5,4.5,203932,1610612753
Aaron Holiday,IND,66,42,24,1617.0,2732,6,3,4,75.0,0,0,0.0,6,100.0,2,33.300000000000004,0,0.0,0,0.0,0,0.0,1628988,1610612754
Abdel Nader,OKC,55,37,18,867.0,859,13,5,8,62.5,0,0,0.0,10,76.9,4,30.8,0,0.0,0,0.0,0,0.0,1627846,1610612760
Adam Mokoka,CHI,11,3,8,112.0,112,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1629690,1610612741
Admiral Schofield,WAS,33,9,24,368.0,517,5,2,2,100.0,0,0,0.0,4,80.0,2,40.0,0,0.0,1,20.0,0,0.0,1629678,1610612764
Al Horford,PHI,67,39,28,2026.0,3695,348,25,49,51.0,7,7,100.0,58,16.7,277,79.60000000000001,51,18.4,14,4.0,2,0.6,201143,1610612755
Al-Farouq Aminu,ORL,18,7,11,380.0,653,12,2,4,50.0,6,8,75.0,10,83.3,4,33.300000000000004,1,25.0,0,0.0,4,33.300000000000004,202329,1610612753
Alec Burks,PHI,66,21,45,1754.0,3420,45,12,22,54.50000000000001,8,8,100.0,35,77.8,14,31.1,2,14.299999999999999,5,11.1,4,8.9,202692,1610612755
Alen Smailagic,GSW,14,1,13,139.0,193,5,1,2,50.0,0,0,0.0,2,40.0,3,60.0,1,33.300000000000004,0,0.0,0,0.0,1629346,1610612744
Alex Caruso,LAL,64,48,16,1175.0,1994,26,8,13,61.5,4,4,100.0,20,76.9,10,38.5,2,20.0,0,0.0,2,7.7,1627936,1610612747
Alex Len,SAC,54,18,36,956.0,1686,125,25,53,47.199999999999996,14,22,63.6,67,53.6,49,39.2,5,10.2,5,4.0,12,9.6,203458,1610612758
Alfonzo McKinnie,CLE,40,11,29,593.0,686,10,3,3,100.0,2,2,100.0,9,90.0,4,40.0,1,25.0,2,20.0,1,10.0,1628035,1610612739
Alize Johnson,IND,17,10,7,118.0,162,5,1,2,50.0,0,0,0.0,2,40.0,2,40.0,0,0.0,1,20.0,0,0.0,1628993,1610612754
Allen Crabbe,MIN,37,5,32,653.0,706,8,3,4,75.0,1,2,50.0,7,87.5,3,37.5,0,0.0,0,0.0,1,12.5,203459,1610612750
Allonzo Trier,NYK,24,2,22,291.0,462,5,0,2,0.0,0,0,0.0,0,0.0,3,60.0,0,0.0,0,0.0,0,0.0,1629019,1610612752
Amile Jefferson,ORL,18,5,13,74.0,112,4,1,2,50.0,1,4,25.0,3,75.0,0,0.0,0,0.0,0,0.0,1,25.0,1628518,1610612753
Amir Coffey,LAC,18,11,7,159.0,200,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1629599,1610612746
Andre Drummond,CLE,56,21,35,1844.0,3579,306,62,145,42.8,23,46,50.0,148,48.4,96,31.4,17,17.7,30,9.8,22,7.199999999999999,203083,1610612739
Andre Iguodala,MIA,20,10,10,395.0,615,18,4,5,80.0,0,0,0.0,8,44.4,10,55.60000000000001,3,30.0,2,11.1,0,0.0,2738,1610612748
Andre Roberson,OKC,7,3,4,87.0,111,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,203460,1610612760
Andrew Wiggins,GSW,54,15,39,1859.0,3546,44,12,20,60.0,6,10,60.0,31,70.5,15,34.1,2,13.3,1,2.3,4,9.1,203952,1610612744
Anfernee Simons,POR,70,32,38,1449.0,2137,12,2,6,33.300000000000004,1,2,50.0,5,41.699999999999996,5,41.699999999999996,1,20.0,0,0.0,1,8.3,1629014,1610612757
Ante Zizic,CLE,22,4,18,221.0,303,38,11,20,55.00000000000001,0,0,0.0,22,57.9,12,31.6,1,8.3,3,7.9,0,0.0,1627790,1610612739
Anthony Davis,LAL,62,46,16,2131.0,3976,203,51,86,59.3,24,28,85.7,131,64.5,78,38.4,14,17.9,15,7.3999999999999995,11,5.4,203076,1610612747
Anthony Tolliver,MEM,55,24,31,872.0,1043,30,2,5,40.0,0,0,0.0,4,13.3,22,73.3,3,13.600000000000001,3,10.0,0,0.0,201229,1610612763
Antonius Cleveland,DAL,11,6,5,46.0,47,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628499,1610612742
Anžejs Pasečņiks,WAS,27,9,18,437.0,767,47,13,30,43.3,5,6,83.3,31,66.0,10,21.3,3,30.0,1,2.1,2,4.3,1628394,1610612764
Aron Baynes,PHX,41,19,22,914.0,1473,111,23,42,54.800000000000004,7,10,70.0,56,50.5,56,50.5,12,21.4,6,5.4,5,4.5,203382,1610612756
Austin Rivers,HOU,68,43,25,1594.0,2159,13,3,4,75.0,0,0,0.0,6,46.2,7,53.800000000000004,0,0.0,2,15.4,0,0.0,203085,1610612745
Avery Bradley,LAL,49,36,13,1186.0,1397,20,4,11,36.4,0,0,0.0,8,40.0,7,35.0,2,28.599999999999998,2,10.0,0,0.0,202340,1610612747
BJ Johnson,ORL,10,5,5,83.0,84,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,1629168,1610612753
Bam Adebayo,MIA,71,44,27,2382.0,4655,553,107,191,56.00000000000001,45,69,65.2,268,48.5,266,48.1,56,21.099999999999998,40,7.199999999999999,33,6.0,1628389,1610612748
Ben McLemore,HOU,71,44,27,1619.0,1864,33,13,18,72.2,3,4,75.0,31,93.89999999999999,7,21.2,0,0.0,5,15.2,2,6.1,203463,1610612745
Ben Simmons,PHI,57,35,22,2017.0,5158,167,33,61,54.1,8,12,66.7,75,44.9,85,50.9,20,23.5,11,6.6000000000000005,5,3.0,1627732,1610612755
Bismack Biyombo,CHA,52,18,34,1021.0,1731,136,24,49,49.0,17,26,65.4,66,48.5,64,47.099999999999994,8,12.5,6,4.3999999999999995,13,9.6,202687,1610612766
Blake Griffin,DET,17,8,9,483.0,1059,16,4,5,80.0,0,0,0.0,8,50.0,7,43.8,0,0.0,1,6.3,0,0.0,201933,1610612765
Boban Marjanović,DAL,44,21,23,422.0,760,58,11,25,44.0,8,8,100.0,30,51.7,27,46.6,4,14.799999999999999,2,3.4000000000000004,4,6.9,1626246,1610612742
Bobby Portis,NYK,66,21,45,1394.0,2682,85,21,33,63.6,8,8,100.0,51,60.0,39,45.9,10,25.6,6,7.1,3,3.5000000000000004,1626171,1610612752
Bogdan Bogdanović,SAC,60,29,31,1736.0,2906,18,7,8,87.5,0,0,0.0,14,77.8,9,50.0,1,11.1,1,5.6000000000000005,0,0.0,203992,1610612758
Bojan Bogdanović,UTA,63,41,22,2083.0,2797,26,13,17,76.5,0,0,0.0,27,103.8,7,26.900000000000002,1,14.299999999999999,1,3.8,0,0.0,202711,1610612762
Bol Bol,DEN,7,2,5,87.0,99,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1629626,1610612743
Brad Wanamaker,BOS,71,48,23,1369.0,2747,18,2,3,66.7,2,2,100.0,6,33.300000000000004,12,66.7,3,25.0,1,5.6000000000000005,1,5.6000000000000005,202954,1610612738
Bradley Beal,WAS,57,20,37,2053.0,4504,53,19,32,59.4,6,8,75.0,47,88.7,17,32.1,3,17.599999999999998,0,0.0,2,3.8,203078,1610612764
Brandon Clarke,MEM,58,29,29,1300.0,2266,177,55,91,60.4,10,12,83.3,123,69.5,71,40.1,12,16.900000000000002,9,5.1,6,3.4000000000000004,1629634,1610612763
Brandon Goodwin,ATL,34,13,21,430.0,958,8,2,4,50.0,0,0,0.0,4,50.0,4,50.0,3,75.0,0,0.0,0,0.0,1629164,1610612737
Brandon Ingram,NOP,61,25,36,2062.0,3984,45,13,23,56.49999999999999,4,4,100.0,31,68.89999999999999,15,33.300000000000004,3,20.0,4,8.9,2,4.3999999999999995,1627742,1610612740
Brandon Knight,DET,25,4,21,462.0,890,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202688,1610612765
Brian Bowen II,IND,6,5,1,31.0,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628968,1610612754
Brook Lopez,MIL,67,52,15,1792.0,2253,108,28,46,60.9,15,18,83.3,73,67.60000000000001,43,39.800000000000004,7,16.3,5,4.6,9,8.3,201572,1610612749
Bruce Brown,DET,57,18,39,1612.0,3189,36,18,25,72.0,0,2,0.0,37,102.8,7,19.400000000000002,3,42.9,3,8.3,1,2.8000000000000003,1628971,1610612765
Bruno Caboclo,HOU,30,11,19,244.0,382,28,5,10,50.0,3,4,75.0,14,50.0,13,46.400000000000006,2,15.4,2,7.1,2,7.1,203998,1610612745
Bruno Fernando,ATL,56,18,38,713.0,1244,70,16,30,53.300000000000004,1,2,50.0,34,48.6,35,50.0,9,25.7,3,4.3,1,1.4000000000000001,1628981,1610612737
Bryn Forbes,SAS,62,26,36,1563.0,1733,5,1,3,33.300000000000004,0,0,0.0,2,40.0,2,40.0,0,0.0,0,0.0,0,0.0,1627854,1610612759
Buddy Hield,SAC,71,31,40,2192.0,3900,31,7,14,50.0,2,2,100.0,16,51.6,15,48.4,2,13.3,0,0.0,1,3.2,1627741,1610612758
CJ McCollum,POR,69,33,36,2518.0,4518,23,8,11,72.7,3,4,75.0,20,87.0,8,34.8,1,12.5,1,4.3,2,8.7,203468,1610612757
CJ Miles,WAS,10,4,6,161.0,168,4,0,1,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,0,0.0,101139,1610612764
Caleb Martin,CHA,18,6,12,317.0,390,5,1,1,100.0,1,2,50.0,3,60.0,3,60.0,0,0.0,0,0.0,1,20.0,1628997,1610612766
