PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Ante Zizic,CLE,22,4,18,10.0,4.4,0.1,100.0,0.5,71.4,0.0,0.0,3.6,63.6,0.9,43.8,1.0,55.0,56.9
Anthony Davis,LAL,62,46,16,34.4,26.1,2.9,46.8,4.7,35.3,2.7,36.0,8.2,70.9,4.5,45.2,2.1,59.3,53.6
Anthony Tolliver,MEM,55,24,31,15.9,3.6,0.1,22.2,2.6,33.6,0.3,58.3,0.5,50.0,0.0,0.0,0.1,40.0,49.2
Antonius Cleveland,DAL,11,6,5,4.2,1.0,0.6,60.0,0.0,0.0,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,28.6
Anzejs Pasecniks,WAS,27,9,18,16.2,5.8,0.3,50.0,0.2,14.3,0.1,100.0,3.7,59.2,0.3,80.0,1.1,43.3,52.6
Aron Baynes,PHX,41,19,22,22.3,11.4,0.4,53.8,4.5,35.0,0.2,40.0,4.9,59.5,1.0,56.7,1.4,54.8,55.7
Austin Rivers,HOU,68,43,25,23.4,8.8,3.1,45.5,2.8,35.4,1.6,36.4,0.2,66.7,0.0,0.0,0.1,75.0,51.7
Avery Bradley,LAL,49,36,13,24.2,8.6,0.9,46.3,3.9,37.7,2.1,44.3,1.0,57.5,0.0,0.0,0.2,36.4,52.6
BJ Johnson,ORL,10,5,5,8.3,3.0,0.2,0.0,0.6,25.0,0.7,21.4,0.4,100.0,0.0,0.0,0.0,0.0,32.8
Bam Adebayo,MIA,71,44,27,33.5,16.0,3.2,56.8,1.1,41.1,0.7,29.1,6.6,65.2,1.1,45.2,3.8,56.0,56.1
Ben McLemore,HOU,71,44,27,22.8,10.1,0.4,40.0,6.6,40.8,1.0,39.1,0.8,85.7,0.0,0.0,0.4,72.2,61.0
Ben Simmons,PHI,57,35,22,35.4,16.4,4.8,50.2,0.1,33.3,0.3,22.5,4.9,67.8,1.4,50.0,1.3,54.1,58.1
Bismack Biyombo,CHA,52,18,34,19.6,7.6,0.0,100.0,0.2,25.0,0.0,25.0,5.3,55.2,0.4,64.3,1.3,49.0,54.9
Blake Griffin,DET,17,8,9,28.4,15.8,4.4,47.1,1.7,22.7,3.1,24.3,1.4,39.1,2.0,52.2,0.5,80.0,41.9
Boban Marjanovic,DAL,44,21,23,9.6,6.6,0.0,0.0,0.7,35.9,0.4,40.0,4.9,70.2,1.3,41.0,0.7,44.0,58.3
Bobby Portis,NYK,66,21,45,21.1,10.1,1.5,54.1,3.8,36.4,1.3,43.6,2.0,47.7,1.7,47.5,0.8,63.6,50.7
Bogdan Bogdanovic,SAC,60,29,31,28.9,15.3,3.2,47.4,6.6,41.0,3.9,39.4,0.8,64.5,0.2,50.0,0.2,87.5,54.8
Bojan Bogdanovic,UTA,63,41,22,33.1,20.2,5.4,45.4,6.4,41.9,3.9,36.4,1.0,68.6,0.8,51.9,0.4,76.5,54.8
Bol Bol,DEN,7,2,5,12.4,5.7,1.1,75.0,1.7,40.0,0.3,25.0,1.7,55.6,0.6,100.0,0.0,0.0,57.1
Brad Wanamaker,BOS,71,48,23,19.3,6.9,2.2,38.0,1.2,46.8,1.2,33.0,0.4,73.3,0.0,0.0,0.1,66.7,49.9
Bradley Beal,WAS,57,20,37,36.0,30.5,11.5,52.5,5.4,38.0,8.5,38.3,1.1,51.0,0.2,38.5,0.8,59.4,52.0
Brandon Clarke,MEM,58,29,29,22.4,12.1,1.4,58.6,1.9,41.7,1.0,52.7,6.0,68.6,0.2,46.2,2.1,60.4,64.2
Brandon Goodwin,ATL,34,13,21,12.7,6.1,1.6,44.6,1.1,22.0,1.8,40.4,0.3,57.1,0.0,0.0,0.1,50.0,46.8
Brandon Ingram,NOP,61,25,36,33.8,23.8,7.8,47.6,6.6,40.9,4.9,38.8,1.3,65.2,0.5,41.4,0.5,56.5,53.0
Brandon Knight,DET,25,4,21,18.5,7.3,1.2,44.8,2.4,31.3,3.4,36.1,0.1,100.0,0.1,0.0,0.0,0.0,48.8
Brian Bowen II,IND,6,5,1,5.2,1.0,0.3,100.0,0.0,0.0,0.0,0.0,0.3,33.3,0.0,0.0,0.0,0.0,30.0
Brook Lopez,MIL,67,52,15,26.7,12.0,1.3,51.8,4.6,31.9,1.0,45.6,3.2,61.7,2.0,49.5,1.1,60.9,51.1
Bruce Brown,DET,57,18,39,28.3,8.9,3.3,39.9,1.7,35.9,0.2,17.2,1.8,58.4,0.1,66.7,0.6,72.0,48.2
Bruno Caboclo,HOU,30,11,19,8.1,3.0,0.3,44.4,0.5,17.9,0.2,37.5,1.2,65.4,0.1,33.3,0.5,50.0,46.1
Bruno Fernando,ATL,56,18,38,12.7,4.3,0.2,41.7,0.3,14.7,0.2,35.7,2.9,67.0,0.3,58.3,0.6,53.3,53.0
Bryn Forbes,SAS,62,26,36,25.2,11.4,1.5,52.7,5.5,38.8,3.1,41.5,0.1,28.6,0.0,0.0,0.0,33.3,55.1
Buddy Hield,SAC,71,31,40,30.9,19.3,2.6,51.6,6.4,40.1,7.7,39.5,0.9,51.9,0.0,50.0,0.2,50.0,54.6
CJ McCollum,POR,69,33,36,36.5,22.4,7.3,49.0,5.0,45.9,9.7,42.6,0.6,47.4,0.0,0.0,0.3,72.7,52.3
CJ Miles,WAS,10,4,6,16.1,6.4,1.1,37.5,2.7,31.0,0.8,25.0,0.2,33.3,0.0,0.0,0.0,0.0,41.5
Caleb Martin,CHA,18,6,12,17.6,6.2,1.1,29.4,3.3,60.6,0.3,15.4,0.8,63.6,0.1,100.0,0.2,100.0,56.0
Caleb Swanigan,POR,26,11,15,10.7,2.5,0.2,100.0,0.2,37.5,0.0,0.0,1.2,60.9,0.3,57.1,0.7,69.2,59.6
Cam Reddish,ATL,58,17,41,26.7,10.5,2.8,39.2,3.7,34.0,1.9,33.8,0.6,48.3,0.0,0.0,0.2,30.0,45.9
Cameron Johnson,PHX,56,28,28,21.8,8.8,0.6,48.3,5.6,39.0,0.5,32.4,1.0,59.5,0.0,0.0,0.4,50.0,56.5
Cameron Payne,PHX,8,8,0,22.9,10.9,3.0,47.8,4.1,44.0,3.0,45.5,0.3,50.0,0.0,0.0,0.0,0.0,59.6
Caris LeVert,BKN,45,21,24,29.6,18.7,8.2,41.5,1.7,32.1,6.6,39.9,1.3,56.1,0.3,55.6,0.7,45.0,48.0
Carmelo Anthony,POR,57,27,30,32.8,15.4,1.5,50.0,4.9,40.2,4.6,40.4,1.5,49.3,3.9,40.6,0.4,40.9,48.4
Carsen Edwards,BOS,37,25,12,9.5,3.3,0.4,23.8,1.1,34.1,1.4,36.4,0.0,0.0,0.0,0.0,0.0,0.0,42.2
Cedi Osman,CLE,65,19,46,29.4,11.0,2.5,47.3,4.5,37.9,1.8,36.0,0.7,47.6,0.1,40.0,0.2,38.9,53.8
Chandler Hutchison,CHI,28,8,20,18.8,7.8,3.2,44.6,1.3,32.4,0.2,33.3,0.9,50.0,0.0,0.0,0.5,45.5,49.1
Chandler Parsons,ATL,5,0,5,10.8,2.8,0.0,0.0,2.4,28.6,0.0,0.0,0.4,100.0,0.0,0.0,0.0,0.0,38.9
Charlie Brown Jr.,ATL,10,1,9,4.0,2.0,0.9,60.0,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5
Chasson Randle,GSW,3,2,1,13.5,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheick Diallo,PHX,47,20,27,10.2,4.7,0.4,53.8,0.4,47.6,0.0,16.7,2.7,70.5,0.4,58.3,0.9,57.6,65.1
Chimezie Metu,SAS,18,8,10,5.8,3.2,0.4,66.7,0.4,50.0,0.2,28.6,1.4,61.1,0.2,66.7,0.4,37.5,57.1
Chris Boucher,TOR,62,45,17,13.2,6.6,0.2,26.3,1.9,32.5,0.0,12.5,2.6,59.0,0.1,20.0,1.1,59.0,53.5
Chris Chiozza,BKN,28,14,14,14.3,5.1,1.4,45.0,2.3,50.0,0.9,21.3,0.2,50.0,0.0,0.0,0.0,0.0,48.9
Chris Clemons,HOU,33,19,14,8.8,4.9,0.7,47.1,1.4,32.6,2.2,40.6,0.1,50.0,0.0,0.0,0.0,0.0,53.2
Chris Paul,OKC,70,44,26,31.5,17.6,6.1,56.6,1.2,39.0,10.3,48.0,0.2,47.1,0.2,36.8,0.1,60.0,55.2
Chris Silva,MIA,43,27,16,7.8,3.0,0.2,75.0,0.0,16.7,0.1,100.0,2.1,69.4,0.2,100.0,0.2,50.0,63.9
Christian Wood,DET,61,20,41,21.5,13.1,1.8,52.6,2.8,42.1,0.5,33.3,4.9,69.4,0.9,48.7,1.6,62.1,61.7
Clint Capela,ATL,39,22,17,32.8,13.9,0.2,60.0,0.1,100.0,0.0,0.0,10.6,63.6,0.4,58.3,2.0,50.8,62.9
Coby White,CHI,65,22,43,25.8,13.2,3.7,41.7,4.3,36.9,3.1,31.9,0.2,50.0,0.0,0.0,0.2,100.0,47.8
Cody Martin,CHA,48,16,32,18.8,5.0,1.4,41.1,0.9,20.8,0.4,34.8,1.1,77.8,0.0,50.0,0.4,63.6,47.3
Cody Zeller,CHA,57,18,39,23.2,11.1,2.0,43.7,0.9,23.6,0.3,50.0,5.0,58.3,0.4,45.5,2.1,65.0,54.8
Collin Sexton,CLE,65,19,46,33.0,20.8,8.6,47.6,3.0,40.7,5.0,39.6,1.8,63.0,0.0,0.0,0.9,59.6,51.7
Corey Brewer,SAC,5,2,3,6.5,1.0,0.0,0.0,0.0,0.0,0.4,100.0,0.2,0.0,0.0,0.0,0.0,0.0,50.0
Cory Joseph,SAC,71,31,40,24.5,6.4,1.9,44.3,2.1,40.2,1.5,32.4,0.4,56.5,0.0,33.3,0.1,60.0,48.4
Courtney Lee,DAL,23,14,9,14.5,4.4,0.9,60.0,1.6,34.3,1.6,58.3,0.3,50.0,0.0,0.0,0.0,0.0,60.8
Cristiano Felicio,CHI,22,6,16,17.5,3.9,0.0,0.0,0.1,20.0,0.0,0.0,2.8,74.2,0.0,0.0,0.6,55.6,63.0
D'Angelo Russell,MIN,45,11,34,32.3,23.1,5.7,46.7,5.1,39.7,10.3,39.0,0.5,83.3,0.2,50.0,0.4,60.0,51.9
D.J. Augustin,ORL,57,28,29,24.9,10.5,3.5,44.8,1.9,41.6,3.4,38.0,0.1,25.0,0.0,0.0,0.1,75.0,47.5
D.J. Wilson,MIL,37,29,8,9.8,3.6,0.4,58.3,1.4,29.0,0.5,34.8,0.7,52.6,0.1,40.0,0.3,45.5,46.2
DaQuan Jeffries,SAC,13,4,9,10.9,3.8,0.5,75.0,1.2,26.3,0.2,50.0,1.2,80.0,0.0,0.0,0.5,66.7,56.3
Damian Jones,ATL,55,15,40,16.1,5.6,0.1,50.0,0.1,23.1,0.0,0.0,4.4,75.6,0.0,50.0,0.6,55.0,68.5
Damian Lillard,POR,65,32,33,37.5,29.9,10.6,54.8,3.2,40.4,11.3,40.2,0.4,37.0,0.1,40.0,0.3,53.8,56.2
Damion Lee,GSW,49,12,37,29.0,12.7,2.8,48.5,4.9,35.8,2.4,41.5,0.9,58.8,0.0,50.0,0.5,61.1,50.0
Damyean Dotson,NYK,48,14,34,17.4,6.7,0.8,43.2,2.9,40.2,2.1,35.9,0.3,85.7,0.0,0.0,0.2,50.0,51.6
Daniel Gafford,CHI,43,15,28,14.2,5.1,0.2,80.0,0.0,0.0,0.0,0.0,4.2,72.2,0.3,71.4,0.7,56.5,70.1
Daniel Theis,BOS,65,42,23,24.1,9.2,0.2,40.0,2.2,40.0,0.1,25.0,5.5,67.4,0.1,33.3,1.8,62.1,60.3
Danilo Gallinari,OKC,62,37,25,29.6,18.7,2.9,46.8,8.0,42.8,3.4,40.3,1.4,51.1,1.9,48.2,0.7,46.4,54.7
Danny Green,LAL,68,51,17,24.8,8.0,0.9,48.1,4.5,36.1,1.4,41.1,0.9,67.5,0.0,0.0,0.2,50.0,54.2
Dante Exum,CLE,35,10,25,13.9,4.5,2.1,52.0,1.0,37.5,0.3,28.6,0.4,75.0,0.0,0.0,0.2,100.0,53.4
Danuel House Jr.,HOU,63,40,23,30.4,10.5,1.2,43.9,5.2,36.5,1.2,32.9,1.1,63.0,0.0,0.0,0.4,57.1,54.6
Dario Saric,PHX,65,32,33,24.5,10.5,1.2,50.8,4.1,36.5,0.5,46.7,3.4,61.7,0.8,60.0,1.3,66.7,55.6
Darius Bazley,OKC,61,36,25,18.5,5.6,1.3,34.8,2.1,33.6,0.6,41.9,0.6,58.3,0.0,0.0,0.3,53.3,47.2
Darius Garland,CLE,59,17,42,30.9,12.3,4.4,44.5,3.2,38.7,4.8,37.5,0.3,42.9,0.1,50.0,0.2,75.0,47.6
Daryl Macon,MIA,4,4,0,3.5,0.8,0.0,0.0,0.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
David Nwaba,HOU,20,8,12,13.4,5.2,0.6,33.3,1.8,44.4,0.0,0.0,0.6,66.7,0.0,0.0,0.2,100.0,60.6
Davis Bertans,WAS,54,20,34,29.3,15.4,0.9,43.1,9.2,41.9,2.0,38.6,1.0,62.5,0.0,0.0,0.4,58.3,59.8
De'Aaron Fox,SAC,50,20,30,32.1,21.0,10.9,49.6,1.5,31.6,4.8,37.6,0.7,69.2,0.0,0.0,0.2,55.6,51.2
De'Andre Hunter,ATL,63,19,44,32.0,12.3,3.4,41.4,5.0,39.4,1.8,32.9,1.2,62.5,0.3,61.5,0.4,61.1,48.9
De'Anthony Melton,MEM,60,27,33,19.5,7.6,1.5,37.1,1.7,31.9,1.1,28.0,1.2,61.5,0.0,0.0,0.5,76.5,45.1
DeAndre Jordan,BKN,56,27,29,22.0,8.3,0.1,40.0,0.0,33.3,0.0,0.0,7.0,68.3,0.2,50.0,0.7,60.7,66.6
DeAndre' Bembry,ATL,43,10,33,21.3,5.8,1.9,46.2,1.0,25.0,0.3,35.3,1.4,70.3,0.0,0.0,0.3,62.5,48.9
DeMar DeRozan,SAS,67,30,37,34.1,22.2,12.2,56.7,1.5,45.1,5.7,44.4,0.8,63.6,0.8,45.7,0.5,53.8,53.6
DeMarre Carroll,HOU,24,10,14,12.1,3.6,1.3,47.1,0.9,25.9,0.3,27.3,0.2,33.3,0.0,0.0,0.0,0.0,43.9
Dean Wade,CLE,12,1,11,6.0,1.7,0.0,0.0,0.5,50.0,0.0,0.0,1.0,85.7,0.0,0.0,0.0,0.0,76.9
Deandre Ayton,PHX,38,20,18,32.5,18.2,0.4,50.0,3.3,39.4,0.5,31.3,12.5,61.8,3.5,44.1,2.6,42.7,54.8
Dejounte Murray,SAS,65,28,37,25.5,10.8,3.6,44.1,1.8,40.8,3.6,43.7,0.8,53.3,0.0,0.0,0.3,64.3,49.0
Delon Wright,DAL,72,41,31,21.5,6.9,2.8,47.2,1.3,34.1,0.7,31.3,0.8,57.5,0.0,0.0,0.2,58.3,51.5
Dennis Schroder,OKC,65,40,25,30.8,18.9,6.6,49.9,5.5,44.5,4.8,40.4,0.5,71.4,0.0,0.0,0.2,100.0,53.4
Dennis Smith Jr.,NYK,34,7,27,15.8,5.5,2.5,36.8,0.5,28.6,1.7,24.5,0.4,70.0,0.0,0.0,0.0,0.0,37.9
Denzel Valentine,CHI,36,12,24,13.6,6.8,1.4,42.6,2.6,36.5,3.3,44.4,0.2,50.0,0.0,0.0,0.1,100.0,50.6
Deonte Burton,OKC,39,22,17,9.1,2.7,1.0,44.7,0.7,18.4,0.2,23.1,0.4,63.6,0.0,0.0,0.1,66.7,38.4
Derrick Favors,NOP,50,24,26,24.2,9.0,0.1,50.0,0.7,37.2,0.1,28.6,6.3,67.6,0.5,64.7,1.9,51.9,61.8
Derrick Jones Jr.,MIA,58,34,24,23.3,8.4,0.6,45.8,1.7,27.7,0.1,15.0,3.6,75.4,0.0,0.0,0.8,69.6,57.9
Derrick Rose,DET,49,17,32,26.0,18.1,10.9,56.4,1.3,43.1,5.1,38.0,0.3,53.8,0.0,0.0,0.2,57.1,51.8
Derrick Walton Jr.,DET,26,15,11,9.6,2.0,0.2,66.7,1.2,40.7,0.4,55.6,0.1,100.0,0.0,0.0,0.1,100.0,59.0
Derrick White,SAS,67,31,36,24.7,11.4,4.4,51.0,2.5,38.2,2.4,40.0,0.6,68.2,0.0,100.0,0.3,70.0,53.2
Devin Booker,PHX,70,34,36,35.9,26.6,7.6,51.4,3.4,40.2,8.8,42.0,1.9,69.5,1.0,56.8,1.4,61.4,54.4
Devon Hall,OKC,11,6,5,7.3,1.8,0.3,12.5,0.8,30.0,0.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,26.7
Devontae Cacok,LAL,1,0,1,8.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,2.0,100.0,0.0,0.0,50.0
Devonte' Graham,CHA,62,23,39,35.2,18.2,3.9,34.6,4.3,42.0,8.0,35.7,0.2,50.0,0.0,0.0,0.1,80.0,49.4
Dewan Hernandez,TOR,6,6,0,4.7,2.3,0.3,33.3,0.5,50.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,39.3
Dewayne Dedmon,ATL,44,17,27,17.6,5.8,0.0,0.0,1.7,23.1,0.3,50.0,3.0,57.7,0.4,53.8,1.1,63.6,44.3
Dillon Brooks,MEM,73,34,39,28.9,16.2,4.5,41.5,4.7,38.0,5.2,39.0,0.8,54.8,0.1,40.0,0.3,52.2,47.6
Dion Waiters,LAL,10,4,6,20.7,11.1,4.3,57.6,3.2,36.7,2.7,32.4,0.0,0.0,0.0,0.0,0.0,0.0,49.0
Domantas Sabonis,IND,62,37,25,34.8,18.5,1.7,58.7,2.8,39.0,0.3,43.5,6.8,62.3,2.6,50.0,5.1,58.4,55.0
Donovan Mitchell,UTA,69,43,26,34.3,24.0,9.7,47.5,3.7,42.9,8.8,41.0,0.9,76.3,0.0,0.0,0.1,62.5,51.3
Donta Hall,BKN,9,4,5,14.8,4.3,0.2,100.0,0.0,0.0,0.2,100.0,2.9,62.5,0.0,0.0,0.8,50.0,68.2
Donte DiVincenzo,MIL,65,52,13,23.0,9.3,2.0,55.7,3.0,35.5,1.5,33.6,1.2,56.3,0.0,0.0,0.4,71.4,53.4
Dorian Finney-Smith,DAL,69,38,31,30.1,9.7,1.0,48.1,4.6,38.4,0.3,25.7,2.1,60.6,0.1,100.0,0.4,80.0,57.6
Doug McDermott,IND,69,43,26,19.9,10.3,1.5,53.2,4.9,42.9,1.1,35.7,1.4,71.0,0.0,0.0,0.4,77.8,60.5
Dragan Bender,GSW,15,9,6,18.7,7.1,0.9,45.5,3.0,34.9,0.0,0.0,2.3,53.6,0.4,75.0,0.9,71.4,53.3
Draymond Green,GSW,43,10,33,28.4,8.0,2.0,41.5,2.8,30.5,0.5,25.0,1.2,62.9,0.6,40.7,0.5,47.1,44.6
Drew Eubanks,SAS,22,13,9,12.4,4.9,0.3,75.0,0.2,40.0,0.2,50.0,2.6,68.8,0.5,44.4,1.0,71.4,64.9
Duncan Robinson,MIA,72,44,28,29.5,13.4,0.4,60.9,9.8,45.9,1.4,35.5,0.7,81.8,0.1,100.0,0.3,100.0,66.8
Dusty Hannahs,MEM,2,0,2,6.7,6.0,3.0,33.3,1.5,50.0,2.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6
Dwayne Bacon,CHA,39,10,29,17.6,5.7,2.5,39.0,1.2,34.8,1.1,25.7,0.4,55.6,0.2,50.0,0.2,37.5,38.7
Dwight Howard,LAL,69,52,17,18.9,7.5,0.1,66.7,0.2,66.7,0.0,0.0,6.2,74.6,0.4,64.3,0.4,50.0,73.5
Dwight Powell,DAL,39,24,15,26.4,9.4,1.6,60.5,0.8,24.4,0.0,0.0,5.3,78.2,0.1,50.0,1.3,66.7,65.8
Dzanan Musa,BKN,40,20,20,12.2,4.8,1.4,39.6,1.2,27.1,0.4,21.4,0.6,61.1,0.0,0.0,0.1,50.0,42.7
E'Twaun Moore,NOP,55,27,28,18.3,8.4,2.4,47.7,3.0,40.7,1.4,29.4,0.7,58.6,0.0,100.0,0.4,69.2,49.9
Ed Davis,UTA,28,16,12,10.8,1.8,0.0,0.0,0.1,100.0,0.0,0.0,1.3,53.1,0.1,100.0,0.2,21.4,47.8
Edmond Sumner,IND,31,16,15,14.4,4.9,1.4,38.8,1.2,27.7,0.3,17.6,0.4,62.5,0.0,0.0,0.1,100.0,47.9
Elfrid Payton,NYK,45,17,28,27.7,10.0,5.8,44.4,0.7,22.0,1.2,30.6,0.9,65.5,0.0,0.0,0.3,60.0,45.5
Elie Okobo,PHX,54,23,31,13.0,3.9,1.4,42.4,1.1,43.2,0.5,21.8,0.1,40.0,0.0,0.0,0.1,66.7,47.1
Emmanuel Mudiay,UTA,54,34,20,15.7,7.3,3.8,49.4,1.1,35.6,2.5,46.3,0.2,75.0,0.0,0.0,0.0,33.3,50.8
Enes Freedom,BOS,58,36,22,17.0,8.1,0.0,33.3,0.3,33.3,0.0,0.0,5.8,62.9,1.8,53.8,0.4,47.8,57.3
Eric Bledsoe,MIL,60,47,13,26.9,14.9,6.7,55.6,1.4,29.9,3.8,39.0,0.6,52.9,0.1,33.3,0.1,44.4,52.8
Eric Gordon,HOU,36,21,15,28.2,14.4,4.2,47.4,5.1,28.4,2.9,35.0,0.3,40.0,0.1,50.0,0.3,80.0,47.3
Eric Mika,SAC,1,0,1,19.1,6.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,100.0,66.7
Eric Paschall,GSW,60,14,46,27.6,14.0,3.8,48.2,2.5,34.4,1.7,40.2,2.3,62.9,1.6,58.2,1.0,44.7,52.6
Ersan Ilyasova,MIL,62,47,15,15.7,6.6,0.3,42.1,2.3,40.6,0.7,40.9,2.3,56.6,0.2,28.6,0.6,38.5,55.0
Evan Fournier,ORL,66,28,38,31.4,18.5,5.3,50.9,5.1,43.0,5.7,40.6,0.6,64.0,0.0,50.0,0.5,58.3,56.0
Evan Turner,MIN,19,3,16,13.2,3.3,1.9,40.5,0.1,16.7,0.9,29.0,0.5,75.0,0.3,50.0,0.1,100.0,37.3
Frank Jackson,NOP,58,26,32,13.4,6.2,1.9,41.9,1.8,33.0,1.5,39.4,0.3,58.3,0.0,0.0,0.2,83.3,46.9
Frank Kaminsky,PHX,38,19,19,19.6,9.4,1.4,64.3,3.4,33.6,0.2,26.7,2.9,54.4,0.9,56.5,1.3,45.0,51.2
Frank Mason III,MIL,9,6,3,13.1,6.9,1.9,42.9,1.0,25.0,1.9,43.8,0.4,100.0,0.0,0.0,0.2,100.0,51.0
Frank Ntilikina,NYK,57,19,38,20.8,6.3,1.7,42.6,2.0,35.8,1.8,34.3,0.2,66.7,0.0,0.0,0.1,80.0,45.9
Fred VanVleet,TOR,54,40,14,35.7,17.6,4.1,37.1,5.2,43.7,3.7,31.5,0.4,60.0,0.0,0.0,0.1,33.3,50.7
Furkan Korkmaz,PHI,72,42,30,21.7,9.8,1.4,47.4,5.1,44.0,1.7,30.5,0.4,53.6,0.0,0.0,0.3,50.0,55.7
Gabe Vincent,MIA,9,5,4,9.2,2.4,0.2,25.0,0.7,15.4,0.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,29.7
Garrett Temple,BKN,62,30,32,27.9,10.3,1.3,40.9,4.5,34.7,2.4,31.9,0.3,40.0,0.0,0.0,0.1,60.0,48.6
Garrison Mathews,WAS,18,8,10,12.6,5.4,0.2,50.0,2.5,37.5,1.1,61.5,0.0,0.0,0.0,0.0,0.0,0.0,59.8
Gary Clark,ORL,42,23,19,13.5,3.7,0.2,42.9,2.8,36.8,0.1,25.0,0.4,70.0,0.0,0.0,0.0,0.0,55.3
Gary Harris,DEN,56,37,19,31.8,10.4,2.9,38.5,3.0,38.0,2.0,34.3,0.6,65.2,0.0,0.0,0.4,68.8,48.7
