PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Gordon,ORL,62,2017.0,66,198,33.300000000000004,52.0,160.0,32.5,46.5,184,203932
Aaron Holiday,IND,66,1617.0,58,137,42.3,57.0,135.0,42.199999999999996,63.1,173,1628988
Abdel Nader,OKC,55,867.0,46,120,38.3,46.0,120.0,38.3,57.49999999999999,138,1627846
Adam Mokoka,CHI,11,112.0,6,16,37.5,6.0,15.0,40.0,56.3,18,1629690
Admiral Schofield,WAS,33,368.0,20,59,33.900000000000006,19.0,56.0,33.900000000000006,50.0,59,1629678
Al Horford,PHI,67,2026.0,125,347,36.0,94.0,268.0,35.099999999999994,49.6,344,201143
Al-Farouq Aminu,ORL,18,380.0,11,37,29.7,8.0,33.0,24.2,40.5,30,202329
Alec Burks,PHI,66,1754.0,57,148,38.5,49.0,130.0,37.7,55.1,163,202692
Alen Smailagic,GSW,14,139.0,3,13,23.1,3.0,12.0,25.0,34.599999999999994,9,1629346
Alex Caruso,LAL,64,1175.0,31,95,32.6,31.0,91.0,34.1,48.9,93,1627936
Alex Len,SAC,55,971.0,20,70,28.599999999999998,16.0,57.0,28.1,40.0,56,203458
Alfonzo McKinnie,CLE,40,593.0,13,58,22.400000000000002,13.0,58.0,22.400000000000002,33.6,39,1628035
Alize Johnson,IND,17,118.0,3,8,37.5,3.0,8.0,37.5,56.3,9,1628993
Allen Crabbe,MIN,37,653.0,39,112,34.8,36.0,106.0,34.0,50.9,114,203459
Allonzo Trier,NYK,24,291.0,11,28,39.300000000000004,11.0,27.0,40.699999999999996,58.9,33,1629019
Amile Jefferson,ORL,18,74.0,0,1,0.0,,,,0.0,0,1628518
Amir Coffey,LAC,18,159.0,5,14,35.699999999999996,5.0,14.0,35.699999999999996,53.6,15,1629599
Andre Drummond,CLE,57,1878.0,6,44,13.600000000000001,4.0,30.0,13.3,18.2,16,203083
Andre Iguodala,MIA,21,418.0,13,40,32.5,13.0,40.0,32.5,48.8,39,2738
Andre Roberson,OKC,7,87.0,3,11,27.3,3.0,11.0,27.3,40.9,9,203460
Andrew Wiggins,GSW,54,1859.0,69,197,35.0,68.0,193.0,35.199999999999996,52.300000000000004,206,203952
Anfernee Simons,POR,70,1449.0,48,144,33.300000000000004,47.0,140.0,33.6,49.7,143,1629014
Ante Zizic,CLE,22,221.0,4,6,66.7,,,,66.7,8,1627790
Anthony Davis,LAL,62,2131.0,95,265,35.8,67.0,195.0,34.4,48.5,257,203076
Anthony Tolliver,MEM,55,872.0,48,141,34.0,45.0,136.0,33.1,50.0,141,201229
Antonius Cleveland,DAL,11,46.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1628499
Anžejs Pasečņiks,WAS,27,437.0,3,20,15.0,0.0,3.0,0.0,15.0,6,1628394
Aron Baynes,PHX,42,934.0,64,183,35.0,57.0,163.0,35.0,50.5,185,203382
Austin Rivers,HOU,68,1594.0,59,162,36.4,59.0,162.0,36.4,54.6,177,203085
Avery Bradley,LAL,49,1186.0,69,183,37.7,55.0,151.0,36.4,52.7,193,202340
BJ Johnson,ORL,10,83.0,2,8,25.0,2.0,8.0,25.0,37.5,6,1629168
Bam Adebayo,MIA,72,2417.0,35,85,41.199999999999996,1.0,9.0,11.1,41.8,71,1628389
Ben McLemore,HOU,71,1619.0,157,389,40.400000000000006,156.0,388.0,40.2,60.4,470,203463
Ben Simmons,PHI,57,2017.0,2,6,33.300000000000004,2.0,4.0,50.0,50.0,6,1627732
Bismack Biyombo,CHA,53,1029.0,5,16,31.3,,,,31.3,10,202687
Blake Griffin,DET,18,512.0,9,38,23.7,9.0,38.0,23.7,35.5,27,201933
Boban Marjanović,DAL,44,422.0,10,31,32.300000000000004,4.0,15.0,26.700000000000003,38.7,24,1626246
Bobby Portis,NYK,66,1394.0,87,235,37.0,64.0,180.0,35.6,50.6,238,1626171
Bogdan Bogdanović,SAC,61,1766.0,127,311,40.8,123.0,302.0,40.699999999999996,60.6,377,203992
Bojan Bogdanović,UTA,63,2083.0,134,316,42.4,133.0,312.0,42.6,63.4,401,202711
Bol Bol,DEN,7,87.0,4,10,40.0,4.0,8.0,50.0,60.0,12,1629626
Brad Wanamaker,BOS,71,1369.0,29,62,46.800000000000004,28.0,58.0,48.3,69.39999999999999,86,202954
Bradley Beal,WAS,57,2053.0,104,271,38.4,95.0,249.0,38.2,55.900000000000006,303,203078
Brandon Clarke,MEM,58,1300.0,44,105,41.9,23.0,63.0,36.5,52.900000000000006,111,1629634
Brandon Goodwin,ATL,34,430.0,13,58,22.400000000000002,12.0,57.0,21.099999999999998,32.800000000000004,38,1629164
Brandon Ingram,NOP,62,2103.0,132,322,41.0,126.0,300.0,42.0,60.6,390,1627742
Brandon Knight,DET,25,462.0,19,61,31.1,19.0,61.0,31.1,46.7,57,202688
Brian Bowen II,IND,6,31.0,0,3,0.0,0.0,2.0,0.0,0.0,0,1628968
Brook Lopez,MIL,68,1817.0,104,324,32.1,96.0,305.0,31.5,46.9,304,201572
Bruce Brown,DET,58,1634.0,32,90,35.6,31.0,87.0,35.6,52.800000000000004,95,1628971
Bruno Caboclo,HOU,30,244.0,5,30,16.7,5.0,29.0,17.2,25.0,15,203998
Bruno Fernando,ATL,56,713.0,5,32,15.6,5.0,31.0,16.1,23.400000000000002,15,1628981
Bryn Forbes,SAS,63,1579.0,115,295,39.0,111.0,281.0,39.5,57.8,341,1627854
Buddy Hield,SAC,72,2216.0,152,375,40.5,150.0,363.0,41.3,60.5,454,1627741
CJ McCollum,POR,70,2557.0,116,253,45.800000000000004,109.0,237.0,46.0,67.4,341,203468
CJ Miles,WAS,10,161.0,9,29,31.0,9.0,29.0,31.0,46.6,27,101139
Caleb Martin,CHA,18,317.0,19,32,59.4,19.0,30.0,63.3,89.1,57,1628997
Caleb Swanigan,POR,27,288.0,2,7,28.599999999999998,0.0,2.0,0.0,28.599999999999998,4,1628403
Cam Reddish,ATL,58,1551.0,69,206,33.5,67.0,195.0,34.4,49.8,205,1629629
Cameron Johnson,PHX,57,1255.0,105,268,39.2,101.0,257.0,39.300000000000004,57.99999999999999,311,1629661
Cameron Payne,PHX,8,183.0,11,25,44.0,11.0,24.0,45.800000000000004,66.0,33,1626166
Caris LeVert,BKN,45,1330.0,25,79,31.6,24.0,76.0,31.6,46.800000000000004,74,1627747
Carmelo Anthony,POR,58,1902.0,92,221,41.6,76.0,189.0,40.2,58.8,260,2546
Carsen Edwards,BOS,37,351.0,13,44,29.5,12.0,41.0,29.299999999999997,43.2,38,1629035
Cedi Osman,CLE,65,1910.0,99,259,38.2,97.0,250.0,38.800000000000004,56.89999999999999,295,1626224
Chandler Hutchison,CHI,28,527.0,12,37,32.4,12.0,37.0,32.4,48.6,36,1628990
Chandler Parsons,ATL,5,54.0,4,13,30.8,4.0,13.0,30.8,46.2,12,202718
Charlie Brown Jr.,ATL,10,40.0,3,8,37.5,3.0,8.0,37.5,56.3,9,1629718
Chasson Randle,GSW,3,40.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1626184
Cheick Diallo,PHX,47,479.0,9,17,52.900000000000006,1.0,2.0,50.0,55.900000000000006,19,1627767
Chimezie Metu,SAS,18,105.0,4,9,44.4,0.0,2.0,0.0,44.4,8,1629002
Chris Boucher,TOR,62,819.0,38,119,31.900000000000002,37.0,112.0,33.0,47.5,113,1628449
