PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,ORL,62,30,32,2017.0,3286,267,114,173,65.9,29,43,67.4,262,98.1,51,19.1,14,5.2,12,4.5,20,7.5,203932,1610612753
Aaron Holiday,IND,66,42,24,1617.0,2732,22,5,10,50.0,2,2,100.0,13,59.099999999999994,8,36.4,2,9.1,2,9.1,0,0.0,1628988,1610612754
Abdel Nader,OKC,55,37,18,867.0,859,20,8,10,80.0,2,2,100.0,18,90.0,6,30.0,0,0.0,2,10.0,1,5.0,1627846,1610612760
Adam Mokoka,CHI,11,3,8,112.0,112,9,1,4,25.0,0,2,0.0,2,22.2,4,44.4,2,22.2,0,0.0,0,0.0,1629690,1610612741
Admiral Schofield,WAS,33,9,24,368.0,517,19,6,12,50.0,0,0,0.0,12,63.2,6,31.6,0,0.0,1,5.3,0,0.0,1629678,1610612764
Al Horford,PHI,67,39,28,2026.0,3695,249,79,121,65.3,18,25,72.0,178,71.5,91,36.5,23,9.2,8,3.2,12,4.8,201143,1610612755
Al-Farouq Aminu,ORL,18,7,11,380.0,653,34,6,18,33.300000000000004,7,10,70.0,19,55.900000000000006,7,20.599999999999998,0,0.0,1,2.9000000000000004,5,14.7,202329,1610612753
Alec Burks,PHI,66,21,45,1754.0,3420,66,28,38,73.7,11,12,91.7,72,109.1,18,27.3,4,6.1,3,4.5,6,9.1,202692,1610612755
Alen Smailagic,GSW,14,1,13,139.0,193,19,6,7,85.7,5,6,83.3,18,94.69999999999999,8,42.1,3,15.8,0,0.0,3,15.8,1629346,1610612744
Alex Caruso,LAL,64,48,16,1175.0,1994,51,12,22,54.50000000000001,2,2,100.0,26,51.0,23,45.1,1,2.0,4,7.8,1,2.0,1627936,1610612747
Alex Len,SAC,54,18,36,956.0,1686,291,115,180,63.9,44,64,68.8,278,95.5,54,18.6,6,2.1,15,5.2,33,11.3,203458,1610612758
Alfonzo McKinnie,CLE,40,11,29,593.0,686,58,24,36,66.7,4,6,66.7,52,89.7,11,19.0,1,1.7000000000000002,6,10.299999999999999,3,5.2,1628035,1610612739
Alize Johnson,IND,17,10,7,118.0,162,21,5,8,62.5,2,2,100.0,13,61.9,8,38.1,2,9.5,3,14.299999999999999,0,0.0,1628993,1610612754
Allen Crabbe,MIN,37,5,32,653.0,706,13,5,6,83.3,1,2,50.0,11,84.6,6,46.2,1,7.7,0,0.0,1,7.7,203459,1610612750
Allonzo Trier,NYK,24,2,22,291.0,462,4,1,3,33.300000000000004,2,2,100.0,4,100.0,0,0.0,0,0.0,0,0.0,1,25.0,1629019,1610612752
Amile Jefferson,ORL,18,5,13,74.0,112,14,1,6,16.7,1,4,25.0,3,21.4,5,35.699999999999996,0,0.0,1,7.1,2,14.299999999999999,1628518,1610612753
Amir Coffey,LAC,18,11,7,159.0,200,5,1,4,25.0,0,0,0.0,2,40.0,1,20.0,0,0.0,0,0.0,0,0.0,1629599,1610612746
Andre Drummond,CLE,56,21,35,1844.0,3579,657,263,433,60.699999999999996,70,119,58.8,604,91.9,78,11.899999999999999,16,2.4,49,7.5,56,8.5,203083,1610612739
Andre Iguodala,MIA,20,10,10,395.0,615,34,10,12,83.3,3,6,50.0,23,67.60000000000001,15,44.1,3,8.799999999999999,2,5.8999999999999995,4,11.799999999999999,2738,1610612748
Andre Roberson,OKC,7,3,4,87.0,111,10,3,7,42.9,0,0,0.0,6,60.0,3,30.0,1,10.0,0,0.0,0,0.0,203460,1610612760
Andrew Wiggins,GSW,54,15,39,1859.0,3546,124,45,72,62.5,21,32,65.60000000000001,112,90.3,21,16.900000000000002,4,3.2,6,4.8,15,12.1,203952,1610612744
Anfernee Simons,POR,70,32,38,1449.0,2137,32,13,17,76.5,0,0,0.0,26,81.3,11,34.4,1,3.1,3,9.4,0,0.0,1629014,1610612757
Ante Zizic,CLE,22,4,18,221.0,303,82,35,55,63.6,7,10,70.0,80,97.6,12,14.6,1,1.2,6,7.3,3,3.6999999999999997,1627790,1610612739
