Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
ATL,2021,2020-21,John Collins,0.3,0.316,-0.016,576.0,288.0
ATL,2021,2020-21,De'Andre Hunter,0.325,0.301,0.024,152.0,712.0
ATL,2021,2020-21,Clint Capela,0.299,0.317,-0.019,569.0,295.0
ATL,2021,2020-21,Bogdan Bogdanovic,0.303,0.309,-0.006,598.0,266.0
ATL,2021,2020-21,Trae Young,0.31,0.293,0.017,603.0,261.0
ATL,2021,2020-21,Danilo Gallinari,0.328,0.281,0.046,442.0,422.0
ATL,2021,2020-21,Kevin Huerter,0.308,0.3,0.007,558.0,306.0
ATL,2021,2020-21,Tony Snell,0.376,0.299,0.077,66.0,798.0
ATL,2021,2020-21,Lou Williams,0.309,0.303,0.006,277.0,587.0
ATL,2021,2020-21,Onyeka Okongwu,0.279,0.311,-0.032,166.0,698.0
ATL,2021,2020-21,Solomon Hill,0.298,0.307,-0.009,145.0,719.0
ATL,2021,2020-21,Kris Dunn,0.274,0.306,-0.032,33.0,831.0
ATL,2021,2020-21,Bruno Fernando,0.211,0.306,-0.096,12.0,852.0
ATL,2021,2020-21,Nathan Knight,0.333,0.305,0.029,14.0,850.0
ATL,2021,2020-21,Skylar Mays,0.222,0.306,-0.084,17.0,847.0
ATL,2021,2020-21,Brandon Goodwin,0.0,0.305,-0.305,0.0,864.0
ATL,2021,2020-21,Cam Reddish,0.229,0.315,-0.086,92.0,772.0
BKN,2021,2020-21,Kevin Durant,0.26,0.319,-0.059,485.0,96.0
BKN,2021,2020-21,Joe Harris,0.262,0.29,-0.029,434.0,147.0
BKN,2021,2020-21,Blake Griffin,0.267,0.271,-0.004,318.0,263.0
BKN,2021,2020-21,Kyrie Irving,0.256,0.288,-0.032,325.0,256.0
BKN,2021,2020-21,James Harden,0.27,0.268,0.002,322.0,259.0
BKN,2021,2020-21,Bruce Brown,0.257,0.281,-0.025,277.0,304.0
BKN,2021,2020-21,Jeff Green,0.288,0.263,0.025,148.0,433.0
BKN,2021,2020-21,Landry Shamet,0.272,0.267,0.005,206.0,375.0
BKN,2021,2020-21,Nicolas Claxton,0.255,0.273,-0.017,130.0,451.0
BKN,2021,2020-21,Tyler Johnson,0.281,0.267,0.014,69.0,512.0
BKN,2021,2020-21,Mike James,0.333,0.256,0.077,103.0,478.0
BKN,2021,2020-21,Reggie Perry,0.371,0.266,0.106,22.0,559.0
BKN,2021,2020-21,Timothe Luwawu-Cabarrot,0.371,0.266,0.106,25.0,556.0
BKN,2021,2020-21,Alize Johnson,0.371,0.266,0.106,23.0,558.0
BKN,2021,2020-21,DeAndre Jordan,0.0,0.269,-0.269,0.0,581.0
BKN,2021,2020-21,Chris Chiozza,0.36,0.267,0.093,19.0,562.0
BKN,2021,2020-21,Spencer Dinwiddie,0.0,0.269,-0.269,0.0,581.0
BOS,2021,2020-21,Evan Fournier,0.313,0.239,0.074,167.0,73.0
BOS,2021,2020-21,Jayson Tatum,0.305,0.235,0.07,185.0,55.0
BOS,2021,2020-21,Tristan Thompson,0.293,0.283,0.011,132.0,108.0
BOS,2021,2020-21,Marcus Smart,0.294,0.27,0.024,183.0,57.0
BOS,2021,2020-21,Aaron Nesmith,0.273,0.295,-0.021,75.0,165.0
BOS,2021,2020-21,Jabari Parker,0.27,0.295,-0.025,59.0,181.0
BOS,2021,2020-21,Payton Pritchard,0.291,0.288,0.003,67.0,173.0
BOS,2021,2020-21,Tremont Waters,0.273,0.289,-0.016,6.0,234.0
BOS,2021,2020-21,Grant Williams,0.288,0.288,0.0,57.0,183.0
BOS,2021,2020-21,Romeo Langford,0.251,0.32,-0.069,109.0,131.0
BOS,2021,2020-21,Semi Ojeleye,0.25,0.291,-0.041,12.0,228.0
BOS,2021,2020-21,Carsen Edwards,0.273,0.289,-0.016,5.0,235.0
BOS,2021,2020-21,Luke Kornet,0.273,0.289,-0.016,5.0,235.0
BOS,2021,2020-21,Jaylen Brown,0.0,0.288,-0.288,0.0,240.0
BOS,2021,2020-21,Tacko Fall,0.0,0.289,-0.289,1.0,239.0
BOS,2021,2020-21,Kemba Walker,0.275,0.297,-0.022,91.0,149.0
BOS,2021,2020-21,Robert Williams III,0.284,0.29,-0.005,46.0,194.0
DAL,2021,2020-21,Dorian Finney-Smith,0.245,0.294,-0.05,271.0,65.0
DAL,2021,2020-21,Kristaps Porzingis,0.268,0.223,0.045,233.0,103.0
DAL,2021,2020-21,Maxi Kleber,0.278,0.223,0.055,187.0,149.0
DAL,2021,2020-21,Tim Hardaway Jr.,0.263,0.22,0.044,262.0,74.0
DAL,2021,2020-21,Luka Doncic,0.248,0.276,-0.028,281.0,55.0
DAL,2021,2020-21,Willie Cauley-Stein,0.164,0.276,-0.112,63.0,273.0
DAL,2021,2020-21,Jalen Brunson,0.245,0.258,-0.013,114.0,222.0
DAL,2021,2020-21,Josh Richardson,0.255,0.253,0.002,94.0,242.0
