TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Brooklyn Nets,72,72,9.7,280,631,44.4,44.5,9.5,278,613,45.4,0.3,2,18,11.1
LA Clippers,72,72,9.8,286,628,45.5,45.9,9.5,281,610,46.1,0.3,5,18,27.8
Minnesota Timberwolves,64,64,10.4,280,607,46.1,46.4,10.2,277,597,46.4,0.2,3,10,30.0
Orlando Magic,73,73,9.4,280,606,46.2,47.8,8.7,261,559,46.7,0.7,19,47,40.4
Portland Trail Blazers,73,73,9.0,270,595,45.4,46.8,8.2,253,544,46.5,0.8,17,51,33.3
Indiana Pacers,73,73,9.2,301,593,50.8,51.1,8.9,297,575,51.7,0.3,4,18,22.2
Cleveland Cavaliers,65,65,10.4,256,592,43.2,43.8,10.1,250,574,43.6,0.3,6,18,33.3
New Orleans Pelicans,71,71,9.2,293,591,49.6,49.8,9.0,290,579,50.1,0.2,3,12,25.0
Atlanta Hawks,67,67,9.5,250,576,43.4,43.8,9.3,246,565,43.5,0.2,4,11,36.4
Boston Celtics,72,72,8.8,254,566,44.9,46.3,8.4,238,538,44.2,0.4,16,28,57.1
Sacramento Kings,71,71,9.0,265,565,46.9,47.4,8.5,259,531,48.8,0.5,6,34,17.6
Chicago Bulls,65,65,9.7,247,554,44.6,44.9,9.4,243,536,45.3,0.3,4,18,22.2
San Antonio Spurs,70,70,8.8,272,548,49.6,51.1,8.3,256,516,49.6,0.5,16,32,50.0
Washington Wizards,72,71,8.3,236,540,43.7,44.0,8.0,233,519,44.9,0.3,3,21,14.3
New York Knicks,66,66,9.2,229,540,42.4,42.6,9.0,227,530,42.8,0.2,2,10,20.0
Detroit Pistons,65,65,9.7,252,537,46.9,47.9,9.3,242,517,46.8,0.4,10,20,50.0
Toronto Raptors,71,71,8.5,240,532,45.1,45.3,8.4,238,521,45.7,0.2,2,11,18.2
Denver Nuggets,73,73,8.1,229,527,43.5,43.6,8.0,227,519,43.7,0.1,2,8,25.0
Utah Jazz,72,72,8.6,239,525,45.5,46.1,8.3,233,507,46.0,0.3,6,18,33.3
Los Angeles Lakers,71,70,8.3,279,520,53.7,53.8,8.2,277,510,54.3,0.2,2,10,20.0
Phoenix Suns,72,72,8.1,262,511,51.3,51.4,8.0,261,502,52.0,0.1,1,9,11.1
Milwaukee Bucks,72,72,7.8,233,507,46.0,46.2,7.6,231,494,46.8,0.2,2,13,15.4
Houston Rockets,72,72,7.7,241,504,47.8,48.0,7.5,239,490,48.8,0.2,2,14,14.3
Memphis Grizzlies,73,72,7.5,251,497,50.5,50.7,7.4,249,488,51.0,0.1,2,9,22.2
Dallas Mavericks,73,73,7.5,238,495,48.1,48.5,7.3,234,480,48.8,0.2,4,15,26.7
Miami Heat,72,72,8.0,230,482,47.7,48.3,7.6,224,457,49.0,0.4,6,25,24.0
Charlotte Hornets,64,63,8.7,217,478,45.4,46.0,8.3,211,454,46.5,0.4,6,24,25.0
Philadelphia 76ers,73,72,7.2,214,462,46.3,46.5,7.1,212,453,46.8,0.1,2,9,22.2
Golden State Warriors,65,65,8.0,184,454,40.5,41.3,7.6,177,433,40.9,0.4,7,21,33.3
Oklahoma City Thunder,72,72,7.3,201,448,44.9,45.2,7.2,198,443,44.7,0.1,3,5,60.0
