,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile,FTFreq%,TOVFreq%,SFFreq%,And OneFreq%,ScoreFreq%
12553,GF,Andre Iguodala,Golden State Warriors,21,6.5,14,10,0.714,9.0,5,14,35.7,35.7,0.0,0.0,0.0,35.7,2015,iso,,,,,,,
12554,G,Jarrett Jack,Brooklyn Nets,6,17.7,14,21,1.5,3.0,8,11,72.7,72.7,7.1,21.4,14.3,71.4,2015,iso,,,,,,,
12555,FG,Kawhi Leonard,San Antonio Spurs,7,9.9,14,12,0.857,8.0,5,13,38.5,38.5,0.0,7.1,7.1,42.9,2015,iso,,,,,,,
12556,G,Monta Ellis,Dallas Mavericks,5,10.3,14,12,0.857,7.0,6,13,46.2,46.2,7.1,0.0,0.0,42.9,2015,iso,,,,,,,
12557,FC,Al Horford,Atlanta Hawks,16,5.3,13,10,0.769,7.0,4,11,36.4,36.4,7.7,7.7,7.7,38.5,2015,iso,,,,,,,
12558,G,Tyreke Evans,New Orleans Pelicans,4,22.8,13,4,0.308,9.0,1,10,10.0,10.0,0.0,23.1,23.1,23.1,2015,iso,,,,,,,
12559,G,Bradley Beal,Washington Wizards,10,4.8,12,4,0.333,7.0,0,7,0.0,0.0,25.0,16.7,8.3,16.7,2015,iso,,,,,,,
12560,G,Isaiah Thomas,Boston Celtics,4,14.6,12,10,0.833,4.0,2,6,33.3,33.3,25.0,25.0,25.0,41.7,2015,iso,,,,,,,
12561,F,Jeff Green,Memphis Grizzlies,11,8.9,12,9,0.75,7.0,3,10,30.0,35.0,8.3,8.3,8.3,33.3,2015,iso,,,,,,,
12562,CF,LaMarcus Aldridge,Portland Trail Blazers,5,8.8,12,8,0.667,7.0,4,11,36.4,36.4,8.3,0.0,0.0,33.3,2015,iso,,,,,,,
12563,G,Louis Williams,Toronto Raptors,4,19.0,12,14,1.167,5.0,6,11,54.5,59.1,0.0,8.3,8.3,58.3,2015,iso,,,,,,,
12564,G,Shaun Livingston,Golden State Warriors,21,10.6,12,9,0.75,7.0,4,11,36.4,36.4,8.3,8.3,8.3,33.3,2015,iso,,,,,,,
12565,G,Michael CarterWilliams,Milwaukee Bucks,6,11.3,11,2,0.182,7.0,1,8,12.5,12.5,18.2,9.1,0.0,9.1,2015,iso,,,,,,,
12566,C,Brook Lopez,Brooklyn Nets,6,9.1,10,12,1.2,4.0,3,7,42.9,42.9,10.0,40.0,40.0,50.0,2015,iso,,,,,,,
12567,G,CJ McCollum,Portland Trail Blazers,5,12.5,10,10,1.0,5.0,5,10,50.0,50.0,0.0,0.0,0.0,50.0,2015,iso,,,,,,,
12568,F,DeMarre Carroll,Atlanta Hawks,16,4.7,10,10,1.0,5.0,2,7,28.6,28.6,0.0,40.0,40.0,50.0,2015,iso,,,,,,,
12569,G,Jerryd Bayless,Milwaukee Bucks,6,20.8,10,8,0.8,5.0,3,8,37.5,37.5,10.0,10.0,10.0,40.0,2015,iso,,,,,,,
12570,C,Marc Gasol,Memphis Grizzlies,11,4.2,10,8,0.8,6.0,2,8,25.0,25.0,0.0,20.0,20.0,40.0,2015,iso,,,,,,,
12571,F,Terrence Jones,Houston Rockets,17,5.1,10,1,0.1,6.0,0,6,0.0,0.0,10.0,30.0,30.0,10.0,2015,iso,,,,,,,
12572,G,Aaron Brooks,Chicago Bulls,12,12.3,9,4,0.444,6.0,1,7,14.3,14.3,0.0,22.2,22.2,22.2,2015,iso,,,,,,,
12573,G,Eric Gordon,New Orleans Pelicans,4,12.0,9,8,0.889,2.0,3,5,60.0,80.0,44.4,0.0,0.0,33.3,2015,iso,,,,,,,
12574,GF,Alan Anderson,Brooklyn Nets,6,15.4,8,8,1.0,3.0,4,7,57.1,57.1,12.5,0.0,0.0,50.0,2015,iso,,,,,,,
12575,G,Kyle Lowry,Toronto Raptors,4,10.8,8,9,1.125,3.0,4,7,57.1,57.1,0.0,12.5,12.5,62.5,2015,iso,,,,,,,
12576,G,Leandro Barbosa,Golden State Warriors,21,7.3,8,6,0.75,2.0,3,5,60.0,60.0,37.5,0.0,0.0,37.5,2015,iso,,,,,,,
12577,FG,Paul Pierce,Washington Wizards,10,6.8,8,6,0.75,4.0,2,6,33.3,33.3,12.5,12.5,12.5,37.5,2015,iso,,,,,,,
12578,F,Ryan Anderson,New Orleans Pelicans,4,18.6,8,6,0.75,2.0,3,5,60.0,60.0,37.5,0.0,0.0,37.5,2015,iso,,,,,,,
12579,FG,Evan Turner,Boston Celtics,4,12.1,7,4,0.571,5.0,2,7,28.6,28.6,0.0,0.0,0.0,28.6,2015,iso,,,,,,,
12580,F,Khris Middleton,Milwaukee Bucks,6,6.5,7,2,0.286,5.0,1,6,16.7,16.7,14.3,0.0,0.0,14.3,2015,iso,,,,,,,
12581,FG,Nicolas Batum,Portland Trail Blazers,5,8.0,7,2,0.286,6.0,1,7,14.3,14.3,0.0,0.0,0.0,14.3,2015,iso,,,,,,,
12582,F,Tristan Thompson,Cleveland Cavaliers,20,3.8,7,8,1.143,1.0,4,5,80.0,80.0,28.6,0.0,0.0,57.1,2015,iso,,,,,,,
12583,GF,Vince Carter,Memphis Grizzlies,11,9.2,7,0,0.0,7.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12584,G,Beno Udrih,Memphis Grizzlies,10,7.2,6,4,0.667,4.0,1,5,20.0,20.0,0.0,16.7,16.7,33.3,2015,iso,,,,,,,
12585,F,Bojan  Bogdanovic,Brooklyn Nets,6,8.6,6,8,1.333,1.0,2,3,66.7,83.3,33.3,33.3,33.3,50.0,2015,iso,,,,,,,
12586,F,Corey Brewer,Houston Rockets,17,2.9,6,5,0.833,3.0,2,5,40.0,40.0,0.0,16.7,16.7,50.0,2015,iso,,,,,,,
12587,G,Deron Williams,Brooklyn Nets,6,6.9,6,5,0.833,3.0,2,5,40.0,40.0,16.7,16.7,16.7,33.3,2015,iso,,,,,,,
12588,F,Dirk Nowitzki,Dallas Mavericks,5,5.7,6,8,1.333,2.0,4,6,66.7,66.7,0.0,0.0,0.0,66.7,2015,iso,,,,,,,
12589,F,Draymond Green,Golden State Warriors,21,1.8,6,4,0.667,3.0,2,5,40.0,40.0,16.7,0.0,0.0,33.3,2015,iso,,,,,,,
12590,G,Jason Terry,Houston Rockets,17,3.7,6,3,0.5,4.0,1,5,20.0,30.0,16.7,0.0,0.0,16.7,2015,iso,,,,,,,
12591,G,JJ Redick,Los Angeles Clippers,14,3.0,6,4,0.667,3.0,1,4,25.0,25.0,16.7,16.7,16.7,33.3,2015,iso,,,,,,,
12592,G,Manu Ginobili,San Antonio Spurs,7,9.1,6,0,0.0,5.0,0,5,0.0,0.0,16.7,0.0,0.0,0.0,2015,iso,,,,,,,
12593,G,Matthew Dellavedova,Cleveland Cavaliers,20,3.2,6,0,0.0,4.0,0,4,0.0,0.0,33.3,0.0,0.0,0.0,2015,iso,,,,,,,
12594,G,Mike Conley,Memphis Grizzlies,8,5.0,6,3,0.5,4.0,1,5,20.0,20.0,0.0,16.7,16.7,33.3,2015,iso,,,,,,,
12595,F,Thaddeus Young,Brooklyn Nets,6,7.1,6,3,0.5,3.0,1,4,25.0,25.0,16.7,16.7,16.7,33.3,2015,iso,,,,,,,
12596,G,Will Bynum,Washington Wizards,3,28.6,6,4,0.667,3.0,2,5,40.0,40.0,16.7,0.0,0.0,33.3,2015,iso,,,,,,,
12597,G,Courtney Lee,Memphis Grizzlies,11,4.1,5,7,1.4,1.0,3,4,75.0,87.5,20.0,0.0,0.0,60.0,2015,iso,,,,,,,
12598,G,Kent  Bazemore,Atlanta Hawks,16,5.2,5,5,1.0,2.0,1,3,33.3,50.0,20.0,20.0,20.0,40.0,2015,iso,,,,,,,
12599,FC,Nene Hilario,Washington Wizards,10,5.0,5,4,0.8,2.0,2,4,50.0,50.0,0.0,20.0,20.0,40.0,2015,iso,,,,,,,
12600,G,Norris Cole,New Orleans Pelicans,4,11.1,5,2,0.4,1.0,1,2,50.0,50.0,60.0,0.0,0.0,20.0,2015,iso,,,,,,,
12601,G,Shelvin Mack,Atlanta Hawks,10,11.9,5,2,0.4,4.0,0,4,0.0,0.0,0.0,20.0,0.0,20.0,2015,iso,,,,,,,
12602,G,Tony Parker,San Antonio Spurs,7,4.5,5,5,1.0,1.0,2,3,66.7,66.7,0.0,40.0,40.0,60.0,2015,iso,,,,,,,
12603,F,Al Farouq Aminu,Dallas Mavericks,5,8.9,4,2,0.5,1.0,0,1,0.0,0.0,50.0,25.0,25.0,25.0,2015,iso,,,,,,,
12604,CF,Boris Diaw,San Antonio Spurs,7,4.6,4,2,0.5,3.0,1,4,25.0,25.0,0.0,0.0,0.0,25.0,2015,iso,,,,,,,
12605,G,J.J. Barea,Dallas Mavericks,5,5.4,4,4,1.0,1.0,2,3,66.7,66.7,25.0,0.0,0.0,50.0,2015,iso,,,,,,,
12606,F,James Johnson,Toronto Raptors,2,44.4,4,2,0.5,1.0,1,2,50.0,50.0,0.0,50.0,50.0,25.0,2015,iso,,,,,,,
12607,G,Jrue Holiday,New Orleans Pelicans,3,15.4,4,2,0.5,3.0,1,4,25.0,25.0,0.0,0.0,0.0,25.0,2015,iso,,,,,,,
12608,G,OJ Mayo,Milwaukee Bucks,6,5.9,4,4,1.0,2.0,2,4,50.0,50.0,0.0,0.0,0.0,50.0,2015,iso,,,,,,,
12609,G,Pablo Prigioni,Houston Rockets,17,5.7,4,0,0.0,4.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12610,F,Richard Jefferson,Dallas Mavericks,4,22.2,4,0,0.0,4.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12611,GF,Danny Green,San Antonio Spurs,7,4.4,3,2,0.667,2.0,1,3,33.3,33.3,0.0,0.0,0.0,33.3,2015,iso,,,,,,,
12612,F,Jae Crowder,Boston Celtics,4,7.5,3,2,0.667,2.0,1,3,33.3,33.3,0.0,0.0,0.0,33.3,2015,iso,,,,,,,
12613,F,Jared Sullinger,Boston Celtics,4,6.5,3,0,0.0,3.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12614,C,Joakim Noah,Chicago Bulls,12,2.8,3,2,0.667,1.0,1,2,50.0,50.0,0.0,33.3,33.3,33.3,2015,iso,,,,,,,
12615,F,Nikola Mirotic,Chicago Bulls,11,3.6,3,5,1.667,1.0,1,2,50.0,50.0,0.0,33.3,33.3,66.7,2015,iso,,,,,,,
12616,FC,Pau Gasol,Chicago Bulls,10,1.9,3,2,0.667,2.0,0,2,0.0,0.0,0.0,33.3,0.0,33.3,2015,iso,,,,,,,
12617,G,Ramon Sessions,Washington Wizards,10,3.4,3,2,0.667,1.0,1,2,50.0,50.0,33.3,0.0,0.0,33.3,2015,iso,,,,,,,
12618,F,Tim Duncan,San Antonio Spurs,7,2.7,3,6,2.0,0.0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12619,C,Timofey Mozgov,Cleveland Cavaliers,20,1.3,3,0,0.0,1.0,0,1,0.0,0.0,66.7,0.0,0.0,0.0,2015,iso,,,,,,,
12620,F,Tony Snell,Chicago Bulls,11,5.9,3,4,1.333,1.0,1,2,50.0,50.0,0.0,33.3,33.3,66.7,2015,iso,,,,,,,
12621,C,Zaza Pachulia,Milwaukee Bucks,6,5.9,3,6,2.0,0.0,1,1,100.0,100.0,0.0,66.7,66.7,100.0,2015,iso,,,,,,,
12622,GF,Brandon Rush,Golden State Warriors,3,33.3,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12623,C,Chris Kaman,Portland Trail Blazers,3,18.2,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12624,CF,David Lee,Golden State Warriors,13,4.1,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2015,iso,,,,,,,
12625,F,Earl Clark,Brooklyn Nets,2,20.0,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12626,C,Festus Ezeli,Golden State Warriors,20,2.6,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2015,iso,,,,,,,
12627,FC,Glen Davis,Los Angeles Clippers,14,3.9,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12628,C,Kevin Seraphin,Washington Wizards,6,5.4,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2015,iso,,,,,,,
12629,G,Kyle Korver,Atlanta Hawks,14,1.3,2,0,0.0,2.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12630,G,Marcus Smart,Boston Celtics,4,5.3,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2015,iso,,,,,,,
12631,F,Matt Barnes,Los Angeles Clippers,14,1.6,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2015,iso,,,,,,,
12632,C,Meyers Leonard,Portland Trail Blazers,5,8.0,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2015,iso,,,,,,,
12633,G,Nick Johnson,Houston Rockets,9,9.1,2,3,1.5,1.0,0,1,0.0,0.0,0.0,50.0,50.0,50.0,2015,iso,,,,,,,
12634,GF,Quincy Pondexter,New Orleans Pelicans,4,6.3,2,2,1.0,1.0,1,2,50.0,50.0,0.0,0.0,0.0,50.0,2015,iso,,,,,,,
12635,F,Trevor Ariza,Houston Rockets,17,0.9,2,0,0.0,1.0,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2015,iso,,,,,,,
12636,FC,Amir Johnson,Toronto Raptors,4,2.4,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12637,GF,Arron Afflalo,Portland Trail Blazers,3,6.7,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12638,G,Avery Bradley,Boston Celtics,4,1.8,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12639,F,Brandon Bass,Boston Celtics,4,3.8,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12640,F,Chandler Parsons,Dallas Mavericks,1,6.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12641,C,Clint Capela,Houston Rockets,17,2.2,1,1,1.0,0.0,0,0,,,0.0,100.0,100.0,100.0,2015,iso,,,,,,,
12642,G,Darius Morris,Brooklyn Nets,1,100.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12643,C,DeAndre Jordan,Los Angeles Clippers,14,0.6,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12644,G,Devin Harris,Dallas Mavericks,4,3.2,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12645,CF,Drew Gooden,Washington Wizards,10,1.2,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12646,F,Ersan Ilyasova,Milwaukee Bucks,6,1.4,1,3,3.0,0.0,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12647,G,Garrett Temple,Washington Wizards,4,7.1,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12648,F,Hedo Turkoglu,Los Angeles Clippers,11,5.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12649,F,James Michael McAdoo,Golden State Warriors,5,25.0,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12650,G,Joe  Harris,Cleveland Cavaliers,6,12.5,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12651,F,John Henson,Milwaukee Bucks,6,1.7,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12652,G,Jordan Adams,Memphis Grizzlies,4,20.0,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12653,FC,Kevin Love,Cleveland Cavaliers,4,1.8,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12654,G,Kirk Hinrich,Chicago Bulls,10,4.8,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12655,F,Kostas Papanikolaou,Houston Rockets,8,10.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12656,G,Lester  Hudson,Los Angeles Clippers,7,5.9,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12657,G,Markel Brown,Brooklyn Nets,2,12.5,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12658,FC,Marreese Speights,Golden State Warriors,10,1.9,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12659,CF,Mason Plumlee,Brooklyn Nets,6,7.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12660,F,Mike Dunleavy,Chicago Bulls,12,0.9,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12661,GF,Mike Miller,Cleveland Cavaliers,9,16.7,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12662,G,Nick Calathes,Memphis Grizzlies,10,2.0,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12663,F,Otto Porter Jr.,Washington Wizards,10,1.0,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12664,G,Patty Mills,San Antonio Spurs,7,1.9,1,0,0.0,0.0,0,0,,,100.0,0.0,0.0,0.0,2015,iso,,,,,,,
12665,G,Phil Pressey,Boston Celtics,2,33.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12666,G,Rajon Rondo,Dallas Mavericks,2,4.5,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12667,G,Steve Blake,Portland Trail Blazers,5,7.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12668,F,Taj Gibson,Chicago Bulls,12,1.0,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12669,C,Tiago Splitter,San Antonio Spurs,7,2.5,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12670,GF,Tony Allen,Memphis Grizzlies,10,1.3,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12671,G,Tyler Ennis,Milwaukee Bucks,1,11.1,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12672,CF,Tyler Zeller,Boston Celtics,4,2.9,1,2,2.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2015,iso,,,,,,,
12673,C,Tyson Chandler,Dallas Mavericks,5,2.2,1,0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2015,iso,,,,,,,
12674,F,LeBron James,Cleveland Cavaliers,20,15.1,106,89,0.84,43.0,37,80,46.3,46.3,15.1,10.4,7.5,43.4,2015,post,,,,,,,
12675,F,Zach Randolph,Memphis Grizzlies,11,46.9,97,78,0.804,48.0,33,81,40.7,40.7,9.3,7.2,4.1,41.2,2015,post,,,,,,,
12676,C,Dwight Howard,Houston Rockets,17,33.1,96,59,0.615,47.0,24,71,33.8,33.8,11.5,16.7,11.5,33.3,2015,post,,,,,,,
12677,F,Blake Griffin,Los Angeles Clippers,14,25.3,92,90,0.978,36.0,35,71,49.3,49.3,9.8,16.3,12.0,51.1,2015,post,,,,,,,
12678,C,Marc Gasol,Memphis Grizzlies,11,38.3,92,92,1.0,38.0,33,71,46.5,46.5,6.5,17.4,13.0,52.2,2015,post,,,,,,,
12679,CF,LaMarcus Aldridge,Portland Trail Blazers,5,37.5,51,38,0.745,28.0,12,40,30.0,30.0,3.9,17.6,17.6,39.2,2015,post,,,,,,,
12680,F,Dirk Nowitzki,Dallas Mavericks,5,44.3,47,41,0.872,20.0,14,34,41.2,41.2,12.8,14.9,10.6,44.7,2015,post,,,,,,,
12681,F,Paul Millsap,Atlanta Hawks,16,13.3,37,36,0.973,13.0,11,24,45.8,45.8,10.8,29.7,21.6,51.4,2015,post,,,,,,,
12682,C,Timofey Mozgov,Cleveland Cavaliers,20,16.1,36,35,0.972,9.0,10,19,52.6,52.6,25.0,27.8,22.2,50.0,2015,post,,,,,,,
12683,F,Tim Duncan,San Antonio Spurs,7,28.8,32,39,1.219,9.0,17,26,65.4,65.4,6.3,15.6,15.6,62.5,2015,post,,,,,,,
12684,F,Draymond Green,Golden State Warriors,21,8.6,29,27,0.931,12.0,10,22,45.5,45.5,17.2,17.2,13.8,41.4,2015,post,,,,,,,
12685,FC,Anthony Davis,New Orleans Pelicans,4,23.1,27,31,1.148,9.0,10,19,52.6,52.6,3.7,25.9,22.2,63.0,2015,post,,,,,,,
12686,FC,Al Horford,Atlanta Hawks,16,10.7,26,25,0.962,11.0,11,22,50.0,50.0,11.5,7.7,7.7,46.2,2015,post,,,,,,,
12687,FC,Amare Stoudemire,Dallas Mavericks,5,55.3,26,19,0.731,10.0,7,17,41.2,41.2,23.1,19.2,15.4,34.6,2015,post,,,,,,,
12688,FC,Pau Gasol,Chicago Bulls,10,15.4,24,15,0.625,13.0,6,19,31.6,31.6,12.5,8.3,0.0,33.3,2015,post,,,,,,,
12689,F,Harrison Barnes,Golden State Warriors,21,9.7,23,16,0.696,11.0,7,18,38.9,38.9,13.0,4.3,8.7,34.8,2015,post,,,,,,,
12690,C,Brook Lopez,Brooklyn Nets,6,19.1,21,20,0.952,10.0,5,15,33.3,33.3,4.8,23.8,19.0,47.6,2015,post,,,,,,,
12691,FC,Nene Hilario,Washington Wizards,10,21.0,21,15,0.714,6.0,5,11,45.5,45.5,33.3,19.0,14.3,38.1,2015,post,,,,,,,
12692,F,Josh Smith,Houston Rockets,17,7.5,20,11,0.55,9.0,5,14,35.7,35.7,25.0,5.0,5.0,30.0,2015,post,,,,,,,
12693,F,Terrence Jones,Houston Rockets,17,8.6,17,13,0.765,9.0,5,14,35.7,35.7,11.8,11.8,11.8,35.3,2015,post,,,,,,,
12694,FC,Kevin Love,Cleveland Cavaliers,4,28.6,16,11,0.688,9.0,2,11,18.2,18.2,6.3,25.0,25.0,37.5,2015,post,,,,,,,
