TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,24,24,13.9,126,272,46.3,46.7,13.4,124,263,47.1,0.5,2,9,22.2
Oklahoma City Thunder,18,18,14.8,99,213,46.5,46.7,14.4,98,207,47.3,0.4,1,6,16.7
Toronto Raptors,20,20,14.1,100,207,48.3,48.6,13.4,99,197,50.3,0.7,1,10,10.0
Cleveland Cavaliers,21,21,11.4,102,180,56.7,56.9,10.7,101,170,59.4,0.6,1,10,10.0
Miami Heat,14,14,16.2,86,172,50.0,50.3,16.0,85,170,50.0,0.2,1,2,50.0
Portland Trail Blazers,11,11,16.7,78,153,51.0,52.0,15.9,75,146,51.4,0.8,3,7,42.9
San Antonio Spurs,10,10,17.8,75,132,56.8,56.8,17.8,75,132,56.8,0.0,0,0,-
Atlanta Hawks,10,10,13.3,55,107,51.4,52.3,12.8,53,103,51.5,0.5,2,4,50.0
Charlotte Hornets,7,7,16.5,50,90,55.6,55.6,16.5,50,90,55.6,0.0,0,0,-
Boston Celtics,6,6,16.7,52,81,64.2,64.2,16.1,52,78,66.7,0.6,0,3,0.0
Indiana Pacers,7,7,14.9,34,80,42.5,43.1,14.1,33,76,43.4,0.7,1,4,25.0
Dallas Mavericks,5,5,19.2,40,77,51.9,53.2,17.4,38,70,54.3,1.7,2,7,28.6
LA Clippers,6,6,13.3,30,65,46.2,46.2,12.7,30,62,48.4,0.6,0,3,0.0
Detroit Pistons,4,4,15.6,28,50,56.0,58.0,13.7,26,44,59.1,1.9,2,6,33.3
Houston Rockets,5,5,11.5,24,46,52.2,52.2,11.0,24,44,54.5,0.5,0,2,0.0
Memphis Grizzlies,4,4,12.8,17,37,45.9,45.9,11.8,17,34,50.0,1.0,0,3,0.0
