Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Trae Young,0.664,0.609,0.055,2120.0,1136.0,ATL,2020,2019-20
Kevin Huerter,0.649,0.643,0.006,1760.0,1496.0,ATL,2020,2019-20
John Collins,0.646,0.647,-0.001,1363.0,1893.0,ATL,2020,2019-20
Alex Len,0.596,0.661,-0.066,745.0,2511.0,ATL,2020,2019-20
Vince Carter,0.625,0.654,-0.03,876.0,2380.0,ATL,2020,2019-20
Damian Jones,0.66,0.642,0.018,887.0,2369.0,ATL,2020,2019-20
Tyrone Wallace,0.598,0.649,-0.051,160.0,3096.0,ATL,2020,2019-20
Evan Turner,0.576,0.653,-0.077,251.0,3005.0,ATL,2020,2019-20
De'Andre Hunter,0.656,0.632,0.024,2018.0,1238.0,ATL,2020,2019-20
Charles Brown Jr.,0.647,0.647,0.0,40.0,3216.0,ATL,2020,2019-20
Chandler Parsons,0.756,0.644,0.112,54.0,3202.0,ATL,2020,2019-20
Cam Reddish,0.657,0.636,0.02,1551.0,1705.0,ATL,2020,2019-20
Allen Crabbe,0.632,0.65,-0.018,522.0,2734.0,ATL,2020,2019-20
Jabari Parker,0.662,0.641,0.02,837.0,2419.0,ATL,2020,2019-20
Brandon Goodwin,0.625,0.649,-0.024,430.0,2826.0,ATL,2020,2019-20
Paul Watson,0.545,0.647,-0.102,17.0,3239.0,ATL,2020,2019-20
Jeff Teague,0.668,0.643,0.025,519.0,2737.0,ATL,2020,2019-20
Treveon Graham,0.68,0.644,0.036,266.0,2990.0,ATL,2020,2019-20
Dewayne Dedmon,0.586,0.651,-0.064,233.0,3023.0,ATL,2020,2019-20
Bruno Fernando,0.665,0.641,0.024,713.0,2543.0,ATL,2020,2019-20
DeAndre' Bembry,0.615,0.658,-0.044,915.0,2341.0,ATL,2020,2019-20
Caris LeVert,0.633,0.609,0.024,1330.0,2166.0,BKN,2020,2019-20
Spencer Dinwiddie,0.608,0.631,-0.023,1994.0,1502.0,BKN,2020,2019-20
Timothe Luwawu-Cabarrot,0.631,0.614,0.017,853.0,2643.0,BKN,2020,2019-20
Justin Anderson,0.683,0.616,0.067,107.0,3389.0,BKN,2020,2019-20
Chris Chiozza,0.597,0.62,-0.022,278.0,3218.0,BKN,2020,2019-20
David Nwaba,0.542,0.623,-0.081,268.0,3228.0,BKN,2020,2019-20
Iman Shumpert,0.589,0.62,-0.031,241.0,3255.0,BKN,2020,2019-20
Jarrett Allen,0.597,0.644,-0.048,1852.0,1644.0,BKN,2020,2019-20
Taurean Prince,0.607,0.632,-0.025,1857.0,1639.0,BKN,2020,2019-20
Kyrie Irving,0.631,0.614,0.017,658.0,2838.0,BKN,2020,2019-20
Nicolas Claxton,0.575,0.621,-0.046,187.0,3309.0,BKN,2020,2019-20
Henry Ellenson,0.556,0.618,-0.063,15.0,3481.0,BKN,2020,2019-20
DeAndre Jordan,0.632,0.611,0.021,1234.0,2262.0,BKN,2020,2019-20
