PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%,year
Damian Lillard,POR,29,G,65,64,34.7,178.0,273.0,65.2,61.9,3.3,2020
Ricky Rubio,PHX,29,G,64,64,40.2,180.0,272.0,66.2,61.0,5.2,2020
Julius Randle,NYK,25,F-C,64,62,34.4,160.0,271.0,59.0,62.9,-3.9,2020
Derrick Favors,NOP,28,F,51,51,38.6,147.0,271.0,54.2,62.6,-8.3,2020
Thomas Bryant,WAS,22,C-F,46,46,45.5,167.0,271.0,61.6,61.0,0.6,2020
Bruce Brown,DET,23,G-F,57,56,41.6,165.0,269.0,61.3,60.3,1.1,2020
Markelle Fultz,ORL,22,G,72,70,36.2,165.0,269.0,61.3,60.0,1.3,2020
Willie Cauley-Stein,DAL,26,C,54,50,45.4,145.0,269.0,53.9,63.9,-10.0,2020
Chris Paul,OKC,35,G,70,68,38.9,182.0,269.0,67.7,61.3,6.4,2020
Devonte' Graham,CHA,25,G,62,60,37.2,163.0,268.0,60.8,59.7,1.1,2020
Mason Plumlee,DEN,30,F-C,61,59,42.7,148.0,267.0,55.4,62.2,-6.8,2020
Cedi Osman,CLE,25,F,65,64,41.5,180.0,267.0,67.4,60.5,6.9,2020
Kyle Lowry,TOR,34,G,58,58,35.0,156.0,267.0,58.4,60.8,-2.4,2020
Ben Simmons,PHI,23,G-F,57,55,36.0,157.0,266.0,59.0,61.0,-2.0,2020
Marc Gasol,TOR,35,C,44,44,44.0,148.0,266.0,55.6,62.2,-6.5,2020
Fred VanVleet,TOR,26,G,54,54,34.4,155.0,265.0,58.5,60.6,-2.1,2020
Tomas Satoransky,CHI,28,G,65,64,43.1,175.0,262.0,66.8,61.0,5.8,2020
Brandon Clarke,MEM,23,F-G,58,56,43.5,146.0,259.0,56.4,62.0,-5.6,2020
Duncan Robinson,MIA,26,F,71,67,35.2,164.0,259.0,63.3,60.0,3.3,2020
Cam Reddish,ATL,20,F-G,58,58,44.6,151.0,259.0,58.3,59.8,-1.5,2020
Robin Lopez,MIL,32,C,65,62,37.3,112.0,258.0,43.4,61.0,-17.5,2020
Gorgui Dieng,MEM,30,C,62,59,38.2,143.0,258.0,55.4,62.4,-7.0,2020
Rui Hachimura,WAS,22,F,48,48,44.9,170.0,257.0,66.1,62.5,3.7,2020
Jaylen Brown,BOS,23,G-F,57,57,34.4,152.0,257.0,59.1,61.5,-2.4,2020
Tony Snell,DET,28,G,58,57,44.0,164.0,255.0,64.3,61.5,2.8,2020
Giannis Antetokounmpo,MIL,25,F,62,60,35.5,105.0,254.0,41.3,61.7,-20.4,2020
Zach LaVine,CHI,25,G-F,60,60,36.2,150.0,254.0,59.1,60.2,-1.1,2020
Harrison Barnes,SAC,28,F,72,68,30.8,160.0,254.0,63.0,61.8,1.2,2020
Tim Hardaway Jr.,DAL,28,G-F,70,59,33.5,172.0,254.0,67.7,61.0,6.7,2020
Delon Wright,DAL,28,G,72,70,45.3,152.0,253.0,60.1,60.5,-0.4,2020
Ben McLemore,HOU,27,G,71,67,44.3,172.0,253.0,68.0,60.3,7.6,2020
Andrew Wiggins,GSW,25,F,54,54,36.8,154.0,252.0,61.1,61.3,-0.2,2020
Jamal Murray,DEN,23,G,59,58,37.3,164.0,251.0,65.3,61.7,3.7,2020
DeMar DeRozan,SAS,30,G-F,67,65,39.8,161.0,251.0,64.1,62.9,1.3,2020
Alex Len,SAC,27,C,55,54,42.5,127.0,250.0,50.8,61.8,-11.0,2020
Aaron Holiday,IND,23,G,65,63,35.2,162.0,249.0,65.1,60.4,4.6,2020
Marquese Chriss,GSW,22,F,59,59,41.3,142.0,248.0,57.3,62.9,-5.7,2020
Coby White,CHI,20,G,65,61,47.0,163.0,247.0,66.0,60.2,5.8,2020
Joe Ingles,UTA,32,F-G,71,70,37.7,167.0,247.0,67.6,60.7,6.9,2020
Jae Crowder,MIA,29,F,64,61,36.3,158.0,245.0,64.5,61.3,3.2,2020
Dwight Howard,LAL,34,C-F,69,66,37.0,154.0,245.0,62.9,62.1,0.8,2020
LeBron James,LAL,35,F,67,65,39.1,136.0,244.0,55.7,61.6,-5.9,2020
Kawhi Leonard,LAC,29,F,57,57,37.5,155.0,244.0,63.5,63.2,0.3,2020
Alec Burks,PHI,28,G,66,65,41.3,137.0,242.0,56.6,61.1,-4.5,2020
Karl-Anthony Towns,MIN,24,C-F,35,35,34.8,140.0,240.0,58.3,63.1,-4.8,2020
Malcolm Brogdon,IND,27,G,54,52,37.3,135.0,240.0,56.3,61.2,-4.9,2020
Danilo Gallinari,OKC,31,F,62,59,38.1,151.0,239.0,63.2,62.2,1.0,2020
Kelly Oubre Jr.,PHX,24,F-G,55,52,40.9,137.0,239.0,57.3,60.7,-3.4,2020
Jaxson Hayes,NOP,20,C-F,63,55,42.6,145.0,239.0,60.7,62.7,-2.1,2020
Spencer Dinwiddie,BKN,27,G,64,62,32.9,146.0,239.0,61.1,60.6,0.5,2020
Rudy Gay,SAS,33,F-G,66,61,38.0,126.0,238.0,52.9,60.5,-7.5,2020
Kendrick Nunn,MIA,24,G,66,64,32.4,159.0,238.0,66.8,60.6,6.2,2020
Bismack Biyombo,CHA,27,C,51,51,47.2,133.0,236.0,56.4,61.8,-5.5,2020
Terrence Ross,ORL,29,G-F,69,67,39.4,141.0,235.0,60.0,60.8,-0.8,2020
Garrett Temple,BKN,34,G-F,62,58,35.3,146.0,235.0,62.1,60.0,2.1,2020
Bradley Beal,WAS,27,G,57,57,33.1,154.0,235.0,65.5,60.9,4.6,2020
D'Angelo Russell,MIN,24,G,45,45,43.1,146.0,234.0,62.4,60.7,1.7,2020
Tyler Herro,MIA,20,G,55,53,41.4,159.0,230.0,69.1,61.3,7.9,2020
Austin Rivers,HOU,27,G,66,64,41.6,143.0,229.0,62.4,60.9,1.5,2020
Josh Okogie,MIN,21,G,62,61,39.3,146.0,229.0,63.8,60.5,3.3,2020
Dwight Powell,DAL,28,F-C,39,39,40.0,128.0,227.0,56.4,63.1,-6.7,2020
Larry Nance Jr.,CLE,27,F-C,56,56,45.7,142.0,225.0,63.1,62.4,0.7,2020
Lou Williams,LAC,33,G,65,63,36.7,143.0,225.0,63.6,59.3,4.3,2020
Nicolo Melli,NOP,29,F,57,54,47.1,132.0,224.0,58.9,62.4,-3.5,2020
Jeremy Lamb,IND,28,G-F,46,45,41.8,134.0,224.0,59.8,60.8,-1.0,2020
T.J. Warren,IND,26,F,67,63,36.8,133.0,224.0,59.4,61.8,-2.4,2020
RJ Barrett,NYK,20,F-G,56,54,34.9,142.0,223.0,63.7,60.1,3.6,2020
Mo Bamba,ORL,22,C,62,57,44.5,124.0,223.0,55.6,62.9,-7.3,2020
Bogdan Bogdanovic,SAC,27,G,61,59,33.8,148.0,223.0,66.4,61.4,5.0,2020
Josh Richardson,PHI,26,G,54,54,37.5,132.0,221.0,59.7,59.3,0.5,2020
Jerami Grant,DEN,26,F,71,64,35.3,124.0,220.0,56.4,63.0,-6.6,2020
Donovan Mitchell,UTA,23,G,69,66,33.0,140.0,219.0,63.9,61.0,3.0,2020
Kyle Kuzma,LAL,24,F,61,59,38.4,127.0,219.0,58.0,60.8,-2.8,2020
Anfernee Simons,POR,21,G,69,62,36.8,124.0,218.0,56.9,60.1,-3.3,2020
Darius Bazley,OKC,20,F-G,60,56,39.0,128.0,217.0,59.0,60.4,-1.4,2020
Paul Millsap,DEN,35,F,51,50,37.8,135.0,216.0,62.5,62.9,-0.4,2020
O.G. Anunoby,TOR,22,F,68,62,31.9,123.0,215.0,57.2,61.7,-4.5,2020
Marcus Morris Sr.,LAC,30,F,62,60,33.0,133.0,215.0,61.9,62.3,-0.5,2020
Kentavious Caldwell-Pope,LAL,27,G,69,67,36.4,141.0,215.0,65.6,60.1,5.5,2020
Russell Westbrook,HOU,31,G,57,55,35.0,129.0,214.0,60.3,60.5,-0.2,2020
De'Aaron Fox,SAC,22,G,51,50,34.5,151.0,214.0,70.6,60.5,10.1,2020
De'Anthony Melton,MEM,22,G,60,56,45.6,134.0,214.0,62.6,61.3,1.3,2020
Bojan Bogdanovic,UTA,31,F,63,61,34.6,133.0,214.0,62.1,60.8,1.4,2020
JaMychal Green,LAC,30,F-C,63,60,42.4,124.0,213.0,58.2,61.7,-3.5,2020
Maurice Harkless,NYK,27,F-G,62,60,38.9,126.0,213.0,59.2,61.0,-1.9,2020
Eric Bledsoe,MIL,30,G,60,59,32.4,112.0,213.0,52.6,59.6,-7.1,2020
Kelly Olynyk,MIA,29,F-C,65,60,37.7,136.0,212.0,64.2,62.1,2.1,2020
Draymond Green,GSW,30,F,43,42,37.9,115.0,212.0,54.2,62.7,-8.4,2020
Ian Mahinmi,WAS,33,C,38,37,51.3,116.0,210.0,55.2,61.6,-6.3,2020
Enes Freedom,BOS,28,C,57,53,36.6,115.0,209.0,55.0,63.0,-7.9,2020
Jarrett Culver,MIN,21,G-F,63,57,42.4,124.0,208.0,59.6,61.0,-1.4,2020
Thon Maker,DET,23,F-C,59,56,46.1,123.0,207.0,59.4,63.0,-3.6,2020
Mike Conley,UTA,32,G,47,47,39.0,134.0,206.0,65.0,60.7,4.4,2020
Grant Williams,BOS,21,F,68,59,38.3,126.0,205.0,61.5,60.0,1.4,2020
Jimmy Butler,MIA,30,F,58,55,30.3,127.0,205.0,62.0,61.4,0.5,2020
Doug McDermott,IND,28,F,69,66,39.8,125.0,204.0,61.3,60.1,1.2,2020
Aron Baynes,PHX,33,C-F,41,39,38.8,123.0,203.0,60.6,63.2,-2.6,2020
Donte DiVincenzo,MIL,23,G,65,62,39.3,105.0,203.0,51.7,59.4,-7.7,2020
Furkan Korkmaz,PHI,22,G-F,71,62,39.7,116.0,203.0,57.1,60.0,-2.9,2020
Eric Paschall,GSW,23,F,60,54,36.2,126.0,202.0,62.4,61.5,0.9,2020
Bobby Portis,NYK,25,F,66,63,33.3,124.0,201.0,61.7,61.6,0.1,2020
Jordan Clarkson,UTA,28,G,71,68,36.8,122.0,200.0,61.0,60.4,0.6,2020
Damian Jones,ATL,25,C,54,47,41.2,121.0,200.0,60.5,61.2,-0.7,2020
Isaac Bonga,WAS,20,G,64,60,38.7,118.0,199.0,59.3,61.1,-1.8,2020
Ky Bowman,GSW,23,G,45,42,46.3,115.0,199.0,57.8,60.3,-2.5,2020
Alex Caruso,LAL,26,G,64,60,36.7,122.0,198.0,61.6,60.2,1.5,2020
Kevin Porter Jr.,CLE,20,G-F,50,48,40.5,127.0,198.0,64.1,59.8,4.3,2020
Chris Boucher,TOR,27,F-C,58,54,43.1,97.0,197.0,49.2,60.9,-11.6,2020
Rondae Hollis-Jefferson,TOR,25,F,60,54,39.0,114.0,196.0,58.2,60.5,-2.4,2020
DeAndre Jordan,BKN,31,C,56,51,26.1,104.0,196.0,53.1,61.6,-8.5,2020
Meyers Leonard,MIA,28,F-C,51,49,36.0,129.0,196.0,65.8,63.4,2.4,2020
Trey Lyles,SAS,24,F,61,54,39.5,123.0,195.0,63.1,61.8,1.2,2020
Shabazz Napier,WAS,28,G,56,51,38.0,123.0,194.0,63.4,60.2,3.2,2020
Paul George,LAC,30,F,48,46,38.2,111.0,193.0,57.5,62.2,-4.7,2020
Marcus Smart,BOS,26,G,60,56,28.3,123.0,193.0,63.7,61.7,2.1,2020
Goran Dragic,MIA,34,G,58,56,36.0,129.0,192.0,67.2,59.3,7.9,2020
Tony Bradley,UTA,22,C-F,57,52,41.7,108.0,192.0,56.3,60.6,-4.4,2020
Langston Galloway,DET,28,G,65,60,34.5,123.0,190.0,64.7,60.2,4.5,2020
Gordon Hayward,BOS,30,F,52,52,41.6,109.0,187.0,58.3,61.0,-2.7,2020
T.J. McConnell,IND,28,G,71,63,40.8,117.0,187.0,62.6,60.2,2.3,2020
Elfrid Payton,NYK,26,G,45,43,35.0,120.0,186.0,64.5,60.1,4.5,2020
Jeff Teague,ATL,32,G,59,54,38.4,122.0,186.0,65.6,60.2,5.4,2020
Damion Lee,GSW,27,G-F,48,47,37.6,130.0,185.0,70.3,62.0,8.3,2020
Moritz Wagner,WAS,23,F-C,45,44,42.2,110.0,184.0,59.8,61.8,-2.0,2020
Kyle Anderson,MEM,26,F-G,67,61,34.9,96.0,182.0,52.7,61.7,-8.9,2020
Trevor Ariza,POR,35,F,52,50,37.9,116.0,179.0,64.8,62.3,2.5,2020
Frank Kaminsky,PHX,27,F-C,38,38,46.8,115.0,178.0,64.6,62.7,1.9,2020
Kris Dunn,CHI,26,G,50,45,36.1,114.0,178.0,64.0,61.8,2.2,2020
Landry Shamet,LAC,23,G,53,50,32.6,103.0,177.0,58.2,60.3,-2.1,2020
Cameron Johnson,PHX,24,F,56,54,43.4,114.0,177.0,64.4,61.6,2.9,2020
Skal Labissiere,ATL,24,F-C,33,32,48.8,87.0,176.0,49.4,62.0,-12.6,2020
Matisse Thybulle,PHI,23,G-F,64,60,36.7,103.0,175.0,58.9,59.6,-0.8,2020
Marvin Williams,MIL,34,F,57,52,40.8,97.0,175.0,55.4,61.0,-5.6,2020
Bryn Forbes,SAS,26,G,62,59,31.7,122.0,174.0,70.1,61.0,9.1,2020
Monte Morris,DEN,25,G,73,64,39.9,101.0,174.0,58.0,60.2,-2.1,2020
Daniel Gafford,CHI,21,F-C,40,38,60.8,102.0,174.0,58.6,63.2,-4.6,2020
Pat Connaughton,MIL,27,G,65,60,28.6,90.0,173.0,52.0,60.1,-8.0,2020
Khris Middleton,MIL,28,F,61,57,31.3,89.0,172.0,51.7,60.9,-9.2,2020
Juancho Hernangomez,MIN,24,F,45,42,42.3,116.0,171.0,67.8,60.8,7.1,2020
Derrick Rose,DET,31,G,49,47,37.1,99.0,170.0,58.2,60.7,-2.4,2020
JJ Redick,NOP,36,G,60,56,40.2,112.0,170.0,65.9,61.3,4.5,2020
Jordan Poole,GSW,21,G,56,51,45.4,102.0,169.0,60.4,60.6,-0.2,2020
Brad Wanamaker,BOS,30,G,69,61,35.7,108.0,169.0,63.9,60.5,3.4,2020
Carmelo Anthony,POR,36,F,57,55,29.2,107.0,169.0,63.3,62.5,0.8,2020
Norman Powell,TOR,27,G,52,50,35.4,105.0,169.0,62.1,60.7,1.5,2020
Gary Harris,DEN,25,G,56,54,31.8,104.0,168.0,61.9,61.5,0.4,2020
Michael Porter Jr.,DEN,22,F,54,46,47.3,105.0,168.0,62.5,62.1,0.4,2020
Derrick Jones Jr.,MIA,23,F,56,53,30.8,104.0,167.0,62.3,60.7,1.6,2020
Taj Gibson,NYK,35,F,61,53,36.4,100.0,166.0,60.2,61.5,-1.3,2020
Omari Spellman,MIN,22,F,48,45,40.7,91.0,166.0,54.8,62.2,-7.4,2020
Torrey Craig,DEN,29,F,56,48,39.8,102.0,165.0,61.8,63.0,-1.2,2020
Jabari Parker,SAC,25,F,37,35,41.3,105.0,164.0,64.0,62.3,1.7,2020
Markieff Morris,LAL,30,F,57,51,37.0,108.0,163.0,66.3,60.9,5.3,2020
Dewayne Dedmon,ATL,30,C,43,42,41.3,87.0,162.0,53.7,62.3,-8.5,2020
Jonathan Isaac,ORL,22,F,33,33,43.6,78.0,160.0,48.8,61.1,-12.3,2020
Anthony Tolliver,MEM,35,F,51,43,44.0,86.0,158.0,54.4,63.2,-8.8,2020
Malik Monk,CHA,22,G,54,50,41.6,96.0,158.0,60.8,60.7,0.1,2020
Patrick Beverley,LAC,31,G,51,49,32.8,92.0,157.0,58.6,61.5,-2.9,2020
Terence Davis,TOR,23,G,69,61,34.7,87.0,157.0,55.4,61.0,-5.6,2020
Luke Kornet,CHI,24,F-C,35,35,51.3,109.0,156.0,69.9,62.7,7.2,2020
Seth Curry,DAL,29,G,63,54,31.4,100.0,155.0,64.5,61.0,3.5,2020
Bruno Fernando,ATL,21,F-C,55,48,38.0,95.0,153.0,62.1,62.5,-0.4,2020
Terrance Ferguson,OKC,22,G,55,50,30.1,85.0,152.0,55.9,60.7,-4.8,2020
Khem Birch,ORL,27,C,47,39,37.4,96.0,152.0,63.2,62.5,0.6,2020
Gary Trent Jr.,POR,21,G-F,59,50,37.3,88.0,152.0,57.9,59.9,-2.0,2020
John Henson,DET,29,F-C,40,39,43.6,82.0,151.0,54.3,61.6,-7.3,2020
Jeff Green,HOU,33,F,48,48,35.4,91.0,151.0,60.3,62.6,-2.3,2020
DeAndre' Bembry,ATL,25,G-F,42,41,50.0,84.0,150.0,56.0,59.6,-3.6,2020
Frank Ntilikina,NYK,21,G,56,54,37.1,101.0,150.0,67.3,60.4,6.9,2020
Goga Bitadze,IND,20,C-F,53,47,52.3,74.0,149.0,49.7,60.5,-10.9,2020
Ersan Ilyasova,MIL,33,F,62,51,36.9,74.0,148.0,50.0,60.2,-10.2,2020
Cody Martin,CHA,24,F,45,40,38.8,87.0,147.0,59.2,61.5,-2.3,2020
Wes Iwundu,ORL,25,F,51,45,40.2,83.0,146.0,56.8,60.9,-4.1,2020
Naz Reid,MIN,20,C-F,28,24,44.5,88.0,145.0,60.7,61.7,-1.0,2020
Caris LeVert,BKN,25,G,45,43,31.3,95.0,144.0,66.0,60.4,5.5,2020
Malik Beasley,MIN,23,G,54,47,39.5,92.0,144.0,63.9,60.5,3.4,2020
Patty Mills,SAS,31,G,65,61,30.5,76.0,142.0,53.5,60.0,-6.5,2020
Solomon Hill,MIA,29,F,58,51,36.5,88.0,142.0,62.0,60.7,1.2,2020
Jerome Robinson,WAS,23,G,56,48,37.1,87.0,142.0,61.3,59.9,1.4,2020
Mike Muscala,OKC,28,F-C,43,33,44.9,82.0,141.0,58.2,62.1,-4.0,2020
Avery Bradley,LAL,29,G,49,44,35.4,77.0,140.0,55.0,59.8,-4.8,2020
Justin Jackson,DAL,25,F,64,54,40.1,75.0,140.0,53.6,59.5,-5.9,2020
Jalen Brunson,DAL,23,G,55,46,36.5,86.0,138.0,62.3,59.4,2.9,2020
Harry Giles III,SAC,22,F-C,44,40,42.9,105.0,137.0,76.6,63.6,13.1,2020
Kevin Knox II,NYK,20,F,65,55,34.4,85.0,137.0,62.0,60.7,1.3,2020
James Ennis III,ORL,29,F,68,57,34.1,94.0,136.0,69.1,60.6,8.5,2020
Mario Hezonja,POR,25,F-G,52,44,36.8,75.0,135.0,55.6,62.9,-7.3,2020
Kenrich Williams,NOP,25,G-F,38,36,37.7,79.0,134.0,59.0,60.6,-1.6,2020
Patrick McCaw,TOR,24,G,36,36,43.5,74.0,134.0,55.2,58.7,-3.5,2020
Tyus Jones,MEM,24,G,65,56,32.8,82.0,133.0,61.7,58.8,2.8,2020
George Hill,MIL,34,G,58,51,26.4,73.0,130.0,56.2,60.2,-4.1,2020
D.J. Augustin,ORL,32,G,57,49,29.1,82.0,130.0,63.1,59.1,4.0,2020
Jahlil Okafor,NOP,24,C-F,30,27,46.3,69.0,130.0,53.1,61.6,-8.5,2020
Treveon Graham,ATL,26,G-F,51,43,38.1,63.0,126.0,50.0,60.1,-10.1,2020
Wesley Matthews,MIL,33,G,65,56,23.1,62.0,126.0,49.2,60.3,-11.1,2020
Jordan McLaughlin,MIN,24,G,30,29,57.0,73.0,126.0,57.9,58.8,-0.9,2020
Svi Mykhailiuk,DET,23,G-F,54,49,37.4,89.0,125.0,71.2,60.0,11.2,2020
Lonnie Walker IV,SAS,21,G-F,56,46,36.9,70.0,125.0,56.0,60.5,-4.5,2020
