PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Rudy Gobert,UTA,28,C,68,68,100,643,1555,41.4,47.7,-6.3,2020
Brook Lopez,MIL,32,C,67,67,100,559,1310,42.7,48.0,-5.3,2020
Nikola Jokic,DEN,25,C,73,73,100,617,1261,48.9,49.8,-0.9,2020
Hassan Whiteside,POR,31,C,66,66,100,556,1197,46.4,49.0,-2.5,2020
Jarrett Allen,BKN,22,C,70,70,100,524,1148,45.6,48.1,-2.5,2020
James Harden,HOU,30,G,68,68,100,517,1134,45.6,46.0,-0.4,2020
Nikola Vucevic,ORL,29,C,62,62,100,558,1122,49.7,48.3,1.4,2020
Jonas Valanciunas,MEM,28,C,70,70,100,504,1104,45.7,48.5,-2.9,2020
Domantas Sabonis,IND,24,F-C,62,62,100,494,1088,45.4,47.4,-2.0,2020
P.J. Tucker,HOU,35,F,71,71,100,478,1052,45.4,46.4,-1.0,2020
Bam Adebayo,MIA,22,C-F,71,71,100,454,1047,43.4,47.3,-4.0,2020
Al Horford,PHI,34,C-F,67,67,100,492,1040,47.3,47.5,-0.2,2020
Montrezl Harrell,LAC,26,F-C,63,63,100,440,1021,43.1,47.7,-4.6,2020
Andre Drummond,CLE,26,C,56,56,100,523,1016,51.5,49.2,2.2,2020
CJ McCollum,POR,28,G,69,69,100,441,995,44.3,45.0,-0.7,2020
Nemanja Bjelica,SAC,32,F,72,72,100,488,995,49.0,46.9,2.1,2020
Pascal Siakam,TOR,26,F,60,60,100,430,994,43.3,46.4,-3.1,2020
Steven Adams,OKC,26,C,62,62,100,467,986,47.4,48.8,-1.5,2020
Maxi Kleber,DAL,28,F,73,73,100,427,954,44.8,46.7,-1.9,2020
Kristaps Porzingis,DAL,24,F-C,56,56,100,416,953,43.7,47.6,-3.9,2020
Daniel Theis,BOS,28,F-C,65,65,100,429,950,45.2,48.1,-2.9,2020
Myles Turner,IND,24,C-F,62,62,100,444,939,47.3,49.1,-1.8,2020
Ivica Zubac,LAC,23,C,72,72,100,393,918,42.8,49.2,-6.3,2020
Jrue Holiday,NOP,30,G,61,61,100,410,914,44.9,46.1,-1.2,2020
Joel Embiid,PHI,26,C-F,51,51,100,412,911,45.2,49.1,-3.9,2020
LaMarcus Aldridge,SAS,34,C-F,52,52,100,403,906,44.5,48.3,-3.8,2020
Buddy Hield,SAC,27,G,72,72,100,425,884,48.1,45.4,2.7,2020
Anthony Davis,LAL,27,F-C,62,62,100,357,883,40.4,47.1,-6.7,2020
Shai Gilgeous-Alexander,OKC,21,G-F,70,70,100,421,878,47.9,45.6,2.3,2020
Dorian Finney-Smith,DAL,27,F,70,70,100,382,875,43.7,46.6,-3.0,2020
Robert Covington,HOU,29,F,70,70,100,415,862,48.1,46.4,1.8,2020
Royce O'Neale,UTA,27,F,71,71,100,411,856,48.0,46.0,2.0,2020
Dillon Brooks,MEM,24,G-F,73,73,100,378,856,44.2,45.5,-1.4,2020
Lonzo Ball,NOP,22,G,63,63,100,401,844,47.5,45.7,1.8,2020
Tristan Thompson,CLE,29,C-F,57,57,100,368,842,43.7,47.7,-4.0,2020
Miles Bridges,CHA,22,F,64,64,100,390,836,46.7,46.6,0.1,2020
Serge Ibaka,TOR,30,F,55,55,100,352,829,42.5,47.6,-5.1,2020
