PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Wesley Matthews,MIL,35,G,12,12,100,48,100,48.0,47.5,0.5,2022
Pascal Siakam,TOR,28,F,6,6,100,49,98,50.0,46.2,3.8,2022
Kyle Lowry,MIA,36,G,10,10,100,44,97,45.4,45.9,-0.6,2022
Nikola Jokic,DEN,27,C,5,5,100,48,96,50.0,47.1,2.9,2022
Caleb Martin,MIA,26,F,14,14,100,42,90,46.7,45.2,1.4,2022
Nemanja Bjelica,GSW,34,F,14,14,100,41,90,45.6,45.8,-0.2,2022
Kyle Anderson,MEM,28,F-G,12,12,100,47,88,53.4,45.5,7.9,2022
Davis Bertans,DAL,29,F,17,17,100,47,86,54.7,47.4,7.2,2022
D'Angelo Russell,MIN,26,G,6,6,100,38,84,45.2,46.5,-1.3,2022
Rudy Gobert,UTA,30,C,6,6,100,37,84,44.0,47.8,-3.7,2022
Gary Payton II,GSW,29,G,11,11,100,35,83,42.2,46.7,-4.5,2022
Xavier Tillman,MEM,23,F,9,9,100,39,83,47.0,47.3,-0.4,2022
CJ McCollum,NOP,30,G,6,6,100,36,81,44.4,49.4,-4.9,2022
Tyus Jones,MEM,26,G,12,12,100,42,80,52.5,45.5,7.0,2022
Patrick Beverley,MIN,33,G,6,6,100,35,78,44.9,47.9,-3.0,2022
Paul Reed,PHI,23,F,12,12,100,36,75,48.0,46.4,1.6,2022
Herbert Jones,NOP,23,F,6,6,100,38,74,51.4,49.3,2.0,2022
Bojan Bogdanovic,UTA,33,F,6,6,100,39,74,52.7,46.5,6.2,2022
Ziaire Williams,MEM,20,F,10,10,100,40,73,54.8,45.4,9.3,2022
Precious Achiuwa,TOR,22,F,6,6,100,34,71,47.9,47.6,0.3,2022
Steven Adams,MEM,28,C,6,6,100,32,70,45.7,47.7,-2.0,2022
JaVale McGee,PHX,34,C-F,11,11,100,36,68,52.9,46.4,6.6,2022
Patrick Williams,CHI,20,F,5,5,100,37,68,54.4,49.5,4.9,2022
Kevin Durant,BKN,33,F,4,4,100,34,68,50.0,46.9,3.1,2022
De'Andre Hunter,ATL,24,F-G,5,5,100,33,67,49.3,47.1,2.2,2022
Georges Niang,PHI,29,F,12,12,100,30,67,44.8,45.3,-0.5,2022
Jonathan Kuminga,GSW,19,F,15,15,100,28,65,43.1,44.0,-0.9,2022
Royce O'Neale,UTA,29,F,6,6,100,27,65,41.5,47.4,-5.8,2022
Duncan Robinson,MIA,28,F,13,13,100,29,65,44.6,45.0,-0.4,2022
Brandon Ingram,NOP,24,F,6,6,100,35,64,54.7,50.7,3.9,2022
Monte Morris,DEN,27,G,5,5,100,34,64,53.1,45.9,7.3,2022
Bruce Brown,BKN,25,G-F,4,4,100,29,63,46.0,46.6,-0.6,2022
John Collins,ATL,24,F-C,5,5,100,26,63,41.3,47.9,-6.6,2022
Jaden McDaniels,MIN,21,F,6,6,100,27,63,42.9,47.4,-4.6,2022
Larry Nance Jr.,NOP,29,F-C,6,6,100,33,62,53.2,53.2,0.0,2022
Matisse Thybulle,PHI,25,G-F,9,9,100,25,59,42.4,44.7,-2.4,2022
Kevin Huerter,ATL,23,G-F,5,5,100,31,59,52.5,45.3,7.2,2022
Trae Young,ATL,23,G,5,5,100,24,59,40.7,43.8,-3.1,2022
O.G. Anunoby,TOR,24,F,6,6,100,23,59,39.0,46.3,-7.3,2022
Zach LaVine,CHI,27,G-F,4,4,100,26,58,44.8,46.8,-1.9,2022
Kyrie Irving,BKN,30,G,4,4,100,31,58,53.4,45.4,8.1,2022
Delon Wright,ATL,30,G,5,5,100,29,58,50.0,45.7,4.3,2022
Gary Trent Jr.,TOR,23,G-F,6,6,100,24,57,42.1,45.2,-3.1,2022
De'Anthony Melton,MEM,24,G,10,10,100,25,56,44.6,45.9,-1.3,2022
Dewayne Dedmon,MIA,32,C,13,13,100,28,56,50.0,48.2,1.8,2022
Aaron Gordon,DEN,26,F,5,5,100,21,56,37.5,46.9,-9.4,2022
Mike Conley,UTA,34,G,6,6,100,23,56,41.1,45.1,-4.0,2022
Landry Shamet,PHX,25,G,12,12,100,32,54,59.3,46.0,13.3,2022
Donovan Mitchell,UTA,25,G,6,6,100,30,54,55.6,46.0,9.6,2022
Alex Caruso,CHI,28,G,4,4,100,25,52,48.1,48.2,-0.1,2022
DeMar DeRozan,CHI,32,G-F,5,5,100,31,52,59.6,47.4,12.2,2022
Jarred Vanderbilt,MIN,23,F,6,6,100,26,52,50.0,47.6,2.4,2022
Jordan Clarkson,UTA,30,G,6,6,100,19,51,37.3,43.5,-6.3,2022
Scottie Barnes,TOR,20,F,4,4,100,25,50,50.0,45.8,4.2,2022
Bismack Biyombo,PHX,29,C,8,8,100,26,50,52.0,46.7,5.3,2022
Nic Claxton,BKN,23,F-C,4,4,100,19,50,38.0,46.0,-8.0,2022
Seth Curry,BKN,31,G,4,4,100,22,49,44.9,45.1,-0.2,2022
Chris Boucher,TOR,29,F-C,6,6,100,18,46,39.1,47.9,-8.8,2022
Shake Milton,PHI,25,G-F,11,11,100,17,46,37.0,44.1,-7.1,2022
Danuel House Jr.,UTA,29,F-G,6,6,100,22,45,48.9,45.7,3.1,2022
Onyeka Okongwu,ATL,21,F-C,5,5,100,17,45,37.8,48.7,-10.9,2022
Bogdan Bogdanovic,ATL,29,G,4,4,100,22,45,48.9,46.7,2.2,2022
Damion Lee,GSW,29,G-F,11,11,100,24,44,54.5,46.7,7.8,2022
Will Barton,DEN,31,G,5,5,100,26,44,59.1,45.2,13.9,2022
Fred VanVleet,TOR,28,G,4,4,100,23,43,53.5,46.6,6.9,2022
Thaddeus Young,TOR,34,F,6,6,100,29,43,67.4,46.9,20.6,2022
Cameron Payne,PHX,27,G,11,11,100,17,42,40.5,44.3,-3.8,2022
Frank Ntilikina,DAL,23,G,9,9,100,21,40,52.5,47.6,4.9,2022
Danilo Gallinari,ATL,33,F,5,5,100,18,38,47.4,47.5,-0.1,2022
Jose Alvarado,NOP,24,G,6,6,100,16,38,42.1,47.7,-5.6,2022
Coby White,CHI,22,G,5,5,100,16,37,43.2,46.4,-3.1,2022
Bones Hyland,DEN,21,G,5,5,100,18,37,48.6,46.6,2.0,2022
Naz Reid,MIN,22,C-F,5,5,100,13,34,38.2,48.2,-10.0,2022
Khem Birch,TOR,29,C,6,6,100,20,34,58.8,46.9,11.9,2022
Jevon Carter,MIL,26,G,7,7,100,11,34,32.4,46.7,-14.3,2022
Moses Moody,GSW,20,G,10,10,100,16,33,48.5,43.4,5.1,2022
Torrey Craig,PHX,31,F,9,9,100,20,33,60.6,44.5,16.1,2022
Jaxson Hayes,NOP,22,C-F,6,6,100,15,32,46.9,46.4,0.4,2022
Hassan Whiteside,UTA,33,C,6,6,100,12,32,37.5,45.3,-7.8,2022
JaMychal Green,DEN,32,F-C,5,5,100,16,31,51.6,47.4,4.2,2022
Josh Green,DAL,21,G,11,11,100,15,30,50.0,43.6,6.4,2022
Austin Rivers,DEN,29,G,5,5,100,12,30,40.0,45.8,-5.8,2022
Devonte' Graham,NOP,27,G,6,6,100,13,30,43.3,44.1,-0.8,2022
Ayo Dosunmu,CHI,22,G,5,5,100,16,30,53.3,47.6,5.7,2022
George Hill,MIL,36,G,5,5,100,15,30,50.0,44.3,5.7,2022
Furkan Korkmaz,PHI,24,G-F,6,6,100,19,29,65.5,45.9,19.7,2022
Jeff Green,DEN,35,F,5,5,100,16,29,55.2,47.1,8.1,2022
Jordan McLaughlin,MIN,26,G,5,5,100,12,28,42.9,46.0,-3.1,2022
Andre Drummond,BKN,28,C,4,4,100,13,28,46.4,48.9,-2.5,2022
Tristan Thompson,CHI,31,C-F,5,5,100,8,27,29.6,48.3,-18.7,2022
DeMarcus Cousins,DEN,31,C,5,5,100,15,27,55.6,46.2,9.3,2022
Malik Beasley,MIN,25,G,6,6,100,11,25,44.0,45.1,-1.1,2022
Khris Middleton,MIL,30,F,2,2,100,11,25,44.0,47.7,-3.7,2022
Aaron Nesmith,BOS,22,G-F,10,10,100,6,24,25.0,44.1,-19.1,2022
Javonte Green,CHI,28,G-F,5,5,100,14,24,58.3,48.2,10.1,2022
Patty Mills,BKN,33,G,4,4,100,11,24,45.8,44.0,1.9,2022
Trey Murphy III,NOP,22,F,6,6,100,13,23,56.5,49.3,7.2,2022
Goran Dragic,BKN,36,G,4,4,100,12,23,52.2,44.5,7.7,2022
Trey Burke,DAL,29,G,9,9,100,9,22,40.9,46.7,-5.8,2022
Juancho Hernangomez,UTA,26,F,6,6,100,5,22,22.7,43.7,-21.0,2022
John Konchar,MEM,26,G,5,5,100,11,22,50.0,47.0,3.0,2022
Omer Yurtseven,MIA,24,C,7,7,100,12,21,57.1,45.5,11.7,2022
Juan Toscano-Anderson,GSW,29,F,9,9,100,9,20,45.0,41.4,3.6,2022
Naji Marshall,NOP,24,F,6,6,100,12,20,60.0,51.2,8.8,2022
Andre Iguodala,GSW,38,G-F,5,5,100,9,20,45.0,47.1,-2.1,2022
Serge Ibaka,MIL,32,F,4,4,100,8,19,42.1,48.6,-6.5,2022
Taurean Prince,MIN,28,F,5,5,100,6,19,31.6,44.5,-12.9,2022
Malachi Flynn,TOR,24,G,5,5,100,10,19,52.6,47.8,4.8,2022
Blake Griffin,BKN,33,F,2,2,100,8,18,44.4,45.6,-1.2,2022
Bryn Forbes,DEN,28,G,4,4,100,12,16,75.0,47.0,28.0,2022
Troy Brown Jr.,CHI,22,G-F,2,2,100,6,15,40.0,44.9,-4.9,2022
Clint Capela,ATL,28,C,2,2,100,6,15,40.0,49.3,-9.3,2022
Derrick Jones Jr.,CHI,25,F,5,5,100,8,15,53.3,48.8,4.5,2022
DeAndre Jordan,PHI,33,C,2,2,100,10,14,71.4,51.6,19.8,2022
Sterling Brown,DAL,27,G-F,5,5,100,8,13,61.5,48.9,12.6,2022
Marquese Chriss,DAL,24,F,4,4,100,4,9,44.4,44.7,-0.3,2022
Charles Bassey,PHI,21,C-F,3,3,100,5,8,62.5,49.6,12.9,2022
Eric Paschall,UTA,25,F,4,4,100,3,8,37.5,46.0,-8.5,2022
Haywood Highsmith,MIA,25,F,4,4,100,3,8,37.5,49.7,-12.2,2022
Tony Bradley,CHI,24,C-F,2,2,100,1,8,12.5,47.6,-35.1,2022
Aaron Holiday,PHX,25,G,5,5,100,4,8,50.0,41.8,8.2,2022
Timothe Luwawu-Cabarrot,ATL,27,G-F,2,2,100,3,7,42.9,45.2,-2.3,2022
Greg Monroe,MIN,32,F-C,1,1,100,2,7,28.6,45.5,-16.9,2022
Jordan Nwora,MIL,23,F,4,4,100,3,7,42.9,47.6,-4.7,2022
Luke Kornet,BOS,26,C-F,5,5,100,2,7,28.6,47.8,-19.2,2022
Yuta Watanabe,TOR,27,G-F,3,3,100,3,7,42.9,48.7,-5.8,2022
Thanasis Antetokounmpo,MIL,29,F,5,5,100,4,7,57.1,49.4,7.7,2022
Armoni Brooks,TOR,24,G,4,4,100,2,6,33.3,50.5,-17.2,2022
Juwan Morgan,BOS,25,F,5,5,100,1,6,16.7,43.9,-27.2,2022
Malik Fitts,BOS,24,F,4,4,100,3,6,50.0,45.0,5.0,2022
Paul Millsap,PHI,37,F,1,1,100,4,5,80.0,47.8,32.2,2022
Nik Stauskas,BOS,28,G,5,5,100,2,5,40.0,45.0,-5.0,2022
Ish Wainright,PHX,27,F,5,5,100,2,5,40.0,47.1,-7.1,2022
Gorgui Dieng,ATL,32,C,2,2,100,2,5,40.0,46.2,-6.2,2022
Isaiah Joe,PHI,22,G,4,4,100,2,5,40.0,39.5,0.5,2022
Dalano Banton,TOR,22,F,3,3,100,4,5,80.0,49.7,30.3,2022
Kevin Knox II,ATL,22,F,2,2,100,2,3,66.7,46.1,20.6,2022
Jarrett Culver,MEM,23,G-F,1,1,100,2,3,66.7,50.3,16.3,2022
Jaden Springer,PHI,19,G,2,2,100,1,3,33.3,43.6,-10.3,2022
Boban Marjanovic,DAL,33,C,3,3,100,1,3,33.3,39.6,-6.3,2022
Rayjon Tucker,MIL,24,G,3,3,100,2,3,66.7,46.7,19.9,2022
Jaylen Nowell,MIN,22,G,1,1,100,0,3,0.0,41.1,-41.1,2022
Facundo Campazzo,DEN,31,G,3,3,100,2,3,66.7,44.7,22.0,2022
Luca Vildoza,MIL,26,G,2,2,100,0,3,0.0,34.8,-34.8,2022
Elfrid Payton,PHX,28,G,1,1,100,2,3,66.7,49.4,17.3,2022
Garrett Temple,NOP,36,G-F,1,1,100,2,2,100.0,41.9,58.1,2022
Svi Mykhailiuk,TOR,25,G-F,1,1,100,1,2,50.0,46.2,3.9,2022
Jalen Johnson,ATL,20,F,1,1,100,2,2,100.0,38.3,61.8,2022
Zeke Nnaji,DEN,21,F-C,2,2,100,2,2,100.0,46.1,53.9,2022
Jared Butler,UTA,21,G,1,1,100,1,2,50.0,40.1,9.9,2022
Vlatko Cancar,DEN,25,F,1,1,100,1,2,50.0,44.8,5.2,2022
Nickeil Alexander-Walker,UTA,23,G,1,1,100,1,2,50.0,52.3,-2.3,2022
Willy Hernangomez,NOP,28,C-F,1,1,100,2,2,100.0,45.2,54.8,2022
Kessler Edwards,BKN,21,F,1,1,100,0,1,0.0,41.1,-41.1,2022
Markieff Morris,MIA,32,F,1,1,100,0,1,0.0,49.8,-49.8,2022
Josh Okogie,MIN,23,G,1,1,100,0,1,0.0,39.7,-39.7,2022
Sam Hauser,BOS,24,F,1,1,100,1,1,100.0,46.0,54.0,2022
