PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Ayo Dosunmu,CHI,67,39,28,1874,27,10,37.0,85,31.8,3,32.9,12.2
BJ Johnson,ORL,4,2,2,65,6,4,66.7,9,66.7,0,66.7,3.6
Bam Adebayo,MIA,56,36,20,1825,137,88,64.2,316,43.4,9,44.6,6.5
Ben McLemore,POR,52,16,36,1139,12,5,41.7,60,20.0,2,20.7,13.0
Bismack Biyombo,PHX,32,26,6,480,62,43,69.4,129,48.1,3,49.2,5.2
Blake Griffin,BKN,53,26,27,940,60,44,73.3,129,46.5,2,47.2,5.9
Boban Marjanovic,DAL,14,7,7,97,8,7,87.5,22,36.4,1,38.1,4.2
Bobby Portis,MIL,72,46,26,2028,180,137,76.1,403,44.7,13,46.2,5.7
Bogdan Bogdanovic,ATL,63,33,30,1849,29,17,58.6,78,37.2,1,37.7,9.6
Bojan Bogdanovic,UTA,68,44,24,2104,58,24,41.4,164,35.4,3,36.0,10.3
Bol Bol,ORL,10,3,7,72,4,1,25.0,6,66.7,0,66.7,11.9
Bones Hyland,DEN,64,36,28,1242,14,1,7.1,74,18.9,4,20.0,17.4
Brad Wanamaker,WAS,20,8,12,296,6,1,16.7,22,27.3,0,27.3,17.4
Bradley Beal,WAS,40,17,23,1439,38,14,36.8,85,44.7,6,48.1,9.9
Brandon Boston Jr.,LAC,35,19,16,652,16,8,50.0,41,39.0,1,40.0,7.7
Brandon Clarke,MEM,61,43,18,1209,134,103,76.9,282,47.5,9,49.1,4.3
Brandon Goodwin,CLE,25,14,11,437,14,4,28.6,33,42.4,0,42.4,14.4
Brandon Ingram,NOP,54,28,26,1834,33,11,33.3,89,37.1,2,37.9,12.1
Brandon Knight,DAL,4,1,3,58,0,0,0.0,3,0.0,0,0.0,0.0
Brandon Williams,POR,21,2,19,584,19,6,31.6,56,33.9,4,36.5,16.9
Braxton Key,DET,11,5,6,197,13,8,61.5,24,54.2,0,54.2,7.6
Brodric Thomas,BOS,7,6,1,45,2,2,100.0,4,50.0,0,50.0,6.2
Brook Lopez,MIL,13,10,3,298,19,11,57.9,41,46.3,2,48.7,7.7
Bruce Brown,BKN,71,37,34,1769,100,55,55.0,260,38.5,10,40.0,7.1
Bruno Fernando,HOU,21,9,12,133,18,16,88.9,47,38.3,2,40.0,3.5
Bryn Forbes,DEN,49,19,30,962,10,3,30.0,44,22.7,4,25.0,24.5
Buddy Hield,IND,79,25,54,2443,66,26,39.4,179,36.9,8,38.6,11.2
CJ Elleby,POR,54,15,39,1146,66,34,51.5,141,46.8,2,47.5,7.7
CJ McCollum,NOP,61,28,33,2111,53,14,26.4,125,42.4,9,45.7,13.4
Cade Cunningham,DET,61,19,42,2012,57,33,57.9,153,37.3,5,38.5,8.7
Caleb Martin,MIA,58,35,23,1350,70,29,41.4,159,44.0,6,45.8,8.9
Cam Reddish,NYK,38,17,21,884,25,6,24.0,52,48.1,0,48.1,14.8
Cam Thomas,BKN,54,25,29,1109,16,4,25.0,58,27.6,1,28.1,13.6
Cameron Johnson,PHX,63,47,16,1653,41,18,43.9,108,38.0,4,39.4,10.3
Cameron McGriff,POR,3,0,3,46,6,3,50.0,10,60.0,0,60.0,7.7
Cameron Oliver,ATL,2,1,1,43,2,2,100.0,5,40.0,0,40.0,2.5
Cameron Payne,PHX,56,44,12,1253,23,9,39.1,68,33.8,3,35.4,12.6
Caris LeVert,CLE,54,21,33,1657,43,25,58.1,123,35.0,5,36.4,8.7
Carlik Jones,DEN,2,1,1,15,1,1,100.0,3,33.3,0,33.3,2.2
Carmelo Anthony,LAL,69,27,42,1793,62,32,51.6,128,48.4,4,50.0,8.0
Carsen Edwards,DET,3,1,2,70,2,1,50.0,6,33.3,2,50.0,12.1
Cassius Stanley,DET,7,2,5,147,5,4,80.0,13,38.5,1,41.7,5.8
Cassius Winston,WAS,1,0,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Cat Barber,ATL,2,0,2,11,1,1,100.0,1,100.0,0,100.0,1.5
Cedi Osman,CLE,56,30,26,1304,25,13,52.0,69,36.2,3,37.9,10.6
Chandler Hutchison,PHX,4,3,1,12,0,0,0.0,0,0.0,0,0.0,0.0
Charles Bassey,PHI,18,9,9,156,22,18,81.8,49,44.9,1,45.8,3.4
Charlie Brown Jr.,PHI,9,5,4,140,14,8,57.1,29,48.3,1,50.0,4.9
Chaundee Brown Jr.,ATL,5,1,4,104,1,0,0.0,7,14.3,0,14.3,20.3
Cheick Diallo,DET,2,0,2,28,4,3,75.0,13,30.8,0,30.8,3.6
Chimezie Metu,SAC,59,22,37,1276,34,16,47.1,108,31.5,5,33.0,9.5
Chris Boucher,TOR,79,47,32,1683,179,122,68.2,391,45.8,14,47.5,4.5
Chris Chiozza,GSW,16,9,7,281,9,4,44.4,15,60.0,0,60.0,14.7
Chris Duarte,IND,54,21,33,1518,41,21,51.2,116,35.3,6,37.3,9.6
Chris Paul,PHX,63,51,12,2085,19,5,26.3,51,37.3,1,38.0,13.2
Chris Silva,MIA,7,4,3,83,13,7,53.8,34,38.2,0,38.2,4.2
Christian Wood,HOU,67,18,49,2084,110,72,65.5,273,40.3,7,41.4,5.2
Chuma Okeke,ORL,70,21,49,1749,47,21,44.7,118,39.8,4,41.2,9.8
Clint Capela,ATL,74,40,34,2042,279,192,68.8,541,51.6,11,52.6,4.7
Coby White,CHI,57,30,27,1588,17,5,29.4,67,25.4,2,26.2,15.9
Cody Martin,CHA,65,38,27,1763,82,35,42.7,170,48.2,5,49.7,10.3
Cody Zeller,POR,26,12,14,346,50,32,64.0,112,44.6,5,46.7,4.7
Cole Anthony,ORL,64,18,46,2057,32,15,46.9,105,30.5,7,32.7,10.9
Collin Sexton,CLE,11,7,4,316,13,7,53.8,25,52.0,1,54.2,8.3
Corey Kispert,WAS,72,28,44,1752,53,18,34.0,102,52.0,2,53.0,10.1
Cory Joseph,DET,59,16,43,1488,29,12,41.4,85,34.1,3,35.4,12.0
D'Angelo Russell,MIN,65,39,26,2077,25,6,24.0,75,33.3,1,33.8,16.5
D.J. Augustin,LAL,39,10,29,634,11,1,9.1,18,61.1,0,61.1,18.1
D.J. Wilson,TOR,3,1,2,53,1,1,100.0,3,33.3,0,33.3,2.8
DaQuan Jeffries,MEM,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0.0
Daishen Nix,HOU,15,1,14,206,7,3,42.9,20,35.0,0,35.0,8.5
Dalano Banton,TOR,53,28,25,621,38,28,73.7,90,42.2,3,43.7,5.6
Damian Jones,SAC,51,17,34,997,75,44,58.7,175,42.9,5,44.1,6.0
Damian Lillard,POR,27,11,16,981,13,5,38.5,50,26.0,0,26.0,16.4
Damion Lee,GSW,56,37,19,1185,26,15,57.7,71,36.6,0,36.6,11.5
Damyean Dotson,NYK,2,1,1,21,0,0,0.0,0,0.0,0,0.0,0.0
Daniel Gafford,WAS,71,29,42,1436,155,107,69.0,398,38.9,14,40.4,4.1
Daniel Oturu,TOR,3,1,2,27,1,1,100.0,3,33.3,0,33.3,0.2
Daniel Theis,BOS,46,19,27,966,59,39,66.1,134,44.0,5,45.7,6.0
Danilo Gallinari,ATL,65,35,30,1649,35,16,45.7,79,44.3,3,46.1,9.2
Danny Green,PHI,54,32,22,1195,32,13,40.6,84,38.1,3,39.5,11.1
Danuel House Jr.,UTA,38,17,21,699,18,4,22.2,52,34.6,2,36.0,11.4
Darius Bazley,OKC,69,19,50,1924,71,41,57.7,201,35.3,7,36.6,7.7
Darius Garland,CLE,66,36,30,2353,39,15,38.5,109,35.8,5,37.5,11.2
Darren Collison,LAL,2,1,1,27,0,0,0.0,0,0.0,0,0.0,0.0
David Duke Jr.,BKN,18,8,10,318,30,22,73.3,57,52.6,4,56.6,7.0
David Nwaba,HOU,45,6,39,599,41,25,61.0,98,41.8,4,43.6,7.7
Davion Mitchell,SAC,64,24,40,1814,31,5,16.1,83,37.3,4,39.2,14.8
Davis Bertans,DAL,45,29,16,708,12,5,41.7,37,32.4,1,33.3,13.4
Davon Reed,DEN,39,24,15,625,14,5,35.7,41,34.1,1,35.0,11.3
Day'Ron Sharpe,BKN,27,10,17,381,81,66,81.5,144,56.3,2,57.0,3.7
De'Aaron Fox,SAC,57,21,36,2023,24,5,20.8,99,24.2,7,26.1,15.1
De'Andre Hunter,ATL,52,28,24,1548,26,10,38.5,76,34.2,2,35.1,10.9
De'Anthony Melton,MEM,69,47,22,1583,63,29,46.0,146,43.2,2,43.8,9.9
DeAndre Jordan,PHI,48,26,22,622,83,57,68.7,153,54.2,4,55.7,4.7
DeAndre' Bembry,MIL,48,29,19,962,42,28,66.7,103,40.8,4,42.4,7.3
DeMar DeRozan,CHI,75,43,32,2710,56,26,46.4,151,37.1,7,38.9,11.9
DeMarcus Cousins,DEN,46,31,15,709,74,49,66.2,160,46.3,6,48.1,5.0
Dean Wade,CLE,46,25,21,945,31,12,38.7,65,47.7,2,49.2,7.7
Deandre Ayton,PHX,57,45,12,1705,149,102,68.5,292,51.0,5,51.9,5.9
Deividas Sirvydis,DET,2,1,1,22,0,0,0.0,2,0.0,0,0.0,0.0
Dejounte Murray,SAS,68,30,38,2366,80,38,47.5,248,32.3,14,34.2,9.7
Delon Wright,ATL,69,38,31,1357,50,28,56.0,103,48.5,5,51.0,7.6
Deni Avdija,WAS,81,34,47,1981,52,27,51.9,165,31.5,4,32.3,8.1
Dennis Schroder,HOU,62,32,30,1790,33,5,15.2,91,36.3,2,37.1,17.7
Dennis Smith Jr.,POR,31,13,18,594,20,10,50.0,55,36.4,3,38.5,10.2
Denzel Valentine,UTA,14,7,7,190,9,3,33.3,19,47.4,0,47.4,11.3
Derrick Favors,OKC,39,15,24,652,58,41,70.7,122,47.5,3,48.7,5.9
Derrick Jones Jr.,CHI,49,27,22,896,60,36,60.0,141,42.6,5,44.1,6.4
Derrick Rose,NYK,25,10,15,612,21,10,47.6,44,47.7,3,51.2,11.4
Derrick Walton Jr.,DET,2,1,1,71,2,1,50.0,4,50.0,0,50.0,23.5
Derrick White,BOS,72,40,32,2123,38,17,44.7,103,36.9,4,38.4,12.6
Desmond Bane,MEM,75,53,22,2244,46,19,41.3,160,28.8,8,30.3,13.1
Devin Booker,PHX,66,55,11,2273,42,18,42.9,121,34.7,5,36.2,10.0
Devin Cannady,ORL,2,1,1,54,1,0,0.0,3,33.3,0,33.3,6.2
Devin Vassell,SAS,69,28,41,1902,44,26,59.1,91,48.4,5,51.2,10.1
Devon Dotson,CHI,6,2,4,44,1,0,0.0,1,100.0,0,100.0,13.0
Devontae Cacok,SAS,14,4,10,114,8,8,100.0,29,27.6,0,27.6,3.2
Devonte' Graham,NOP,69,31,38,1982,37,9,24.3,85,43.5,4,45.7,16.7
Dewayne Dedmon,MIA,66,43,23,1056,105,68,64.8,270,38.9,6,39.8,5.3
Didi Louzada,POR,8,0,8,128,5,1,20.0,12,41.7,0,41.7,11.6
Dillon Brooks,MEM,30,20,10,828,27,11,40.7,70,38.6,3,40.3,11.1
Domantas Sabonis,SAC,62,21,41,2136,201,137,68.2,457,44.0,13,45.3,4.9
Donovan Mitchell,UTA,64,39,25,2165,55,22,40.0,129,42.6,3,43.7,12.0
Donte DiVincenzo,SAC,41,21,20,994,40,20,50.0,87,46.0,2,47.1,9.2
Dorian Finney-Smith,DAL,80,51,29,2644,122,64,52.5,262,46.6,8,48.0,9.2
Doug McDermott,SAS,43,17,26,1054,18,10,55.6,49,36.7,3,39.1,7.6
Draymond Green,GSW,45,33,12,1329,45,21,46.7,131,34.4,4,35.4,9.6
Drew Eubanks,POR,66,17,49,1223,130,78,60.0,277,46.9,5,47.8,5.5
Duane Washington Jr.,IND,33,7,26,758,4,2,50.0,30,13.3,1,13.8,15.8
Duncan Robinson,MIA,69,46,23,1849,24,6,25.0,53,45.3,0,45.3,17.1
Dwight Howard,LAL,60,21,39,971,118,85,72.0,279,42.3,9,43.7,5.0
Dwight Powell,DAL,82,52,30,1798,173,94,54.3,413,41.9,11,43.0,6.1
Dylan Windler,CLE,31,17,14,386,21,10,47.6,39,53.8,0,53.8,9.2
Ed Davis,CLE,18,9,9,161,14,4,28.6,41,34.1,2,35.9,6.5
Elfrid Payton,PHX,38,30,8,468,21,10,47.6,42,50.0,0,50.0,8.9
Elijah Hughes,POR,24,8,16,379,6,1,16.7,12,50.0,0,50.0,9.0
Emanuel Terry,PHX,3,2,1,18,8,6,75.0,13,61.5,0,61.5,2.8
Enes Freedom,BOS,32,19,13,395,61,49,80.3,142,43.0,6,44.9,4.2
Eric Bledsoe,POR,50,26,24,1260,28,9,32.1,58,48.3,3,50.9,12.3
Eric Gordon,HOU,48,16,32,1413,15,4,26.7,56,26.8,1,27.3,14.3
Eric Paschall,UTA,46,28,18,663,30,19,63.3,79,38.0,1,38.5,7.0
Eugene Omoruyi,DAL,4,1,3,18,2,1,50.0,4,50.0,0,50.0,7.8
Evan Fournier,NYK,71,33,38,2120,33,8,24.2,76,43.4,5,46.5,15.5
Evan Mobley,CLE,69,40,29,2331,143,95,66.4,310,46.1,7,47.2,6.6
Facundo Campazzo,DEN,47,26,21,1042,23,6,26.1,49,46.9,0,46.9,19.0
Feron Hunt,NYK,1,1,0,7,1,0,0.0,3,33.3,1,50.0,5.2
Frank Jackson,DET,43,7,36,1001,19,3,15.8,52,36.5,3,38.8,16.6
Frank Kaminsky,PHX,8,7,1,175,11,6,54.5,23,47.8,0,47.8,6.6
Frank Ntilikina,DAL,38,20,18,584,12,5,41.7,28,42.9,4,50.0,17.1
Franz Wagner,ORL,75,19,56,2371,84,33,39.3,219,38.4,7,39.6,10.6
Fred VanVleet,TOR,63,37,26,2393,44,15,34.1,129,34.1,3,34.9,13.3
Freddie Gillespie,ORL,9,1,8,119,13,8,61.5,38,34.2,0,34.2,3.8
Furkan Korkmaz,PHI,54,35,19,1245,22,6,27.3,69,31.9,3,33.3,16.1
Gabe Vincent,MIA,55,36,19,1412,22,8,36.4,65,33.8,3,35.5,16.0
Gabe York,IND,2,0,2,21,0,0,0.0,0,0.0,0,0.0,0.0
Gabriel Deck,OKC,5,2,3,45,1,1,100.0,2,50.0,0,50.0,4.4
Gabriel Lundberg,PHX,2,0,2,39,2,1,50.0,6,33.3,2,50.0,9.3
Garrett Temple,NOP,49,17,32,971,29,14,48.3,78,37.2,3,38.7,13.0
Garrison Mathews,HOU,60,19,41,1595,32,10,31.3,82,39.0,2,40.0,14.5
Gary Clark,NOP,29,14,15,332,23,15,65.2,43,53.5,0,53.5,8.8
Gary Harris,ORL,51,14,37,1483,36,8,22.2,76,47.4,0,47.4,11.6
Gary Payton II,GSW,64,42,22,1184,72,47,65.3,177,40.7,6,42.1,5.9
Gary Trent Jr.,TOR,65,40,25,2295,26,11,42.3,88,29.5,3,30.6,12.8
George Hill,MIL,50,34,16,1191,38,15,39.5,91,41.8,4,43.7,10.2
George King,DAL,3,1,2,17,0,0,0.0,2,0.0,0,0.0,0.0
Georges Niang,PHI,65,42,23,1553,25,12,48.0,79,31.6,3,32.9,10.0
Georgios Kalaitzakis,OKC,7,3,4,198,6,4,66.7,14,42.9,2,50.0,7.7
Giannis Antetokounmpo,MIL,67,45,22,2204,134,85,63.4,323,41.5,5,42.1,6.3
Goga Bitadze,IND,45,16,29,712,79,65,82.3,181,43.6,5,44.9,4.1
Goran Dragic,BKN,21,10,11,497,13,5,38.5,31,41.9,1,43.3,11.4
Gordon Hayward,CHA,48,26,22,1529,38,22,57.9,132,28.8,6,30.2,9.3
Gorgui Dieng,ATL,34,15,19,337,32,21,65.6,54,59.3,4,64.0,6.7
Grant Williams,BOS,74,49,25,1822,64,35,54.7,202,31.7,9,33.2,7.6
Grayson Allen,MIL,65,42,23,1782,32,11,34.4,90,35.6,5,37.6,12.7
Greg Brown III,POR,40,12,28,617,38,18,47.4,89,42.7,0,42.7,8.1
Greg Monroe,MIN,14,7,7,195,30,21,70.0,62,48.4,1,49.2,4.9
Hamidou Diallo,DET,55,14,41,1215,67,36,53.7,143,46.9,3,47.9,7.2
Harrison Barnes,SAC,76,26,50,2550,82,41,50.0,216,38.0,5,38.9,8.5
Hassan Whiteside,UTA,65,40,25,1162,166,135,81.3,349,47.6,10,49.0,4.3
Hassani Gravett,ORL,6,2,4,141,1,0,0.0,5,20.0,0,20.0,23.1
Haywood Highsmith,MIA,13,8,5,143,10,8,80.0,22,45.5,0,45.5,4.0
Herbert Jones,NOP,74,33,41,2236,97,38,39.2,223,43.5,6,44.7,10.0
Ignas Brazdeikis,ORL,31,5,26,479,23,11,47.8,47,48.9,3,52.3,8.1
Immanuel Quickley,NYK,67,28,39,1641,31,9,29.0,77,40.3,0,40.3,13.0
Isaac Bonga,TOR,6,4,2,27,4,2,50.0,7,57.1,0,57.1,3.4
Isaac Okoro,CLE,65,33,32,1927,72,30,41.7,171,42.1,8,44.2,10.2
Isaiah Hartenstein,LAC,65,35,30,1181,117,82,70.1,262,44.7,7,45.9,5.3
Isaiah Jackson,IND,32,7,25,535,60,44,73.3,118,50.8,5,53.1,3.4
Isaiah Joe,PHI,31,22,9,468,6,0,0.0,11,54.5,0,54.5,22.5
Isaiah Livers,DET,17,7,10,374,15,8,53.3,33,45.5,1,46.9,11.5
Isaiah Roby,OKC,42,10,32,922,75,51,68.0,165,45.5,2,46.0,6.5
Isaiah Stewart,DET,70,21,49,1795,222,158,71.2,549,40.4,20,42.0,4.3
Isaiah Thomas,CHA,17,9,8,275,4,2,50.0,15,26.7,1,28.6,8.5
Isaiah Todd,WAS,8,1,7,64,3,0,0.0,9,33.3,0,33.3,15.5
Ish Smith,WAS,51,20,31,968,25,10,40.0,52,48.1,4,52.1,9.2
Ish Wainright,PHX,21,16,5,245,26,15,57.7,44,59.1,1,60.5,8.1
Ivica Zubac,LAC,75,39,36,1842,217,169,77.9,503,43.1,8,43.8,3.7
JT Thor,CHA,21,12,9,224,11,1,9.1,28,39.3,1,40.7,10.1
Ja Morant,MEM,55,35,20,1838,74,40,54.1,200,37.0,9,38.7,9.5
JaMychal Green,DEN,67,36,31,1085,81,58,71.6,200,40.5,3,41.1,5.3
JaVale McGee,PHX,74,57,17,1172,163,128,78.5,333,48.9,5,49.7,4.4
Jabari Parker,BOS,8,2,6,93,5,2,40.0,13,38.5,0,38.5,4.9
Jaden McDaniels,MIN,69,40,29,1785,76,32,42.1,188,40.4,4,41.3,9.3
Jaden Springer,PHI,1,1,0,4,1,1,100.0,1,100.0,0,100.0,3.6
Jae Crowder,PHX,65,52,13,1839,30,15,50.0,92,32.6,3,33.7,11.0
Jae'Sean Tate,HOU,77,19,58,2045,135,86,63.7,310,43.5,6,44.4,7.3
Jahmi'us Ramsey,SAC,6,1,5,69,4,1,25.0,6,66.7,1,80.0,10.2
Jake Layman,MIN,16,5,11,164,6,4,66.7,17,35.3,3,42.9,4.7
Jakob Poeltl,SAS,68,30,38,1970,262,195,74.4,488,53.7,8,54.6,5.0
Jalen Brunson,DAL,77,48,29,2472,43,14,32.6,131,32.8,16,37.4,15.1
Jalen Green,HOU,65,12,53,2077,33,16,48.5,120,27.5,5,28.7,10.6
Jalen Johnson,ATL,12,9,3,92,2,1,50.0,7,28.6,0,28.6,14.3
Jalen McDaniels,CHA,47,30,17,829,36,16,44.4,82,43.9,4,46.2,11.1
Jalen Smith,IND,46,25,21,881,93,68,73.1,204,45.6,4,46.5,4.9
Jalen Suggs,ORL,46,14,32,1273,26,17,65.4,105,24.8,2,25.2,10.3
James Bouknight,CHA,21,9,12,276,22,10,45.5,48,45.8,1,46.8,7.3
James Ennis III,DEN,5,3,2,48,5,4,80.0,12,41.7,0,41.7,5.5
James Harden,PHI,65,40,25,2420,55,27,49.1,232,23.7,5,24.2,10.2
James Johnson,BKN,58,28,30,1144,51,33,64.7,117,43.6,3,44.7,6.8
Jamorko Pickett,DET,9,3,6,163,6,3,50.0,14,42.9,1,46.2,11.6
Jared Butler,UTA,20,13,7,262,5,2,40.0,12,41.7,0,41.7,7.2
Jared Harper,NOP,2,1,1,28,2,0,0.0,2,100.0,0,100.0,17.5
Jaren Jackson Jr.,MEM,77,52,25,2100,117,68,58.1,295,39.7,18,42.2,7.9
Jarred Vanderbilt,MIN,72,41,31,1861,215,147,68.4,462,46.5,17,48.3,4.9
Jarrett Allen,CLE,56,35,21,1810,192,137,71.4,398,48.2,15,50.1,5.7
Jarrett Culver,MEM,22,16,6,271,13,10,76.9,30,43.3,1,44.8,6.8
Jarron Cumberland,POR,1,0,1,6,1,0,0.0,1,100.0,0,100.0,9.6
Javin DeLaurier,MIL,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Javonte Green,CHI,64,37,27,1502,91,59,64.8,188,48.4,5,49.7,6.3
Javonte Smart,MIA,9,4,5,169,5,3,60.0,10,50.0,1,55.6,9.6
Jaxson Hayes,NOP,67,28,39,1374,114,65,57.0,210,54.3,11,57.3,6.9
Jay Huff,LAL,3,0,3,15,1,0,0.0,1,100.0,0,100.0,5.0
Jay Scrubb,LAC,9,4,5,95,2,1,50.0,4,50.0,0,50.0,2.0
Jaylen Brown,BOS,65,43,22,2186,53,25,47.2,193,27.5,4,28.0,10.6
Jaylen Hoard,OKC,7,2,5,240,30,16,53.3,55,54.5,0,54.5,5.9
Jaylen Morris,SAS,1,0,1,6,0,0,0.0,1,0.0,0,0.0,0.0
Jaylen Nowell,MIN,50,33,17,859,22,6,27.3,54,40.7,2,42.3,10.4
Jaysean Paige,DET,1,1,0,7,0,0,0.0,1,0.0,0,0.0,0.0
Jayson Tatum,BOS,75,49,26,2691,84,40,47.6,208,40.4,8,42.0,11.2
Jeff Dowtin Jr.,ORL,6,2,4,91,8,2,25.0,10,80.0,0,80.0,11.9
Jeff Green,DEN,72,42,30,1795,41,27,65.9,114,36.0,4,37.3,6.6
Jemerrio Jones,LAL,2,0,2,15,2,1,50.0,4,50.0,0,50.0,1.2
Jerami Grant,DET,47,11,36,1500,28,14,50.0,98,28.6,7,30.8,12.8
Jeremiah Robinson-Earl,OKC,48,14,34,1077,75,49,65.3,165,45.5,3,46.3,7.2
Jeremy Lamb,SAC,48,20,28,836,26,8,30.8,54,48.1,1,49.1,9.2
Jericho Sims,NYK,32,16,16,531,61,45,73.8,135,45.2,5,46.9,5.6
Jevon Carter,MIL,51,31,20,806,14,1,7.1,29,48.3,1,50.0,16.5
Jimmy Butler,MIA,56,38,18,1919,102,69,67.6,213,47.9,5,49.0,7.0
Jock Landale,SAS,41,18,23,550,63,47,74.6,131,48.1,2,48.8,4.6
Joe Harris,BKN,14,10,4,423,5,2,40.0,14,35.7,0,35.7,13.7
Joe Ingles,POR,43,27,16,1091,12,3,25.0,31,38.7,0,38.7,19.1
Joe Wieskamp,SAS,11,5,6,119,4,2,50.0,7,57.1,0,57.1,10.6
Joel Ayayi,WAS,3,0,3,9,1,0,0.0,3,33.3,0,33.3,11.7
Joel Embiid,PHI,68,45,23,2296,146,110,75.3,350,41.7,9,42.8,4.7
John Collins,ATL,54,26,28,1663,93,65,69.9,245,38.0,4,38.6,5.1
John Konchar,MEM,68,45,23,1258,87,38,43.7,162,53.7,4,55.1,8.9
Jon Teske,MEM,1,1,0,4,0,0,0.0,2,0.0,0,0.0,0.0
Jonas Valanciunas,NOP,73,33,40,2208,224,181,80.8,536,41.8,9,42.5,4.0
Jonathan Kuminga,GSW,58,37,21,1103,51,28,54.9,135,37.8,2,38.3,7.0
Jordan Bell,CHI,1,1,0,2,1,0,0.0,2,50.0,1,100.0,13.3
Jordan Clarkson,UTA,77,46,31,2087,67,34,50.7,132,50.8,2,51.5,9.8
Jordan Goodwin,WAS,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Jordan McLaughlin,MIN,42,24,18,718,22,13,59.1,46,47.8,0,47.8,8.6
Jordan Nwora,MIL,55,28,27,1149,37,9,24.3,88,42.0,1,42.5,10.6
Jordan Poole,GSW,74,48,26,2223,34,6,17.6,101,33.7,4,35.1,15.3
Jordan Schakel,WAS,4,1,3,30,2,1,50.0,4,50.0,0,50.0,7.0
Jose Alvarado,NOP,42,20,22,726,25,10,40.0,61,41.0,0,41.0,12.2
Josh Christopher,HOU,63,14,49,1231,52,31,59.6,111,46.8,7,50.0,9.0
Josh Giddey,OKC,53,16,37,1670,98,51,52.0,216,45.4,2,45.8,8.1
Josh Green,DAL,54,37,17,943,52,20,38.5,115,45.2,9,49.1,10.1
Josh Hart,POR,53,19,34,1757,60,32,53.3,163,36.8,9,39.0,8.6
Josh Jackson,SAC,43,11,32,779,21,12,57.1,60,35.0,0,35.0,7.2
Josh Okogie,MIN,27,14,13,380,29,17,58.6,61,47.5,2,49.2,7.7
Josh Richardson,SAS,57,35,22,1475,42,14,33.3,96,43.8,3,45.2,11.3
Joshua Primo,SAS,42,16,26,913,32,16,50.0,66,48.5,4,51.6,9.2
Jrue Holiday,MIL,64,46,18,2142,69,41,59.4,174,39.7,5,40.8,8.1
