PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Austin Reaves,LAL,54,25,29,1326,148,24,16.2,262,56.5,21,61.4,7.6
Austin Rivers,DEN,54,32,22,1279,95,18,18.9,176,54.0,20,60.9,8.3
Avery Bradley,LAL,55,25,30,1303,105,17,16.2,184,57.1,16,62.5,10.1
Ayo Dosunmu,CHI,67,39,28,1874,187,37,19.8,302,61.9,35,70.0,8.2
BJ Johnson,ORL,4,2,2,65,9,2,22.2,15,60.0,0,60.0,5.5
Bam Adebayo,MIA,56,36,20,1825,427,118,27.6,609,70.1,50,76.4,5.5
Ben McLemore,POR,52,16,36,1139,91,25,27.5,183,49.7,18,55.2,7.5
Bismack Biyombo,PHX,32,26,6,480,102,31,30.4,163,62.6,19,70.8,5.3
Blake Griffin,BKN,53,26,27,940,168,56,33.3,278,60.4,33,68.6,4.8
Boban Marjanovic,DAL,14,7,7,97,31,7,22.6,40,77.5,4,86.1,3.7
Bobby Portis,MIL,72,46,26,2028,477,110,23.1,733,65.1,62,71.1,4.7
Bogdan Bogdanovic,ATL,63,33,30,1849,221,41,18.6,363,60.9,32,66.8,7.1
Bojan Bogdanovic,UTA,68,44,24,2104,238,47,19.7,389,61.2,42,68.6,7.2
Bol Bol,ORL,10,3,7,72,16,4,25.0,17,94.1,1,100.0,7.1
Bones Hyland,DEN,64,36,28,1242,174,20,11.5,284,61.3,26,67.4,6.9
Brad Wanamaker,WAS,20,8,12,296,33,4,12.1,55,60.0,5,66.0,10.2
Bradley Beal,WAS,40,17,23,1439,151,35,23.2,240,62.9,22,69.3,7.4
Brandon Boston Jr.,LAC,35,19,16,652,92,15,16.3,156,59.0,15,65.2,6.7
Brandon Clarke,MEM,61,43,18,1209,204,57,27.9,364,56.0,53,65.6,5.5
Brandon Goodwin,CLE,25,14,11,437,53,10,18.9,80,66.3,6,71.6,8.0
Brandon Ingram,NOP,54,28,26,1834,276,69,25.0,420,65.7,43,73.2,6.2
Brandon Knight,DAL,4,1,3,58,8,2,25.0,11,72.7,0,72.7,8.6
Brandon Williams,POR,21,2,19,584,55,9,16.4,104,52.9,4,55.0,10.4
Braxton Key,DET,11,5,6,197,37,12,32.4,63,58.7,5,63.8,5.8
Brodric Thomas,BOS,7,6,1,45,8,3,37.5,13,61.5,1,66.7,5.7
Brook Lopez,MIL,13,10,3,298,34,10,29.4,78,43.6,9,49.3,7.1
Bruce Brown,BKN,71,37,34,1769,245,47,19.2,398,61.6,33,67.1,5.8
Bruno Fernando,HOU,21,9,12,133,37,8,21.6,59,62.7,6,69.8,4.4
Bryn Forbes,DEN,49,19,30,962,83,11,13.3,136,61.0,9,65.4,8.9
Buddy Hield,IND,79,25,54,2443,284,41,14.4,524,54.2,54,60.4,7.4
CJ Elleby,POR,54,15,39,1146,161,26,16.1,277,58.1,21,62.9,6.6
CJ McCollum,NOP,61,28,33,2111,216,27,12.5,329,65.7,22,70.4,9.6
Cade Cunningham,DET,61,19,42,2012,292,61,20.9,463,63.1,33,67.9,6.6
Caleb Martin,MIA,58,35,23,1350,160,29,18.1,289,55.4,31,62.0,6.8
Cam Reddish,NYK,38,17,21,884,80,11,13.8,129,62.0,10,67.2,8.5
Cam Thomas,BKN,54,25,29,1109,145,28,19.3,250,58.0,18,62.5,7.6
Cameron Johnson,PHX,63,47,16,1653,225,47,20.9,350,64.3,30,70.3,7.2
Cameron McGriff,POR,3,0,3,46,9,4,44.4,13,69.2,0,69.2,8.5
Cameron Oliver,ATL,2,1,1,43,4,1,25.0,8,50.0,2,66.7,7.5
Cameron Payne,PHX,56,44,12,1253,147,11,7.5,225,65.3,11,68.7,9.3
Caris LeVert,CLE,54,21,33,1657,171,29,17.0,293,58.4,29,64.8,8.0
Carlik Jones,DEN,2,1,1,15,2,1,50.0,4,50.0,2,100.0,5.5
Carmelo Anthony,LAL,69,27,42,1793,226,57,25.2,376,60.1,27,64.8,5.7
Carsen Edwards,DET,3,1,2,70,4,0,0.0,11,36.4,0,36.4,12.6
Cassius Stanley,DET,7,2,5,147,14,4,28.6,24,58.3,2,63.6,6.3
Cassius Winston,WAS,1,0,1,8,1,0,0.0,2,50.0,0,50.0,12.3
Cat Barber,ATL,2,0,2,11,2,0,0.0,2,100.0,0,100.0,6.6
Cedi Osman,CLE,56,30,26,1304,121,14,11.6,212,57.1,23,64.0,8.1
Chandler Hutchison,PHX,4,3,1,12,5,1,20.0,4,125.0,0,125.0,4.7
Charles Bassey,PHI,18,9,9,156,40,17,42.5,73,54.8,7,60.6,3.8
Charlie Brown Jr.,PHI,9,5,4,140,18,3,16.7,29,62.1,3,69.2,4.1
Chaundee Brown Jr.,ATL,5,1,4,104,15,0,0.0,19,78.9,2,88.2,7.8
Cheick Diallo,DET,2,0,2,28,8,3,37.5,10,80.0,0,80.0,3.6
Chimezie Metu,SAC,59,22,37,1276,301,67,22.3,429,70.2,27,74.9,4.4
Chris Boucher,TOR,79,47,32,1683,315,88,27.9,515,61.2,50,67.7,4.6
Chris Chiozza,GSW,16,9,7,281,26,6,23.1,44,59.1,4,65.0,6.4
Chris Duarte,IND,54,21,33,1518,185,21,11.4,308,60.1,23,64.9,7.5
Chris Paul,PHX,63,51,12,2085,251,46,18.3,423,59.3,36,64.9,8.6
Chris Silva,MIA,7,4,3,83,23,4,17.4,34,67.6,5,79.3,3.9
Christian Wood,HOU,67,18,49,2084,576,159,27.6,827,69.6,42,73.4,4.7
Chuma Okeke,ORL,70,21,49,1749,300,80,26.7,428,70.1,21,73.7,6.7
Clint Capela,ATL,74,40,34,2042,598,172,28.8,892,67.0,77,73.4,4.5
Coby White,CHI,57,30,27,1588,165,32,19.4,277,59.6,23,65.0,7.1
Cody Martin,CHA,65,38,27,1763,202,43,21.3,352,57.4,35,63.7,7.4
Cody Zeller,POR,26,12,14,346,75,22,29.3,114,65.8,11,72.8,5.3
Cole Anthony,ORL,64,18,46,2057,316,45,14.2,521,60.7,63,69.0,6.4
Collin Sexton,CLE,11,7,4,316,23,3,13.0,36,63.9,2,67.6,10.8
Corey Kispert,WAS,72,28,44,1752,156,20,12.8,269,58.0,30,65.3,8.3
Cory Joseph,DET,59,16,43,1488,145,30,20.7,264,54.9,24,60.4,8.1
D'Angelo Russell,MIN,65,39,26,2077,191,28,14.7,316,60.4,22,65.0,8.3
D.J. Augustin,LAL,39,10,29,634,57,3,5.3,92,62.0,6,66.3,11.2
D.J. Wilson,TOR,3,1,2,53,15,3,20.0,28,53.6,1,55.6,5.0
DaQuan Jeffries,MEM,1,1,0,4,1,1,100.0,1,100.0,0,100.0,7.6
Daishen Nix,HOU,15,1,14,206,26,7,26.9,43,60.5,1,61.9,5.8
Dalano Banton,TOR,53,28,25,621,86,20,23.3,150,57.3,12,62.3,6.9
Damian Jones,SAC,51,17,34,997,170,43,25.3,296,57.4,30,63.9,5.3
Damian Lillard,POR,27,11,16,981,107,15,14.0,150,71.3,8,75.4,8.4
Damion Lee,GSW,56,37,19,1185,172,31,18.0,281,61.2,30,68.5,7.1
Damyean Dotson,NYK,2,1,1,21,2,0,0.0,2,100.0,0,100.0,1.6
Daniel Gafford,WAS,71,29,42,1436,252,86,34.1,489,51.5,73,60.6,4.0
Daniel Oturu,TOR,3,1,2,27,4,1,25.0,8,50.0,1,57.1,3.1
Daniel Theis,BOS,46,19,27,966,169,43,25.4,298,56.7,40,65.5,5.2
Danilo Gallinari,ATL,65,35,30,1649,273,53,19.4,419,65.2,28,69.8,5.8
Danny Green,PHI,54,32,22,1195,125,18,14.4,227,55.1,25,61.9,7.6
Danuel House Jr.,UTA,38,17,21,699,93,18,19.4,162,57.4,14,62.8,7.8
Darius Bazley,OKC,69,19,50,1924,365,84,23.0,546,66.8,42,72.4,4.8
Darius Garland,CLE,66,36,30,2353,185,15,8.1,288,64.2,24,70.1,11.1
Darren Collison,LAL,2,1,1,27,4,1,25.0,5,80.0,0,80.0,8.6
David Duke Jr.,BKN,18,8,10,318,37,13,35.1,55,67.3,3,71.2,7.6
David Nwaba,HOU,45,6,39,599,110,17,15.5,176,62.5,19,70.1,6.5
Davion Mitchell,SAC,64,24,40,1814,131,18,13.7,239,54.8,19,59.5,9.6
Davis Bertans,DAL,45,29,16,708,105,27,25.7,167,62.9,19,70.9,6.2
Davon Reed,DEN,39,24,15,625,94,19,20.2,152,61.8,12,67.1,6.3
Day'Ron Sharpe,BKN,27,10,17,381,79,28,35.4,139,56.8,16,64.2,4.8
De'Aaron Fox,SAC,57,21,36,2023,203,27,13.3,320,63.4,33,70.7,8.9
De'Andre Hunter,ATL,52,28,24,1548,150,45,30.0,259,57.9,27,64.7,6.3
De'Anthony Melton,MEM,69,47,22,1583,257,49,19.1,377,68.2,30,74.1,6.2
DeAndre Jordan,PHI,48,26,22,622,181,48,26.5,252,71.8,21,78.4,5.1
DeAndre' Bembry,MIL,48,29,19,962,121,21,17.4,216,56.0,25,63.4,6.5
DeMar DeRozan,CHI,75,43,32,2710,336,58,17.3,517,65.0,45,71.2,7.4
DeMarcus Cousins,DEN,46,31,15,709,196,61,31.1,282,69.5,18,74.2,4.5
Dean Wade,CLE,46,25,21,945,119,28,23.5,215,55.3,33,65.4,5.9
Deandre Ayton,PHX,57,45,12,1705,444,133,30.0,687,64.6,70,72.0,4.3
Deividas Sirvydis,DET,2,1,1,22,6,1,16.7,8,75.0,0,75.0,3.3
Dejounte Murray,SAS,68,30,38,2366,483,80,16.6,751,64.3,71,71.0,5.7
Delon Wright,ATL,69,38,31,1357,170,23,13.5,269,63.2,24,69.4,7.6
Deni Avdija,WAS,81,34,47,1981,373,87,23.3,595,62.7,76,71.9,4.1
Dennis Schroder,HOU,62,32,30,1790,176,17,9.7,310,56.8,24,61.5,9.0
Dennis Smith Jr.,POR,31,13,18,594,68,8,11.8,115,59.1,8,63.6,8.1
Denzel Valentine,UTA,14,7,7,190,33,5,15.2,54,61.1,6,68.8,5.1
Derrick Favors,OKC,39,15,24,652,126,49,38.9,217,58.1,22,64.6,4.4
Derrick Jones Jr.,CHI,49,27,22,896,109,23,21.1,184,59.2,21,66.9,5.7
Derrick Rose,NYK,25,10,15,612,57,11,19.3,113,50.4,12,56.4,8.9
Derrick Walton Jr.,DET,2,1,1,71,8,1,12.5,14,57.1,2,66.7,5.4
Derrick White,BOS,72,40,32,2123,223,48,21.5,378,59.0,31,64.3,8.4
Desmond Bane,MEM,75,53,22,2244,288,48,16.7,465,61.9,37,67.3,6.1
Devin Booker,PHX,66,55,11,2273,290,42,14.5,480,60.4,39,65.8,7.6
Devin Cannady,ORL,2,1,1,54,5,0,0.0,7,71.4,0,71.4,6.2
Devin Vassell,SAS,69,28,41,1902,262,69,26.3,416,63.0,28,67.5,5.8
Devon Dotson,CHI,6,2,4,44,8,2,25.0,10,80.0,1,88.9,8.7
Devontae Cacok,SAS,14,4,10,114,34,6,17.6,42,81.0,2,85.0,4.0
Devonte' Graham,NOP,69,31,38,1982,139,19,13.7,218,63.8,15,68.5,10.0
Dewayne Dedmon,MIA,66,43,23,1056,281,78,27.8,439,64.0,40,70.4,4.3
Didi Louzada,POR,8,0,8,128,12,2,16.7,25,48.0,1,50.0,9.5
Dillon Brooks,MEM,30,20,10,828,72,13,18.1,125,57.6,7,61.0,8.3
Domantas Sabonis,SAC,62,21,41,2136,551,142,25.8,813,67.8,57,72.9,4.2
Donovan Mitchell,UTA,64,39,25,2165,227,41,18.1,345,65.8,19,69.6,9.2
Donte DiVincenzo,SAC,41,21,20,994,130,18,13.8,232,56.0,23,62.2,6.7
Dorian Finney-Smith,DAL,80,51,29,2644,253,61,24.1,473,53.5,55,60.5,6.3
Doug McDermott,SAS,43,17,26,1054,97,21,21.6,155,62.6,13,68.3,7.5
Draymond Green,GSW,45,33,12,1329,291,85,29.2,452,64.4,46,71.7,5.1
Drew Eubanks,POR,66,17,49,1223,252,71,28.2,404,62.4,28,67.0,3.9
Duane Washington Jr.,IND,33,7,26,758,79,17,21.5,138,57.2,13,63.2,8.0
Duncan Robinson,MIA,69,46,23,1849,179,23,12.8,313,57.2,33,63.9,8.1
Dwight Howard,LAL,60,21,39,971,238,71,29.8,359,66.3,27,71.7,4.2
Dwight Powell,DAL,82,52,30,1798,231,64,27.7,435,53.1,36,57.9,5.8
Dylan Windler,CLE,31,17,14,386,68,17,25.0,110,61.8,12,69.4,5.3
Ed Davis,CLE,18,9,9,161,50,8,16.0,75,66.7,5,71.4,5.8
Elfrid Payton,PHX,38,30,8,468,65,15,23.1,95,68.4,5,72.2,7.1
Elijah Hughes,POR,24,8,16,379,52,10,19.2,87,59.8,11,68.4,6.9
Emanuel Terry,PHX,3,2,1,18,7,4,57.1,7,100.0,0,100.0,4.4
Enes Freedom,BOS,32,19,13,395,96,24,25.0,150,64.0,14,70.6,5.0
Eric Bledsoe,POR,50,26,24,1260,149,24,16.1,234,63.7,25,71.3,8.8
Eric Gordon,HOU,48,16,32,1413,98,12,12.2,166,59.0,14,64.5,10.4
Eric Paschall,UTA,46,28,18,663,76,16,21.1,130,58.5,17,67.3,6.8
Eugene Omoruyi,DAL,4,1,3,18,5,0,0.0,5,100.0,0,100.0,6.7
Evan Fournier,NYK,71,33,38,2120,169,41,24.3,289,58.5,27,64.5,9.7
Evan Mobley,CLE,69,40,29,2331,427,114,26.7,726,58.8,73,65.4,4.9
Facundo Campazzo,DEN,47,26,21,1042,94,11,11.7,160,58.8,11,63.1,9.3
Feron Hunt,NYK,1,1,0,7,0,0,0.0,1,0.0,1,0.0,0.0
Frank Jackson,DET,43,7,36,1001,68,19,27.9,136,50.0,18,57.6,8.4
Frank Kaminsky,PHX,8,7,1,175,30,10,33.3,66,45.5,10,53.6,3.7
Frank Ntilikina,DAL,38,20,18,584,67,9,13.4,106,63.2,7,67.7,9.7
Franz Wagner,ORL,75,19,56,2371,272,57,21.0,418,65.1,28,69.7,8.1
Fred VanVleet,TOR,63,37,26,2393,245,28,11.4,429,57.1,36,62.3,9.5
Freddie Gillespie,ORL,9,1,8,119,23,10,43.5,42,54.8,1,56.1,5.7
Furkan Korkmaz,PHI,54,35,19,1245,153,17,11.1,240,63.8,20,69.5,9.2
Gabe Vincent,MIA,55,36,19,1412,104,18,17.3,199,52.3,21,58.4,9.5
Gabe York,IND,2,0,2,21,2,1,50.0,3,66.7,0,66.7,9.2
Gabriel Deck,OKC,5,2,3,45,5,3,60.0,6,83.3,0,83.3,2.3
Gabriel Lundberg,PHX,2,0,2,39,5,0,0.0,8,62.5,2,83.3,5.7
Garrett Temple,NOP,49,17,32,971,112,17,15.2,197,56.9,21,63.6,8.5
Garrison Mathews,HOU,60,19,41,1595,158,35,22.2,271,58.3,19,62.7,7.7
Gary Clark,NOP,29,14,15,332,60,15,25.0,88,68.2,4,71.4,6.3
Gary Harris,ORL,51,14,37,1483,86,7,8.1,150,57.3,16,64.2,10.0
Gary Payton II,GSW,64,42,22,1184,174,40,23.0,292,59.6,28,65.9,6.0
Gary Trent Jr.,TOR,65,40,25,2295,165,22,13.3,261,63.2,22,69.0,8.5
George Hill,MIL,50,34,16,1191,117,16,13.7,203,57.6,14,61.9,8.3
George King,DAL,3,1,2,17,5,3,60.0,8,62.5,0,62.5,4.2
Georges Niang,PHI,65,42,23,1553,178,31,17.4,321,55.5,31,61.4,7.4
Georgios Kalaitzakis,OKC,7,3,4,198,15,1,6.7,30,50.0,6,62.5,7.6
Giannis Antetokounmpo,MIL,67,45,22,2204,644,146,22.7,928,69.4,80,75.9,4.7
Goga Bitadze,IND,45,16,29,712,98,25,25.5,203,48.3,24,54.7,5.0
Goran Dragic,BKN,21,10,11,497,52,11,21.2,80,65.0,10,74.3,9.2
Gordon Hayward,CHA,48,26,22,1529,184,31,16.8,302,60.9,27,66.9,7.6
Gorgui Dieng,ATL,34,15,19,337,89,24,27.0,134,66.4,13,73.6,5.0
Grant Williams,BOS,74,49,25,1822,210,57,27.1,393,53.4,38,59.2,5.8
Grayson Allen,MIL,65,42,23,1782,190,24,12.6,309,61.5,25,66.9,8.1
Greg Brown III,POR,40,12,28,617,97,26,26.8,154,63.0,9,66.9,5.2
Greg Monroe,MIN,14,7,7,195,34,12,35.3,65,52.3,8,59.6,6.5
Hamidou Diallo,DET,55,14,41,1215,204,32,15.7,300,68.0,29,75.3,5.9
Harrison Barnes,SAC,76,26,50,2550,340,74,21.8,546,62.3,50,68.5,6.5
Hassan Whiteside,UTA,65,40,25,1162,328,98,29.9,513,63.9,41,69.5,4.1
Hassani Gravett,ORL,6,2,4,141,20,4,20.0,37,54.1,3,58.8,8.4
Haywood Highsmith,MIA,13,8,5,143,16,4,25.0,27,59.3,2,64.0,6.3
Herbert Jones,NOP,74,33,41,2236,193,50,25.9,345,55.9,42,63.7,8.4
Ignas Brazdeikis,ORL,31,5,26,479,49,12,24.5,87,56.3,5,59.8,6.7
Immanuel Quickley,NYK,67,28,39,1641,214,18,8.4,329,65.0,16,68.4,8.0
Isaac Bonga,TOR,6,4,2,27,3,0,0.0,11,27.3,2,33.3,7.7
Isaac Okoro,CLE,65,33,32,1927,129,30,23.3,241,53.5,19,58.1,10.6
Isaiah Hartenstein,LAC,65,35,30,1181,215,74,34.4,388,55.4,39,61.6,5.1
Isaiah Jackson,IND,32,7,25,535,89,37,41.6,182,48.9,21,55.3,3.8
Isaiah Joe,PHI,31,22,9,468,50,5,10.0,103,48.5,14,56.2,6.8
Isaiah Livers,DET,17,7,10,374,42,10,23.8,73,57.5,8,64.6,7.5
Isaiah Roby,OKC,42,10,32,922,142,40,28.2,256,55.5,23,60.9,5.0
Isaiah Stewart,DET,70,21,49,1795,387,92,23.8,647,59.8,72,67.3,4.3
Isaiah Thomas,CHA,17,9,8,275,25,1,4.0,41,61.0,2,64.1,10.8
Isaiah Todd,WAS,8,1,7,64,9,0,0.0,15,60.0,1,64.3,7.0
Ish Smith,WAS,51,20,31,968,114,16,14.0,197,57.9,17,63.3,8.8
Ish Wainright,PHX,21,16,5,245,27,9,33.3,55,49.1,5,54.0,6.8
Ivica Zubac,LAC,75,39,36,1842,427,163,38.2,700,61.0,70,67.8,4.2
JT Thor,CHA,21,12,9,224,32,6,18.8,50,64.0,3,68.1,6.8
Ja Morant,MEM,55,35,20,1838,242,30,12.4,354,68.4,35,75.9,7.6
JaMychal Green,DEN,67,36,31,1085,200,52,26.0,294,68.0,23,73.8,5.1
JaVale McGee,PHX,74,57,17,1172,333,116,34.8,509,65.4,44,71.6,3.6
Jabari Parker,BOS,8,2,6,93,23,6,26.1,38,60.5,3,65.7,7.7
Jaden McDaniels,MIN,69,40,29,1785,217,50,23.0,385,56.4,35,62.0,6.4
Jaden Springer,PHI,1,1,0,4,1,0,0.0,1,100.0,0,100.0,16.0
Jae Crowder,PHX,65,52,13,1839,324,71,21.9,492,65.9,41,71.8,5.6
Jae'Sean Tate,HOU,77,19,58,2045,285,71,24.9,495,57.6,51,64.2,6.5
Jahmi'us Ramsey,SAC,6,1,5,69,9,1,11.1,13,69.2,0,69.2,11.3
Jake Layman,MIN,16,5,11,164,30,7,23.3,43,69.8,6,81.1,6.4
Jakob Poeltl,SAS,68,30,38,1970,372,169,45.4,712,52.2,78,58.7,4.4
Jalen Brunson,DAL,77,48,29,2472,266,33,12.4,456,58.3,55,66.3,8.2
Jalen Green,HOU,65,12,53,2077,193,25,13.0,327,59.0,29,64.8,6.8
Jalen Johnson,ATL,12,9,3,92,24,7,29.2,37,64.9,0,64.9,3.5
Jalen McDaniels,CHA,47,30,17,829,131,31,23.7,223,58.7,18,63.9,5.4
Jalen Smith,IND,46,25,21,881,200,41,20.5,328,61.0,28,66.7,4.2
Jalen Suggs,ORL,46,14,32,1273,144,26,18.1,265,54.3,39,63.7,6.6
James Bouknight,CHA,21,9,12,276,30,6,20.0,61,49.2,9,57.7,6.9
James Ennis III,DEN,5,3,2,48,7,2,28.6,12,58.3,2,70.0,5.5
James Harden,PHI,65,40,25,2420,445,56,12.6,670,66.4,57,72.6,6.7
James Johnson,BKN,58,28,30,1144,164,46,28.0,281,58.4,27,64.6,6.3
Jamorko Pickett,DET,9,3,6,163,26,7,26.9,43,60.5,3,65.0,5.4
Jared Butler,UTA,20,13,7,262,40,10,25.0,53,75.5,3,80.0,10.0
Jared Harper,NOP,2,1,1,28,0,0,0.0,1,0.0,0,0.0,0.0
Jaren Jackson Jr.,MEM,77,52,25,2100,331,103,31.1,568,58.3,50,63.9,5.8
Jarred Vanderbilt,MIN,72,41,31,1861,409,91,22.2,587,69.7,46,75.6,4.9
Jarrett Allen,CLE,56,35,21,1810,410,134,32.7,644,63.7,51,69.1,4.5
Jarrett Culver,MEM,22,16,6,271,34,5,14.7,54,63.0,4,68.0,8.4
Jarron Cumberland,POR,1,0,1,6,2,1,50.0,5,40.0,1,50.0,5.1
Javin DeLaurier,MIL,1,1,0,3,1,0,0.0,2,50.0,0,50.0,7.6
Javonte Green,CHI,64,37,27,1502,185,37,20.0,304,60.9,28,67.0,6.1
Javonte Smart,MIA,9,4,5,169,18,4,22.2,26,69.2,2,75.0,8.6
Jaxson Hayes,NOP,67,28,39,1374,199,57,28.6,321,62.0,33,69.1,5.5
Jay Huff,LAL,3,0,3,15,3,0,0.0,8,37.5,0,37.5,8.3
Jay Scrubb,LAC,9,4,5,95,14,0,0.0,19,73.7,1,77.8,8.5
Jaylen Brown,BOS,65,43,22,2186,344,73,21.2,531,64.8,54,72.1,6.3
Jaylen Hoard,OKC,7,2,5,240,54,11,20.4,85,63.5,9,71.1,3.7
Jaylen Morris,SAS,1,0,1,6,2,0,0.0,2,100.0,0,100.0,9.9
Jaylen Nowell,MIN,50,33,17,859,101,20,19.8,169,59.8,10,63.5,7.8
Jaysean Paige,DET,1,1,0,7,1,0,0.0,1,100.0,0,100.0,7.1
Jayson Tatum,BOS,75,49,26,2691,519,92,17.7,713,72.8,45,77.7,5.9
Jeff Dowtin Jr.,ORL,6,2,4,91,10,2,20.0,12,83.3,0,83.3,10.2
Jeff Green,DEN,72,42,30,1795,188,41,21.8,295,63.7,26,69.9,7.0
Jemerrio Jones,LAL,2,0,2,15,1,0,0.0,5,20.0,0,20.0,4.1
Jerami Grant,DET,47,11,36,1500,163,23,14.1,271,60.1,22,65.5,7.6
Jeremiah Robinson-Earl,OKC,48,14,34,1077,199,69,34.7,321,62.0,29,68.2,5.4
Jeremy Lamb,SAC,48,20,28,836,128,30,23.4,194,66.0,17,72.3,5.5
Jericho Sims,NYK,32,16,16,531,108,42,38.9,179,60.3,16,66.3,4.4
Jevon Carter,MIL,51,31,20,806,96,11,11.5,147,65.3,10,70.1,9.6
Jimmy Butler,MIA,56,38,18,1919,234,56,23.9,373,62.7,27,67.6,6.8
Jock Landale,SAS,41,18,23,550,75,31,41.3,154,48.7,19,55.6,5.0
Joe Harris,BKN,14,10,4,423,51,12,23.5,81,63.0,4,66.2,7.7
Joe Ingles,POR,43,27,16,1091,119,20,16.8,176,67.6,15,73.9,9.1
Joe Wieskamp,SAS,11,5,6,119,10,4,40.0,16,62.5,1,66.7,7.6
Joel Ayayi,WAS,3,0,3,9,2,0,0.0,2,100.0,0,100.0,8.2
Joel Embiid,PHI,68,45,23,2296,650,215,33.1,1002,64.9,96,71.7,4.5
John Collins,ATL,54,26,28,1663,329,92,28.0,577,57.0,52,62.7,4.2
John Konchar,MEM,68,45,23,1258,242,47,19.4,360,67.2,28,72.9,6.1
Jon Teske,MEM,1,1,0,4,1,0,0.0,1,100.0,0,100.0,6.5
Jonas Valanciunas,NOP,73,33,40,2208,609,167,27.4,936,65.1,58,69.4,3.8
Jonathan Kuminga,GSW,58,37,21,1103,176,34,19.3,282,62.4,29,69.6,5.7
Jordan Bell,CHI,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Jordan Clarkson,UTA,77,46,31,2087,206,29,14.1,351,58.7,30,64.2,7.4
Jordan Goodwin,WAS,1,1,0,3,1,0,0.0,1,100.0,0,100.0,9.8
Jordan McLaughlin,MIN,42,24,18,718,72,11,15.3,130,55.4,13,61.5,8.5
Jordan Nwora,MIL,55,28,27,1149,184,25,13.6,271,67.9,16,72.2,6.3
Jordan Poole,GSW,74,48,26,2223,226,33,14.6,365,61.9,33,68.1,8.6
Jordan Schakel,WAS,4,1,3,30,6,1,16.7,8,75.0,1,85.7,7.9
Jose Alvarado,NOP,42,20,22,726,74,7,9.5,122,60.7,11,66.7,8.4
Josh Christopher,HOU,63,14,49,1231,134,23,17.2,213,62.9,15,67.7,6.9
Josh Giddey,OKC,53,16,37,1670,323,63,19.5,488,66.2,32,70.8,5.2
Josh Green,DAL,54,37,17,943,109,16,14.7,176,61.9,19,69.4,8.3
Josh Hart,POR,53,19,34,1757,322,71,22.0,490,65.7,47,72.7,6.3
Josh Jackson,SAC,43,11,32,779,118,27,22.9,173,68.2,8,71.5,6.2
Josh Okogie,MIN,27,14,13,380,41,8,19.5,69,59.4,7,66.1,8.2
Josh Richardson,SAS,57,35,22,1475,141,25,17.7,258,54.7,29,61.6,8.3
Joshua Primo,SAS,42,16,26,913,81,19,23.5,150,54.0,18,61.4,7.6
Jrue Holiday,MIL,64,46,18,2142,232,59,25.4,371,62.5,29,67.8,7.8
