PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Cam Reddish,NYK,49,20,29,20.7,10.1,3.2,47.7,3.2,37.3,2.0,30.4,0.6,52.4,0.0,0.0,0.2,26.7,48.5
Cam Thomas,BKN,67,32,35,17.6,8.5,3.1,54.8,1.3,30.0,4.0,44.7,0.2,77.8,0.0,0.0,0.1,71.4,48.0
Cameron Johnson,PHX,65,49,16,26.1,12.3,1.6,46.3,7.0,41.8,0.6,22.9,0.9,80.6,0.0,0.0,0.5,70.6,59.2
Cameron McGriff,POR,3,0,3,15.3,4.7,0.7,0.0,0.0,0.0,2.0,50.0,1.7,66.7,0.0,0.0,0.0,0.0,42.9
Cameron Oliver,ATL,2,1,1,21.7,11.5,0.0,0.0,1.5,33.3,1.0,100.0,5.5,71.4,0.0,0.0,3.0,66.7,70.0
Cameron Payne,PHX,57,45,12,22.1,10.8,5.5,44.2,2.2,35.3,3.0,36.4,0.2,58.3,0.0,0.0,0.1,100.0,46.9
Caris LeVert,CLE,58,23,35,30.7,17.0,8.7,50.0,2.3,39.6,5.4,36.1,1.0,52.4,0.1,100.0,0.4,54.5,49.2
Carlik Jones,DEN,5,3,2,4.7,0.8,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
Carmelo Anthony,LAL,69,27,42,26.0,13.3,0.6,56.3,6.3,38.1,3.3,47.1,1.7,65.1,1.8,52.1,0.3,46.7,54.4
Carsen Edwards,DET,4,1,3,19.8,5.8,0.5,16.7,0.8,14.3,3.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,36.7
Cassius Stanley,DET,9,3,6,17.2,5.8,2.1,47.1,1.3,26.7,0.2,16.7,0.9,80.0,0.0,0.0,0.2,0.0,45.7
Cassius Winston,WAS,7,1,6,5.6,2.0,0.6,33.3,0.4,33.3,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5
Cat Barber,ATL,3,0,3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedi Osman,CLE,66,37,29,22.1,10.7,1.6,44.9,4.5,34.4,1.7,37.4,0.8,67.6,0.0,100.0,0.5,75.0,54.4
Chandler Hutchison,PHX,6,4,2,3.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,50.0
Charles Bassey,PHI,23,11,12,7.3,3.0,0.0,0.0,0.2,28.6,0.1,50.0,2.1,74.1,0.1,100.0,0.4,71.4,63.8
Charlie Brown Jr.,PHI,22,16,6,8.1,1.4,0.2,25.0,0.1,7.7,0.0,0.0,0.4,21.4,0.0,0.0,0.1,33.3,26.9
Chaundee Brown Jr.,ATL,5,1,4,20.7,6.2,1.2,25.0,3.0,29.4,1.0,28.6,0.0,0.0,0.0,0.0,0.4,100.0,40.6
Cheick Diallo,DET,3,0,3,10.2,3.7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.7,100.0,0.0,0.0,37.5
Chimezie Metu,SAC,59,22,37,21.6,9.0,1.8,40.0,2.8,31.5,0.9,35.8,2.3,70.5,0.4,64.7,0.2,33.3,51.3
Chris Boucher,TOR,80,48,32,21.1,9.4,0.5,40.0,2.6,30.9,0.2,16.7,4.5,60.3,0.0,33.3,0.8,71.9,52.3
Chris Chiozza,GSW,33,21,12,11.2,2.0,0.2,16.7,1.3,35.9,0.5,26.1,0.0,0.0,0.0,0.0,0.0,0.0,40.6
Chris Duarte,IND,55,21,34,28.0,13.1,2.9,39.0,3.5,40.4,4.1,36.5,0.8,50.0,0.0,0.0,0.4,50.0,50.7
Chris Paul,PHX,64,52,12,32.9,14.8,6.2,58.2,1.1,40.3,9.0,48.1,0.0,16.7,0.1,66.7,0.1,25.0,53.8
Chris Silva,MIA,10,7,3,9.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9,54.5,0.2,100.0,1.1,75.0,53.3
Christian Wood,HOU,68,19,49,30.8,17.9,3.3,53.0,4.6,37.1,1.8,34.3,5.2,71.6,1.4,52.2,1.7,55.1,57.6
Chuma Okeke,ORL,70,21,49,25.0,8.6,1.2,41.0,4.4,32.7,1.1,26.4,0.8,63.9,0.1,28.6,0.3,75.0,47.8
Clint Capela,ATL,74,40,34,27.6,11.1,0.2,44.4,0.0,0.0,0.0,33.3,9.5,63.2,0.3,50.0,1.0,49.2,61.3
Coby White,CHI,61,32,29,27.5,12.7,3.6,49.7,5.5,40.5,2.4,36.2,0.2,66.7,0.0,0.0,0.3,100.0,53.9
Cody Martin,CHA,70,41,29,26.4,7.6,1.6,48.9,2.3,36.9,0.6,31.5,0.9,70.7,0.0,0.0,0.5,93.8,54.9
Cody Zeller,POR,27,13,14,13.1,5.2,0.4,50.0,0.3,50.0,0.0,0.0,2.6,61.2,0.1,0.0,0.7,47.4,56.7
Cole Anthony,ORL,65,18,47,31.7,16.3,5.4,44.4,4.0,36.3,4.5,34.3,0.5,60.0,0.0,100.0,0.1,37.5,46.4
Collin Sexton,CLE,11,7,4,28.8,16.0,6.2,50.0,1.9,21.9,2.1,26.3,2.3,83.3,0.0,0.0,0.5,60.0,48.7
Corey Kispert,WAS,77,31,46,23.4,8.2,0.8,51.0,4.3,35.9,0.5,31.0,1.4,77.8,0.0,0.0,0.5,73.9,56.4
Cory Joseph,DET,65,19,46,24.6,8.0,2.7,48.9,2.5,44.4,1.3,32.5,0.5,60.0,0.0,50.0,0.1,50.0,52.6
Craig Sword,WAS,3,1,2,6.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
D'Angelo Russell,MIN,65,39,26,31.9,18.1,4.2,51.0,4.6,36.2,6.1,35.7,0.5,65.4,0.0,14.3,0.4,63.2,50.2
D.J. Augustin,LAL,55,15,40,16.1,5.3,0.7,37.1,2.7,49.0,1.1,30.1,0.1,100.0,0.0,0.0,0.1,100.0,57.7
D.J. Wilson,TOR,4,2,2,13.5,7.5,0.8,0.0,0.5,50.0,1.5,50.0,2.3,100.0,0.5,100.0,1.0,100.0,73.3
DaQuan Jeffries,MEM,2,2,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daishen Nix,HOU,24,3,21,10.9,3.2,1.3,45.8,0.5,26.7,0.4,23.1,0.2,28.6,0.0,0.0,0.2,100.0,45.5
Dakota Mathias,MEM,5,4,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalano Banton,TOR,64,37,27,10.9,3.2,0.8,39.0,0.4,20.5,0.6,34.7,0.6,53.1,0.0,0.0,0.1,33.3,44.3
Damian Jones,SAC,55,18,37,18.4,8.3,0.6,65.0,1.3,50.0,0.1,23.1,4.4,73.4,0.3,60.0,2.2,71.0,67.7
Damian Lillard,POR,29,12,17,36.4,24.0,8.2,49.7,3.2,36.4,9.4,34.8,0.6,46.2,0.1,0.0,0.3,66.7,48.6
Damion Lee,GSW,62,41,21,19.8,7.3,1.6,50.6,2.7,32.8,0.9,31.6,0.9,83.3,0.0,0.0,0.3,61.5,52.3
Damyean Dotson,NYK,2,1,1,10.3,2.0,2.0,66.7,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Daniel Gafford,WAS,72,30,42,20.1,9.4,0.3,50.0,0.1,15.4,0.0,100.0,7.4,73.9,0.4,54.5,1.4,59.7,69.3
Daniel Oturu,TOR,3,1,2,9.1,3.0,1.3,50.0,0.0,0.0,0.0,0.0,0.7,100.0,0.0,0.0,0.3,0.0,50.0
Daniel Theis,BOS,47,20,27,20.8,8.2,0.2,41.7,2.7,32.9,0.0,12.5,3.8,69.2,0.3,100.0,1.0,58.8,57.6
Danilo Gallinari,ATL,66,35,31,25.3,11.7,1.6,49.3,5.3,42.6,2.0,33.9,1.2,61.4,1.7,56.1,0.6,50.0,52.8
Danny Green,PHI,62,37,25,21.8,5.9,0.3,34.8,4.7,41.3,0.5,22.4,0.4,58.8,0.0,0.0,0.0,0.0,55.5
Danuel House Jr.,UTA,42,18,24,17.3,5.9,0.8,29.0,2.7,38.4,0.7,35.3,0.5,58.8,0.0,0.0,0.1,50.0,51.5
Darius Bazley,OKC,69,19,50,27.9,10.8,2.9,40.2,3.2,31.5,0.4,24.5,2.1,63.2,0.1,100.0,0.9,64.1,48.4
Darius Garland,CLE,68,37,31,35.7,21.7,7.8,50.3,3.5,38.5,8.3,43.5,0.6,63.0,0.0,0.0,0.5,76.2,53.6
Darren Collison,LAL,3,1,2,12.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6
David Duke Jr.,BKN,22,10,12,15.5,4.7,0.6,23.8,1.2,28.1,0.2,16.7,1.7,60.0,0.0,0.0,0.2,66.7,40.3
David Johnson,TOR,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nwaba,HOU,46,6,40,13.2,5.1,1.2,45.9,0.9,29.8,0.2,75.0,1.3,71.4,0.0,0.0,0.2,42.9,52.6
Davion Mitchell,SAC,74,27,47,27.7,11.4,4.0,50.2,2.3,33.5,4.2,35.8,0.1,50.0,0.0,0.0,0.0,33.3,47.4
Davis Bertans,DAL,56,32,24,14.4,5.6,0.1,23.1,3.8,34.0,0.5,34.6,0.4,50.0,0.0,0.0,0.3,63.6,50.0
Davon Reed,DEN,48,29,19,13.9,4.4,0.5,46.2,1.9,43.7,1.3,55.1,0.4,80.0,0.0,0.0,0.3,85.7,61.8
Day'Ron Sharpe,BKN,32,12,20,12.2,6.2,0.2,37.5,0.3,33.3,0.0,0.0,4.8,60.9,0.4,55.6,0.4,31.3,58.4
De'Aaron Fox,SAC,58,21,37,35.4,23.2,12.2,51.8,1.7,34.4,7.7,40.4,0.4,66.7,0.2,44.4,0.3,60.0,50.7
De'Andre Hunter,ATL,53,28,25,29.8,13.4,3.8,43.3,4.4,40.1,2.2,38.3,1.4,63.3,0.4,35.3,0.7,55.2,50.6
De'Anthony Melton,MEM,72,48,24,22.7,10.9,1.8,38.5,4.5,40.4,2.1,32.3,0.7,52.2,0.0,0.0,0.4,66.7,50.7
DeAndre Jordan,PHI,48,26,22,13.0,4.3,0.0,100.0,0.0,0.0,0.0,0.0,4.0,65.2,0.1,40.0,0.2,50.0,64.3
DeAndre' Bembry,MIL,56,31,25,18.3,5.1,1.1,50.0,0.8,39.0,0.0,0.0,1.5,63.5,0.0,0.0,0.3,60.0,59.5
DeJon Jarreau,IND,1,0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMar DeRozan,CHI,76,43,33,36.1,27.9,10.7,55.9,2.5,38.9,11.9,49.1,1.0,64.6,1.3,49.2,1.0,46.6,52.1
DeMarcus Cousins,DEN,48,33,15,14.9,9.0,1.3,54.5,2.4,31.0,0.1,22.2,2.9,63.4,1.2,67.6,1.1,66.7,51.7
Dean Wade,CLE,51,27,24,19.2,5.3,0.7,56.0,3.0,36.6,0.4,40.9,0.9,76.9,0.0,0.0,0.0,25.0,57.4
Deandre Ayton,PHX,58,46,12,29.5,17.2,0.4,57.9,2.9,51.9,0.6,53.3,12.1,71.1,2.4,58.0,3.9,65.3,63.9
Deividas Sirvydis,DET,3,1,2,8.9,1.0,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Dejounte Murray,SAS,68,30,38,34.8,21.1,9.2,50.5,2.9,36.6,7.4,41.3,1.1,55.0,0.0,33.3,0.3,43.5,50.0
Delon Wright,ATL,77,42,35,18.9,4.4,1.3,41.1,1.3,37.9,0.7,41.2,0.6,74.1,0.0,0.0,0.2,75.0,53.5
Deni Avdija,WAS,82,35,47,24.2,8.4,2.2,49.3,2.8,31.7,0.5,31.0,1.3,64.1,0.2,41.7,0.4,52.2,50.3
Dennis Schroder,HOU,63,32,31,28.7,13.4,5.9,49.3,3.1,34.2,3.4,38.8,0.1,33.3,0.0,0.0,0.1,66.7,48.6
Dennis Smith Jr.,POR,37,15,22,17.3,5.6,2.9,43.3,0.2,18.8,0.8,31.8,0.5,50.0,0.0,0.0,0.1,40.0,43.4
Denzel Valentine,UTA,24,14,10,9.3,2.9,0.2,22.2,2.3,45.0,0.2,15.4,0.1,20.0,0.0,0.0,0.1,100.0,52.3
Derrick Favors,OKC,39,15,24,16.7,5.3,0.0,0.0,1.8,42.5,0.2,60.0,3.1,60.0,0.1,25.0,1.5,58.7,52.2
Derrick Jones Jr.,CHI,51,28,23,17.6,5.6,0.3,31.3,1.2,34.5,0.1,50.0,2.3,65.3,0.0,0.0,0.7,66.7,59.0
Derrick Rose,NYK,26,11,15,24.5,12.0,5.7,52.9,2.8,41.4,3.0,34.7,0.4,62.5,0.0,0.0,0.2,40.0,51.3
Derrick Walton Jr.,DET,3,1,2,36.1,6.3,1.3,11.1,3.0,27.3,0.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,28.8
Derrick White,BOS,75,40,35,29.3,13.2,5.1,48.6,3.7,32.2,2.4,37.4,0.5,70.8,0.0,0.0,0.3,87.5,49.3
Desmond Bane,MEM,76,53,23,29.8,18.2,3.2,44.9,5.4,44.0,6.3,41.9,1.0,65.4,0.0,0.0,0.6,57.1,56.5
Devin Booker,PHX,67,55,12,34.5,27.0,6.0,46.0,4.8,42.2,11.9,44.4,1.3,64.3,0.3,42.9,0.9,50.9,53.5
Devin Cannady,ORL,5,2,3,28.9,10.0,0.0,0.0,8.4,41.2,0.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,51.1
Devin Vassell,SAS,71,29,42,27.3,12.3,2.7,50.3,5.7,38.2,2.7,38.6,0.7,57.9,0.0,0.0,0.6,57.1,51.6
Devon Dotson,CHI,11,5,6,7.7,2.6,1.5,77.8,0.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2
Devontae Cacok,SAS,15,5,10,8.1,3.1,0.7,62.5,0.0,0.0,0.1,50.0,1.4,64.3,0.1,100.0,1.1,77.8,67.7
Devonte' Graham,NOP,75,33,42,28.4,11.9,1.7,41.2,5.5,39.4,3.5,30.1,0.1,28.6,0.0,0.0,0.1,60.0,48.5
Dewayne Dedmon,MIA,67,43,24,15.9,6.3,0.2,62.5,1.2,40.8,0.0,20.0,3.8,64.4,0.2,57.1,1.0,58.8,59.8
Didi Louzada,POR,9,0,9,14.4,3.9,0.0,0.0,2.6,38.1,0.9,60.0,0.2,50.0,0.0,0.0,0.0,0.0,50.0
Dillon Brooks,MEM,31,21,10,27.8,18.5,6.5,43.1,2.8,35.2,6.1,37.1,0.9,56.0,0.5,58.3,0.9,56.5,47.4
Domantas Sabonis,SAC,62,21,41,34.4,18.9,1.7,57.7,2.2,32.3,0.2,15.6,9.2,68.2,1.9,47.4,4.0,62.8,59.8
Donovan Mitchell,UTA,67,41,26,33.8,25.9,10.3,53.9,3.9,35.8,9.7,39.4,0.7,70.0,0.0,0.0,0.3,71.4,53.3
Donte DiVincenzo,SAC,42,21,21,23.9,9.0,1.1,30.0,4.1,35.6,1.3,24.7,1.0,55.9,0.0,0.0,0.1,50.0,46.1
Dorian Finney-Smith,DAL,80,51,29,33.0,11.0,1.3,48.8,6.2,40.1,0.5,30.8,1.6,64.5,0.1,66.7,0.5,69.2,59.5
Doug McDermott,SAS,51,21,30,24.0,11.3,2.1,43.1,5.4,41.6,1.7,44.6,0.8,64.5,0.0,0.0,0.3,66.7,57.8
Draymond Green,GSW,46,34,12,28.9,7.5,1.9,62.3,1.3,33.3,0.2,25.0,1.5,62.7,0.2,66.7,1.2,65.7,55.6
Drew Eubanks,POR,71,19,52,17.5,7.7,0.2,38.5,0.7,40.0,0.3,60.0,4.9,65.6,0.3,38.9,2.2,59.3,60.2
Duane Washington Jr.,IND,48,12,36,20.2,9.9,2.8,43.0,4.1,40.4,2.0,35.1,0.2,36.4,0.0,0.0,0.4,88.9,50.0
Duncan Robinson,MIA,79,52,27,25.9,10.9,0.7,51.2,6.4,34.9,2.6,45.3,0.6,60.0,0.0,0.0,0.1,45.5,55.9
Dwight Howard,LAL,60,21,39,16.2,6.2,0.1,66.7,0.4,38.1,0.1,33.3,5.3,66.1,0.3,70.0,0.6,41.7,63.0
Dwight Powell,DAL,82,52,30,21.9,8.7,0.4,45.8,0.5,30.4,0.0,33.3,6.8,75.9,0.2,75.0,0.8,43.8,68.7
Dylan Windler,CLE,50,28,22,9.2,2.2,0.3,50.0,1.2,31.3,0.1,16.7,0.4,66.7,0.0,0.0,0.0,0.0,48.5
Ed Davis,CLE,31,15,16,6.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,64.3,0.0,0.0,0.3,66.7,68.8
Elfrid Payton,PHX,49,38,11,10.9,2.9,1.8,37.7,0.2,17.6,0.3,28.6,0.3,57.1,0.0,0.0,0.1,50.0,39.3
Elijah Hughes,POR,36,15,21,12.1,3.5,0.8,48.1,1.4,22.1,0.9,32.5,0.2,80.0,0.0,0.0,0.0,0.0,41.3
