PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Bones Hyland,DEN,69,41,28,1310.0,78,211,37.0,52.0,141.0,36.9,49.3,208,1630538,1610612743
Brad Wanamaker,WAS,23,10,13,320.0,11,33,33.300000000000004,0.0,9.0,0.0,33.300000000000004,22,202954,1610612764
Bradley Beal,WAS,40,17,23,1439.0,132,322,41.0,31.0,100.0,31.0,45.800000000000004,295,203078,1610612764
Brandon Boston Jr.,LAC,51,26,25,760.0,48,141,34.0,17.0,55.0,30.9,40.1,113,1630527,1610612746
Brandon Clarke,MEM,64,44,20,1246.0,9,25,36.0,0.0,0.0,,36.0,18,1629634,1610612763
Brandon Goodwin,CLE,36,19,17,502.0,20,55,36.4,8.0,24.0,33.300000000000004,43.6,48,1629164,1610612739
Brandon Ingram,NOP,55,29,26,1869.0,193,443,43.6,10.0,47.0,21.3,44.7,396,1627742,1610612740
Brandon Knight,DAL,5,2,3,65.0,1,9,11.1,1.0,8.0,12.5,16.7,3,202688,1610612742
Brandon Williams,POR,24,2,22,640.0,30,96,31.3,10.0,45.0,22.2,36.5,70,1630314,1610612757
Braxton Key,DET,11,5,6,197.0,2,11,18.2,1.0,4.0,25.0,22.7,5,1630296,1610612765
Brodric Thomas,BOS,12,8,4,60.0,1,3,33.300000000000004,1.0,3.0,33.300000000000004,50.0,3,1630271,1610612738
Brook Lopez,MIL,13,10,3,298.0,3,15,20.0,2.0,6.0,33.300000000000004,26.700000000000003,8,201572,1610612749
Bruce Brown,BKN,72,37,35,1774.0,8,32,25.0,1.0,3.0,33.300000000000004,26.6,17,1628971,1610612751
Bruno Fernando,HOU,30,15,15,153.0,1,1,100.0,0.0,0.0,,100.0,2,1628981,1610612745
Bryn Forbes,DEN,75,36,39,1286.0,74,183,40.400000000000006,19.0,50.0,38.0,45.6,167,1627854,1610612743
Buddy Hield,IND,81,26,55,2499.0,132,381,34.599999999999994,75.0,242.0,31.0,44.5,339,1627741,1610612754
CJ Elleby,POR,58,17,41,1174.0,9,35,25.7,0.0,7.0,0.0,25.7,18,1629604,1610612757
CJ McCollum,NOP,62,28,34,2145.0,261,609,42.9,90.0,257.0,35.0,50.2,612,203468,1610612740
CJ Miles,BOS,1,1,0,2.0,0,0,,,,,,0,101139,1610612738
Cade Cunningham,DET,64,20,44,2088.0,115,325,35.4,38.0,126.0,30.2,41.199999999999996,268,1630595,1610612765
Caleb Martin,MIA,60,37,23,1372.0,24,59,40.699999999999996,12.0,28.0,42.9,50.8,60,1628997,1610612748
Cam Reddish,NYK,49,20,29,1012.0,41,135,30.4,14.0,51.0,27.500000000000004,35.6,96,1629629,1610612752
Cam Thomas,BKN,67,32,35,1176.0,125,282,44.3,20.0,79.0,25.3,47.9,270,1630560,1610612751
Cameron Johnson,PHX,66,50,16,1730.0,16,72,22.2,7.0,24.0,29.2,27.1,39,1629661,1610612756
Cameron McGriff,POR,3,0,3,46.0,2,4,50.0,2.0,2.0,100.0,75.0,6,1630787,1610612757
Cameron Oliver,ATL,2,1,1,43.0,1,1,100.0,0.0,0.0,,100.0,2,1628419,1610612737
Cameron Payne,PHX,58,46,12,1278.0,72,198,36.4,29.0,97.0,29.9,43.7,173,1626166,1610612756
Caris LeVert,CLE,58,23,35,1780.0,137,381,36.0,39.0,149.0,26.200000000000003,41.099999999999994,313,1627747,1610612739
Carlik Jones,DEN,5,3,2,23.0,0,4,0.0,0.0,0.0,,0.0,0,1630637,1610612743
Carmelo Anthony,LAL,69,27,42,1793.0,106,225,47.099999999999994,18.0,47.0,38.3,51.1,230,2546,1610612747
Carsen Edwards,DET,4,1,3,79.0,6,14,42.9,3.0,9.0,33.300000000000004,53.6,15,1629035,1610612765
Cassius Stanley,DET,9,3,6,155.0,1,6,16.7,0.0,2.0,0.0,16.7,2,1630199,1610612765
Cassius Winston,WAS,7,1,6,39.0,2,5,40.0,0.0,2.0,0.0,40.0,4,1630216,1610612764
Cat Barber,ATL,3,0,3,13.0,0,2,0.0,,,,0.0,0,1627760,1610612737
Cedi Osman,CLE,66,37,29,1462.0,40,107,37.4,30.0,75.0,40.0,51.4,110,1626224,1610612739
Chandler Hutchison,PHX,6,4,2,22.0,0,0,,,,,,0,1628990,1610612756
Charles Bassey,PHI,23,11,12,168.0,1,2,50.0,0.0,1.0,0.0,50.0,2,1629646,1610612755
Charlie Brown Jr.,PHI,22,16,6,178.0,0,3,0.0,0.0,0.0,,0.0,0,1629718,1610612755
Chaundee Brown Jr.,ATL,5,1,4,104.0,2,7,28.599999999999998,1.0,2.0,50.0,35.699999999999996,5,1630602,1610612737
Cheick Diallo,DET,3,0,3,31.0,0,0,,,,,,0,1627767,1610612765
Chimezie Metu,SAC,60,23,37,1279.0,24,67,35.8,4.0,18.0,22.2,38.800000000000004,52,1629002,1610612758
Chris Boucher,TOR,80,48,32,1690.0,6,36,16.7,2.0,11.0,18.2,19.400000000000002,14,1628449,1610612761
Chris Chiozza,GSW,34,21,13,372.0,6,23,26.1,3.0,14.0,21.4,32.6,15,1629185,1610612744
Chris Duarte,IND,55,21,34,1541.0,95,260,36.5,34.0,108.0,31.5,43.1,224,1630537,1610612754
Chris Paul,PHX,65,53,12,2139.0,267,555,48.1,42.0,139.0,30.2,51.9,576,101108,1610612756
Chris Silva,MIA,10,7,3,91.0,0,0,,,,,,0,1629735,1610612748
Christian Wood,HOU,68,19,49,2094.0,46,134,34.300000000000004,30.0,80.0,37.5,45.5,122,1626174,1610612745
Chuma Okeke,ORL,70,21,49,1749.0,29,110,26.400000000000002,16.0,61.0,26.200000000000003,33.6,74,1629643,1610612753
Clint Capela,ATL,74,40,34,2042.0,1,3,33.300000000000004,0.0,0.0,,33.300000000000004,2,203991,1610612737
Coby White,CHI,61,32,29,1675.0,64,177,36.199999999999996,23.0,74.0,31.1,42.699999999999996,151,1629632,1610612741
Cody Martin,CHA,71,41,30,1866.0,17,54,31.5,8.0,17.0,47.099999999999994,38.9,42,1628998,1610612766
Cody Zeller,POR,27,13,14,355.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203469,1610612757
Cole Anthony,ORL,65,18,47,2059.0,123,359,34.300000000000004,45.0,156.0,28.799999999999997,40.5,291,1630175,1610612753
Collin Sexton,CLE,11,7,4,316.0,10,38,26.3,3.0,12.0,25.0,30.3,23,1629012,1610612739
Corey Kispert,WAS,77,31,46,1801.0,18,58,31.0,3.0,18.0,16.7,33.6,39,1630557,1610612764
Cory Joseph,DET,65,19,46,1600.0,37,114,32.5,11.0,35.0,31.4,37.3,85,202709,1610612765
Craig Sword,WAS,3,1,2,19.0,0,0,,0.0,0.0,,,0,1628591,1610612764
D'Angelo Russell,MIN,65,39,26,2077.0,162,450,36.0,81.0,246.0,32.9,45.0,405,1626156,1610612750
D.J. Augustin,LAL,55,15,40,883.0,22,73,30.099999999999998,19.0,63.0,30.2,43.2,63,201571,1610612747
D.J. Wilson,TOR,4,2,2,54.0,3,6,50.0,0.0,1.0,0.0,50.0,6,1628391,1610612761
DaQuan Jeffries,MEM,3,3,0,9.0,0,0,,0.0,0.0,,,0,1629610,1610612763
Daishen Nix,HOU,24,3,21,261.0,3,13,23.1,3.0,11.0,27.3,34.599999999999994,9,1630227,1610612745
Dakota Mathias,MEM,6,5,1,16.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1629751,1610612763
Dalano Banton,TOR,64,37,27,696.0,17,51,33.300000000000004,5.0,13.0,38.5,38.2,39,1630625,1610612761
Damian Jones,SAC,56,19,37,1017.0,3,13,23.1,0.0,2.0,0.0,23.1,6,1627745,1610612758
Damian Lillard,POR,29,12,17,1056.0,105,302,34.8,63.0,207.0,30.4,45.2,273,203081,1610612757
Damion Lee,GSW,63,41,22,1257.0,25,79,31.6,8.0,18.0,44.4,36.7,58,1627814,1610612744
Damyean Dotson,NYK,2,1,1,21.0,1,2,50.0,0.0,0.0,,50.0,2,1628422,1610612752
Daniel Gafford,WAS,72,30,42,1444.0,1,1,100.0,0.0,0.0,,100.0,2,1629655,1610612764
Daniel Oturu,TOR,3,1,2,27.0,0,0,,0.0,0.0,,,0,1630187,1610612761
Daniel Theis,BOS,47,20,27,977.0,1,8,12.5,0.0,1.0,0.0,12.5,2,1628464,1610612738
Danilo Gallinari,ATL,66,35,31,1672.0,65,189,34.4,10.0,52.0,19.2,37.0,140,201568,1610612737
Danny Green,PHI,62,37,25,1353.0,11,49,22.400000000000002,7.0,40.0,17.5,29.599999999999998,29,201980,1610612755
Danuel House Jr.,UTA,42,18,24,727.0,12,34,35.3,6.0,19.0,31.6,44.1,30,1627863,1610612762
Darius Bazley,OKC,69,19,50,1924.0,12,49,24.5,7.0,34.0,20.599999999999998,31.6,31,1629647,1610612760
Darius Garland,CLE,68,37,31,2430.0,229,528,43.4,105.0,259.0,40.5,53.300000000000004,563,1629636,1610612739
Darren Collison,LAL,3,1,2,37.0,0,2,0.0,0.0,0.0,,0.0,0,201954,1610612747
David Duke Jr.,BKN,22,10,12,341.0,2,12,16.7,0.0,5.0,0.0,16.7,4,1630561,1610612751
David Johnson,TOR,2,2,0,2.0,0,0,,0.0,0.0,,,0,1630525,1610612761
David Nwaba,HOU,46,6,40,609.0,3,4,75.0,1.0,2.0,50.0,87.5,7,1628021,1610612745
Davion Mitchell,SAC,75,28,47,2076.0,137,384,35.699999999999996,40.0,141.0,28.4,40.9,314,1630558,1610612758
Davis Bertans,DAL,56,32,24,806.0,9,26,34.599999999999994,8.0,23.0,34.8,50.0,26,202722,1610612742
Davon Reed,DEN,48,29,19,668.0,27,49,55.1,6.0,17.0,35.3,61.199999999999996,60,1628432,1610612743
Day'Ron Sharpe,BKN,32,12,20,391.0,0,0,,0.0,0.0,,,0,1630549,1610612751
De'Aaron Fox,SAC,59,22,37,2083.0,210,514,40.9,42.0,155.0,27.1,44.9,462,1628368,1610612758
De'Andre Hunter,ATL,53,28,25,1577.0,57,151,37.7,5.0,18.0,27.800000000000004,39.4,119,1629631,1610612737
De'Anthony Melton,MEM,73,49,24,1657.0,61,192,31.8,31.0,101.0,30.7,39.800000000000004,153,1629001,1610612763
DeAndre Jordan,PHI,48,26,22,622.0,0,1,0.0,,,,0.0,0,201599,1610612755
DeAndre' Bembry,MIL,56,31,25,1026.0,0,3,0.0,0.0,0.0,,0.0,0,1627761,1610612749
DeJon Jarreau,IND,1,0,1,1.0,0,0,,,,,,0,1630610,1610612754
DeMar DeRozan,CHI,76,43,33,2743.0,458,929,49.3,7.0,23.0,30.4,49.7,923,201942,1610612741
DeMarcus Cousins,DEN,48,33,15,717.0,2,9,22.2,1.0,6.0,16.7,27.800000000000004,5,202326,1610612743
Dean Wade,CLE,51,27,24,980.0,9,22,40.9,1.0,4.0,25.0,43.2,19,1629731,1610612739
Deandre Ayton,PHX,58,46,12,1713.0,16,31,51.6,0.0,2.0,0.0,51.6,32,1629028,1610612756
Deividas Sirvydis,DET,3,1,2,27.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1629686,1610612765
Dejounte Murray,SAS,68,30,38,2366.0,236,572,41.3,33.0,118.0,28.000000000000004,44.1,505,1627749,1610612759
Delon Wright,ATL,77,42,35,1453.0,21,51,41.199999999999996,13.0,34.0,38.2,53.900000000000006,55,1626153,1610612737
Deni Avdija,WAS,82,35,47,1984.0,18,58,31.0,9.0,27.0,33.300000000000004,38.800000000000004,45,1630166,1610612764
Dennis Schröder,HOU,64,32,32,1837.0,97,250,38.800000000000004,20.0,62.0,32.300000000000004,42.8,214,203471,1610612745
Dennis Smith Jr.,POR,37,15,22,639.0,14,44,31.8,3.0,11.0,27.3,35.199999999999996,31,1628372,1610612757
Denzel Valentine,UTA,24,14,10,222.0,2,13,15.4,1.0,7.0,14.299999999999999,19.2,5,1627756,1610612762
Derrick Favors,OKC,39,15,24,652.0,3,5,60.0,0.0,0.0,,60.0,6,202324,1610612760
Derrick Jones Jr.,CHI,51,28,23,899.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1627884,1610612741
Derrick Rose,NYK,26,11,15,636.0,32,94,34.0,13.0,34.0,38.2,41.0,77,201565,1610612752
Derrick Walton Jr.,DET,3,1,2,108.0,1,8,12.5,0.0,2.0,0.0,12.5,2,1628476,1610612765
Derrick White,BOS,75,40,35,2199.0,79,209,37.8,25.0,87.0,28.7,43.8,183,1628401,1610612738
Desmond Bane,MEM,76,53,23,2266.0,190,456,41.699999999999996,97.0,225.0,43.1,52.300000000000004,477,1630217,1610612763
Devin Booker,PHX,68,56,12,2345.0,354,800,44.3,91.0,255.0,35.699999999999996,49.9,799,1626164,1610612756
Devin Cannady,ORL,5,2,3,145.0,1,7,14.299999999999999,1.0,4.0,25.0,21.4,3,1629962,1610612753
Devin Vassell,SAS,71,29,42,1937.0,90,233,38.6,9.0,41.0,22.0,40.6,189,1630170,1610612759
Devon Dotson,CHI,11,5,6,85.0,0,3,0.0,0.0,0.0,,0.0,0,1629653,1610612741
Devontae Cacok,SAS,15,5,10,121.0,1,2,50.0,,,,50.0,2,1629719,1610612759
Devonte' Graham,NOP,76,34,42,2162.0,105,349,30.099999999999998,55.0,214.0,25.7,38.0,265,1628984,1610612740
Dewayne Dedmon,MIA,67,43,24,1065.0,1,5,20.0,0.0,2.0,0.0,20.0,2,203473,1610612748
Didi Louzada,POR,9,0,9,129.0,3,5,60.0,2.0,3.0,66.7,80.0,8,1629712,1610612757
Dillon Brooks,MEM,32,22,10,885.0,85,229,37.1,19.0,66.0,28.799999999999997,41.3,189,1628415,1610612763
Domantas Sabonis,SAC,62,21,41,2136.0,6,33,18.2,1.0,5.0,20.0,19.7,13,1627734,1610612758
Donovan Mitchell,UTA,67,41,26,2266.0,250,635,39.4,147.0,413.0,35.6,50.9,647,1628378,1610612762
Donte DiVincenzo,SAC,42,21,21,1005.0,19,78,24.4,15.0,54.0,27.800000000000004,34.0,53,1628978,1610612758
Dorian Finney-Smith,DAL,80,51,29,2644.0,16,52,30.8,8.0,28.0,28.599999999999998,38.5,40,1627827,1610612742
Doug McDermott,SAS,51,21,30,1223.0,33,74,44.6,19.0,44.0,43.2,57.4,85,203926,1610612759
Draymond Green,GSW,46,34,12,1329.0,3,15,20.0,0.0,2.0,0.0,20.0,6,203110,1610612744
Drew Eubanks,POR,71,19,52,1245.0,11,19,57.9,0.0,0.0,,57.9,22,1629234,1610612757
Duane Washington Jr.,IND,48,12,36,968.0,40,114,35.099999999999994,16.0,57.0,28.1,42.1,96,1630613,1610612754
Duncan Robinson,MIA,79,52,27,2043.0,72,159,45.300000000000004,65.0,144.0,45.1,65.7,209,1629130,1610612748
Dwight Howard,LAL,60,21,39,971.0,1,3,33.300000000000004,1.0,2.0,50.0,50.0,3,2730,1610612747
Dwight Powell,DAL,82,52,30,1798.0,2,6,33.300000000000004,0.0,3.0,0.0,33.300000000000004,4,203939,1610612742
Dylan Windler,CLE,50,28,22,459.0,1,6,16.7,1.0,4.0,25.0,25.0,3,1629685,1610612739
Ed Davis,CLE,31,15,16,201.0,0,0,,,,,,0,202334,1610612739
Elfrid Payton,PHX,50,39,11,549.0,8,28,28.599999999999998,1.0,3.0,33.300000000000004,30.4,17,203901,1610612756
Elijah Hughes,POR,36,15,21,434.0,13,40,32.5,8.0,19.0,42.1,42.5,34,1630190,1610612757
Emanuel Terry,PHX,3,2,1,18.0,0,0,,,,,,0,1629150,1610612756
Emmanuel Mudiay,SAC,2,0,2,11.0,0,2,0.0,,,,0.0,0,1626144,1610612758
Enes Freedom,BOS,35,20,15,411.0,1,2,50.0,1.0,1.0,100.0,75.0,3,202683,1610612738
Eric Bledsoe,POR,54,27,27,1361.0,42,144,29.2,6.0,38.0,15.8,31.3,90,202339,1610612757
Eric Gordon,HOU,57,19,38,1670.0,48,126,38.1,40.0,107.0,37.4,54.0,136,201569,1610612745
Eric Paschall,UTA,58,36,22,737.0,3,8,37.5,0.0,2.0,0.0,37.5,6,1629672,1610612762
Eugene Omoruyi,DAL,4,1,3,18.0,0,2,0.0,0.0,0.0,,0.0,0,1630647,1610612742
Evan Fournier,NYK,80,36,44,2358.0,145,372,39.0,76.0,218.0,34.9,49.2,366,203095,1610612752
Evan Mobley,CLE,69,40,29,2331.0,55,147,37.4,1.0,8.0,12.5,37.8,111,1630596,1610612739
Facundo Campazzo,DEN,65,38,27,1184.0,24,83,28.9,17.0,64.0,26.6,39.2,65,1630267,1610612743
Feron Hunt,NYK,2,2,0,8.0,0,0,,,,,,0,1630624,1610612752
Frank Jackson,DET,53,9,44,1164.0,43,116,37.1,16.0,64.0,25.0,44.0,102,1628402,1610612765
Frank Kaminsky,PHX,9,8,1,181.0,3,5,60.0,0.0,0.0,,60.0,6,1626163,1610612756
Frank Ntilikina,DAL,58,34,24,685.0,22,64,34.4,5.0,21.0,23.799999999999997,38.3,49,1628373,1610612742
Franz Wagner,ORL,79,21,58,2429.0,55,161,34.2,34.0,105.0,32.4,44.7,144,1630532,1610612753
Fred VanVleet,TOR,65,39,26,2462.0,213,571,37.3,111.0,335.0,33.1,47.0,537,1627832,1610612761
Freddie Gillespie,ORL,9,1,8,119.0,1,1,100.0,0.0,0.0,,100.0,2,1630273,1610612753
Furkan Korkmaz,PHI,67,44,23,1414.0,43,141,30.5,22.0,83.0,26.5,38.3,108,1627788,1610612755
Gabe Vincent,MIA,68,47,21,1589.0,71,195,36.4,39.0,120.0,32.5,46.400000000000006,181,1629216,1610612748
Gabe York,IND,2,0,2,21.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628221,1610612754
Gabriel Deck,OKC,7,2,5,56.0,2,3,66.7,0.0,0.0,,66.7,4,1630466,1610612760
Gabriel Lundberg,PHX,4,1,3,44.0,3,11,27.3,1.0,4.0,25.0,31.8,7,1630994,1610612756
Garrett Temple,NOP,59,23,36,1098.0,12,57,21.099999999999998,5.0,23.0,21.7,25.4,29,202066,1610612740
Garrison Mathews,HOU,65,19,46,1712.0,19,58,32.800000000000004,18.0,55.0,32.7,48.3,56,1629726,1610612745
Gary Clark,NOP,38,20,18,378.0,4,9,44.4,4.0,8.0,50.0,66.7,12,1629109,1610612740
Gary Harris,ORL,61,16,45,1730.0,36,133,27.1,12.0,54.0,22.2,31.6,84,203914,1610612753
Gary Payton II,GSW,71,47,24,1248.0,1,5,20.0,0.0,1.0,0.0,20.0,2,1627780,1610612744
Gary Trent Jr.,TOR,70,44,26,2448.0,208,527,39.5,73.0,211.0,34.599999999999994,46.400000000000006,489,1629018,1610612761
George Hill,MIL,54,36,18,1253.0,12,55,21.8,3.0,27.0,11.1,24.5,27,201588,1610612749
George King,DAL,4,2,2,19.0,0,0,,0.0,0.0,,,0,1628994,1610612742
Georges Niang,PHI,76,48,28,1736.0,15,45,33.300000000000004,8.0,17.0,47.099999999999994,42.199999999999996,38,1627777,1610612755
Georgios Kalaitzakis,OKC,13,8,5,213.0,3,12,25.0,1.0,3.0,33.300000000000004,29.2,7,1630686,1610612760
Giannis Antetokounmpo,MIL,67,45,22,2204.0,159,439,36.199999999999996,49.0,178.0,27.500000000000004,41.8,367,203507,1610612749
Goga Bitadze,IND,50,17,33,729.0,1,8,12.5,0.0,3.0,0.0,12.5,2,1629048,1610612754
Goran Dragic,BKN,21,10,11,497.0,12,48,25.0,2.0,14.0,14.299999999999999,27.1,26,201609,1610612751
Gordon Hayward,CHA,49,26,23,1564.0,82,187,43.9,17.0,40.0,42.5,48.4,181,202330,1610612766
Gorgui Dieng,ATL,44,23,21,371.0,15,27,55.60000000000001,8.0,13.0,61.5,70.39999999999999,38,203476,1610612737
Grant Williams,BOS,77,49,28,1875.0,9,31,28.999999999999996,7.0,18.0,38.9,40.300000000000004,25,1629684,1610612738
Grayson Allen,MIL,66,43,23,1805.0,52,118,44.1,35.0,81.0,43.2,58.9,139,1628960,1610612749
Greg Brown III,POR,48,14,34,640.0,3,19,15.8,2.0,5.0,40.0,21.099999999999998,8,1630535,1610612757
Greg Monroe,MIN,14,7,7,195.0,0,1,0.0,,,,0.0,0,202328,1610612750
Hamidou Diallo,DET,58,14,44,1269.0,44,107,41.099999999999994,4.0,9.0,44.4,43.0,92,1628977,1610612765
Harrison Barnes,SAC,77,27,50,2587.0,50,141,35.5,26.0,82.0,31.7,44.7,126,203084,1610612758
Hassan Whiteside,UTA,65,40,25,1162.0,1,10,10.0,,,,10.0,2,202355,1610612762
Hassani Gravett,ORL,8,2,6,171.0,6,16,37.5,2.0,11.0,18.2,43.8,14,1629755,1610612753
Haywood Highsmith,MIA,19,13,6,163.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,1629312,1610612748
Herbert Jones,NOP,78,36,42,2335.0,7,24,29.2,0.0,6.0,0.0,29.2,14,1630529,1610612740
Ignas Brazdeikis,ORL,42,9,33,536.0,9,26,34.599999999999994,4.0,15.0,26.700000000000003,42.3,22,1629649,1610612753
Immanuel Quickley,NYK,78,35,43,1802.0,150,417,36.0,91.0,259.0,35.099999999999994,46.9,391,1630193,1610612752
Isaac Bonga,TOR,15,9,6,69.0,0,0,,0.0,0.0,,,0,1629067,1610612761
Isaac Okoro,CLE,67,34,33,1981.0,1,19,5.3,0.0,10.0,0.0,5.3,2,1630171,1610612739
Isaiah Hartenstein,LAC,68,37,31,1216.0,5,18,27.800000000000004,2.0,5.0,40.0,33.300000000000004,12,1628392,1610612746
Isaiah Jackson,IND,36,9,27,541.0,2,11,18.2,1.0,2.0,50.0,22.7,5,1630543,1610612754
Isaiah Joe,PHI,55,35,20,609.0,9,41,22.0,2.0,17.0,11.799999999999999,24.4,20,1630198,1610612755
Isaiah Livers,DET,19,8,11,383.0,5,13,38.5,1.0,3.0,33.300000000000004,42.3,11,1630587,1610612765
Isaiah Roby,OKC,45,10,35,948.0,13,24,54.2,10.0,15.0,66.7,75.0,36,1629676,1610612760
Isaiah Stewart,DET,71,21,50,1816.0,1,9,11.1,1.0,2.0,50.0,16.7,3,1630191,1610612765
Isaiah Thomas,CHA,22,12,10,333.0,31,71,43.7,11.0,33.0,33.300000000000004,51.4,73,202738,1610612766
Isaiah Todd,WAS,12,1,11,74.0,0,2,0.0,0.0,0.0,,0.0,0,1630225,1610612764
Ish Smith,WAS,65,27,38,1126.0,107,251,42.6,12.0,41.0,29.299999999999997,45.0,226,202397,1610612764
Ish Wainright,PHX,45,36,9,359.0,0,2,0.0,0.0,0.0,,0.0,0,1630688,1610612756
Ivica Zubac,LAC,76,40,36,1852.0,3,4,75.0,,,,75.0,6,1627826,1610612746
JT Thor,CHA,33,18,15,262.0,2,8,25.0,0.0,3.0,0.0,25.0,4,1630550,1610612766
