PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Gordon,DEN,75,46,29,2375.0,3173,124,32,41,78.0,12,14,85.7,81,65.3,67,54.0,13,19.400000000000002,8,6.5,7,5.6000000000000005,203932,1610612743
Aaron Henry,PHI,6,6,0,17.0,17,2,1,1,100.0,0,0,0.0,2,100.0,0,0.0,0,0.0,1,50.0,0,0.0,1630565,1610612755
Aaron Holiday,PHX,63,34,29,1021.0,1977,12,3,6,50.0,0,0,0.0,7,58.3,6,50.0,0,0.0,0,0.0,0,0.0,1628988,1610612756
Aaron Nesmith,BOS,52,32,20,574.0,802,8,2,3,66.7,2,3,66.7,5,62.5,2,25.0,0,0.0,0,0.0,1,12.5,1630174,1610612738
Aaron Wiggins,OKC,50,13,37,1209.0,1254,17,5,7,71.39999999999999,3,4,75.0,14,82.39999999999999,6,35.3,2,33.300000000000004,2,11.799999999999999,2,11.799999999999999,1630598,1610612760
Abdel Nader,PHX,14,11,3,145.0,138,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1627846,1610612756
Ade Murkey,SAC,1,0,1,1.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630278,1610612758
Admiral Schofield,ORL,38,10,28,469.0,737,6,2,5,40.0,0,0,0.0,4,66.7,1,16.7,1,100.0,0,0.0,0,0.0,1629678,1610612753
Ahmad Caver,IND,1,0,1,1.0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629958,1610612754
Al Horford,BOS,68,46,22,1974.0,3357,151,20,43,46.5,6,6,100.0,48,31.8,97,64.2,21,21.6,4,2.6,3,2.0,201143,1610612738
Alec Burks,NYK,80,36,44,2280.0,4486,30,3,10,30.0,3,4,75.0,10,33.300000000000004,15,50.0,3,20.0,1,3.3000000000000003,2,6.7,202692,1610612752
Aleem Ford,ORL,5,2,3,74.0,92,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630758,1610612753
Aleksej Pokusevski,OKC,61,19,42,1233.0,2320,38,11,21,52.400000000000006,2,2,100.0,24,63.2,14,36.8,2,14.299999999999999,1,2.6,1,2.6,1630197,1610612760
Alex Caruso,CHI,41,24,17,1147.0,2071,34,2,5,40.0,7,8,87.5,12,35.3,23,67.60000000000001,9,39.1,2,5.8999999999999995,4,11.799999999999999,1627936,1610612741
Alex Len,SAC,39,17,22,620.0,945,107,29,57,50.9,5,8,62.5,63,58.9,40,37.4,7,17.5,5,4.7,4,3.6999999999999997,203458,1610612758
Alfonzo McKinnie,CHI,17,8,9,206.0,231,3,0,1,0.0,0,0,0.0,0,0.0,1,33.300000000000004,0,0.0,0,0.0,0,0.0,1628035,1610612741
Alize Johnson,NOP,23,14,9,167.0,247,14,1,1,100.0,2,4,50.0,4,28.599999999999998,9,64.3,1,11.1,2,14.299999999999999,2,14.299999999999999,1628993,1610612740
Alperen Sengun,HOU,72,18,54,1489.0,2711,161,39,72,54.2,9,12,75.0,93,57.8,68,42.199999999999996,19,27.900000000000002,9,5.6000000000000005,6,3.6999999999999997,1630578,1610612745
Amir Coffey,LAC,68,33,35,1541.0,1982,8,1,3,33.300000000000004,2,2,100.0,4,50.0,3,37.5,2,66.7,1,12.5,1,12.5,1629599,1610612746
Andre Drummond,BKN,73,42,31,1437.0,2128,152,19,42,45.2,14,20,70.0,52,34.2,78,51.300000000000004,16,20.5,14,9.2,8,5.3,203083,1610612751
Andre Iguodala,GSW,30,20,10,583.0,1112,27,3,6,50.0,0,0,0.0,6,22.2,21,77.8,7,33.300000000000004,0,0.0,0,0.0,2738,1610612744
Andrew Wiggins,GSW,72,47,25,2298.0,3374,43,17,22,77.3,6,9,66.7,40,93.0,11,25.6,2,18.2,6,14.000000000000002,3,7.000000000000001,203952,1610612744
Anfernee Simons,POR,57,25,32,1681.0,3492,18,4,5,80.0,1,2,50.0,10,55.60000000000001,8,44.4,1,12.5,4,22.2,1,5.6000000000000005,1629014,1610612757
Anthony Davis,LAL,40,17,23,1404.0,2751,232,50,110,45.5,17,22,77.3,118,50.9,98,42.199999999999996,12,12.2,10,4.3,11,4.7,203076,1610612747
Anthony Edwards,MIN,72,39,33,2466.0,4430,62,15,25,60.0,9,14,64.3,40,64.5,23,37.1,3,13.0,4,6.5,6,9.700000000000001,1630162,1610612750
Anthony Gill,WAS,44,15,29,463.0,523,25,8,12,66.7,4,4,100.0,21,84.0,10,40.0,1,10.0,1,4.0,2,8.0,1630264,1610612764
Anthony Lamb,HOU,2,0,2,8.0,17,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630237,1610612745
Armoni Brooks,TOR,54,20,34,844.0,1253,7,0,1,0.0,0,0,0.0,0,0.0,4,57.099999999999994,0,0.0,2,28.599999999999998,0,0.0,1629717,1610612761
Arnoldas Kulboka,CHA,2,2,0,5.0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629083,1610612766
Austin Reaves,LAL,61,28,33,1418.0,1960,31,5,9,55.60000000000001,4,4,100.0,14,45.2,17,54.800000000000004,2,11.799999999999999,1,3.2,2,6.5,1630559,1610612747
Austin Rivers,DEN,67,41,26,1480.0,1697,18,4,6,66.7,0,0,0.0,8,44.4,10,55.60000000000001,1,10.0,2,11.1,0,0.0,203085,1610612743
Avery Bradley,LAL,62,27,35,1406.0,1411,19,5,8,62.5,0,0,0.0,10,52.6,10,52.6,2,20.0,1,5.3,0,0.0,202340,1610612747
Ayo Dosunmu,CHI,77,42,35,2110.0,3185,31,8,14,57.099999999999994,3,4,75.0,19,61.3,12,38.7,3,25.0,1,3.2,2,6.5,1630245,1610612741
BJ Johnson,ORL,4,2,2,65.0,72,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1629168,1610612753
Bam Adebayo,MIA,56,36,20,1825.0,3639,288,64,127,50.4,21,30,70.0,154,53.5,124,43.1,21,16.900000000000002,13,4.5,15,5.2,1628389,1610612748
Ben McLemore,POR,64,20,44,1285.0,1744,32,9,12,75.0,5,6,83.3,23,71.89999999999999,14,43.8,1,7.1,2,6.3,3,9.4,203463,1610612757
Bismack Biyombo,PHX,35,29,6,493.0,735,85,23,40,57.49999999999999,10,15,66.7,56,65.9,34,40.0,7,20.599999999999998,1,1.2,8,9.4,202687,1610612756
Blake Griffin,BKN,56,29,27,958.0,1700,112,18,32,56.3,11,12,91.7,49,43.8,64,57.099999999999994,11,17.2,3,2.7,6,5.4,201933,1610612751
Boban Marjanović,DAL,23,15,8,128.0,206,16,6,12,50.0,2,2,100.0,14,87.5,3,18.8,0,0.0,0,0.0,1,6.3,1626246,1610612742
Bobby Portis,MIL,72,46,26,2028.0,3190,94,28,50,56.00000000000001,3,4,75.0,60,63.800000000000004,30,31.900000000000002,5,16.7,6,6.4,2,2.1,1626171,1610612749
Bogdan Bogdanović,ATL,63,33,30,1849.0,2707,27,10,14,71.39999999999999,0,0,0.0,20,74.1,10,37.0,0,0.0,2,7.3999999999999995,0,0.0,203992,1610612737
Bojan Bogdanović,UTA,69,45,24,2131.0,2809,34,14,17,82.39999999999999,9,12,75.0,37,108.80000000000001,8,23.5,1,12.5,3,8.799999999999999,6,17.599999999999998,202711,1610612762
Bol Bol,ORL,14,5,9,81.0,107,3,2,2,100.0,0,0,0.0,4,133.29999999999998,1,33.300000000000004,0,0.0,0,0.0,0,0.0,1629626,1610612753
Bones Hyland,DEN,69,41,28,1310.0,2994,31,12,14,85.7,9,10,90.0,35,112.9,6,19.400000000000002,3,50.0,6,19.400000000000002,5,16.1,1630538,1610612743
Brad Wanamaker,WAS,23,10,13,320.0,709,7,1,1,100.0,2,2,100.0,4,57.099999999999994,4,57.099999999999994,2,50.0,0,0.0,1,14.299999999999999,202954,1610612764
Bradley Beal,WAS,40,17,23,1439.0,2988,56,17,34,50.0,5,6,83.3,42,75.0,16,28.599999999999998,5,31.3,2,3.5999999999999996,3,5.4,203078,1610612764
Brandon Boston Jr.,LAC,50,26,24,740.0,1084,9,4,7,57.099999999999994,0,0,0.0,8,88.9,1,11.1,0,0.0,0,0.0,0,0.0,1630527,1610612746
Brandon Clarke,MEM,63,43,20,1224.0,1637,185,58,95,61.1,6,10,60.0,129,69.69999999999999,73,39.5,12,16.400000000000002,7,3.8,4,2.1999999999999997,1629634,1610612763
Brandon Goodwin,CLE,36,19,17,502.0,1248,6,0,1,0.0,0,0,0.0,0,0.0,4,66.7,0,0.0,0,0.0,0,0.0,1629164,1610612739
Brandon Ingram,NOP,54,28,26,1834.0,3479,103,28,59,47.5,12,14,85.7,71,68.89999999999999,33,32.0,12,36.4,2,1.9,6,5.800000000000001,1627742,1610612740
Brandon Knight,DAL,5,2,3,65.0,140,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202688,1610612742
Brandon Williams,POR,24,2,22,640.0,1435,13,3,5,60.0,1,2,50.0,7,53.800000000000004,4,30.8,2,50.0,2,15.4,1,7.7,1630314,1610612757
Braxton Key,DET,11,5,6,197.0,347,7,3,6,50.0,0,0,0.0,6,85.7,1,14.299999999999999,0,0.0,0,0.0,0,0.0,1630296,1610612765
Brodric Thomas,BOS,12,8,4,60.0,91,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,1630271,1610612738
Brook Lopez,MIL,13,10,3,298.0,317,23,2,14,14.299999999999999,8,8,100.0,13,56.49999999999999,5,21.7,0,0.0,0,0.0,4,17.4,201572,1610612749
Bruce Brown,BKN,72,37,35,1774.0,2684,139,37,63,58.699999999999996,7,10,70.0,81,58.3,62,44.6,18,28.999999999999996,6,4.3,5,3.5999999999999996,1628971,1610612751
Bruno Fernando,HOU,30,15,15,153.0,274,20,7,10,70.0,0,0,0.0,14,70.0,6,30.0,1,16.7,3,15.0,0,0.0,1628981,1610612745
Bryn Forbes,DEN,75,36,39,1286.0,1689,18,5,10,50.0,2,2,100.0,12,66.7,6,33.300000000000004,0,0.0,1,5.6000000000000005,1,5.6000000000000005,1627854,1610612743
Buddy Hield,IND,80,25,55,2469.0,4336,25,7,12,58.3,0,0,0.0,16,64.0,6,24.0,0,0.0,7,28.000000000000004,0,0.0,1627741,1610612754
CJ Elleby,POR,58,17,41,1174.0,1417,23,7,10,70.0,1,2,50.0,15,65.2,9,39.1,0,0.0,2,8.7,1,4.3,1629604,1610612757
CJ McCollum,NOP,62,28,34,2145.0,4141,51,11,21,52.400000000000006,3,4,75.0,25,49.0,23,45.1,4,17.4,4,7.8,2,3.9,203468,1610612740
CJ Miles,BOS,1,1,0,2.0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101139,1610612738
Cade Cunningham,DET,63,20,43,2057.0,4849,41,12,21,57.099999999999994,0,0,0.0,25,61.0,16,39.0,4,25.0,2,4.9,0,0.0,1630595,1610612765
Caleb Martin,MIA,60,37,23,1372.0,1596,48,12,24,50.0,4,6,66.7,29,60.4,17,35.4,3,17.599999999999998,1,2.1,3,6.3,1628997,1610612748
Cam Reddish,NYK,49,20,29,1012.0,1139,26,4,15,26.700000000000003,4,4,100.0,12,46.2,8,30.8,4,50.0,1,3.8,2,7.7,1629629,1610612752
Cam Thomas,BKN,67,32,35,1176.0,1688,12,5,7,71.39999999999999,0,0,0.0,10,83.3,4,33.300000000000004,0,0.0,1,8.3,0,0.0,1630560,1610612751
Cameron Johnson,PHX,65,49,16,1695.0,2167,44,12,17,70.6,6,8,75.0,30,68.2,21,47.699999999999996,3,14.299999999999999,2,4.5,4,9.1,1629661,1610612756
Cameron McGriff,POR,3,0,3,46.0,55,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630787,1610612757
Cameron Oliver,ATL,2,1,1,43.0,61,5,2,3,66.7,1,2,50.0,6,120.0,1,20.0,0,0.0,0,0.0,1,20.0,1628419,1610612737
Cameron Payne,PHX,57,45,12,1260.0,2966,13,3,3,100.0,0,0,0.0,7,53.800000000000004,7,53.800000000000004,5,71.39999999999999,2,15.4,0,0.0,1626166,1610612756
Caris LeVert,CLE,58,23,35,1780.0,3645,39,12,22,54.50000000000001,2,2,100.0,26,66.7,12,30.8,1,8.3,0,0.0,1,2.6,1627747,1610612739
Carlik Jones,DEN,5,3,2,23.0,42,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630637,1610612743
Carmelo Anthony,LAL,69,27,42,1793.0,2344,50,7,15,46.7,4,4,100.0,18,36.0,29,57.99999999999999,2,6.9,2,4.0,2,4.0,2546,1610612747
Carsen Edwards,DET,4,1,3,79.0,156,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629035,1610612765
Cassius Stanley,DET,9,3,6,155.0,170,4,0,0,0.0,2,2,100.0,2,50.0,2,50.0,0,0.0,0,0.0,1,25.0,1630199,1610612765
Cassius Winston,WAS,7,1,6,39.0,93,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630216,1610612764
Cat Barber,ATL,3,0,3,13.0,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627760,1610612737
Cedi Osman,CLE,66,37,29,1462.0,2351,39,12,16,75.0,5,6,83.3,30,76.9,15,38.5,5,33.300000000000004,4,10.299999999999999,3,7.7,1626224,1610612739
Chandler Hutchison,PHX,6,4,2,22.0,27,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628990,1610612756
Charles Bassey,PHI,23,11,12,168.0,248,15,5,7,71.39999999999999,0,0,0.0,10,66.7,8,53.300000000000004,0,0.0,0,0.0,0,0.0,1629646,1610612755
Charlie Brown Jr.,PHI,22,16,6,178.0,164,4,1,3,33.300000000000004,0,0,0.0,2,50.0,1,25.0,1,100.0,0,0.0,0,0.0,1629718,1610612755
Chaundee Brown Jr.,ATL,5,1,4,104.0,115,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1630602,1610612737
Cheick Diallo,DET,3,0,3,31.0,56,5,0,2,0.0,0,0,0.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,1627767,1610612765
Chimezie Metu,SAC,59,22,37,1276.0,1981,33,5,15,33.300000000000004,0,0,0.0,10,30.3,17,51.5,2,11.799999999999999,0,0.0,0,0.0,1629002,1610612758
Chris Boucher,TOR,80,48,32,1690.0,2114,62,23,32,71.89999999999999,12,14,85.7,60,96.8,18,28.999999999999996,0,0.0,3,4.8,7,11.3,1628449,1610612761
Chris Chiozza,GSW,33,21,12,368.0,850,5,0,0,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,1629185,1610612744
Chris Duarte,IND,55,21,34,1541.0,2714,35,10,20,50.0,2,2,100.0,24,68.60000000000001,7,20.0,2,28.599999999999998,5,14.299999999999999,1,2.9000000000000004,1630537,1610612754
Chris Paul,PHX,64,52,12,2105.0,4802,16,2,8,25.0,2,2,100.0,6,37.5,7,43.8,3,42.9,0,0.0,1,6.3,101108,1610612756
Chris Silva,MIA,10,7,3,91.0,145,9,3,4,75.0,4,4,100.0,11,122.2,3,33.300000000000004,2,66.7,0,0.0,2,22.2,1629735,1610612748
Christian Wood,HOU,68,19,49,2094.0,3862,183,43,78,55.1,25,38,65.8,113,61.7,66,36.1,5,7.6,12,6.6000000000000005,18,9.8,1626174,1610612745
Chuma Okeke,ORL,70,21,49,1749.0,2604,29,9,12,75.0,5,6,83.3,23,79.3,13,44.800000000000004,4,30.8,1,3.4000000000000004,3,10.299999999999999,1629643,1610612753
Clint Capela,ATL,74,40,34,2042.0,2871,216,31,63,49.2,10,29,34.5,73,33.800000000000004,129,59.699999999999996,18,14.000000000000002,5,2.3,12,5.6000000000000005,203991,1610612737
Coby White,CHI,61,32,29,1675.0,2749,27,8,8,100.0,2,2,100.0,19,70.39999999999999,17,63.0,0,0.0,0,0.0,1,3.6999999999999997,1629632,1610612741
Cody Martin,CHA,70,41,29,1846.0,2454,42,15,16,93.8,3,4,75.0,34,81.0,22,52.400000000000006,7,31.8,2,4.8,2,4.8,1628998,1610612766
Cody Zeller,POR,27,13,14,355.0,510,42,9,19,47.4,2,2,100.0,20,47.599999999999994,21,50.0,2,9.5,1,2.4,1,2.4,203469,1610612757
Cole Anthony,ORL,65,18,47,2059.0,4953,19,3,8,37.5,2,2,100.0,8,42.1,9,47.4,3,33.300000000000004,1,5.3,0,0.0,1630175,1610612753
Collin Sexton,CLE,11,7,4,316.0,533,7,3,5,60.0,0,0,0.0,6,85.7,1,14.299999999999999,0,0.0,1,14.299999999999999,0,0.0,1629012,1610612739
Corey Kispert,WAS,77,31,46,1801.0,2049,38,17,23,73.9,4,4,100.0,38,100.0,9,23.7,4,44.4,4,10.5,2,5.3,1630557,1610612764
Cory Joseph,DET,65,19,46,1600.0,3374,26,2,4,50.0,4,4,100.0,8,30.8,20,76.9,5,25.0,0,0.0,2,7.7,202709,1610612765
Craig Sword,WAS,3,1,2,19.0,21,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628591,1610612764
D'Angelo Russell,MIN,65,39,26,2077.0,4954,44,12,19,63.2,2,2,100.0,26,59.099999999999994,16,36.4,1,6.3,5,11.4,1,2.3,1626156,1610612750
D.J. Augustin,LAL,55,15,40,883.0,1708,7,3,3,100.0,0,0,0.0,6,85.7,3,42.9,2,66.7,1,14.299999999999999,0,0.0,201571,1610612747
D.J. Wilson,TOR,4,2,2,54.0,98,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0,1628391,1610612761
DaQuan Jeffries,MEM,2,2,0,4.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629610,1610612763
Daishen Nix,HOU,24,3,21,261.0,525,4,1,1,100.0,2,2,100.0,4,100.0,2,50.0,0,0.0,0,0.0,1,25.0,1630227,1610612745
Dakota Mathias,MEM,5,4,1,13.0,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629751,1610612763
Dalano Banton,TOR,64,37,27,696.0,1540,17,3,9,33.300000000000004,1,4,25.0,7,41.199999999999996,6,35.3,1,16.7,0,0.0,2,11.799999999999999,1630625,1610612761
Damian Jones,SAC,55,18,37,1015.0,1461,146,49,69,71.0,18,22,81.8,122,83.6,54,37.0,12,22.2,9,6.2,11,7.5,1627745,1610612758
