PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Trae Young,ATL,23,76,76,27.1,193,419,46.1,62.2,6.5,58,101,57.4,20.6,135,318,42.5
LaMelo Ball,CHA,20,74,73,33.1,177,411,43.1,61.9,3.2,22,40,55.0,29.9,155,371,41.8
Nikola Vucevic,CHI,31,73,71,32.7,147,377,39.0,50.4,9.8,61,113,54.0,22.9,86,264,32.6
Dorian Finney-Smith,DAL,29,80,80,53.6,160,371,43.1,62.5,3.0,16,21,76.2,50.6,144,350,41.1
Saddiq Bey,DET,23,81,79,29.3,127,330,38.5,54.4,3.4,22,38,57.9,25.9,105,292,36.0
Evan Fournier,NYK,29,79,78,32.2,141,302,46.7,67.2,2.9,17,27,63.0,29.3,124,275,45.1
Jordan Poole,GSW,23,75,74,28.2,123,294,41.8,58.8,3.4,23,36,63.9,24.7,100,258,38.8
Buddy Hield,IND,29,80,75,26.6,112,287,39.0,56.1,2.0,14,22,63.6,24.6,98,265,37.0
Darius Garland,CLE,22,68,67,24.1,119,282,42.2,59.0,3.8,24,44,54.5,20.3,95,238,39.9
Jaren Jackson Jr.,MEM,22,77,76,27.5,106,281,37.7,54.6,1.6,11,16,68.8,25.9,95,265,35.8
Tyrese Haliburton,IND,22,76,69,30.8,122,277,44.0,61.9,4.6,23,41,56.1,26.3,99,236,41.9
Royce O'Neale,UTA,29,77,76,61.9,114,275,41.5,61.1,1.8,6,8,75.0,60.1,108,267,40.4
Miles Bridges,CHA,24,79,75,22.8,115,273,42.1,58.2,3.2,27,38,71.1,19.6,88,235,37.4
Grayson Allen,MIL,26,66,63,47.6,119,271,43.9,65.3,1.1,3,6,50.0,46.6,116,265,43.8
Reggie Bullock,DAL,31,68,65,53.9,111,270,41.1,60.2,2.4,8,12,66.7,51.5,103,258,39.9
Bojan Bogdanovic,UTA,33,69,69,27.9,106,259,40.9,59.8,1.9,8,18,44.4,25.9,98,241,40.7
Desmond Bane,MEM,24,76,74,23.3,124,257,48.2,67.7,2.9,24,32,75.0,20.4,100,225,44.4
Fred VanVleet,TOR,28,65,64,23.2,112,255,43.9,62.5,2.8,17,31,54.8,20.4,95,224,42.4
Tyrese Maxey,PHI,21,75,73,24.3,116,242,47.9,65.5,5.2,31,52,59.6,19.1,85,190,44.7
