PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
DeAndre Jordan,LAC,25,C,82,82,100,626,1375,45.5,47.9,-2.4,2014
Robin Lopez,POR,26,C,82,82,100,571,1315,43.4,47.8,-4.4,2014
Spencer Hawes,CLE,26,C,80,80,100,587,1285,45.7,47.3,-1.6,2014
Serge Ibaka,OKC,24,F-C,81,81,100,564,1270,44.4,47.1,-2.7,2014
Joakim Noah,CHI,29,C,80,80,100,529,1246,42.5,47.0,-4.6,2014
Marcin Gortat,WAS,30,C,80,80,100,575,1223,47.0,47.3,-0.3,2014
Kevin Love,MIN,25,F-C,77,77,100,586,1169,50.1,47.3,2.8,2014
Roy Hibbert,IND,27,C,81,81,100,474,1134,41.8,47.7,-5.9,2014
Paul Millsap,ATL,29,F,73,73,100,513,1094,46.9,46.3,0.6,2014
Andre Drummond,DET,20,C,81,81,100,520,1066,48.8,47.2,1.6,2014
Josh Smith,DET,28,F,77,77,100,476,1059,44.9,46.0,-1.1,2014
Chris Bosh,MIA,30,C-F,79,79,100,486,1052,46.2,46.9,-0.7,2014
Thaddeus Young,PHI,26,F,79,79,100,522,1044,50.0,45.7,4.3,2014
LaMarcus Aldridge,POR,28,F,69,69,100,491,1038,47.3,47.1,0.2,2014
Channing Frye,PHX,31,F-C,82,82,100,503,1038,48.5,46.8,1.6,2014
Greg Monroe,DET,24,F-C,82,82,100,504,1036,48.6,46.4,2.3,2014
Dirk Nowitzki,DAL,36,F,80,80,100,474,1011,46.9,46.8,0.0,2014
Blake Griffin,LAC,25,F,80,80,100,460,1007,45.7,46.9,-1.2,2014
Zach Randolph,MEM,32,F,78,78,100,494,998,49.5,47.7,1.8,2014
Al Jefferson,CHA,29,C,72,72,100,462,997,46.3,47.9,-1.5,2014
Paul George,IND,24,F-G,80,80,100,397,979,40.6,45.0,-4.4,2014
Terrence Jones,HOU,22,F,75,75,100,459,979,46.9,46.3,0.6,2014
Kemba Walker,CHA,24,G,72,72,100,408,979,41.7,43.4,-1.7,2014
Taj Gibson,CHI,29,F-C,82,82,100,405,972,41.7,45.9,-4.3,2014
Jonas Valanciunas,TOR,22,C,80,80,100,453,970,46.7,47.6,-0.9,2014
Tim Duncan,SAS,38,F,74,74,100,435,969,44.9,48.0,-3.1,2014
Derrick Favors,UTA,22,C-F,73,73,100,455,964,47.2,47.9,-0.7,2014
Nicolas Batum,POR,25,F,82,82,100,425,935,45.5,45.1,0.4,2014
Kevin Durant,OKC,25,F,81,81,100,369,926,39.8,45.1,-5.2,2014
Anthony Davis,NOP,21,F-C,66,66,100,393,921,42.7,46.4,-3.7,2014
Kyle Singler,DET,26,F,82,82,100,429,914,46.9,44.6,2.3,2014
Tristan Thompson,CLE,23,F,82,82,100,437,909,48.1,46.8,1.3,2014
Victor Oladipo,ORL,22,G,80,80,100,376,908,41.4,43.6,-2.2,2014
Damian Lillard,POR,23,G,82,82,100,398,905,44.0,44.2,-0.2,2014
Dwight Howard,HOU,28,C-F,71,71,100,411,904,45.5,47.4,-1.9,2014
DeMarcus Cousins,SAC,23,C,70,70,100,410,900,45.6,47.7,-2.2,2014
Miles Plumlee,PHX,25,C-F,80,80,100,425,899,47.3,48.4,-1.2,2014
Klay Thompson,GSW,24,G,80,80,100,367,897,40.9,44.5,-3.6,2014
Amir Johnson,TOR,27,F,76,76,100,411,894,46.0,46.7,-0.8,2014
James Harden,HOU,24,G,73,73,100,369,891,41.4,44.7,-3.3,2014
Ricky Rubio,MIN,23,G,82,82,100,424,891,47.6,44.2,3.4,2014
Enes Freedom,UTA,22,C,80,80,100,449,889,50.5,47.8,2.7,2014
Brandon Bass,BOS,29,F,82,82,100,398,887,44.9,46.2,-1.3,2014
Jared Sullinger,BOS,22,C-F,74,74,100,420,884,47.5,46.8,0.7,2014
Timofey Mozgov,DEN,27,C,82,82,100,394,883,44.6,47.6,-3.0,2014
David Lee,GSW,31,F,68,68,100,386,882,43.8,47.3,-3.5,2014
Pau Gasol,LAL,33,C-F,60,60,100,432,879,49.1,48.2,0.9,2014
Kenneth Faried,DEN,24,F,80,80,100,417,863,48.3,46.8,1.6,2014
Wesley Johnson,LAL,26,F,79,79,100,413,861,48.0,45.9,2.1,2014
Jeff Green,BOS,27,F,82,82,100,396,850,46.6,45.2,1.4,2014
Evan Turner,IND,25,F-G,81,81,100,419,848,49.4,44.4,5.0,2014
Monta Ellis,DAL,28,G,82,82,100,416,844,49.3,44.5,4.8,2014
Jeremy Lin,HOU,25,G,71,71,100,360,842,42.8,44.0,-1.3,2014
Jose Calderon,DAL,32,G,80,80,100,404,841,48.0,44.0,4.0,2014
George Hill,IND,28,G,76,76,100,360,839,42.9,44.1,-1.2,2014
Carmelo Anthony,NYK,30,F,77,77,100,364,831,43.8,45.0,-1.2,2014
Corey Brewer,MIN,28,F,81,81,100,372,829,44.9,44.5,0.3,2014
Kyle Lowry,TOR,28,G,77,77,100,360,824,43.7,43.9,-0.2,2014
Markieff Morris,PHX,24,F,81,81,100,389,823,47.3,46.3,0.9,2014
Chandler Parsons,HOU,25,F,74,74,100,355,817,43.5,44.9,-1.4,2014
Jodie Meeks,LAL,26,G,76,76,100,371,817,45.4,44.3,1.1,2014
Draymond Green,GSW,24,F,79,79,100,340,810,42.0,45.6,-3.6,2014
