Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Jared Cunningham,0.5,0.608,-0.108,22.0,3944.0,ATL,2014,2013-14
Lou Williams,0.618,0.601,0.017,1445.0,2521.0,ATL,2014,2013-14
Pero Antic,0.594,0.611,-0.017,925.0,3041.0,ATL,2014,2013-14
Shelvin Mack,0.612,0.604,0.008,1490.0,2476.0,ATL,2014,2013-14
Paul Millsap,0.595,0.628,-0.033,2482.0,1484.0,ATL,2014,2013-14
Kyle Korver,0.598,0.622,-0.024,2408.0,1558.0,ATL,2014,2013-14
Dexter Pittman,1.0,0.607,0.393,3.0,3963.0,ATL,2014,2013-14
Cartier Martin,0.619,0.605,0.014,822.0,3144.0,ATL,2014,2013-14
Jeff Teague,0.601,0.619,-0.018,2542.0,1424.0,ATL,2014,2013-14
Dennis Schroder,0.637,0.602,0.036,641.0,3325.0,ATL,2014,2013-14
DeMarre Carroll,0.598,0.621,-0.023,2341.0,1625.0,ATL,2014,2013-14
John Jenkins,0.583,0.608,-0.025,158.0,3808.0,ATL,2014,2013-14
Al Horford,0.599,0.61,-0.011,958.0,3008.0,ATL,2014,2013-14
Mike Muscala,0.69,0.602,0.088,215.0,3751.0,ATL,2014,2013-14
Gustavo Ayon,0.608,0.607,0.001,429.0,3537.0,ATL,2014,2013-14
Elton Brand,0.605,0.609,-0.004,1414.0,2552.0,ATL,2014,2013-14
James Nunnally,0.677,0.606,0.071,54.0,3912.0,ATL,2014,2013-14
Mike Scott,0.638,0.589,0.049,1482.0,2484.0,ATL,2014,2013-14
Kevin Garnett,0.56,0.621,-0.061,1109.0,2867.0,BKN,2014,2013-14
Joe Johnson,0.607,0.608,-0.001,2575.0,1401.0,BKN,2014,2013-14
Marcus Thornton,0.642,0.6,0.041,620.0,3356.0,BKN,2014,2013-14
Marquis Teague,0.697,0.602,0.095,201.0,3775.0,BKN,2014,2013-14
Andrei Kirilenko,0.593,0.612,-0.019,857.0,3119.0,BKN,2014,2013-14
Mason Plumlee,0.611,0.605,0.006,1275.0,2701.0,BKN,2014,2013-14
Jorge Gutierrez,0.691,0.602,0.089,244.0,3732.0,BKN,2014,2013-14
Jason Collins,0.667,0.605,0.062,172.0,3804.0,BKN,2014,2013-14
Reggie Evans,0.646,0.603,0.042,399.0,3577.0,BKN,2014,2013-14
Andray Blatche,0.629,0.59,0.039,1618.0,2358.0,BKN,2014,2013-14
Jason Terry,0.61,0.607,0.003,570.0,3406.0,BKN,2014,2013-14
Tornike Shengelia,0.679,0.605,0.075,137.0,3839.0,BKN,2014,2013-14
Tyshawn Taylor,0.596,0.608,-0.012,270.0,3706.0,BKN,2014,2013-14
Alan Anderson,0.584,0.628,-0.044,1772.0,2204.0,BKN,2014,2013-14
Deron Williams,0.613,0.602,0.011,2059.0,1917.0,BKN,2014,2013-14
Brook Lopez,0.548,0.616,-0.068,533.0,3443.0,BKN,2014,2013-14
Shaun Livingston,0.607,0.607,0.0,1974.0,2002.0,BKN,2014,2013-14
Mirza Teletovic,0.602,0.61,-0.008,1396.0,2580.0,BKN,2014,2013-14
Paul Pierce,0.601,0.614,-0.013,2098.0,1878.0,BKN,2014,2013-14
Jared Sullinger,0.624,0.607,0.017,2041.0,1905.0,BOS,2014,2013-14
Jerryd Bayless,0.615,0.615,0.0,1036.0,2910.0,BOS,2014,2013-14
Jeff Green,0.622,0.598,0.024,2805.0,1141.0,BOS,2014,2013-14
Gerald Wallace,0.6,0.623,-0.023,1416.0,2530.0,BOS,2014,2013-14
MarShon Brooks,0.63,0.615,0.016,73.0,3873.0,BOS,2014,2013-14
