Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Emeka Okafor,22,CHA,77,514,630,0.816,73,35.6,15.1,10.9,0.9,0.8,1.7,0.447,0.0,0.609,4.0,0.074,2005,roy
2,Ben Gordon,21,CHI,43,443,630,0.703,82,24.4,15.1,2.6,2.0,0.6,0.1,0.411,0.405,0.863,3.5,0.084,2005,roy
3,Dwight Howard,19,ORL,6,161,630,0.256,82,32.6,12.0,10.0,0.9,0.9,1.7,0.52,0.0,0.671,7.3,0.131,2005,roy
4,Andre Iguodala,21,PHI,0,14,630,0.022,82,32.8,9.0,5.7,3.0,1.7,0.6,0.493,0.331,0.743,6.6,0.118,2005,roy
5T,Luol Deng,19,CHI,0,1,630,0.002,61,27.3,11.7,5.3,2.2,0.8,0.4,0.434,0.265,0.741,3.0,0.086,2005,roy
5T,J.R. Smith,19,NOH,0,1,630,0.002,76,24.5,10.3,2.0,1.9,0.7,0.1,0.394,0.288,0.689,0.2,0.006,2005,roy
