# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,C,Wilt Chamberlain,31.0,PHI,12.0,12.0,1.0,,,,82.0,46.8,24.3,23.8,8.6,,,0.595,,0.38,20.4,0.255,1968,all-nba
1st,F,Elgin Baylor,33.0,LAL,11.0,12.0,0.924,,,,77.0,39.3,26.0,12.2,4.6,,,0.443,,0.786,8.0,0.127,1968,all-nba
1st,G,Oscar Robertson,29.0,CIN,10.0,12.0,0.87,,,,65.0,42.5,29.2,6.0,9.7,,,0.5,,0.873,12.3,0.214,1968,all-nba
1st,G,Dave Bing,24.0,DET,9.0,12.0,0.712,,,,79.0,40.6,27.1,4.7,6.4,,,0.441,,0.707,6.2,0.093,1968,all-nba
1st,F,Jerry Lucas,27.0,CIN,8.0,12.0,0.695,,,,82.0,44.1,21.5,19.0,3.1,,,0.519,,0.778,10.1,0.133,1968,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1968,all-nba
2nd,F,Willis Reed,25.0,NYK,6.0,12.0,0.463,,,,81.0,35.5,20.8,13.2,2.0,,,0.49,,0.721,10.0,0.167,1968,all-nba
2nd,G,Jerry West,29.0,LAL,5.0,12.0,0.386,,,,51.0,37.6,26.3,5.8,6.1,,,0.514,,0.811,9.6,0.241,1968,all-nba
2nd,G,Hal Greer,31.0,PHI,5.0,12.0,0.384,,,,82.0,39.8,24.1,5.4,4.5,,,0.478,,0.769,11.2,0.165,1968,all-nba
2nd,C,Bill Russell,33.0,BOS,4.0,12.0,0.298,,,,78.0,37.9,12.5,18.6,4.6,,,0.425,,0.537,8.2,0.133,1968,all-nba
2nd,F,John Havlicek,27.0,BOS,3.0,12.0,0.275,,,,82.0,35.6,20.7,6.7,4.7,,,0.429,,0.812,7.6,0.125,1968,all-nba
