Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Dana Barros,27,PHI,50,50,105,0.476,82,40.5,20.6,3.3,7.5,1.8,0.0,0.49,0.464,0.899,12.7,0.183,1995,mip
2,Elliot Perry,25,PHO,15,15,105,0.143,82,24.1,9.7,1.8,4.8,1.9,0.0,0.52,0.417,0.81,5.2,0.126,1995,mip
3T,Scott Burrell,24,CHH,8,8,105,0.076,65,31.0,11.5,5.7,2.5,1.2,0.6,0.467,0.409,0.694,5.6,0.135,1995,mip
3T,Gheorghe Mureșan,23,WSB,8,8,105,0.076,73,23.6,10.0,6.7,0.5,0.7,1.7,0.56,,0.709,4.1,0.116,1995,mip
5,Allan Houston,23,DET,6,6,105,0.057,76,26.3,14.5,2.2,2.2,0.8,0.2,0.463,0.424,0.86,3.8,0.091,1995,mip
6,Avery Johnson,29,SAS,4,4,105,0.038,82,36.7,13.4,2.5,8.2,1.4,0.2,0.519,0.136,0.685,8.0,0.128,1995,mip
7T,Tyrone Hill,26,CLE,3,3,105,0.029,70,34.2,13.8,10.9,0.8,0.8,0.6,0.504,0.0,0.662,6.9,0.138,1995,mip
7T,Popeye Jones,24,DAL,3,3,105,0.029,80,29.8,10.3,10.6,2.0,0.4,0.3,0.443,0.083,0.645,3.6,0.073,1995,mip
9T,Cedric Ceballos,25,LAL,1,1,105,0.01,58,35.0,21.7,8.0,1.8,1.0,0.3,0.509,0.397,0.716,5.2,0.123,1995,mip
9T,Vlade Divac,26,LAL,1,1,105,0.01,80,35.1,16.0,10.4,4.1,1.4,2.2,0.507,0.189,0.777,9.5,0.162,1995,mip
9T,Chris Gatling,27,GSW,1,1,105,0.01,58,25.3,13.7,7.6,0.9,0.7,0.9,0.633,0.0,0.592,3.9,0.129,1995,mip
9T,Jim Jackson,24,DAL,1,1,105,0.01,51,38.9,25.7,5.1,3.7,0.5,0.2,0.472,0.318,0.805,4.9,0.118,1995,mip
9T,Rodney Rogers,23,DEN,1,1,105,0.01,80,26.8,12.2,4.8,2.0,1.2,0.6,0.488,0.338,0.651,3.9,0.088,1995,mip
9T,Rik Smits,28,IND,1,1,105,0.01,78,30.5,17.9,7.7,1.4,0.5,1.0,0.526,0.0,0.753,7.2,0.146,1995,mip
9T,Nick Van Exel,23,LAL,1,1,105,0.01,80,36.8,16.9,2.8,8.3,1.2,0.1,0.42,0.358,0.783,6.4,0.104,1995,mip
9T,Walt Williams,24,SAC,1,1,105,0.01,77,35.6,16.4,4.5,4.1,1.6,0.8,0.446,0.348,0.731,5.1,0.089,1995,mip
