# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Scottie Pippen,31.0,CHI,53.0,58.0,0.914,82.0,37.7,20.2,6.5,5.7,1.9,0.5,0.474,0.368,0.701,13.1,0.203,5.2,1.4,101.0,1997,all-defensive
1st,G,Michael Jordan,33.0,CHI,51.0,58.0,0.879,82.0,37.9,29.6,5.9,4.3,1.7,0.5,0.486,0.374,0.833,18.3,0.283,5.0,1.1,102.0,1997,all-defensive
1st,C,Dikembe Mutombo,30.0,ATL,50.0,58.0,0.862,80.0,37.2,13.3,11.6,1.4,0.6,3.3,0.527,,0.705,11.3,0.183,6.6,2.4,97.0,1997,all-defensive
1st,G,Gary Payton,28.0,SEA,49.0,58.0,0.845,82.0,39.2,21.8,4.6,7.1,2.4,0.2,0.476,0.313,0.715,12.9,0.193,4.7,1.1,103.0,1997,all-defensive
1st,F,Karl Malone,33.0,UTA,25.0,58.0,0.431,82.0,36.6,27.4,9.9,4.5,1.4,0.6,0.55,0.0,0.755,16.7,0.268,5.1,1.2,101.0,1997,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1997,all-defensive
2nd,G,Mookie Blaylock,29.0,ATL,35.0,58.0,0.603,78.0,39.2,17.4,5.3,5.9,2.7,0.3,0.432,0.366,0.753,12.5,0.197,5.6,2.4,100.0,1997,all-defensive
2nd,C,Hakeem Olajuwon,34.0,HOU,26.0,58.0,0.448,78.0,36.6,23.2,9.2,3.0,1.5,2.2,0.51,0.313,0.787,9.1,0.154,5.6,2.0,99.0,1997,all-defensive
2nd,F,Anthony Mason,30.0,CHH,22.0,58.0,0.379,73.0,43.1,16.2,11.4,5.7,1.0,0.5,0.525,0.333,0.745,11.4,0.173,3.3,0.8,106.0,1997,all-defensive
2nd,F,P.J. Brown,27.0,MIA,19.0,58.0,0.328,80.0,32.4,9.5,8.4,1.2,1.1,1.2,0.457,0.0,0.732,7.5,0.139,5.4,1.6,98.0,1997,all-defensive
