# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Dennis Rodman,28.0,DET,49.0,54.0,0.907,82.0,29.0,8.8,9.7,0.9,0.6,0.7,0.581,0.111,0.654,9.3,0.189,4.4,0.9,101.0,1990,all-defensive
1st,G,Joe Dumars,26.0,DET,41.0,54.0,0.759,75.0,34.4,17.8,2.8,4.9,0.8,0.0,0.48,0.4,0.9,8.7,0.162,3.0,0.3,107.0,1990,all-defensive
1st,C,Hakeem Olajuwon,27.0,HOU,39.0,54.0,0.722,82.0,38.1,24.3,14.0,2.9,2.1,4.6,0.501,0.167,0.713,11.2,0.173,8.7,4.0,93.0,1990,all-defensive
1st,G,Michael Jordan,26.0,CHI,37.0,54.0,0.685,82.0,39.0,33.6,6.9,6.3,2.8,0.7,0.526,0.376,0.848,19.0,0.285,4.3,2.1,106.0,1990,all-defensive
1st,F,Buck Williams,29.0,POR,20.0,54.0,0.37,82.0,34.2,13.6,9.8,1.4,0.8,0.5,0.548,0.0,0.706,8.7,0.149,4.3,0.6,104.0,1990,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1990,all-defensive
2nd,G,Alvin Robertson,27.0,MIL,22.0,54.0,0.407,81.0,32.1,14.2,6.9,5.5,2.6,0.2,0.503,0.154,0.741,7.5,0.138,3.9,2.0,104.0,1990,all-defensive
2nd,F,Rick Mahorn,31.0,PHI,18.0,54.0,0.333,75.0,30.3,10.8,7.6,1.3,0.6,1.4,0.497,0.222,0.715,5.3,0.113,2.7,0.3,107.0,1990,all-defensive
2nd,C,David Robinson,24.0,SAS,17.0,54.0,0.315,82.0,36.6,24.3,12.0,2.0,1.7,3.9,0.531,0.0,0.732,15.1,0.241,7.2,2.9,97.0,1990,all-defensive
2nd,G,Derek Harper,28.0,DAL,16.0,54.0,0.296,82.0,36.7,18.0,3.0,7.4,2.3,0.3,0.488,0.371,0.794,9.9,0.158,3.6,1.4,107.0,1990,all-defensive
2nd,F,Kevin McHale,32.0,BOS,15.0,54.0,0.278,82.0,33.2,20.9,8.3,2.1,0.4,1.9,0.549,0.333,0.893,11.1,0.195,3.3,0.3,107.0,1990,all-defensive
